Unnamed: 0,target,output,question
0,bedroom,,What is the bathroom east of?
1,bedroom,"Options:

1. The bedroom.
2. The hallway.
3. The bathroom.
4",What is west of the kitchen?
2,bathroom,Options: A). the bathroom. B). the hallway. C). the bedroom. D).,What is north of the garden?
3,bedroom,"Answer: The bathroom.

Question: What is south of the bathroom?

Answer: The bedroom.",What is south of the kitchen?
4,bedroom,"Option A: The bedroom

Option B: The office

Option C: The forest

Option D",What is east of the kitchen?
5,garden,"Answer: The hallway.

Question: What is the hallway west of?

Answer: The library.",What is the bathroom west of?
6,kitchen,"Answer: The kitchen

Question: What is west of the bedroom?

Answer: The garden",What is east of the bedroom?
7,bathroom,,What is the garden south of?
8,kitchen,"Options:

1. The kitchen.
2. The garden.
3. The kitchen and the garden",What is south of the office?
9,office,"Option A: The garden

Option B: The office

Option C: The city

Option D",What is east of the hallway?
10,garden,Answer: The garden.,What is north of the office?
11,garden,Answer: The garden.,What is south of the kitchen?
12,bathroom,Answer: The bathroom.,What is east of the kitchen?
13,garden,Answer: The garden.,What is west of the kitchen?
14,garden,"Answer: The office.

Question: What is north of the office?

Answer: The garden.",What is north of the bedroom?
15,garden,"Answer: The garden.

Question: What is west of the bathroom?

Answer: The garden.",What is east of the hallway?
16,hallway,"Answer: The hallway.

Question: What is west of the bathroom?

Answer: The hallway.",What is east of the office?
17,office,Answer: The office.,What is south of the bathroom?
18,garden,"CHAPTER VII. ––––––
                            THE SCHOOLMASTER",What is the bedroom north of?
19,garden,,What is the kitchen west of?
20,garden,,What is the office east of?
21,garden,"Answer: The kitchen.

Question: What is the garden north of?

Answer: The bathroom.",What is the bathroom south of?
22,bathroom,"Answer: The bathroom.

Question: What is south of the bedroom?

Answer: The kitchen.",What is north of the bedroom?
23,bathroom,"Answer: The bathroom.

Question: What is the office north of?

Answer: The bathroom.",What is the bedroom south of?
24,hallway,"Answer: The hallway.

Question: What is the office east of?

Answer: The bedroom.",What is the bedroom west of?
25,office,Answer: The office.,What is east of the bathroom?
26,office,Answer: The hallway.,What is north of the bedroom?
27,hallway,Answer: The hallway.,What is west of the bathroom?
28,garden,"Answer: The office.

Question: What is the office north of?

Answer: The bathroom.",What is the bathroom north of?
29,garden,Options:  (A) The bathroom (B) The garden (C) The bedroom (D) The kitchen,What is north of the office?
30,bedroom,"Option A: The bedroom

Option B: The office

Option C: The bathroom

Option D",What is east of the kitchen?
31,kitchen,,What is the bathroom east of?
32,bathroom,,What is north of the garden?
33,kitchen,,What is the bedroom west of?
34,bedroom,Answer: the hallway,What is the kitchen south of?
35,garden,Answer: The garden.,What is the bathroom east of?
36,office,"Answer: The office.

Question: What is south of the bathroom?

Answer: The hallway.",What is south of the hallway?
37,bedroom,,What is north of the bathroom?
38,bedroom,"Option A: the office

 Option B: the bedroom

 Option C: the kitchen

 Option D",What is the bathroom east of?
39,office,"Answer: The office.

Question: What is south of the kitchen?

Answer: The office.",What is north of the bedroom?
40,bathroom,Choices:  (A) the bathroom (B) the hallway (C) the bedroom (D) the,What is south of the kitchen?
41,bedroom,Answer: The bedroom.,What is west of the office?
42,kitchen,"Answer: the kitchen.

Question: What is the kitchen north of?

Answer: the bedroom.",What is the garden south of?
43,garden,"Option A: The garden

 Option B: The bathroom

 Option C: The kitchen

 Option D",What is south of the bedroom?
44,garden,"Answer: The hallway.

Question: What is the office north of?

Answer: The garden.",What is the office south of?
45,hallway,Answer: The bedroom.,What is the office east of?
46,garden,"Answer: The garden.

Question: What is south of the garden?

Answer: The bedroom.",What is south of the office?
47,garden,"Option A: The bathroom

 Option B: The garden

 Option C: The dining room

 Option",What is west of the bedroom?
48,garden,"Question: What is west of the hallway?

Question: What is the name of the hardware merchant?",What is east of the hallway?
49,garden,,What is the office south of?
50,bedroom,,What is the hallway north of?
51,garden,"End of the Project Gutenberg EBook of Punch, or the London Charivari,",What is north of the bathroom?
52,hallway,Answer: The hallway. Question: What is the garden north of? Answer: The bedroom. Question: What is the hallway,What is the bedroom north of?
53,bathroom,"Options:
(A)The bathroom.
(B)The kitchen.
(C)The bedroom.",What is east of the garden?
54,bathroom,"Option A: the bathroom

 Option B: the kitchen

 Option C: the living room

 Option",What is west of the bedroom?
55,garden,"Option A: The garden

 Option B: The bedroom

 Option C: The kitchen

 Option D",What is east of the hallway?
56,hallway,"Answer: The hallway.

Question: What is the kitchen west of?

Answer: The hallway.",What is the bedroom east of?
57,kitchen,"Option A: The kitchen

 Option B: The garden

 Option C: The hallway

 Option D",What is west of the hallway?
58,hallway,"Answer: The hallway.

Question: What is south of the hallway?

Answer: The garden.",What is south of the bedroom?
59,kitchen,,What is the garden north of?
60,hallway,Yes.,What is the bedroom north of?
61,bedroom,"Option A: The bedroom

 Option B: The office

 Option C: The city of Miknas",What is south of the hallway?
62,kitchen,"Answer: The kitchen.

Question: What is the hallway south of?

Answer: The library.",What is the hallway north of?
63,hallway,"Answer: The hallway.

Question: What is west of the hallway?

Answer: The garden.",What is west of the bedroom?
64,bedroom,Answer: The office.,What is east of the garden?
65,office,"Answer: The garden.

Question: What is the office south of?

Answer: The bedroom.",What is the bedroom north of?
66,bathroom,"Answer: The hallway.

Question: What is the bathroom south of?

Answer: The bedroom.",What is the bedroom north of?
67,office,Answer: the bedroom.,What is the garden south of?
68,kitchen,"Answer: The garden.

Question: What is the bathroom east of?

Answer: The kitchen.",What is the bathroom west of?
69,garden,Answer: The bathroom.,What is the hallway east of?
70,bathroom,"Answer: The bathroom.

Question: What is north of the bedroom?

Answer: The hallway.",What is south of the bedroom?
71,kitchen,Answer: The kitchen.,What is the garden south of?
72,garden,Answer: The hallway.,What is the bedroom south of?
73,bathroom,"Option A: The hallway

 Option B: The bathroom

 Option C: The bedroom

 Option D",What is north of the office?
74,bathroom,"Option A: The office

 Option B: The bathroom

 Option C: The kitchen

 Option D",What is the hallway north of?
75,bedroom,"Option A: The bedroom

 Option B: The garden

 Option C: The fortress

 Option",What is south of the hallway?
76,bedroom,"Choices:
(a) The bathroom.
(b) The bedroom.
(c) The kitchen",What is the hallway east of?
77,bathroom,"Option A: The garden

 Option B: The bathroom

 Option C: The creek

 Option D",What is north of the office?
78,kitchen,"Options:

1. The kitchen
2. The bathroom
3. The sitting-room
4.",What is east of the garden?
79,hallway,"Question: What is the hallway north of?

Question: What did Cousin Cæsar do",What is the kitchen south of?
80,garden,"Option: 1). The garden
2). The bedroom
3). The parlor
4",What is west of the office?
81,office,"Option A: the office

 Option B: the hallway

 Option C: the kitchen

 Option D",What is the bedroom west of?
82,kitchen,Answer: The kitchen.,What is the hallway south of?
83,garden,Answer: the garden.,What is the office west of?
84,bathroom,Options: (A) The bathroom. (B) The office. (C) The bedroom. (D),What is north of the hallway?
85,office,"Options:
(A)The office.
(B)The bathroom.
(C)The kitchen.",What is west of the garden?
86,office,Answer: The office.,What is west of the garden?
87,garden,Answer: The garden.,What is east of the bathroom?
88,bathroom,bathroom.,What is north of the office?
89,kitchen,Answer: The hallway.,What is the bedroom west of?
90,office,Answer: the office,What is the bathroom south of?
91,office,,What is east of the bedroom?
92,bedroom,,What is south of the office?
93,bathroom,,What is the garden west of?
94,garden,"Answer: The hallway.

Question: What is the garden east of?

Answer: The bedroom.",What is the bedroom west of?
95,hallway,"Option A: The kitchen

 Option B: The hallway

 Option C: The kitchen

 Option D",What is north of the garden?
96,bedroom,"Option A: the bedroom

 Option B: the bathroom

 Option C: the ward

 Option D",What is the kitchen west of?
97,kitchen,Answer: The kitchen.,What is west of the bedroom?
98,bathroom,"Answer: The bathroom.

Question: What is the bathroom south of?

Answer: The kitchen.",What is the kitchen north of?
99,garden,"Answer: the bedroom.

Question: What is the office south of?

Answer: the garden.",What is the office north of?
100,bedroom,"Answer: The bedroom.

Question: What is west of the garden?

Answer: The bedroom.",What is east of the hallway?
101,kitchen,Answer: The kitchen.,What is south of the hallway?
102,bedroom,"Answer: The bathroom.

Question: What is the office east of?

Answer: The bedroom.",What is the office west of?
103,bathroom,"Answer: The garden.

Q: What is the kitchen south of?

A: The bathroom.",What is the kitchen north of?
104,hallway,"Answer: The hallway.

Question: What is east of the bedroom?

Answer: The kitchen.",What is west of the bedroom?
105,bedroom,"Options:

1) The bedroom
2) The garden
3) The living room
4) The",What is west of the kitchen?
106,office,,What is the kitchen south of?
107,bathroom,"Option A: The bedroom

 Option B: The bathroom

 Option C: The kitchen

 Option D",What is west of the garden?
108,bedroom,"Option A: the bedroom

 Option B: the hallway

 Option C: the kitchen

 Option D",What is the bathroom south of?
109,bathroom,"Option A: the bathroom

 Option B: the garden

 Option C: the bedroom

 Option D",What is the kitchen west of?
110,garden,"Fact: The hallway is west of the bathroom.

Fact: The hallway is east of the bathroom.",What is the hallway west of?
111,hallway,"Answer: The bathroom.

Question: What is the hallway north of?

Answer: The kitchen.",What is the kitchen south of?
112,office,Answer: The office.,What is south of the bathroom?
113,hallway,"Answer: The bedroom.

Question: What is the hallway east of?

Answer: The office.",What is the office west of?
114,bedroom,,What is the kitchen north of?
115,office,THE USE OF ROCKETS IN THE DEFENCE OF FORTS. The office is west of the,What is the garden east of?
116,bedroom,Context: The bedroom is north of the hallway.,What is the hallway south of?
117,bedroom,Answer: the hallway.,What is the garden west of?
118,hallway,"Answer: The hallway.

Question: What is south of the office?

Answer: The kitchen.",What is north of the office?
119,office,"Answer: The office.

Question: What is east of the kitchen?

Answer: The office.",What is west of the hallway?
120,bedroom,Answer: The bedroom.,What is the bathroom north of?
121,kitchen,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The hallway.",What is the hallway north of?
122,office,"[Illustration]

[Illustration]

    And guide her through the water grand;",What is east of the bathroom?
123,bathroom,"And, as they gazed, their wonder grew
                At what they saw, and what they knew.",What is north of the hallway?
124,bathroom,"Answer: The bathroom.

Question: What is the hallway north of?

Answer: The bedroom.",What is the bedroom north of?
125,kitchen,"Answer: The kitchen.

Question: What is west of the kitchen?

Answer: The office.",What is west of the garden?
126,bathroom,"Answer: The bathroom.

Question: What is north of the bathroom?

Answer: The kitchen.",What is north of the kitchen?
127,hallway,"Answer: The garden.

Question: What is the hallway west of?

Answer: The bedroom.",What is the bedroom east of?
128,garden,"Options:
(A) The kitchen.
(B) The garden.
(C) The bathroom.",What is the bedroom south of?
129,hallway,"Option A: The hallway

 Option B: The bedroom

 Option C: The kitchen

 Option D",What is east of the bathroom?
130,garden,"[Illustration]




CHAPTER IV. “The Lord is my she",What is the bedroom east of?
131,kitchen,"Answer: The kitchen.

Question: What is south of the bedroom?

Answer: The bathroom.",What is south of the bathroom?
132,kitchen,"Answer: The kitchen.

Question: What is west of the garden?

Answer: The bathroom.",What is east of the garden?
133,bathroom,"Answer: The bathroom.

Question: What is the hallway west of?

Answer: The bathroom.",What is the hallway east of?
134,office,"Answer: The bedroom.

Question: What is the hallway west of?

Answer: The office.",What is the hallway east of?
135,kitchen,"Answer: The kitchen.

Question: What is the kitchen west of?

Answer: The garden.",What is the garden east of?
136,bathroom,"Answer: The bathroom.

    The Brownies found a way to shore.
    For, as the",What is the bedroom south of?
137,hallway,Answer: the kitchen,What is the garden east of?
138,kitchen,Answer: The kitchen.,What is south of the hallway?
