Unnamed: 0,target,output,question
0,bedroom,,What is the bathroom east of?
1,bedroom,{1192},What is west of the kitchen?
2,bathroom,"It was cheaper to do it in the same way, but it was not allowed to be done at all. The joints were",What is north of the garden?
3,bedroom,"the
 the way that the, the the
 to the the
 the, the, the, the, the",What is south of the kitchen?
4,bedroom,"Answer: The bedroom is east of the kitchen.

Question: What is the outlook for the approaching winter?",What is east of the kitchen?
5,garden,The unclouded calm of her mind. It was a puny and unnatural voice which fell upon her ear.,What is the bathroom west of?
6,kitchen,"The _celestial sphere_ is that imaginary surface upon which all stars are projected.

This is, therefore",What is east of the bedroom?
7,bathroom,"Answer: The church of St. Zeno,
with its quatrefoils filled with grotesques, and",What is the garden south of?
8,kitchen,"Answer: The kitchen. The longer I live, the more I incline to severe judgment in this matter, and shall always",What is south of the office?
9,office,[Footenote 12] [Footnote 13] The hemorrhagic effusions,What is east of the hallway?
10,garden,"Answer: The office of the American Medical Association, and the American Medical Association, and the American Medical Association is a",What is north of the office?
11,garden,I don't know that I'm going to do any more. I don't know that I'm going,What is south of the kitchen?
12,bathroom,", I have a
he, I have a health, he was
Jig, I have health and happiness, he",What is east of the kitchen?
13,garden,"""I do not think so,"" said Frank, quickly. ""I know it is a defect."" ""It comes",What is west of the kitchen?
14,garden,"He stood silent, and the rest of the room was not so clear. I am not afraid of her, and",What is north of the bedroom?
15,garden,"It is a very good place to get a drink of water, and so he is going to take a chance on it.",What is east of the hallway?
16,hallway,"The girl stood in the room with a smile on her face.

The girl stood in the room with a",What is east of the office?
17,office,,What is south of the bathroom?
18,garden,"Answer: The room is in the house of a friend of mine, who had it built, and
is now",What is the bedroom north of?
19,garden,"I will be obliged to you to call on him, and give him a
monument. I have room for all,",What is the kitchen west of?
20,garden,"164

   Dickson, 164

   Dickson, 16",What is the office east of?
21,garden,"--the most beautiful of all the
works of art, which mark the revolutions of the globe; and, in the",What is the bathroom south of?
22,bathroom,"But this seeming strength was due in part to years of toil, and
she was endowed with intellect of a high order",What is north of the bedroom?
23,bathroom,"Answer: Because it's a bed-room. Why is a school-mistress like a
school-master",What is the bedroom south of?
24,hallway,"Answer: The office.

Question: What is the office east of?

Answer: The bedroom.",What is the bedroom west of?
25,office,I don't know that I'm ready to live here. I don't know that I would like it.,What is east of the bathroom?
26,office,"Well, it is all a mental process, and then goes out in what I call the human mind itself. And nobody got",What is north of the bedroom?
27,hallway,"""Well, I'll tell you,"" returned the girl. ""And I want to know what the editor of the",What is west of the bathroom?
28,garden,"The answer is, that it is a great
moral victory. But in the face of this evidence, the captain took",What is the bathroom north of?
29,garden,"I don't believe that he can be
very much worth. I don't believe that he can be very much",What is north of the office?
30,bedroom,,What is east of the kitchen?
31,kitchen,"Answer: The kitchen.

He stopped his work and looked up at the window of the room he had been",What is the bathroom east of?
32,bathroom,"Answer: The Shereefs, who are now in the south at Morrocco and who were the branches of",What is north of the garden?
33,kitchen,"Answer: The province of Sous, and the country of the Moors. The others vary from one or two hundred houses",What is the bedroom west of?
34,bedroom,"Answer: The Moors, who are the most
fierce and savage of all the inhabitants of the earth.",What is the kitchen south of?
35,garden,"and what the fields of the husbandman? [566]
and what the fields of the husbandman? And",What is the bathroom east of?
36,office,] [Footnote 470: The Phocian maid.--Ver. He means to say that she,What is south of the hallway?
37,bedroom,"""Oh, I know that the Piegan camp was in a state of
confusion. He is a good sport,",What is north of the bathroom?
38,bedroom,"[Decoration]
...............",What is the bathroom east of?
39,office,"The answer is, that the
estate of the country is not so much as a mile in length, and I felt",What is north of the bedroom?
40,bathroom,"[Decoration]


XIII. _The earth's hot center._",What is south of the kitchen?
41,bedroom,>,What is west of the office?
42,kitchen,"He would not have this distressing thought at the time. Just now as if I was alone."" He smiled, but",What is the garden south of?
43,garden,"""It is as well to continue the route I have taken."" I heard the sound of voices, and there was no",What is south of the bedroom?
44,garden,,What is the office south of?
45,hallway,"""How is it with you, my friend,"" mused the old man, ""and the
little Frenchman,",What is the office east of?
46,garden,Answer: The Academy.,What is south of the office?
47,garden,"And the answer is, ""The kitchen."" _December_ 29.--The weather is so warm that I",What is west of the bedroom?
48,garden,"Answer: The garden is west of the hallway.








End of the Project Guten",What is east of the hallway?
49,garden,"I am a little confused, I could not sleep at all. I am a little confused._

GENERally",What is the office south of?
50,bedroom,"""But then my child,"" said the provost, ""I have little doubt I may see a changed world at court",What is the hallway north of?
51,garden,,What is north of the bathroom?
52,hallway,"_The answer is, ""The poet's name is
<NAME>.""_

_The answer is",What is the bedroom north of?
53,bathroom,"100

   Browne, Sir Thomas, 100

   Browne,",What is east of the garden?
54,bathroom,"--Answer: The kitchen garden, and the
more substantial produce of the earth, and the more substantial produce of the",What is west of the bedroom?
55,garden,"The Sentimenten des Herrn Yorick.

The Sentimenten des Herrn Y",What is east of the hallway?
56,hallway,,What is the bedroom east of?
57,kitchen,,What is west of the hallway?
58,hallway,""" And then I'm sure of it,"" answered Jimmy, with a very superior air. It is no longer in",What is south of the bedroom?
59,kitchen,""" exclaimed Zo me impatience, I'll finish it."" He wheeled his freedom,"" answered",What is the garden north of?
60,hallway,"[Footen's _Diet, etc., p. Induced by the process of disintegration of the",What is the bedroom north of?
61,bedroom,"{1106} The passage of echinococci is very frequent, and it is characteristic of",What is south of the hallway?
62,kitchen,"But we will take no excursion to-day, and we will take no excursion to-day.

But",What is the hallway north of?
63,hallway,"In order that the air may be equally applied for preliminary heating, a small plate or cover,
also forming stop for the",What is west of the bedroom?
64,bedroom,Answer: A new and improved method of concentrating the sun's rays.,What is east of the garden?
65,office,"But I chanced to let it go to the right side of the room, and I resolved never to be
careful",What is the bedroom north of?
66,bathroom,"Answer: The kitchen.
Question: What was the name of the nun?
Answer: I do not know",What is the bedroom north of?
67,office,"[6]


[1] ""The Church of England,"" says the Prayer Book, ""is the only",What is the garden south of?
68,kitchen,"The answer is: ""The man who is down and out.""",What is the bathroom west of?
69,garden,"Answer: The Osteopaths were not so ignorant of anatomy that they could not learn the
    wisdom",What is the hallway east of?
70,bathroom,Answer: The bathroom.,What is south of the bedroom?
