Unnamed: 0,target,output,question
0,football,,What did Fred give to Jeff? 
1,Fred,"apple,
football,
milk,
west",Who gave the football to Jeff? 
2,football,Answer: football,What did Fred give to Jeff? 
3,Jeff,Answer: Jeff,Who did Fred give the football to? 
4,Fred,Answer: Fred,Who did Jeff give the football to? 
5,Jeff,Answer: Jeff,Who gave the apple? 
6,Bill,Answer: Bill,Who received the apple? 
7,apple,Answer: apple,What did Bill give to Fred? 
8,apple,apple,What did Bill give to Fred? 
9,Fred,Fred.,Who received the apple? 
10,Mary,,Who received the milk? 
11,milk,milk,What did Mary give to Bill? 
12,Bill,Bill.,Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,milk,What did Mary give to Bill? 
15,Jeff,Jeff.,Who received the football? 
16,Fred,Fred.,Who gave the football to Jeff? 
17,football,Answer: football,What did Fred give to Jeff? 
18,Jeff,Answer: Fred,Who received the football? 
19,Mary,Answer: Mary,Who gave the milk? 
20,milk,milk,What did Jeff give to Mary? 
21,Mary,Mary.,Who gave the milk to Jeff? 
22,Mary,,Who gave the milk to Jeff? 
23,Bill,Answer: Bill,Who gave the apple to Jeff? 
24,Jeff,Answer: Bill,Who gave the apple? 
25,apple,Answer: apple,What did Jeff give to Fred? 
26,Fred,Answer: Fred,Who received the apple? 
27,Jeff,Answer: Jeff,Who received the apple? 
28,Jeff,Answer: Fred,Who gave the apple? 
29,Fred,,Who did Jeff give the apple to? 
30,Mary,Bill,Who gave the milk? 
31,Bill,Bill,Who gave the milk? 
32,Bill,Answer: Bill,Who gave the milk to Mary? 
33,milk,,What did Bill give to Mary? 
34,apple,apple,What did Mary give to Fred? 
35,Jeff,milk,Who did Fred give the milk to? 
36,Jeff,Jeff,Who did Fred give the milk to? 
37,milk,Answer: milk,What did Jeff give to Mary? 
38,milk,milk,What did Jeff give to Mary? 
39,Fred,Answer: Fred,Who gave the apple? 
40,Mary,Answer: Fred,Who gave the milk? 
41,milk,Answer: milk,What did Mary give to Fred? 
42,Jeff,Answer: Jeff,Who gave the milk? 
43,Fred,Answer: Fred,Who received the milk? 
44,Mary,Answer: Jeff,Who gave the milk? 
45,Bill,Bill.,Who did Mary give the milk to? 
46,milk,Answer: milk,What did Mary give to Bill? 
47,Mary,Answer: Mary,Who gave the milk? 
48,Mary,Answer: Mary,Who did Bill give the milk to? 
49,Bill,Answer: Bill,Who gave the milk to Mary? 
50,Mary,,Who gave the apple to Fred? 
51,Fred,Answer: Fred,Who gave the apple to Mary? 
52,apple,apple,What did Fred give to Mary? 
53,apple,apple,What did Mary give to Jeff? 
54,apple,apple,What did Mary give to Jeff? 
55,Fred,,Who received the football? 
56,football,,What did Bill give to Fred? 
57,Bill,Bill,Who gave the apple? 
58,Bill,Answer: Bill,Who did Mary give the apple to? 
59,Jeff,Answer: Mary,Who did Bill give the apple to? 
60,Jeff,,Who did Bill give the apple to? 
61,Bill,Answer: Bill,Who gave the apple to Jeff? 
62,Jeff,Answer: Jeff,Who gave the apple to Bill? 
63,Bill,Answer: Bill,Who received the apple? 
64,Mary,Answer: Mary,Who gave the milk? 
