Unnamed: 0,target,output,question
0,football,"Fact: Fred picked up the football there.

Fact: Fred gave the football to Jeff.

Fact",What did Fred give to Jeff? 
1,Fred,Fred.,Who gave the football to Jeff? 
2,football,,What did Fred give to Jeff? 
3,Jeff,Answer: Jeff,Who did Fred give the football to? 
4,Fred,"Answer: Fred

Question: Who did Fred give the football to?

Answer: Jeff

Question",Who did Jeff give the football to? 
5,Jeff,"Fact: Mary picked up the apple there.
Fact: Mary gave the apple to Fred.
Fact: Jeff",Who gave the apple? 
6,Bill,,Who received the apple? 
7,apple,,What did Bill give to Fred? 
8,apple,"Fact: Fred travelled to the garden.
Fact: Bill travelled to the garden.
Fact: Bill got the",What did Bill give to Fred? 
9,Fred,,Who received the apple? 
10,Mary,"Fact: Fred got the milk there.

Fact: Fred went back to the kitchen.

Fact:",Who received the milk? 
11,milk,"Fact: Mary picked up the apple there.
Fact: Mary gave the apple to Fred.
Fact: Fred",What did Mary give to Bill? 
12,Bill,"Fact1: Mary picked up the apple there.
Fact2: Mary gave the apple to Fred.
Fact",Who received the milk? 
13,Bill,"Fact: Mary gave the milk to Bill.

Fact: Mary passed the milk to Bill.

Fact",Who did Mary give the milk to? 
14,milk,"Fact: Mary gave the milk to Bill.

Fact: Mary passed the milk to Bill.

Fact",What did Mary give to Bill? 
15,Jeff,,Who received the football? 
16,Fred,Answer: Fred,Who gave the football to Jeff? 
17,football,"Fact: Fred passed the football to Jeff.

Fact: Fred travelled to the garden.

Fact:",What did Fred give to Jeff? 
18,Jeff,"Fact: Fred got the football there.

Fact: Jeff passed the football to Fred.

Fact:",Who received the football? 
19,Mary,"Answer: Mary

Question: Who gave the apple?

Answer: Fred

Question: Who got",Who gave the milk? 
20,milk,"Fact: Jeff passed the milk to Mary.

Fact: Fred grabbed the football there.

Fact:",What did Jeff give to Mary? 
21,Mary,Answer: Mary,Who gave the milk to Jeff? 
22,Mary,CHAPTER V. [Illustration: R]IPE grapes are full of juice. This,Who gave the milk to Jeff? 
23,Bill,,Who gave the apple to Jeff? 
24,Jeff,,Who gave the apple? 
25,apple,"Fact: Fred picked up the apple there.

Fact: Jeff passed the apple to Fred.

Fact",What did Jeff give to Fred? 
26,Fred,,Who received the apple? 
27,Jeff,Answer: Jeff,Who received the apple? 
28,Jeff,Fred,Who gave the apple? 
29,Fred,Answer: Fred,Who did Jeff give the apple to? 
30,Mary,,Who gave the milk? 
31,Bill,"Example:

Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to the bedroom",Who gave the milk? 
32,Bill,Answer: Bill,Who gave the milk to Mary? 
33,milk,,What did Bill give to Mary? 
34,apple,"Fact: Mary gave the apple to Fred.

Fact: Fred gave the apple to Mary.

Fact",What did Mary give to Fred? 
35,Jeff,Answer: Jeff,Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff

Question: Who went to the office?

Answer: Bill

Question: Who",Who did Fred give the milk to? 
37,milk,Answer: milk,What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,Answer: Bill,Who gave the apple? 
40,Mary,,Who gave the milk? 
41,milk,,What did Mary give to Fred? 
42,Jeff,Answer: Fred,Who gave the milk? 
43,Fred,Answer: Fred,Who received the milk? 
44,Mary,"Fact: Fred gave the milk.

Fact: Fred gave the milk.

Fact: Fred gave the",Who gave the milk? 
45,Bill,Bill,Who did Mary give the milk to? 
46,milk,,What did Mary give to Bill? 
47,Mary,Answer: Mary,Who gave the milk? 
48,Mary,,Who did Bill give the milk to? 
49,Bill,,Who gave the milk to Mary? 
50,Mary,"Fact: Fred travelled to the hallway.
Fact: Fred went back to the kitchen.
Fact: Fred went",Who gave the apple to Fred? 
51,Fred,"Fact: Fred passed the apple to Mary.

Fact: Mary gave the apple to Fred.

Fact",Who gave the apple to Mary? 
52,apple,"Fact: Fred travelled to the kitchen.
Fact: Fred passed the apple to Mary.
Fact: Fred gave",What did Fred give to Mary? 
53,apple,Answer: apple,What did Mary give to Jeff? 
54,apple,"Fact: Mary took the apple there.
Fact: Mary gave the apple to Fred.
Fact: Fred handed",What did Mary give to Jeff? 
55,Fred,,Who received the football? 
56,football,"Fact: Bill gave the football to Fred.

Fact: Fred picked up the apple there.

Fact",What did Bill give to Fred? 
57,Bill,"Fact: Mary took the apple there.
Fact: Mary left the apple.
Fact: Fred picked up the",Who gave the apple? 
58,Bill,Answer: Fred,Who did Mary give the apple to? 
59,Jeff,Answer: Mary,Who did Bill give the apple to? 
60,Jeff,Answer: Jeff,Who did Bill give the apple to? 
61,Bill,Answer: Bill,Who gave the apple to Jeff? 
62,Jeff,Answer: Jeff,Who gave the apple to Bill? 
63,Bill,Answer: Bill,Who received the apple? 
64,Mary,"Fact: Mary gave the milk to Jeff.

Fact: Bill gave the milk to Jeff.

Fact",Who gave the milk? 
