Unnamed: 0,target,output,question
0,office,"Well, I know you could stand the heat there. Well, I know you could stand the heat there. But I'",Where was the apple before the bathroom? 
1,office,"No, I know you
have known the word. But I am sure of one thing, and that is that I am",Where was the apple before the hallway? 
2,office,"Answer: In the middle of the hall, which was covered with a carpet of
velvet, and her two",Where was the apple before the hallway? 
3,bathroom,"It is said that he read from a text of Scripture, bordered with black cloth, and we all wore black cloth.",Where was the football before the garden? 
4,bathroom,,Where was the football before the garden? 
5,garden,Answer: In the kitchen.,Where was the apple before the bathroom? 
6,kitchen,Answer: In the kitchen.,Where was the milk before the office? 
7,kitchen,"The answer is, in the
garden of the great Mr. Evelyn, who has given, in his _Observ",Where was the apple before the office? 
8,kitchen,"Where the green fields, the groves, the flow'ry meads,
   Where the soft zeph",Where was the apple before the office? 
9,bedroom,"/The/ same question is to be asked of the same figure, and the same
motion of the members.",Where was the apple before the office? 
10,garden,"/The/ air is seen under the same degree of light, and also the
same in point of thickness,",Where was the apple before the bedroom? 
11,garden,"""I am glad you have been able to give me a description of it,"" said the doctor. ""I am glad",Where was the apple before the bedroom? 
12,garden,,Where was the milk before the bathroom? 
13,garden,"Answer: In the kitchen.

Question: What shall I say, or rather not say, of the cheer",Where was the milk before the bathroom? 
14,garden,"The answer is at the
foot of the stairs, and so might have passed for a time of great
reputation",Where was the milk before the bathroom? 
15,kitchen,"""Vot vas der name of the man I don't care about taking you along."" ""Vot v",Where was the football before the garden? 
16,kitchen,"""Well, I don't know, but I'll make a bet with you."" He held his hand over",Where was the football before the garden? 
17,garden,"I therefore refer Your Honours to an account of the year 1694, where the Company is informed of the",Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

Question: Where was the milk before the bedroom?

Answer: In",Where was the milk before the bedroom? 
19,bedroom,"Answer: In the bedroom.

Question: Where was the milk before the kitchen?

Answer: In",Where was the football before the bathroom? 
20,garden,"Answer: In the kitchen.




418. The




419.",Where was the football before the hallway? 
21,garden,"I assure you of that."" ""I know,"" I assure you of that."" I know, of course,",Where was the football before the office? 
22,hallway,"""I know it is more than I could have written."" It was only after a word of advice. But I am",Where was the football before the garden? 
23,office,"Answer: In the refrigerator.

Question: What is the name of the man who has been so
un",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the kitchen.
Question: What is the reason for the editor's conviction that he is not",Where was the milk before the bedroom? 
25,bathroom,"""I know you did not like me, but I thought it was in my desperation. It never seemed so hopeless before I",Where was the football before the bedroom? 
26,office,"asked Mellen. “I don’t know!” was the reply. The manager said in a moment, it being",Where was the football before the bedroom? 
27,garden,"” asked Jimmi
Sam grinned as he drew back his arm. “I don’t know what I’m",Where was the football before the office? 
28,garden,"This is due to the fact that the proportion of the number of cases in which the
result is carried out to the same",Where was the football before the office? 
29,garden,"[46] The use of German translation, and the German book of travel, as a second edition of the book in",Where was the apple before the office? 
30,bathroom,"The other side of Yorick’s character, which is not so much a parody of Sterne, but",Where was the apple before the hallway? 
31,office,,Where was the apple before the kitchen? 
32,office,"He dared not go to the bathroom. But I tell you, sir, not to be able to go to the front",Where was the apple before the kitchen? 
33,hallway,"He stood in the
shower, not heeding the direction of his feet in the entry. He was bound to face",Where was the milk before the bedroom? 
34,bedroom,"But we had to make a virtue of necessity, and imagine it all. But, I forgot, this is an un-",Where was the milk before the garden? 
35,hallway,"Answer: In the kitchen.

Question: What is the name of the monk?

Answer: Father",Where was the apple before the bathroom? 
36,hallway,"Answer: In the bedroom.

Question: What is the matter with her?

Answer: She is",Where was the football before the kitchen? 
37,bathroom,"""How long, how long,"" she said, ""that I'd be loth to use it at all!",Where was the apple before the kitchen? 
38,garden,I don't suppose any of you know anything about that game of poker! I don't suppose any of you know,Where was the apple before the bathroom? 
39,garden,"Why should we care for the poor? Why should we care for the poor? Why should we care for the
wretched",Where was the apple before the bathroom? 
40,garden,"He does not admit that the
more violent the persecution, the more heinous the crime. He does not admit that the",Where was the football before the hallway? 
41,garden,"Answer: In the kitchen.

Answer: In the kitchen.

Question: In the same room with",Where was the football before the hallway? 
42,garden,"Choices:  - The kitchen. - The bathroom. - The office. - The hallway.

The",Where was the milk before the hallway? 
43,hallway,"""I only wish I could have gone with you. But I shall order an officer to join us. The place was nearly",Where was the milk before the bathroom? 
44,bathroom,"It is highly probable, though it can be considered as proven by several writers. John went back to the office. It is",Where was the football before the hallway? 
45,bedroom,"[Footnote 192: _British Medical Journal_, Jan. [Footnote",Where was the apple before the bathroom? 
46,bedroom,,Where was the apple before the bathroom? 
47,bedroom,"""But I'm sure I know best how to do it."" ""But I'm sure I know best how",Where was the apple before the bathroom? 
48,bedroom,,Where was the apple before the bathroom? 
49,bedroom,"_that_,

the _very_,
_that_,
_the_,",Where was the milk before the hallway? 
50,kitchen,"Answer: In the kitchen.

Question: Where was the football before the office?

Answer: In",Where was the apple before the garden? 
51,garden,"""I'll see you in a minute,"" he said quietly. He moved away, carrying his
own burden.",Where was the apple before the bedroom? 
52,garden,Answer: In the kitchen.] [Footnote 487: The very same.--Ver.,Where was the football before the kitchen? 
53,bathroom,"Answer: In the kitchen.

Question: How did you come by that knowledge?

Answer: By",Where was the apple before the bedroom? 
54,bathroom,"I have spoken before of the form of Government, as approved by the Company,
so that they may be discharged",Where was the apple before the bedroom? 
55,office,"The answer is
in the next chapter. And then he saw the great city of the Rhine, and the Rhine",Where was the football before the hallway? 
56,kitchen,"""I am not as strong as I was once, sir. And yet I am not as strong as I was once.",Where was the apple before the office? 
57,office,,Where was the football before the garden? 
58,office,"/The/ painter is not to mind what kind of surface he has to work upon.
/A/n",Where was the football before the bedroom? 
59,garden,,Where was the apple before the hallway? 
60,hallway,"What a good idea, he thought. It is not in the least inclined to elicit a smile. He was trying to",Where was the football before the bedroom? 
61,bathroom,"""I see it all now,"" sighed the general. ""But I am glad I did not have to stop as long",Where was the football before the hallway? 
62,bedroom,"I'll tell you in a minute.

CODilley, I'll do it on the spot.",Where was the football before the kitchen? 
63,garden,"I am not a mother, Emil! MAURICE

_Laughs._

I am not a",Where was the football before the bathroom? 
64,garden,"Answer: In the pocket of the king."" said the sprite, with a smile. ""Well, I don",Where was the football before the bathroom? 
65,bathroom,"He said, ""I am very sorry that I ever returned to this country."" I am indebted to him for",Where was the milk before the office? 
66,bathroom,Answer: In the kitchen.,Where was the milk before the office? 
67,bathroom,,Where was the milk before the office? 
68,garden,"Answer: In the living room.

The ""Dip"" is a combination dance in 3/4 or",Where was the football before the bedroom? 
69,kitchen,"Answer: In the kitchen.


     +The Boy Auctioneer+; or, The Story of",Where was the football before the bathroom? 
70,office,"I can't help it, I know I did not suit them, then. It is all I can do with my",Where was the football before the hallway? 
71,hallway,"""I repeat, madam, that I am certain of it!"" said Grivois: ""I know not what",Where was the apple before the garden? 
72,bathroom,"I know that the
impression of the good painter is not false, but a strain of reality.
And, in",Where was the milk before the kitchen? 
73,kitchen,"Answer: In the kitchen.

Question: Where was the apple after the bathroom?

Answer: In",Where was the apple before the bathroom? 
74,garden,"End of the Project Gutenberg EBook of The Irish Penny Journal, by <NAME>.",Where was the apple before the bathroom? 
75,garden,"""We'll see,"" he answered, with a shrug. He was not sleepy, however, as he",Where was the milk before the hallway? 
76,hallway,Answer: In the kitchen.,Where was the milk before the office? 
77,garden,"The whole revised by George London, at the age of
thirty-five years. The whole revised by George London,",Where was the milk before the hallway? 
78,office,"Answer: In the kitchen.

   The most beautiful and most useful of the works of art, and the most",Where was the apple before the bathroom? 
79,office,"171, 172

   Goldsmith, 107, 110",Where was the apple before the bathroom? 
80,kitchen,"Sulphuric acid. 0.007    ""
    Chlorine.",Where was the milk before the office? 
81,kitchen,"Noah's ark, which is now in a state of decay, and also exist through the secondary epochs",Where was the milk before the office? 
82,kitchen,,Where was the milk before the office? 
83,bathroom,"I am not going to quote you if you write this.""

     ""1. We get rid of unhealth",Where was the apple before the hallway? 
84,bathroom,"Option1: In the kitchen.

 Option2: In the bathroom.

 Option3: In the",Where was the milk before the bedroom? 
85,garden,,Where was the apple before the bathroom? 
86,bathroom,"I have in mind a case of
    rheumatism that really did any good, and I know that since the",Where was the milk before the kitchen? 
87,bathroom,"The answer is: In the midst of the
world, and in the midst of the churches.",Where was the milk before the kitchen? 
88,garden,"""Why, I've grown rather tired of it. I think it is a little more than a year ago.""",Where was the milk before the bathroom? 
89,bathroom,"I'm not sure of it as I am. I'm sure I've been in the same way. """,Where was the football before the bedroom? 
90,hallway,"It was agreed that at future meetings of the Conservative Association, but never asked his
superiors. It seemed to Conqu",Where was the milk before the kitchen? 
91,hallway,"Answer: I am not sure.

Question: But so favoured by Nature, why has not the",Where was the milk before the kitchen? 
92,garden,,Where was the milk before the bedroom? 
93,bedroom,Answer: The football was in the hallway.,Where was the football before the kitchen? 
94,kitchen,"Answer: It was in the kitchen.







End of the Project Gutenberg",Where was the apple before the bedroom? 
95,kitchen,,Where was the apple before the hallway? 
96,kitchen,,Where was the apple before the hallway? 
97,hallway,"*       *       * * * * *

CHAPTER I.--A TERRIBLE REALity.",Where was the apple before the kitchen? 
98,bedroom,""" The little locket was produced by the woman's voice, and all the people agitated by the evidence of the",Where was the milk before the bathroom? 
99,bathroom,"But, as I thought. But,"" he said, drawing his chair closer to the door. I am convinced of it",Where was the milk before the bedroom? 
100,office,"I went to the
Bear Garden, where was a great deal of sport, but the weather was so cold,",Where was the milk before the bathroom? 
101,office,"The thick mists were their chief impediment, but had not been so
exceedingly studious. The owner of",Where was the milk before the bathroom? 
102,bedroom,,Where was the football before the office? 
103,bedroom,Answer: In the kitchen.,Where was the football before the office? 
104,office,,Where was the milk before the bathroom? 
105,hallway,"Answer: In the Transvaal, and the Boer Government has offered that all Uitlanders are compelled",Where was the football before the bathroom? 
106,garden,"Answer: In the kitchen.

Question: What is the best light for drawing from Nature?

Answer",Where was the football before the hallway? 
107,garden,"Answer: In the refectory of the fathers Osservanti di S. Paolo, done by Marco",Where was the football before the hallway? 
108,hallway,"And I am the colour of the skies,
     The colour of the skies to-night. I am",Where was the apple before the bathroom? 
109,hallway,""" ""I'll be werry careful of where I am now."" But I'll take a good dose of",Where was the apple before the bathroom? 
110,garden,"""But I don't believe you can tell me anything about it."" But I know very little about it,""",Where was the apple before the hallway? 
111,garden,"and so I went to my father's, where I found him come home this day from
my father's,",Where was the apple before the hallway? 
112,hallway,"Answer: In the living room.
Question: Where is the football now?
Answer: In the kitchen.",Where was the football before the kitchen? 
113,hallway,"""It is all over with me,"" he said, ""and I am not going to resign."" The next morning",Where was the football before the kitchen? 
114,kitchen,"""It is a pity I did not order Wallace up. John went back to the garden. I am glad I did not",Where was the apple before the garden? 
115,hallway,"He called out
loudly, but he was not in a hurry to marry her. He knew that it was not possible",Where was the milk before the bathroom? 
116,hallway,"'Yes, and I'm sure of it.' 'Yes, I know, but I'm not sure of",Where was the milk before the bathroom? 
117,hallway,"The King, who had been executed, and the Dauphin was sent to the Tower, where the King said, """,Where was the milk before the bathroom? 
118,bedroom,"I can't do that to you, and just as I am glad if I can't do that to you.",Where was the football before the office? 
119,bedroom,"""It can't be right,"" answered Aggie, as she turned her back to the receiver. She turned her",Where was the football before the office? 
120,garden,"""I'll be glad to have him go out of her
head,"" exclaimed Aggie, and she pointed",Where was the apple before the kitchen? 
121,garden,"Answer: In the kitchen, on the floor,
    Or in the pantry, by the door.""",Where was the milk before the hallway? 
122,garden,"I must now devote a few remarks to the origin of the story in time for its
publication, and after",Where was the milk before the hallway? 
123,garden,,Where was the milk before the hallway? 
124,office,"In the ark, which was a
floating island. What is the difference between a Jew and a pillow? One",Where was the apple before the garden? 
125,kitchen,"He felt a sense of personal responsibility, and an understanding of the problems of the game. He was not in immediate need of",Where was the milk before the garden? 
126,kitchen,"I am a man, and I've been in the water."" I am a man."" I've been",Where was the milk before the garden? 
127,kitchen,"The answer is, in the
professors of medicine who hesitate about the use of nostrums that in the
case",Where was the milk before the garden? 
128,office,"Answer: In the garden.

  [76] I do not here speak of the Flamboy",Where was the apple before the kitchen? 
129,office,"Choices: - The office. - The bedroom. - The hallway. - The garden.

Answer:",Where was the apple before the kitchen? 
130,garden,"Answer: In the
kitchen. I have said before, and repeatedly in other places, that the most
beautiful",Where was the milk before the kitchen? 
131,bathroom,"'Well, I don't know as it was worth the trouble of going down,' said Easton,
who",Where was the milk before the office? 
132,bathroom,"In fact, we must be selfish or we may be able to get it done before I go to my office. 'Well",Where was the milk before the office? 
133,bathroom,"'Well, wot do you think of it?' he said in a loud voice, 'I agree with some of",Where was the milk before the office? 
134,bathroom,"Answer: The apple was in the kitchen.

Question: Where was the apple before the kitchen?",Where was the apple before the hallway? 
135,garden,"""Yes, yes, I know it was just a little while ago. But I don't know just what I can",Where was the football before the kitchen? 
136,garden,"Well, I suppose you're glad I'm not going to ask you any more questions. But I'm going",Where was the football before the kitchen? 
137,garden,"[Decoration]
...............",Where was the football before the kitchen? 
138,bedroom,"--A. Q. Is it not certain that we had no reason, but
    he had appeared a great deal easier",Where was the football before the garden? 
139,bedroom,,Where was the football before the garden? 
140,kitchen,Choices: (A) the kitchen (B) the office (C) the garden (D) the hallway,Where was the milk before the bedroom? 
