Unnamed: 0,target,output,question
0,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
1,hallway,The ’football’ is in ’hallway’.,Where is the football? 
2,hallway,The ’football’ is in ’hallway’.,Where is the football? 
3,hallway,,Where is the football? 
4,garden,,Where is the milk? 
5,garden,,Where is the milk? 
6,bedroom,,Where is the football? 
7,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
8,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
9,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
10,bedroom,The ’football’ is in ’garden’.,Where is the football? 
11,hallway,The football is in the kitchen.,Where is the football? 
12,garden,Answer: The milk is in the kitchen.,Where is the milk? 
13,garden,The milk is in the bathroom.,Where is the milk? 
14,bathroom,The apple is in the bathroom.,Where is the apple? 
15,garden,The milk is in the garden.,Where is the milk? 
16,garden,,Where is the milk? 
17,garden,The milk is in the garden.,Where is the milk? 
18,kitchen,,Where is the apple? 
19,kitchen,The ’apple’ is in ’kitchen’.,Where is the apple? 
20,bedroom,The apple is in the kitchen.,Where is the apple? 
21,bedroom,,Where is the apple? 
22,bathroom,,Where is the football? 
23,bathroom,,Where is the football? 
24,bedroom,,Where is the milk? 
25,kitchen,The milk is in the kitchen.,Where is the milk? 
26,kitchen,The milk is in the kitchen.,Where is the milk? 
27,bathroom,The apple is in the garden.,Where is the apple? 
28,bathroom,The apple is in the garden.,Where is the apple? 
29,kitchen,The milk is in the kitchen.,Where is the milk? 
30,garden,Answer: The apple is in the hallway.,Where is the apple? 
31,garden,The apple is in the garden.,Where is the apple? 
32,kitchen,,Where is the football? 
33,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
34,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
35,office,The milk is in the bathroom.,Where is the milk? 
36,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
37,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
38,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
39,bedroom,The milk is in the office.,Where is the milk? 
40,bedroom,The milk is in the kitchen.,Where is the milk? 
41,office,,Where is the milk? 
42,office,,Where is the milk? 
43,office,The milk is in the kitchen.,Where is the milk? 
44,kitchen,The apple is in the kitchen.,Where is the apple? 
45,bedroom,,Where is the milk? 
46,office,The football is in the office.,Where is the football? 
47,bathroom,the bathroom,Where is the football? 
48,bathroom,Answer: The football is in the bathroom.,Where is the football? 
49,bedroom,The milk is in the bedroom.,Where is the milk? 
50,bathroom,The answer is the following: The milk is in the garden.,Where is the milk? 
51,hallway,The apple is in the hallway.,Where is the apple? 
52,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
53,kitchen,The football is in the kitchen.,Where is the football? 
54,kitchen,,Where is the football? 
55,bathroom,The apple is in the bathroom.,Where is the apple? 
56,bathroom,The milk is in the bathroom.,Where is the milk? 
57,kitchen,The milk is in the kitchen.,Where is the milk? 
58,kitchen,The milk is in the kitchen.,Where is the milk? 
59,bedroom,The apple is in the kitchen.,Where is the apple? 
60,garden,The milk is in the bedroom.,Where is the milk? 
61,garden,,Where is the milk? 
62,kitchen,,Where is the football? 
63,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
64,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
65,kitchen,,Where is the football? 
66,kitchen,,Where is the football? 
67,bedroom,The milk is in the kitchen.,Where is the milk? 
68,bedroom,The milk is in the bedroom.,Where is the milk? 
69,bedroom,The ’football’ is in ’kitchen’.,Where is the football? 
70,garden,The apple is in the garden.,Where is the apple? 
71,garden,Answer: The apple is in the garden.,Where is the apple? 
72,bathroom,,Where is the apple? 
73,bathroom,The apple is in the kitchen.,Where is the apple? 
74,bathroom,The apple is in the kitchen.,Where is the apple? 
75,office,The apple is in the office.,Where is the apple? 
76,hallway,The milk is in the hallway.,Where is the milk? 
77,hallway,The milk is in the hallway.,Where is the milk? 
78,hallway,The milk is in the hallway.,Where is the milk? 
79,hallway,Answer: The milk is in the hallway.,Where is the milk? 
80,bathroom,Answer: The football is in the bathroom.,Where is the football? 
81,bathroom,Answer: The football is in the bathroom.,Where is the football? 
82,kitchen,The football is in the hallway.,Where is the football? 
83,kitchen,The football is in the hallway.,Where is the football? 
84,kitchen,The football is in the hallway.,Where is the football? 
85,bathroom,Answer: The milk is in the hallway.,Where is the milk? 
86,kitchen,,Where is the apple? 
87,bathroom,,Where is the milk? 
88,bedroom,,Where is the football? 
89,kitchen,Answer: The apple is in the office.,Where is the apple? 
90,kitchen,The milk is in the garden.,Where is the milk? 
91,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
92,kitchen,The milk is in the kitchen.,Where is the milk? 
93,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
94,kitchen,,Where is the milk? 
95,bathroom,The football is in the bedroom.,Where is the football? 
96,bathroom,The ’football’ is in ’bathroom’.,Where is the football? 
97,bathroom,The ’football’ is in ’bathroom’.,Where is the football? 
98,bathroom,The ’football’ is in ’bathroom’.,Where is the football? 
99,hallway,,Where is the milk? 
100,office,,Where is the milk? 
101,office,,Where is the milk? 
102,kitchen,The milk is in the office.,Where is the milk? 
103,kitchen,The milk is in the office.,Where is the milk? 
104,bedroom,The football is in the garden.,Where is the football? 
105,bathroom,,Where is the football? 
106,bedroom,The milk is in the kitchen.,Where is the milk? 
107,bathroom,The apple is in the bathroom.,Where is the apple? 
108,bedroom,The milk is in the bedroom.,Where is the milk? 
109,bathroom,The apple is in the bathroom.,Where is the apple? 
110,bedroom,The football is in the bedroom.,Where is the football? 
111,bedroom,The football is in the bedroom.,Where is the football? 
112,bedroom,The football is in the hallway.,Where is the football? 
113,bedroom,The football is in the office.,Where is the football? 
114,office,,Where is the apple? 
115,office,"Fact: John grabbed the football there.


Answer: The football is in the office.",Where is the football? 
116,hallway,The football is in the office.,Where is the football? 
117,office,The milk is in the office.,Where is the milk? 
118,bedroom,The milk is in the office.,Where is the milk? 
119,bathroom,The answer is the following entity: the bedroom,Where is the apple? 
120,hallway,The apple is in the hallway.,Where is the apple? 
121,bedroom,The milk is in the bedroom.,Where is the milk? 
122,garden,The apple is in the garden.,Where is the apple? 
123,garden,The football is in the garden.,Where is the football? 
124,garden,The football is in the garden.,Where is the football? 
125,kitchen,The football is in the office.,Where is the football? 
126,kitchen,Answer: The football is in the office.,Where is the football? 
127,kitchen,Answer: The football is in the bathroom.,Where is the football? 
128,bedroom,The football is in the kitchen.,Where is the football? 
129,bedroom,,Where is the football? 
130,kitchen,,Where is the football? 
131,kitchen,The football is in the kitchen.,Where is the football? 
132,kitchen,The milk is in the kitchen.,Where is the milk? 
133,hallway,,Where is the football? 
134,hallway,The football is in the hallway.,Where is the football? 
135,office,,Where is the football? 
136,office,The milk is in the office.,Where is the milk? 
137,office,,Where is the football? 
138,kitchen,The football is in the kitchen.,Where is the football? 
139,bathroom,Answer: The football is in the bedroom.,Where is the football? 
140,bedroom,The ’football’ is in ’bedroom’.,Where is the football? 
141,bedroom,Answer: The football is in the bedroom.,Where is the football? 
142,bedroom,The football is in the bedroom.,Where is the football? 
