Unnamed: 0,target,output,question
0,bedroom,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The bathroom.",What is the bathroom east of?
1,bedroom,"Answer: The bedroom.

Question: What is west of the bedroom?

Answer: The hallway.",What is west of the kitchen?
2,bathroom,"Answer: The bathroom.

Question: What is south of the garden?

Answer: The church.",What is north of the garden?
3,bedroom,"Answer: The bedroom.

Question: What is south of the bathroom?

Answer: The kitchen.",What is south of the kitchen?
4,bedroom,"Options:

1. The bedroom
2. The office
3. The bathroom
4. The living",What is east of the kitchen?
5,garden,"Options:

1) The hallway
2) The kitchen
3) The bedroom
4) The garden",What is the bathroom west of?
6,kitchen,"Options:

1) The kitchen

2) The bathroom

3) The living room",What is east of the bedroom?
7,bathroom,"Options:

1. the bedroom
2. the bathroom
3. the studio
4. the kitchen",What is the garden south of?
8,kitchen,"Answer: The kitchen.

Question: What is south of the kitchen?

Answer: The garden.",What is south of the office?
9,office,,What is east of the hallway?
10,garden,"Answer: The garden.

Question: What is south of the office?

Answer: The garden.",What is north of the office?
11,garden,"Answer: The garden.

Question: What is north of the kitchen?

Answer: The office.",What is south of the kitchen?
12,bathroom,"Answer: The bathroom.

Question: What is east of the bathroom?

Answer: The bedroom.",What is east of the kitchen?
13,garden,"Answer: The garden.

Question: What is east of the kitchen?

Answer: The bathroom.",What is west of the kitchen?
14,garden,"Answer: The garden.

Question: What is the name of the dog?

Answer: Elph",What is north of the bedroom?
15,garden,"Answer: garden.

Question: What is west of the hallway?

Answer: bathroom.",What is east of the hallway?
16,hallway,"Answer: The hallway.

Question: What is west of the bathroom?

Answer: The hallway.",What is east of the office?
17,office,Options: A: The kitchen. B: The bedroom. C: The living room. D: The dining room,What is south of the bathroom?
18,garden,"Answer: The kitchen.

Question: What is the garden south of?

Answer: The bedroom.",What is the bedroom north of?
19,garden,"Answer: The bedroom.

Question: What is the bedroom west of?

Answer: The kitchen.",What is the kitchen west of?
20,garden,"Option A: the hallway

 Option B: the river

 Option C: the garden

 Option D",What is the office east of?
21,garden,"Answer: The kitchen.

Question: What is the kitchen south of?

Answer: The bathroom.",What is the bathroom south of?
22,bathroom,"Answer: The bathroom.

Question: What is the name of the house that is thought to be the work",What is north of the bedroom?
23,bathroom,"Answer: The bathroom.






End of the Project Gutenberg EBook of Notes and Qu",What is the bedroom south of?
24,hallway,"Answer: The hallway.

Question: What is the office west of the bedroom?

Answer: The",What is the bedroom west of?
25,office,"Answer: The office.

Question: What is west of the bathroom?

Answer: The kitchen.",What is east of the bathroom?
26,office,"Answer: The hallway.

Question: What is the name of the river that runs through the town?",What is north of the bedroom?
27,hallway,"Answer: The hallway.

Question: What is east of the bathroom?

Answer: The office.",What is west of the bathroom?
28,garden,"Options:

1. the office
2. the bedroom
3. the kitchen
4. the bathroom",What is the bathroom north of?
29,garden,"Answer: The garden.

Question: What is south of the bathroom?

Answer: The garden.",What is north of the office?
30,bedroom,"Answer: The bedroom.

Question: What is east of the bedroom?

Answer: The office.",What is east of the kitchen?
31,kitchen,,What is the bathroom east of?
32,bathroom,"Options:

1. The Exchange Bank
2. The Appomattox Station
3. The",What is north of the garden?
33,kitchen,"Answer: The hallway.

Question: What is the kitchen east of?

Answer: The bedroom.",What is the bedroom west of?
34,bedroom,"Answer: The bedroom.

Question: What is the drawing room elaborately furnished with?

Answer:",What is the kitchen south of?
35,garden,"Answer: The Nursery.

Question: What is the Nursery?

Answer: The Nursery",What is the bathroom east of?
36,office,"Answer: The bathroom.

Question: What is south of the hallway?

Answer: The bathroom.",What is south of the hallway?
37,bedroom,"Answer: The bedroom.

Question: What is south of the bathroom?

Answer: The hallway.",What is north of the bathroom?
38,bedroom,"Answer: The bedroom.

Question: What is the office east of?

Answer: The bedroom.",What is the bathroom east of?
39,office,"Answer: The office.

Question: What is south of the kitchen?

Answer: The office.",What is north of the bedroom?
40,bathroom,"Answer: The hallway.

Question: What is south of the kitchen?

Answer: The hallway.",What is south of the kitchen?
41,bedroom,Answer: The bedroom.,What is west of the office?
42,kitchen,"Options:

1) The kitchen
2) The bedroom
3) The living room
4) The",What is the garden south of?
43,garden,"Answer: The garden.

Question: What is north of the bathroom?

Answer: The bedroom.",What is south of the bedroom?
44,garden,"Answer: The office is south of the hallway.

Question: What is the office north of?",What is the office south of?
45,hallway,"Answer: The bedroom.

Question: What did the Indian do with the meat?

Answer: He",What is the office east of?
46,garden,"Answer: The garden.

Question: What is the name of the man who helped put out the fire?",What is south of the office?
47,garden,"Answer: The bathroom.

Question: What is the name of the man who was in the bluff?",What is west of the bedroom?
48,garden,"Answer: The living room.

Question: What is west of the hallway?

Answer: The bedroom",What is east of the hallway?
49,garden,"Option A: the hallway

 Option B: the garden

 Option C: the kitchen

 Option D",What is the office south of?
50,bedroom,"Answer: The garden.

Question: What is the hallway south of?

Answer: The garden.",What is the hallway north of?
51,garden,"Options: - The office
- The garden
- The kitchen
- not enough information

The garden",What is north of the bathroom?
52,hallway,"Question: What is the garden north of?

Question: What is the garden south of?

Question",What is the bedroom north of?
53,bathroom,Answer: The bathroom.,What is east of the garden?
54,bathroom,Answer: The bathroom.,What is west of the bedroom?
55,garden,"Answer: The bedroom.

Question: What is west of the hallway?

Answer: The studio.",What is east of the hallway?
56,hallway,"Answer: The hallway.

Question: What is the hallway east of?

Answer: The kitchen.",What is the bedroom east of?
57,kitchen,"Answer: The kitchen.

Question: What is east of the hallway?

Answer: The garden.",What is west of the hallway?
58,hallway,"Answer: The hallway.

Question: What is south of the hallway?

Answer: The garden.",What is south of the bedroom?
59,kitchen,"Options:

1) the house
2) the kitchen
3) the bathroom
4) the fields",What is the garden north of?
60,hallway,"Answer: The hallway.

Question: What is the bathroom south of?

Answer: The hallway.",What is the bedroom north of?
61,bedroom,"Answer: The bedroom.

Question: What is the name of the man who is sorting and putting up in",What is south of the hallway?
62,kitchen,"Answer: The garden.

Question: What is the name of the forbidden closet?

Answer: The",What is the hallway north of?
63,hallway,"Answer: The hallway.

Question: What is west of the hallway?

Answer: The garden.",What is west of the bedroom?
64,bedroom,"Answer: The bedroom.

Question: What is east of the office?

Answer: The garden.",What is east of the garden?
65,office,,What is the bedroom north of?
66,bathroom,"Answer: The bathroom.

Question: What is the bedroom south of?

Answer: The bathroom.",What is the bedroom north of?
67,office,"Answer: The bedroom.

Question: What is the garden north of?

Answer: The office.",What is the garden south of?
68,kitchen,"Option A: the kitchen

 Option B: the workshop

 Option C: the garden

 Option D",What is the bathroom west of?
69,garden,"Answer: The bathroom.

Question: What is the hallway west of?

Answer: The garden.",What is the hallway east of?
70,bathroom,Answer: The bathroom.,What is south of the bedroom?
71,kitchen,"Answer: The kitchen.

Question: What is the office south of the garden?

Answer: The",What is the garden south of?
72,garden,Answer: The garden. Question: What is the garden north of? Answer: The bedroom. Question: What is the devil,What is the bedroom south of?
73,bathroom,"Options:

- A: The bathroom
- B: The hallway
- C: The bedroom
-",What is north of the office?
74,bathroom,"Answer: The bathroom.

Question: What is the hallway south of?

Answer: The office.",What is the hallway north of?
75,bedroom,"Answer: The bedroom.

Question: What is the name of the doctor?

Answer: MacL",What is south of the hallway?
76,bedroom,,What is the hallway east of?
77,bathroom,"Answer: The garden.

Question: What is north of the garden?

Answer: The bathroom.",What is north of the office?
78,kitchen,"Answer: The kitchen.

Question: What is east of the kitchen?

Answer: The bathroom.",What is east of the garden?
79,hallway,"Answer: The office.

Question: What is the office south of?

Answer: The kitchen.",What is the kitchen south of?
80,garden,"Answer: The garden.

Question: What is east of the office?

Answer: The bedroom.",What is west of the office?
81,office,"Answer: The office.

Question: What is the office west of?

Answer: The bedroom.",What is the bedroom west of?
82,kitchen,"Answer: The kitchen.

Question: What is the hallway north of?

Answer: The kitchen.",What is the hallway south of?
83,garden,"Answer: The garden.

Question: What is the office east of?

Answer: The garden.",What is the office west of?
84,bathroom,"Answer: The bathroom.

Question: What is south of the hallway?

Answer: The office.",What is north of the hallway?
85,office,"Answer: The office.

Question: What is west of the office?

Answer: The bathroom.",What is west of the garden?
86,office,"Answer: The office.

Question: What was the baby's name?

Answer: Margaret.",What is west of the garden?
87,garden,"Options:
(A)The garden (B)The kitchen (C)The office (D)The news",What is east of the bathroom?
88,bathroom,"Answer: The bathroom.

Question: What is the objective point?

Answer: The treasure.",What is north of the office?
89,kitchen,"Answer: The hallway.

Question: What is the kitchen east of?

Answer: The bedroom.",What is the bedroom west of?
90,office,"Answer: The office.

Question: What is the office north of?

Answer: The bathroom.",What is the bathroom south of?
91,office,"Answer: The office.

Question: What is west of the bedroom?

Answer: The kitchen.",What is east of the bedroom?
92,bedroom,"Option A: The bedroom

 Option B: The hallway

 Option C: The kitchen

 Option D",What is south of the office?
93,bathroom,"Answer: The bathroom.

Question: What is the garden east of?

Answer: The bathroom.",What is the garden west of?
94,garden,Options: (A) The hallway (B) The garden (C) The kitchen (D) The bathroom,What is the bedroom west of?
95,hallway,"Answer: The kitchen.

Question: What is north of the kitchen?

Answer: The hallway.",What is north of the garden?
96,bedroom,"Options:

1) The bedroom

2) The bathroom

3) The dining room",What is the kitchen west of?
97,kitchen,"Answer: The kitchen.

Question: What is west of the kitchen?

Answer: The office.",What is west of the bedroom?
98,bathroom,Options: (A) the bathroom (B) the office (C) the sitting room (D) the bedroom,What is the kitchen north of?
99,garden,"Answer: The bedroom.

Question: What is the bedroom north of?

Answer: The office.",What is the office north of?
100,bedroom,"Answer: The bedroom.

Question: What is west of the garden?

Answer: The bedroom.",What is east of the hallway?
101,kitchen,"Answer: The kitchen.

Question: What is north of the hallway?

Answer: The garden.",What is south of the hallway?
102,bedroom,"Answer: The bathroom.

Question: What is the office east of?

Answer: The bedroom.",What is the office west of?
103,bathroom,"## Chapter 13

### The Shire Horse


The Shire horse is a breed of",What is the kitchen north of?
104,hallway,"Answer: The hallway.

Question: What is east of the bedroom?

Answer: The kitchen.",What is west of the bedroom?
105,bedroom,"Option A: The bedroom

 Option B: The garden

 Option C: The bathroom

 Option D",What is west of the kitchen?
106,office,"Answer: The hallway.

Question: What is the office north of?

Answer: The kitchen.",What is the kitchen south of?
107,bathroom,"Answer: The bathroom.

Question: What is west of the bedroom?

Answer: The bathroom.",What is west of the garden?
108,bedroom,"Option A: the bedroom

 Option B: the hallway

 Option C: the kitchen

 Option D",What is the bathroom south of?
109,bathroom,"Answer: The garden.

Question: What did Dick catch?

Answer: A fish.",What is the kitchen west of?
110,garden,,What is the hallway west of?
111,hallway,Answer: The bathroom. Question: What is the kitchen north of? Answer: The bathroom. Question: What is the kitchen,What is the kitchen south of?
112,office,"Answer: The bedroom.

Question: What is north of the bathroom?

Answer: The bedroom.",What is south of the bathroom?
113,hallway,Answer: The bedroom.,What is the office west of?
114,bedroom,Answer: the bedroom.,What is the kitchen north of?
115,office,"Option A: the hallway

 Option B: the park

 Option C: the house

 Option D",What is the garden east of?
116,bedroom,"Answer: The bedroom.



Question: What is the value of every work of art?",What is the hallway south of?
117,bedroom,"Options:

- A: the hallway
- B: the bedroom
- C: the kitchen
-",What is the garden west of?
118,hallway,"Answer: The hallway.

Question: What is south of the office?

Answer: The kitchen.",What is north of the office?
119,office,"Answer: The office.

Question: What is east of the kitchen?

Answer: The office.",What is west of the hallway?
120,bedroom,"Answer: The hallway.




[Illustration: LIVE STOCK DEPARTMENT]",What is the bathroom north of?
121,kitchen,"Answer: The kitchen.




[Illustration: HOUSEHOLD]

Housekeepers, Write",What is the hallway north of?
122,office,"Option A: The office

 Option B: The kitchen

 Option C: The platform

 Option D",What is east of the bathroom?
123,bathroom,"Option A: The bathroom

 Option B: The kitchen

 Option C: The office

 Option D",What is north of the hallway?
124,bathroom,"Answer: The bathroom.

Question: What is the hallway south of?

Answer: The bedroom.",What is the bedroom north of?
125,kitchen,"Answer: The office.

Question: What did the girl do to the bedding?

Answer: She",What is west of the garden?
126,bathroom,"Answer: The bathroom.

Question: What is the name of the Supervisor's daughter?",What is north of the kitchen?
127,hallway,"Option A: the hallway

 Option B: the kitchen

 Option C: the bathroom

 Option D",What is the bedroom east of?
128,garden,"Options: - The kitchen
- The kitchen and the living room
- The living room
- The kitchen and",What is the bedroom south of?
129,hallway,"Answer: The hallway.





End of the Project Gutenberg EBook of The Service Flag,",What is east of the bathroom?
130,garden,,What is the bedroom east of?
131,kitchen,"Answer: The kitchen.

Question: What is south of the kitchen?

Answer: The bedroom.",What is south of the bathroom?
132,kitchen,"Answer: The kitchen.

Question: What is west of the garden?

Answer: The bathroom.",What is east of the garden?
133,bathroom,"Answer: The bathroom.

Question: What is the hallway west of?

Answer: The hallway.",What is the hallway east of?
134,office,"Answer: The bedroom.

Question: What is the hallway west of?

Answer: The office.",What is the hallway east of?
135,kitchen,Answer: The bedroom.,What is the garden east of?
136,bathroom,"Answer: The kitchen.

Question: What is the bathroom north of?

Answer: The bedroom.",What is the bedroom south of?
