,target,output,question
0,yes,no,Is John in the hallway? 
1,no,no,Is John in the hallway? 
2,yes,yes,Is Daniel in the office? 
3,yes,yes,Is Daniel in the hallway? 
4,yes,yes,Is Sandra in the office? 
5,no,no,Is Sandra in the kitchen? 
6,no,no,Is John in the hallway? 
7,no,no,Is Mary in the kitchen? 
8,no,no,Is Daniel in the office? 
9,no,no,Is Daniel in the office? 
10,yes,yes,Is Daniel in the hallway? 
11,yes,no,Is Daniel in the office? 
12,no,no,Is Daniel in the bedroom? 
13,yes,yes,Is John in the garden? 
14,no,no,Is Mary in the bedroom? 
15,yes,yes,Is Sandra in the garden? 
16,no,no,Is Sandra in the bedroom? 
17,yes,no,Is Sandra in the kitchen? 
18,no,no,Is Sandra in the garden? 
19,yes,yes,Is John in the kitchen? 
20,no,no,Is Mary in the kitchen? 
21,yes,yes,Is Daniel in the bedroom? 
22,yes,no,Is Daniel in the bedroom? 
23,no,no,Is John in the bathroom? 
24,no,no,Is John in the garden? 
25,yes,no,Is Daniel in the hallway? 
26,no,no,Is John in the bedroom? 
27,yes,yes,Is John in the bathroom? 
28,yes,no,Is Daniel in the kitchen? 
29,no,no,Is Sandra in the kitchen? 
30,no,no,Is Sandra in the garden? 
31,yes,no,Is John in the office? 
32,yes,yes,Is Daniel in the garden? 
33,yes,no,Is Sandra in the bathroom? 
34,no,no,Is Sandra in the bedroom? 
35,no,no,Is Sandra in the bedroom? 
36,yes,yes,Is Sandra in the bedroom? 
37,no,no,Is Mary in the bathroom? 
38,no,no,Is Daniel in the kitchen? 
39,no,no,Is John in the bedroom? 
40,yes,yes,Is John in the garden? 
41,no,no,Is John in the bedroom? 
42,no,no,Is Daniel in the hallway? 
43,yes,yes,Is Mary in the kitchen? 
44,yes,yes,Is John in the garden? 
45,yes,no,Is Daniel in the bathroom? 
46,yes,no,Is John in the hallway? 
47,no,no,Is Daniel in the bathroom? 
48,yes,yes,Is Mary in the hallway? 
49,yes,Yes,Is John in the garden? 
50,yes,no,Is John in the bathroom? 
51,no,no,Is Daniel in the bedroom? 
52,no,no,Is Daniel in the garden? 
53,no,no,Is Mary in the bathroom? 
54,no,no,Is John in the bedroom? 
55,yes,yes,Is Sandra in the bathroom? 
56,no,no,Is Sandra in the hallway? 
57,yes,yes,Is John in the kitchen? 
58,yes,yes,Is Sandra in the kitchen? 
59,no,no,Is Sandra in the hallway? 
60,yes,yes,Is Mary in the office? 
61,no,no,Is Daniel in the bedroom? 
62,no,no,Is Mary in the hallway? 
63,yes,yes,Is Mary in the hallway? 
64,yes,no,Is John in the kitchen? 
65,yes,no,Is Sandra in the bedroom? 
66,no,no,Is Daniel in the garden? 
67,no,no,Is Mary in the office? 
68,no,no,Is Sandra in the office? 
69,no,no,Is Daniel in the garden? 
70,yes,no,Is John in the kitchen? 
71,no,no,Is Sandra in the office? 
72,yes,yes,Is Mary in the hallway? 
73,yes,no,Is John in the hallway? 
74,no,no,Is Sandra in the garden? 
75,yes,yes,Is Sandra in the kitchen? 
76,yes,no,Is Sandra in the hallway? 
77,no,no,Is Mary in the hallway? 
78,yes,no,Is Sandra in the office? 
79,yes,no,Is Sandra in the garden? 
80,no,no,Is Daniel in the kitchen? 
81,yes,yes,Is Daniel in the bedroom? 
82,no,no,Is Daniel in the garden? 
83,yes,yes,Is Daniel in the office? 
84,yes,yes,Is John in the garden? 
85,yes,no,Is Mary in the office? 
86,no,no,Is John in the office? 
87,yes,yes,Is Sandra in the garden? 
88,yes,yes,Is John in the bedroom? 
89,yes,yes,Is Sandra in the office? 
90,no,no,Is Daniel in the kitchen? 
91,yes,yes,Is John in the garden? 
92,yes,yes,Is John in the garden? 
93,yes,yes,Is Mary in the bedroom? 
94,no,no,Is Sandra in the bathroom? 
95,no,no,Is Daniel in the bedroom? 
96,yes,no,Is Sandra in the office? 
97,yes,no,Is Daniel in the office? 
98,no,no,Is John in the office? 
99,yes,yes,Is Sandra in the garden? 
