Unnamed: 0,target,output,question
0,hallway,"Answer: John is in the hallway.

Question: Where is Mary?

Answer: Mary is",Where is John? 
1,bathroom,"Answer: Mary is in the bathroom.

Question: Where is Daniel?

Answer: Daniel is",Where is Mary? 
2,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?
Answer: John is in the",Where is Sandra? 
3,hallway,"Answer: Sandra is in the kitchen.

Question: Where is John?
Answer: John is in the",Where is Sandra? 
4,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Towser?

Answer: Tow",Where is Sandra? 
5,hallway,"Answer: Sandra is at the store.

Question: What is the name of the store?",Where is Sandra? 
6,garden,"Answer: Sandra is in the garden.

Question: What is the name of the club that Hilary and",Where is Sandra? 
7,hallway,"Answer: Daniel is in the hallway.

Question: Where is Mary?
Answer: Mary is in the",Where is Daniel? 
8,office,"Answer: Sandra is in the garden.

Question: Where is Daniel?
Answer: Daniel is in the",Where is Sandra? 
9,office,"Answer: Daniel is in the hallway.


Context: Gryce's feet
shrie",Where is Daniel? 
10,kitchen,"Answer: Mary is in the kitchen.

Question: Where is Cousin Cæsar?",Where is Mary? 
11,garden,"Answer: Mary is in the garden.


XXVIII. _THE BLACK SNAKE",Where is Mary? 
12,office,"Answer: Daniel is in the office.


Question: Where is Mary?

Answer: Mary is",Where is Daniel? 
13,bedroom,"Answer: Mary is in the garden.

Question: Where is Daniel?
Answer: Daniel is in the garden",Where is Mary? 
14,bedroom,"Answer: Mary is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is in",Where is Mary? 
15,kitchen,"Answer: John is in the kitchen.

Question: What is the girl's name?

Answer",Where is John? 
16,garden,Answer: John is in the garden.,Where is John? 
17,kitchen,"Answer: John is in the kitchen.

Question: Where is Ruby?

Answer: Ruby is in",Where is John? 
18,office,"Answer: Daniel is in the office.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
19,kitchen,"Answer: John is in the kitchen.




CHAPTER XI.

JUNE",Where is John? 
20,hallway,"Answer: Mary is in the hallway.


Question: What is the Boston?

Answer:",Where is Mary? 
21,office,"Answer: John is in the office.


THE BOSTON TWIST

The ""Tw",Where is John? 
22,office,"Answer: John is in the office.

Question: Where is Sandra?

Answer: Sandra",Where is John? 
23,hallway,"Answer: Sandra is in the hallway.

Question: Where is Mary?
Answer: Mary is in",Where is Sandra? 
24,bedroom,"Answer: Daniel is in the bathroom.

Question: Where is Mary?
Answer: Mary is in the",Where is Daniel? 
25,bedroom,Answer: Sandra is in the bedroom.,Where is Sandra? 
26,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Sandra?

Answer: Sand",Where is Mary? 
27,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
28,kitchen,"Helpful Answer: Daniel is in the kitchen.
Question: Where is John?
Helpful Answer: John is",Where is Daniel? 
29,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
30,hallway,"Answer: Sandra is in the hallway.

Question: What happened to Elton?

Answer",Where is Sandra? 
31,office,"Answer: John is in the office.

Question: Where is Sandra?

Answer: Sandra",Where is John? 
32,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?
Answer: John is in the",Where is Sandra? 
33,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Sandra?

Answer: Sand",Where is Sandra? 
34,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is the man from Denver?",Where is Sandra? 
35,office,"Answer: Mary is in the bedroom.

Question: Where is the Steel King?

Answer",Where is Mary? 
36,bathroom,"Answer: Mary is in the hallway.

Question: Where is Sandra?

Answer: Sand",Where is Mary? 
37,garden,"Context: Mary went to the garden. I am white, and I'm brown; I am large, and I",Where is Mary? 
38,kitchen,"Answer: Sandra is in the garden.

Question: Where is Mary?

Answer: Mary is",Where is Sandra? 
39,bedroom,"Helpful Answer: Daniel is in the bedroom.
Question: Where is John?
Helpful Answer: John",Where is Daniel? 
40,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is Elsie?

Answer:",Where is Sandra? 
41,garden,"Answer: Daniel is in the garden.

Question: What is the Emperor of Germany’s speech about?",Where is Daniel? 
42,bathroom,"Answer: Sandra is in the office.

Question: What is the reason for Sandra's visit",Where is Sandra? 
43,hallway,"Answer: Daniel is in the garden.

Question: Where is John?

Answer: John is in",Where is Daniel? 
44,garden,"Answer: Daniel is in the garden.

Question: Where is John?
Answer: John is in the bed",Where is Daniel? 
45,kitchen,"Answer: Mary is in the kitchen.

Question: Where did Jackson fall?

Answer: Jackson fell",Where is Mary? 
