Unnamed: 0,target,output,question
0,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
1,Fred,"Answer: Fred gave the football to Jeff.

Question: What did the Alcalde think of the book """,Who gave the football to Jeff? 
2,football,"Answer: Fred gave the football to Jeff.

Question: What did Dan do after he found the money in his",What did Fred give to Jeff? 
3,Jeff,"Answer: Fred gave the football to Jeff.

Question: Who did Dan meet in the supper-room at",Who did Fred give the football to? 
4,Fred,"Answer: Jeff gave the football to Fred.

Question: Who did Dan's mother meet at the Duchess",Who did Jeff give the football to? 
5,Jeff,"Answer: Jeff gave the apple.

Question: Who was the Lord Chief Justice?
Answer: Sir George Jeff",Who gave the apple? 
6,Bill,"Answer: Bill received the apple.

Question: Who was the last to leave the camp?

Answer",Who received the apple? 
7,apple,"Answer: Bill gave the apple to Fred.

Question: What did Eleanor do to the drow",What did Bill give to Fred? 
8,apple,"Answer: Bill gave the apple to Fred.

Question: What did Eleanor write to her grandfather?",What did Bill give to Fred? 
9,Fred,"Answer: Bill received the apple.

Question: Who was the first to receive the apple?

Answer",Who received the apple? 
10,Mary,"Answer: Mary received the milk.

Question: Who was the leader of the scouting party?",Who received the milk? 
11,milk,"Answer: Mary gave the milk to Bill.

Question: What did Bill give to Mary?
Answer: Bill",What did Mary give to Bill? 
12,Bill,"Answer: Bill received the milk.

Question: What did Bill do with the milk?
Answer: Bill handed",Who received the milk? 
13,Bill,"Answer: Mary gave the milk to Bill.
Question: Who did Bill give the milk to?
Answer: Bill",Who did Mary give the milk to? 
14,milk,"Answer: Mary gave the milk to Bill.

Question: What did Fred do after he received the milk from Mary",What did Mary give to Bill? 
15,Jeff,"Answer: Fred received the football.




                              CHAPTER XIV. ––––––",Who received the football? 
16,Fred,"Answer: Fred handed the football to Jeff.

Question: What did the red hand symbolize in the tem",Who gave the football to Jeff? 
17,football,"Answer: Fred gave the football to Jeff.

Question: What did Jeff do with the football?
Answer:",What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff received the football.
Question: Who went to the kitchen?
Answer: Mary went to the kitchen",Who received the football? 
19,Mary,"Answer: Mary gave the milk.

Question: Who received the milk?
Answer: Jeff received the milk.",Who gave the milk? 
20,milk,"Answer: Jeff gave the milk to Mary.

Question: Where did Mary go after receiving the milk?",What did Jeff give to Mary? 
21,Mary,"Answer: Mrs. Jeff


The first difficulty was the question of the medical course itself. The
Ed",Who gave the milk to Jeff? 
22,Mary,"Answer: Mary gave the milk to Jeff.

Question: Who gave the milk to Mary?
Answer: Jeff",Who gave the milk to Jeff? 
23,Bill,Answer: Bill gave the apple to Jeff.,Who gave the apple to Jeff? 
24,Jeff,"Answer: Jeff gave the apple.

[Illustration: Fig. III., page 55, and apply",Who gave the apple? 
25,apple,"Answer: Jeff gave Fred an apple.

Question: What did Fred give to Jeff?

Answer:",What did Jeff give to Fred? 
26,Fred,"Answer: Fred received the apple.

Question: Who is the little girl's father?

Answer",Who received the apple? 
27,Jeff,"Answer: Jeff received the apple.




CHAPTER IX. “I’m so glad",Who received the apple? 
28,Jeff,Answer: Jeff gave the apple.,Who gave the apple? 
29,Fred,"Answer: Jeff gave the apple to Fred.

Question: Who did Wayland meet at the ranger's",Who did Jeff give the apple to? 
30,Mary,"Answer: Mary gave the milk.

Question: Who is the Supervisor?

Answer: McF",Who gave the milk? 
31,Bill,"Answer: Mary gave the milk.

Question: Who picked up the apple?
Answer: Fred picked up the",Who gave the milk? 
32,Bill,"Answer: Bill gave the milk to Mary.

Question: Who moved to the kitchen?
Answer: Jeff moved",Who gave the milk to Mary? 
33,milk,"Answer: Bill gave the milk to Mary.

Question: What did Mary do with the milk?",What did Bill give to Mary? 
34,apple,"Answer: Mary gave the apple to Fred.

Question: What did Eleanor write to Uncle Peter about?",What did Mary give to Fred? 
35,Jeff,"Answer: Fred gave the milk to Jeff.

Question: Who did Eleanor want for her best friend?",Who did Fred give the milk to? 
36,Jeff,"Answer: Fred gave the milk to Jeff.

Question: Who was the man dressed in clerical garb?",Who did Fred give the milk to? 
37,milk,"Answer: Jeff gave the milk to Mary.

Question: What did Fred do after Carmen's accident?",What did Jeff give to Mary? 
38,milk,"Answer: Jeff gave the milk to Mary.

Question: What did Aggie bring to Zoie?",What did Jeff give to Mary? 
39,Fred,"Answer: Fred gave the apple to Bill.

Question: Who was the last person to enter the room?",Who gave the apple? 
40,Mary,"Answer: Jeff gave the milk.

Question: Who was the boy who ran away with Harry?
Answer:",Who gave the milk? 
41,milk,"Answer: Mary gave Fred the milk.

Question: What did Fred give to Jeff?

Answer:",What did Mary give to Fred? 
42,Jeff,"Answer: Jeff gave the milk.

Question: Who passed the milk to Mary?

Answer: Fred",Who gave the milk? 
43,Fred,"Answer: Fred received the milk.

Question: Who went to the garden?
Answer: Jeff went to the",Who received the milk? 
44,Mary,"Answer: Jeff

Question: Who took the milk?
Answer: Mary

Question: Who put down the",Who gave the milk? 
45,Bill,"Answer: Mary gave the milk to Bill.

Question: Who did Beulah take to walk on the Drive",Who did Mary give the milk to? 
46,milk,"Answer: Mary gave the milk to Bill.

Question: What did Eleanor do when she was in the",What did Mary give to Bill? 
47,Mary,"Answer: Mary gave the milk.

Question: Who grabbed the football?
Answer: Jeff grabb",Who gave the milk? 
48,Mary,Answer: Bill gave the milk to Mary.,Who did Bill give the milk to? 
49,Bill,"Answer: Bill gave the milk to Mary.

Question: Who was the first to leave the room after Sidney",Who gave the milk to Mary? 
50,Mary,"Answer: Mary gave the apple to Fred.

Question: Who is the barytone?",Who gave the apple to Fred? 
51,Fred,Answer: Jeff gave the apple to Mary.,Who gave the apple to Mary? 
52,apple,"Answer: Fred gave the apple to Mary.

Question: What did Webb do while others thought he was",What did Fred give to Mary? 
53,apple,"Answer: Mary gave Jeff an apple.

Question: What did Mary give to Fred?
Answer: Mary gave",What did Mary give to Jeff? 
54,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Jeff give to Mary?

Answer",What did Mary give to Jeff? 
55,Fred,"Answer: Fred received the football.

Question: Who went to the bathroom?
Answer: Fred went to",Who received the football? 
56,football,"Answer: Bill gave the football to Fred.

Question: What did Alfred do after he hung up the phone?",What did Bill give to Fred? 
57,Bill,"Answer: Fred gave the apple.

Question: Who was the washerwoman's little girl?",Who gave the apple? 
58,Bill,"Answer: Mary gave the apple to Bill.

Question: Who did Fred give the football to?
Answer:",Who did Mary give the apple to? 
59,Jeff,"Answer: Bill gave the apple to Jeff.

Question: Who did Cyril see in his sitting-room?",Who did Bill give the apple to? 
60,Jeff,"Answer: Bill gave the apple to Jeff.

Question: Who was the girl that Frank saved?
Answer:",Who did Bill give the apple to? 
