Unnamed: 0,target,output,question
0,hallway,"Answer: Mary got the milk there.

Question: What is the title of the book that was published in",Where is the milk? 
1,hallway,"Answer: John got the football there.

Question: Where is the milk?
Answer: Mary got the milk",Where is the football? 
2,hallway,"Answer: John got the football there.

Question: Where is the milk?
Answer: Mary got the milk",Where is the football? 
3,hallway,"Answer: John put it down in the hallway.

Question: Where is the garden?
Answer: Mary",Where is the football? 
4,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
5,garden,"Answer: Sandra put down the milk there.

Question: What is the name of the boat?",Where is the milk? 
6,bedroom,"Answer: The football is in the bedroom.

Question: Where is the camera?
Answer: The camera",Where is the football? 
7,bedroom,"Answer: Sandra put down the milk there.

Question: Where is the football?
Answer: Daniel dropped",Where is the milk? 
8,kitchen,"Answer: Daniel grabbed the football there.

Question: Where is the milk?
Answer: Sandra",Where is the football? 
9,kitchen,"Answer: Daniel took the football there.

Question: Where is the milk?
Answer: Sandra grabb",Where is the football? 
10,bedroom,"Answer: John got the football there.

Question: Where is the milk?

Answer: Daniel picked",Where is the football? 
11,hallway,"Answer: The football is in the hallway.

Question: Where is the apple?

Answer:",Where is the football? 
12,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
13,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
14,bathroom,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
15,garden,"Answer: The milk is in the kitchen.

Question: Where is the garden?

Answer: The",Where is the milk? 
16,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?
Answer: The football is",Where is the milk? 
17,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
18,kitchen,"Answer: The apple is discarded.

Question: Where is the milk?

Answer: The milk",Where is the apple? 
19,kitchen,"Answer: The apple is in the hallway.

[Footnote 022: The chariot",Where is the apple? 
20,bedroom,"Answer: Mary took it.

GEERT. I'll never eat salted codfish from your generos",Where is the apple? 
21,bedroom,"Answer: Mary took the apple there.

Question: What is the name of the ship that stranded on",Where is the apple? 
22,bathroom,"Answer: Sandra got the football there.

Question: Where is the apple?

Answer: Mary",Where is the football? 
23,bathroom,"Answer: The football is in the kitchen.

[Footnote 8: _Arch. Surg. of the",Where is the football? 
24,bedroom,"Answer: John grabbed the milk there.

Question: Where is the football?

Answer:",Where is the milk? 
25,kitchen,"Answer: John grabbed the milk there.

Question: What is the name of the girl?",Where is the milk? 
26,kitchen,"Answer: John grabbed the milk.

Question: What is the name of the brokerage firm",Where is the milk? 
27,bathroom,"Answer: The apple is in the stomach.

Question: What is the stomach?",Where is the apple? 
28,bathroom,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
29,kitchen,"Answer: John put down the milk.

Question: Where is the apple?
Answer: Daniel dropped the apple",Where is the milk? 
30,garden,"Answer: The apple is dropped by Daniel.

""I have the honor to inform you that the late Duke",Where is the apple? 
31,garden,"Answer: The apple is in the garden.

Question: Where is the football?
Answer: The football is",Where is the apple? 
32,kitchen,"Answer: Mary got the football there.

Question: Where is the apple?
Answer: Daniel got the apple",Where is the football? 
33,kitchen,"Answer: In the kitchen.

Question: Where is the football?
Answer: In the garden.",Where is the apple? 
34,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
35,office,"Answer: The milk is in the hallway.

Question: Where is the saddle?
Answer: The",Where is the milk? 
36,kitchen,"Answer: John took the football there.

Question: Where is the football?
Answer: A.S.",Where is the football? 
37,kitchen,"Answer: John took the football there.

Question: Where is the football?
Answer: John took the football",Where is the football? 
38,kitchen,"Answer: John grabbed the football.

Question: Where is the football now?

Answer:",Where is the football? 
39,bedroom,"Answer: Sandra put it down in the bedroom.

(51) The Act 1 William and",Where is the milk? 
40,bedroom,"Answer: John got the milk there.

Question: Who is the lady?
Answer: The lady is Princess",Where is the milk? 
41,office,"Answer: John got the milk there.
Question: Where is the football?
Answer: Mary picked up the football",Where is the milk? 
42,office,"Answer: John went to the bedroom.

Question: What is the Dean's reaction to the news",Where is the milk? 
43,office,"Answer: John went to the bedroom.

Question: What is the name of the horse in the Dean",Where is the milk? 
44,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
45,bedroom,"Answer: The milk is in the barn.

Question: What is the name of the boy who was",Where is the milk? 
46,office,"Answer: Sandra took the football there.

Question: What did Harry do after he killed the snake?",Where is the football? 
47,bathroom,"Answer: Sandra took the football there.

Question: What did Harry do when he found the pocketbook?",Where is the football? 
48,bathroom,"Answer: The football is in the bedroom.

Question: Where is the basket?

Answer:",Where is the football? 
49,bedroom,"Answer: The milk is in the bathroom.

Question: Where is the football?

Answer:",Where is the milk? 
50,bathroom,"Answer: The milk is in the vacant house.

Question: What is the name of the tug",Where is the milk? 
51,hallway,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
52,kitchen,"Answer: The football is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the football? 
53,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
54,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
55,bathroom,"Answer: The apple is in the garden.

Question: Where is the garden?

Answer: The",Where is the apple? 
56,bathroom,"Answer: John went to the bathroom.
Question: Where is the apple?
Answer: John discarded the",Where is the milk? 
57,kitchen,"Answer: John took the milk there.
Question: Where is the apple?
Answer: John put down the apple",Where is the milk? 
58,kitchen,"Answer: The milk is in the bathroom.
Question: Where is the apple?
Answer: The apple is",Where is the milk? 
59,bedroom,"Answer: The apple is on the floor.

Question: Where is the monkey?
Answer: The mon",Where is the apple? 
60,garden,"Answer: The milk is in the garden.

Question: Where is the key to the lock?",Where is the milk? 
61,garden,"Answer: John took the milk there.
Question: Where is the milk?
Answer: John took the milk there",Where is the milk? 
62,kitchen,"Answer: The football is in the office.

Question: Where is the football now?

Answer:",Where is the football? 
63,kitchen,"Answer: The football is in the office.

Question: Where is the milk?

Answer: The",Where is the football? 
