Unnamed: 0,target,output,question
0,hallway,"Helpful Answer: John is in the hallway.

Question: Where is Mary?
Helpful Answer:",Where is John? 
1,bathroom,"Answer: Mary is in the bathroom.

Question: Where is Daniel?

Answer: Daniel is",Where is Mary? 
2,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?
Answer: John is in the",Where is Sandra? 
3,hallway,"Helpful Answer: Sandra is in the hallway.
Question: Where is John?
Helpful Answer:",Where is Sandra? 
4,kitchen,"Helpful Answer: Sandra is in the bathroom.
Question: Where is Angeline?
Helpful Answer",Where is Sandra? 
5,hallway,"Context: Sandra travelled to the kitchen. They are addressed as letters to her teacher, Mr. George Waldo",Where is Sandra? 
6,garden,"Answer: Sandra is in the garden.

Question: Where is Zoie?

Answer: Zo",Where is Sandra? 
7,hallway,"A: In the hallway
B: In the office
C: In the garden
D: In the bath",Where is Daniel? 
8,office,"Answer: Sandra is in the hallway.

Question: Where is Zoie?

Answer:",Where is Sandra? 
9,office,"Answer: Daniel is in the office.

Question: Where is John?

Answer: John is in",Where is Daniel? 
10,kitchen,"Answer: Mary is in the kitchen.

Question: Where is the clergyman?

Answer:",Where is Mary? 
11,garden,"Answer: Mary is in the garden.

Question: Where is Carmen?

Answer: Carmen",Where is Mary? 
12,office,"Answer: Daniel is in the office.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
13,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Daniel?

Answer: Daniel is",Where is Mary? 
14,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Daniel?
Answer: Daniel is in the",Where is Mary? 
15,kitchen,"Context: John journeyed to the kitchen.
Answer: John is in the kitchen.

Question: What is",Where is John? 
16,garden,"Answer: John is in the hallway.

Question: Where is Rhodes?

Answer: Rh",Where is John? 
17,kitchen,"Answer: John is in the kitchen.

Question: Where is Sandra?

Answer: Sandra",Where is John? 
18,office,"Helpful Answer: Daniel is in the office.
Question: Where is Mary?
Helpful Answer: Mary is",Where is Daniel? 
19,kitchen,"Answer: John is in the garden.

Question: Where is Eli?

Answer: Eli is in",Where is John? 
20,hallway,"Answer: Mary is in the hallway.

Question: Where is Arne?

Answer: Ar",Where is Mary? 
21,office,Context: The Cape Town to Cairo railroad and telegraph are undertakings of such vast proportions and importance,Where is John? 
22,office,"Answer: John is in the office.

Question: Where is Mary?
Answer: Mary is in the kitchen",Where is John? 
23,hallway,"Helpful Answer: Sandra is in the hallway.
Question: Where is Mary?
Helpful Answer:",Where is Sandra? 
24,bedroom,"Answer: Daniel is in the bedroom.

Question: Where is Mary?

Answer: Mary is",Where is Daniel? 
25,bedroom,"Answer: Sandra is in the bedroom.

Question: What is the order of the Panthe",Where is Sandra? 
26,bedroom,"Context: I'm very sorry, Bill,"" ses Ginger, trying to smile, ""but I've already",Where is Mary? 
27,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Daniel? 
28,kitchen,"Answer: Daniel is in the kitchen.


Explanation: The passage provides a sequence of movements",Where is Daniel? 
29,kitchen,"Answer: Daniel is in the kitchen.


/When/ you draw from Nature, you must be at",Where is Daniel? 
30,hallway,"Answer: Sandra is in the hallway.

Question: What is the name of the lady in the",Where is Sandra? 
