Unnamed: 0,target,output,question
0,hallway,"Answer: The milk is in the kitchen.

Question: Where is the screw driver?
Answer: The",Where is the milk? 
1,hallway,"Answer: The football is in the hallway.

Question: Where is the New Testament?
Answer: The",Where is the football? 
2,hallway,"Answer: The football is in the hallway.


Question: Where is the squirrel?
Answer",Where is the football? 
3,hallway,"Answer: The football is in the hallway.

Question: Where is the bottle?
Answer: The",Where is the football? 
4,garden,"Answer: The milk is in the hallway.

Question: Where is the watch?
Answer: The watch",Where is the milk? 
5,garden,"Answer: The milk is in the garden.

Question: Where is the bull?
Answer: The b",Where is the milk? 
6,bedroom,"Answer: The football is in the bedroom.

Question: Where is the milk?

Answer:",Where is the football? 
7,bedroom,"Answer: The milk is in the garden.

Question: Where is the football?
Answer: The football is",Where is the milk? 
8,kitchen,"Answer: The football is in the garden.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
9,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
10,bedroom,"Answer: The football is in Gunwalloe.

Question: Where is the apple?
Answer: The",Where is the football? 
11,hallway,"Answer: The football is in the bedroom.

Question: Where is the shell?
Answer: The shell",Where is the football? 
12,garden,"Answer: The milk is in the bedroom.

Question: Where is the football?
Answer: The football",Where is the milk? 
13,garden,"Answer: In the bathroom.

Question: Where is the football? Answer: In the bathroom.",Where is the milk? 
14,bathroom,"Answer: The apple is in the kitchen.

Question: Where is the football?
Answer: The football is",Where is the apple? 
15,garden,"Answer: The milk is in the garden.

Question: Where is the football?
Answer: The football is",Where is the milk? 
16,garden,"Answer: The milk is in the garden.

Question: Where is the bottle?
Answer: The bott",Where is the milk? 
17,garden,"Answer: The milk is in the bathroom.

Question: Where is the sensitive plant?
Answer: The",Where is the milk? 
18,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the apple? 
19,kitchen,"Answer: The apple is in the hallway.

Question: Where is the milk?
Answer: The milk",Where is the apple? 
20,bedroom,"Answer: The apple is in the living room.

Question: Where is the champagne?
Answer: The",Where is the apple? 
21,bedroom,"Answer: Mary took the apple there.

Question: Where is the milk?
Answer: John grabbed",Where is the apple? 
22,bathroom,"Answer: The football is in the hallway.

Question: Where is the apple?
Answer: The apple",Where is the football? 
23,bathroom,"Answer: The football is in the bedroom.

Question: Where is the milk?
Answer: The milk",Where is the football? 
24,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the screw driver?
Answer: The",Where is the milk? 
25,kitchen,"Answer: The milk is at the kitchen.

Question: Where is the bottle?
Answer: The bott",Where is the milk? 
26,kitchen,"Answer: The milk is in the office.

Question: Where is the football?
Answer: The football is",Where is the milk? 
27,bathroom,"Answer: The apple is in the garden.

Question: Where is the bottle?
Answer: The bott",Where is the apple? 
28,bathroom,"Answer: The apple is in the garden.

Question: Where is the football?
Answer: The football is",Where is the apple? 
29,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the screw driver?
Answer: The",Where is the milk? 
30,garden,"Answer: The apple is in the garden.

(2) The _Liberty_ of the English",Where is the apple? 
