Unnamed: 0,target,output,question
0,Jeff,"Answer: Fred gave the football to Jeff.

Question: Who is the author of the story?",Who did Fred give the football to? 
1,Bill,"Answer: Mary gave the milk to Bill.

Question: What did Katie do after she handed the milk",Who did Mary give the milk to? 
2,Jeff,"Answer: Jeff

""This is my son, seh,"" said the Colonel, ""he's a captain",Who did Fred give the milk to? 
3,milk,"Answer: Mary gave the milk to Fred.

Question: What did Fred do with the milk?
Answer:",What did Mary give to Fred? 
4,Fred,"Answer: Mary received the milk.

Question: Who was the girl who invited them to take supper?",Who received the milk? 
5,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Benny think about the money?",What did Mary give to Jeff? 
6,apple,Answer: Mary gave the apple to Jeff.,What did Mary give to Jeff? 
7,apple,"Answer: Fred gave the apple to Bill.

[Illustration: Plate XXII.

[Illustration:",What did Fred give to Bill? 
8,Jeff,"Answer: Mary gave the milk to Fred.

Question: Who discarded the milk?

Answer:",Who gave the milk to Fred? 
9,Fred,"Answer: The angel Gabriel.

Question: Who was the first man?

Answer: Adam.",Who gave the apple to Mary? 
10,Jeff,"Answer: Jeff received the football.

Question: Who took the apple?
Answer: Mary took the apple.",Who received the football? 
11,Jeff,Answer: Mary gave the football to Jeff.,Who did Mary give the football to? 
12,milk,"Answer: Mary gave the milk to Bill.

Question: What did the boy do with the milk?",What did Mary give to Bill? 
13,Bill,"Answer: Mary gave the milk to Bill.

Question: What did the girl do when she woke up",Who did Mary give the milk to? 
14,milk,"Answer: Mary gave the milk to Bill.

Question: What did Jimmieboy do when he heard",What did Mary give to Bill? 
15,apple,"Answer: Fred gave the apple to Mary.

Question: What did Eglantine do when she saw the",What did Fred give to Mary? 
16,Mary,"Answer: Mary received the football.

""And I've been getting 'em every day, and I've",Who received the football? 
17,apple,"Answer: The apple.

Question: What did Bill give to Fred? Answer: The apple.

Question:",What did Fred give to Bill? 
18,Jeff,"Answer: Jeff received the apple.

Question: Who passed the apple to Jeff?

Answer: Mary",Who received the apple? 
19,Bill,"Answer: Mary gave the football to Bill.

Question: What did the Duke of Albany and Sir John",Who did Mary give the football to? 
