Unnamed: 0,target,output,question
0,office,"Answer: Before the bathroom the apple was in the office.

Context: John journeyed to the bedroom",Where was the apple before the bathroom? 
1,office,"Answer: Before the hallway the apple was in the garden.

Context: John journeyed to the bedroom",Where was the apple before the hallway? 
2,office,"Answer: Before the hallway the apple was in the garden.

Question: Where was the milk before the kitchen",Where was the apple before the hallway? 
3,bathroom,"Answer: Before the garden the football was in the hallway.




 ACT II. SCEN",Where was the football before the garden? 
4,bathroom,"Answer: Before the garden the football was in the office.

Context: John journeyed to the bedroom.",Where was the football before the garden? 
5,garden,"Answer: Before the bathroom the apple was in the garden.

Question: Where was the football before the kitchen",Where was the apple before the bathroom? 
6,kitchen,"Answer: Before the office the milk was in the kitchen.

Question: Where was the apple before the kitchen?",Where was the milk before the office? 
7,kitchen,"Answer: Before the office the apple was in the hallway.

Context: John went back to the bedroom",Where was the apple before the office? 
8,kitchen,"Answer: Before the office the apple was in the hallway.

Example:
John went back to the bed",Where was the apple before the office? 
9,bedroom,"Answer: Before the office the apple was in the hallway.

Example:
John went back to the bed",Where was the apple before the office? 
10,garden,"Answer: Before the bedroom the apple was in the garden.

Example:
John went to the bedroom",Where was the apple before the bedroom? 
11,garden,"Answer: Before the bedroom the apple was in the kitchen.

Context: ""Oh, doctor,"" he said",Where was the apple before the bedroom? 
12,garden,"Answer: Before the bathroom the milk was in the hallway.

Context: The first thing that I saw",Where was the milk before the bathroom? 
13,garden,"Answer: Before the bathroom the milk was in the hallway.

Context: John went back to the bed",Where was the milk before the bathroom? 
14,garden,"Answer: Before the bathroom the milk was in the hallway.

Context: John went back to the garden",Where was the milk before the bathroom? 
15,kitchen,"Answer: Before the garden the football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
16,kitchen,Answer: Before the garden the football was in the office.,Where was the football before the garden? 
17,garden,"Answer: Before the bedroom the milk was in the kitchen.

Question: Where was the football before the garden",Where was the milk before the bedroom? 
18,garden,"Answer: Before the bedroom the milk was in the garden.

Context: John travelled to the bedroom",Where was the milk before the bedroom? 
19,bedroom,"Answer: Before the bathroom the football was in the garden.

Context: John journeyed to the bedroom",Where was the football before the bathroom? 
20,garden,"Answer: Before the hallway the football was in the office.

Context: John journeyed to the bedroom",Where was the football before the hallway? 
21,garden,"Answer: Before the office the football was in the garden.

Question: Where was the milk before the bedroom",Where was the football before the office? 
22,hallway,"Answer: Before the garden the football was in the office.

Context: John took the football. Meantime",Where was the football before the garden? 
23,office,"Answer: Before the kitchen the milk was in the hallway.

Question: Where was the apple before the bed",Where was the milk before the kitchen? 
24,kitchen,"Answer: Before the bedroom the milk was in the hallway.

Example:
John went back to the",Where was the milk before the bedroom? 
25,bathroom,"Answer: Before the bedroom the football was in the office.

Context: John went to the bedroom.",Where was the football before the bedroom? 
26,office,"Answer: Before the bedroom the football was in the office.

Context: John went to the hallway.",Where was the football before the bedroom? 
27,garden,"Answer: Before the office the football was in the garden.

Context: John went to the hallway. It",Where was the football before the office? 
28,garden,"Answer: Before the office the football was in the bathroom.

Context: John went to the hallway.",Where was the football before the office? 
29,garden,"Answer: Before the office the apple was in the bathroom.

Context: John went to the bedroom.",Where was the apple before the office? 
30,bathroom,"Answer: Before the hallway the apple was in the office.

Context: John went back to the bedroom",Where was the apple before the hallway? 
31,office,"Answer: Before the kitchen the apple was in the garden.

Context: What
folly to come so far",Where was the apple before the kitchen? 
32,office,"Answer: Before the kitchen the apple was in the office.

Context: John went back to the bedroom.",Where was the apple before the kitchen? 
33,hallway,"Answer: Before the bedroom the milk was in the hallway.

Context: ""I'm Twom",Where was the milk before the bedroom? 
34,bedroom,"Answer: Before the garden the milk was in the bedroom.

Context: Mary went back to the garden.",Where was the milk before the garden? 
35,hallway,"Answer: Before the bathroom the apple was in the hallway.

Question: Where was the football before the",Where was the apple before the bathroom? 
36,hallway,"Answer: Before the kitchen the football was in the garden.

Context: “I’m going to the",Where was the football before the kitchen? 
37,bathroom,Answer: Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
38,garden,"Answer: Before the bathroom the apple was in the garden.

Example:
John journeyed to the bed",Where was the apple before the bathroom? 
39,garden,"Answer: Before the bathroom the apple was in the kitchen.

Context: John travelled to the garden.",Where was the apple before the bathroom? 
40,garden,"Answer: Before the hallway the football was in the garden.

Question: Where was the milk before the office",Where was the football before the hallway? 
41,garden,"Answer: Before the hallway the football was in the garden.

Context: John journeyed to the bedroom",Where was the football before the hallway? 
42,garden,"Answer: Before the hallway the milk was in the kitchen.

Context: John journeyed to the bedroom",Where was the milk before the hallway? 
