Unnamed: 0,target,output,question
0,hallway,"Answer: The most recent location of John is the hallway.

Question: Where is Alan?
Answer:",Where is John? 
1,bathroom,"Answer: The most recent location of Mary is the bedroom.


Example:
Alan moved to the",Where is Mary? 
2,kitchen,"Answer: The most recent location of Sandra is the kitchen.

Question: Where is Horace?
Answer",Where is Sandra? 
3,hallway,"Answer: The most recent location of Sandra is the hallway.




CHAPTER XX.--",Where is Sandra? 
4,kitchen,"Answer: Sandra is in the bathroom.

Question: Where is Ethel?

Answer:",Where is Sandra? 
5,hallway,Answer: The most recent location of Sandra is the hallway.,Where is Sandra? 
6,garden,"Answer: The most recent location of Sandra is the garden.


Question: Where is Pio?",Where is Sandra? 
7,hallway,"Answer: The most recent location of Daniel is the hallway.


Example:
Alan moved to the",Where is Daniel? 
8,office,"Answer: The most recent location of Sandra is the garden.


Question: Where is Daniel?
Answer",Where is Sandra? 
9,office,"Answer: The most recent location of Daniel is the office.


Question: Where is Sandra?
Answer",Where is Daniel? 
10,kitchen,"Answer: The most recent location of Mary is the kitchen.


Question: Where is John?
Answer:",Where is Mary? 
11,garden,"Answer: The most recent location of Mary is the kitchen.

Question: Where is Stafford?
Answer:",Where is Mary? 
12,office,"Answer: The most recent location of Daniel is the office.


Alan moved to the garage. Jud",Where is Daniel? 
13,bedroom,"Answer: The most recent location of Mary is the bedroom.


Example:
Charlie went to the",Where is Mary? 
14,bedroom,"Answer: The most recent location of Mary is the kitchen.

Question: Where is John?
Answer: The",Where is Mary? 
15,kitchen,"Answer: The most recent location of John is the hallway.

Question: Where is Alan?
Answer:",Where is John? 
16,garden,"Answer: The most recent location of John is the garden.


Question: Where is Alan?
Answer:",Where is John? 
17,kitchen,"Answer: The most recent location of John is the kitchen.

Question: Where is Sandra?
Answer:",Where is John? 
18,office,"Answer: The most recent location of Daniel is the office.


Example:
John went to the hallway",Where is Daniel? 
19,kitchen,"Answer: The most recent location of John is the hallway.


Example:
Alan moved to the",Where is John? 
20,hallway,"Answer: The most recent location of Mary is Danville.


Example:
Alan moved to the gar",Where is Mary? 
21,office,"Answer: The most recent location of John is the office.

Question: Where is Fred?
Answer: The",Where is John? 
22,office,"Answer: The most recent location of John is the office.


Example:
Alan moved to the gar",Where is John? 
23,hallway,"Answer: The most recent location of Sandra is the hallway.

Question: Where is Daniel?
Answer",Where is Sandra? 
24,bedroom,"Answer: The most recent location of Daniel is the bedroom.


Question: Where is Mary?
Answer",Where is Daniel? 
25,bedroom,"Answer: The most recent location of Sandra is the bedroom.




CHAPTER VII",Where is Sandra? 
26,bedroom,"Answer: The most recent location of Mary is the bedroom.


Question: Where is Daniel?
Answer",Where is Mary? 
27,kitchen,"Answer: The most recent location of Daniel is the kitchen.


Question: Where is Mary?
Answer:",Where is Daniel? 
28,kitchen,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is John?
Answer: The",Where is Daniel? 
29,kitchen,"Answer: The most recent location of Daniel is the bedroom.


Example:
Alan moved to the",Where is Daniel? 
30,hallway,"Answer: The most recent location of Sandra is the hallway.

Question: Where is Lester?",Where is Sandra? 
31,office,"Answer: The most recent location of John is the office.


Question: Where is Beulah?",Where is John? 
32,kitchen,"Answer: The most recent location of Sandra is the kitchen.

Question: Where is Beulah?",Where is Sandra? 
33,kitchen,"Answer: The most recent location of Sandra is the kitchen.

Question: Where is Beulah?",Where is Sandra? 
34,bathroom,"Answer: The most recent location of Sandra is the bathroom.


Example:
Alan moved to",Where is Sandra? 
35,office,"Answer: The most recent location of Mary is the bedroom.


Question: Where is Sir Uvedale",Where is Mary? 
36,bathroom,"Answer: The most recent location of Mary is the bathroom.


Example:
Alan moved to the",Where is Mary? 
37,garden,"Answer: The most recent location of Mary is the garden.

Question: Where is Sandra?
Answer:",Where is Mary? 
38,kitchen,"Answer: The most recent location of Sandra is the kitchen.

Alan moved to the garage. Jud",Where is Sandra? 
39,bedroom,"Answer: The most recent location of Daniel is the bedroom.


Example:
Alan moved to the",Where is Daniel? 
40,bathroom,"Answer: The most recent location of Sandra is the bathroom.


Example:
Alan moved to",Where is Sandra? 
41,garden,"Answer: The most recent location of Daniel is the garden.


Example:
Sandra went to the office",Where is Daniel? 
42,bathroom,"Answer: The most recent location of Sandra is the bathroom.


Example:
Alan moved to",Where is Sandra? 
43,hallway,"Answer: The most recent location of Daniel is the hallway.




THE PETRIFIED",Where is Daniel? 
44,garden,"Answer: The most recent location of Daniel is the garden.


Question: Where is Fred?
Answer:",Where is Daniel? 
45,kitchen,"Answer: The most recent location of Mary is the kitchen.

Question: Where is Fred?
Answer: The",Where is Mary? 
46,hallway,"Answer: The most recent location of Daniel is Greenberry Point.


Example:
Alan moved to the",Where is Daniel? 
47,bathroom,"Answer: The most recent location of Sandra is the bathroom.


Example:
Charlie went to",Where is Sandra? 
48,office,"Answer: The most recent location of John is at the office.


The Symphony in Blue",Where is John? 
49,bedroom,"Answer: The most recent location of John is the bedroom.

Question: Where is Mary?
Answer:",Where is John? 
50,bedroom,"Answer: The most recent location of John is the bedroom.


Example:
Charlie went to the",Where is John? 
51,office,"Answer: The most recent location of John is the office.


Example:
Alan moved to the gar",Where is John? 
52,garden,"Answer: The most recent location of John is the office.


Question: Where is Patience?
Answer",Where is John? 
53,garden,"Answer: The most recent location of John is the garden.

Question: Where is Patience?
Answer:",Where is John? 
54,kitchen,"Answer: The most recent location of Daniel is the garden.


Example:
Alan moved to the gar",Where is Daniel? 
55,bedroom,"Answer: The most recent location of Mary is the bathroom.

Question: Where is Daniel?
Answer:",Where is Mary? 
56,kitchen,"Answer: The most recent location of Mary is the kitchen.

Alan moved to the garage. Carl Ros",Where is Mary? 
57,hallway,"Answer: The most recent location of Mary is the hallway.

Question: Where is Lightfoot?
Answer",Where is Mary? 
58,garden,"Answer: The most recent location of Daniel is the garden.


Question: Where is Mary?
Answer:",Where is Daniel? 
59,hallway,"Answer: The most recent location of Sandra is the kitchen.


Question: Where is Mary?
Answer",Where is Sandra? 
60,hallway,"Answer: The most recent location of Sandra is in the hallway.

Question: Where is Eleanor",Where is Sandra? 
61,office,"Answer: The most recent location of Daniel is a planter's house.


Context: The ten",Where is Daniel? 
62,bathroom,"Answer: The most recent location of Sandra is the bathroom.

Question: Where is John?
Answer",Where is Sandra? 
63,garden,"Answer: The most recent location of Daniel is the bedroom.


Example:
Alan moved to the",Where is Daniel? 
64,garden,"Answer: The most recent location of Daniel is the garden.


Question: Where is Sandra?
Answer",Where is Daniel? 
65,kitchen,"Answer: The most recent location of John is the kitchen.


Question: Where is Mary?
Answer:",Where is John? 
66,kitchen,"Answer: The most recent location of John is the kitchen.


Question: Where is Coningsby?",Where is John? 
67,bathroom,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Rigby?
Answer",Where is Daniel? 
68,office,"Answer: The most recent location of Daniel is the office.


Question: Where is Flora?
Answer:",Where is Daniel? 
69,office,"Answer: The most recent location of Daniel is kitchen.


Question: Where is Mary?
Answer: The",Where is Daniel? 
70,garden,"Answer: The most recent location of Mary is the garden.


Example:
Alan moved to the gar",Where is Mary? 
71,hallway,"Answer: The most recent location of Sandra is the hallway.


Context: The Company's ele",Where is Sandra? 
72,garden,"Answer: The most recent location of Mary is the kitchen.


Example:
Alan moved to the gar",Where is Mary? 
73,bedroom,"Answer: The most recent location of Mary is the bedroom.


Example:
Alan moved to the",Where is Mary? 
74,bathroom,"Answer: The most recent location of Mary is the bathroom.


Example:
John went to the hall",Where is Mary? 
75,kitchen,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Ginger?
Answer:",Where is Daniel? 
76,kitchen,"Answer: The most recent location of John is the kitchen.

Question: Where is Cyril?
Answer:",Where is John? 
77,kitchen,"Answer: The most recent location of Daniel is the kitchen.


Question: Where is Amy?
Answer:",Where is Daniel? 
78,hallway,Answer: The most recent location of Daniel is the hallway.,Where is Daniel? 
79,office,"Answer: The most recent location of Daniel is the garden.

Context: The father trembled; then stretching",Where is Daniel? 
80,garden,"Answer: The most recent location of John is the garden.

Context: The next day, the priest came to",Where is John? 
81,bathroom,"Answer: The most recent location of John is the garden.

Question: Where is Mary?
Answer: The",Where is John? 
82,bedroom,"Answer: The most recent location of Sandra is the bedroom.


Question: Where is John?",Where is Sandra? 
83,garden,"Answer: The most recent location of Mary is the garden.

Question: Where is John?
Answer: The",Where is Mary? 
84,office,"Answer: The most recent location of Daniel is the office.

Context: The first thing to be done is to",Where is Daniel? 
85,garden,"Answer: The most recent location of Sandra is the garden.

Alan moved to the garage. Charlie",Where is Sandra? 
86,garden,"Answer: The most recent location of Mary is the office.


Example:
Alan moved to the gar",Where is Mary? 
87,hallway,"Answer: The most recent location of John is the hallway.

Context: The left,
and it was",Where is John? 
88,kitchen,"Answer: The most recent location of Sandra is the kitchen.

Question: Where is John?
Answer:",Where is Sandra? 
89,kitchen,"Answer: The most recent location of Daniel is the kitchen.


Question: Where is Catharine Glo",Where is Daniel? 
90,bathroom,"Answer: The most recent location of Sandra is the bathroom.


Example:
Alan moved to",Where is Sandra? 
91,bathroom,"Answer: The most recent location of John is the bathroom.


Example:
Alan moved to the",Where is John? 
92,hallway,"Answer: The most recent location of Sandra is the bedroom.

Question: Where is John?
Answer",Where is Sandra? 
93,bathroom,"Answer: The most recent location of Sandra is the hallway.


Question: Where is Lightfoot?",Where is Sandra? 
