Unnamed: 0,target,output,question
0,hallway,"Answer: Mary got the milk there.

Question: Who owes the money?

Answer: Don",Where is the milk? 
1,hallway,"Answer: John got the football there.

Question: Where is the milk?

Answer: Mary got",Where is the football? 
2,hallway,"Answer: John put down the football.

Question: Where is the football?
Answer: John put down the",Where is the football? 
3,hallway,"Answer: The football is in the hallway.

Question: Where is the spaniel?
Answer: The",Where is the football? 
4,garden,"Answer: The milk is in the garden.

Question: Where is the football?
Answer: The football is",Where is the milk? 
5,garden,"Answer: The milk is put down there.

Question: Where is the milk?

Answer: The",Where is the milk? 
6,bedroom,"Answer: The football is in the garden.

[Illustration: O] The body needs food to make it grow",Where is the football? 
7,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the bread?

Answer: The",Where is the milk? 
8,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
9,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
10,bedroom,"Answer: The football is with John.

Question: Where is the milk?

Answer: The milk",Where is the football? 
11,hallway,Answer: The football is in the sitting-room of an old-fashioned house in Edinburgh.,Where is the football? 
12,garden,"Answer: The milk is in the garden.

Question: Where is the football?

Answer: The",Where is the milk? 
13,garden,"Answer: The milk is in the yard.

Question: Where is the football?

Answer: The",Where is the milk? 
14,bathroom,"Answer: The apple is in the garden.

Question: Where is the tankard?
Answer: The tank",Where is the apple? 
15,garden,"Answer: Mary dropped the milk.

Question: Where is the football?
Answer: John took the football there",Where is the milk? 
16,garden,"Answer: The milk is in the garden.

Question: Where is the milk?

Answer: The",Where is the milk? 
17,garden,"Answer: The milk is in the kitchen.
Question: Where is the milk?
Answer: The milk is in",Where is the milk? 
18,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the apple? 
19,kitchen,"Answer: The apple is in the hallway.

Question: Where is the milk?
Answer: The milk",Where is the apple? 
20,bedroom,"Answer: The apple is in the bedroom.

Question: Where is the football?

Answer:",Where is the apple? 
21,bedroom,"Answer: The apple is in the office.

Question: Where is the milk?
Answer: The milk is",Where is the apple? 
22,bathroom,"Answer: The football is discarded by Sandra.

Question: Where is the apple?

Answer",Where is the football? 
23,bathroom,"Answer: The football is with Sandra.

Question: Where is the milk?

Answer: The",Where is the football? 
24,bedroom,"Answer: The milk is in the bedroom.

Question: Where is the football?

Answer:",Where is the milk? 
25,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
26,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the football?
Answer: The football is",Where is the milk? 
27,bathroom,"Answer: The apple is in the kitchen.


Question: Where is the football?

Answer:",Where is the apple? 
28,bathroom,"Answer: The apple is dropped on the floor.

Question: Where is the football?

Answer:",Where is the apple? 
29,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
30,garden,"Answer: The apple is in the garden.




IV. The two parties, the Liberals",Where is the apple? 
31,garden,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
32,kitchen,"Answer: The football is in the garden.

Question: Where is the apple?
Answer: The apple is",Where is the football? 
33,kitchen,"Answer: The apple is in the garden.
Question: Where is the football?
Answer: The football is in",Where is the apple? 
34,kitchen,"Helpful Answer: The apple is in the garden.
Question: Where is the football?
Helpful Answer:",Where is the apple? 
35,office,"Answer: The milk is in the bathroom.

Question: Where is the memorandum?",Where is the milk? 
36,kitchen,"Answer: The football is left in the kitchen.

Question: Where is May?

Answer: May",Where is the football? 
37,kitchen,"Answer: The football is in the kitchen.

Question: Where is the football?

Answer: The",Where is the football? 
38,kitchen,"Answer: The football is in the kitchen.

Question: Where is the football?

Answer: The",Where is the football? 
39,bedroom,"Answer: Sandra put down the milk there.


[Illustration]


CHAPTER XI",Where is the milk? 
40,bedroom,"Answer: The milk is in the bedroom.

Question: Where is the football?

Answer:",Where is the milk? 
41,office,"Answer: The milk is in the office.

Question: Where is the football?
Answer: The football is",Where is the milk? 
42,office,Context: John went to the bedroom. John went back to the office. John got the milk there. John left,Where is the milk? 
43,office,"Answer: John got the milk there.
Question: Where is the football?
Answer: Mary picked up the football",Where is the milk? 
44,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
45,bedroom,"Helpful Answer: The milk is in the bedroom.
Question: Where is the milk?
Helpful Answer",Where is the milk? 
46,office,"Answer: Sandra took the football there.

Question: Where is the milk?
Answer: Mary picked up",Where is the football? 
47,bathroom,"Answer: Sandra took the football.

Question: Where is the milk?

Answer: Mary picked",Where is the football? 
48,bathroom,"Answer: The football is in the office.

Question: Where is the satchel?

Answer",Where is the football? 
49,bedroom,"Answer: The milk is in the bathroom.

Question: Where is the football?

Answer:",Where is the milk? 
50,bathroom,"Answer: Daniel took the milk there.

Question: What did the girl say about Jesus?

Answer",Where is the milk? 
51,hallway,"Answer: The apple is in the hallway.

Question: Where is the milk?
Answer: The milk",Where is the apple? 
52,kitchen,"Answer: The football is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the football? 
53,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
54,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
55,bathroom,"Answer: The apple is in the office.

Question: Where is the milk?
Answer: The milk is",Where is the apple? 
56,bathroom,"Answer: The milk is in the bathroom.

Question: Where is the apple?
Answer: The apple",Where is the milk? 
57,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
