Unnamed: 0,target,output,question
0,hallway,"Answer: John is in the hallway.
Question: What is the name of the little girl in the carriage?",Where is John? 
1,bathroom,"Answer: Mary is in the bathroom.
Question: What is the name of the regiment?
Answer: The",Where is Mary? 
2,kitchen,"Answer: Sandra is in the kitchen.

_August_ 10.--The Y.M.",Where is Sandra? 
3,hallway,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is",Where is Sandra? 
4,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is",Where is Sandra? 
5,hallway,"Answer: Sandra is in the kitchen.

Question: Where is Sandra now?

Answer:",Where is Sandra? 
6,garden,"Answer: Sandra is in the garden.
Question: What is the name of the second chapter?
Answer:",Where is Sandra? 
7,hallway,"Answer: Daniel is in the hallway.

Question: Where is Rose?

Answer: Rose is",Where is Daniel? 
8,office,"Answer: Sandra is in the garden.

The carriage was running at the rate of fifteen miles an hour,",Where is Sandra? 
9,office,"Answer: Daniel is in the hallway.

Question: Where is Roxie Daymon?
Answer:",Where is Daniel? 
10,kitchen,"Answer: She is in the kitchen.

(43) See the Acts 1 and 2 Will",Where is Mary? 
11,garden,"Answer: Mary is in the garden.

Question: Where is John?

Answer: John is in",Where is Mary? 
12,office,"Answer: Daniel is at the office.
Question: Where is Mary?
Answer: Mary is in the kitchen.",Where is Daniel? 
13,bedroom,"Answer: Mary is in the kitchen.

Question: Where is Daniel?
Answer: Daniel is in the garden",Where is Mary? 
14,bedroom,"Answer: Mary is in the kitchen.

Particular callings, it is known, encourage particular diseases",Where is Mary? 
15,kitchen,"Answer: John is in the kitchen.

Question: Where is the narrator?
Answer: The narrator",Where is John? 
16,garden,"Answer: John is in the garden.

Question: What is the profession that is overstocked?
Answer",Where is John? 
17,kitchen,"Answer: John is in the garden.

Question: Where is Sandra?
Answer: Sandra is in",Where is John? 
18,office,"Answer: Daniel is in the office.

Question: Where is Mary?
Answer: Mary is in the hall",Where is Daniel? 
19,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
20,hallway,"Answer: Mary is in the kitchen.

Question: What is the name of the station?

Answer",Where is Mary? 
21,office,"Answer: John is in Greenock.

Question: What is the name of the girl?

Answer",Where is John? 
22,office,"Answer: John is in the office.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
23,hallway,"Answer: Sandra is in the hallway.

Question: Where is Mary?

Answer: Mary",Where is Sandra? 
24,bedroom,"Answer: Daniel is in the bedroom.

Question: What is the weather like?

Answer:",Where is Daniel? 
25,bedroom,"Answer: Sandra is in the bedroom.

Question: What is the name of Ruby's father",Where is Sandra? 
26,bedroom,"Answer: Mary is in the bedroom.




CHAPTER VIII. “I’LL",Where is Mary? 
27,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
28,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
29,kitchen,"Answer: Daniel is in the bathroom.

Question: Where is Mary?

Answer: Mary is",Where is Daniel? 
30,hallway,"Answer: Sandra is in the hallway.

Question: What did the monkey do in the pantry",Where is Sandra? 
31,office,"Answer: John is in the office.

Question: Where is Sandra?
Answer: Sandra is in",Where is John? 
32,kitchen,"Answer: Sandra is in the bathroom.

Question: What is the name of the girl who rode",Where is Sandra? 
33,kitchen,"Answer: Sandra is in the bedroom.

Question: What is the name of the horse that won",Where is Sandra? 
34,bathroom,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is",Where is Sandra? 
35,office,"Answer: Mary is in the office.

Question: What did Uncle Paul send to Hilary Shaw?",Where is Mary? 
36,bathroom,"Answer: Mary is in the bathroom.

Question: What is the name of the club?",Where is Mary? 
37,garden,"Answer: Mary is in the garden.

Question: What is the name of the boat?

Answer",Where is Mary? 
38,kitchen,"Answer: Sandra is in the kitchen.

Question: What is the name of the horse Croyden",Where is Sandra? 
39,bedroom,"Answer: Daniel is in the bedroom.

Question: Where is Mary?

Answer: Mary is",Where is Daniel? 
40,bathroom,Answer: Sandra is in the bathroom.,Where is Sandra? 
41,garden,"Answer: Daniel is in the garden.

Question: What is the name of the restaurant?

Answer",Where is Daniel? 
42,bathroom,"Answer: Sandra is in the office.

Question: What is the name of the sculptor's",Where is Sandra? 
43,hallway,"Answer: Daniel is in the hallway.

Question: Where is the old man?

Answer:",Where is Daniel? 
44,garden,"Answer: Daniel is in the garden.

Question: Where is Sandra?
Answer: Sandra is in",Where is Daniel? 
45,kitchen,"Answer: She is in the kitchen.

Question: What is the name of the god of the moon?",Where is Mary? 
46,hallway,Answer: Daniel is in the hallway.,Where is Daniel? 
47,bathroom,"Answer: Sandra is in the bathroom.
Question: Where is the housekeeper?
Answer: The house",Where is Sandra? 
48,office,"Answer: John is in the office.

Question: What is the main idea of De Maistre's book",Where is John? 
49,bedroom,"Answer: John is in the bedroom.

[13] _Du Pape_, bk.",Where is John? 
50,bedroom,Answer: John is in the bedroom.,Where is John? 
51,office,"Answer: John is in the office.




THE SCIENTIFIC AMERICAN",Where is John? 
52,garden,"Answer: John is in the bedroom.

Question: Where is Daniel?
Answer: Daniel is in the",Where is John? 
53,garden,"Answer: John is at the office.

August 10th. This morning my wife and I and my",Where is John? 
54,kitchen,"Answer: He is in the kitchen.

Question: What is the name of the serpent?",Where is Daniel? 
55,bedroom,"Answer: In the bathroom.

_The Marriage Registers_.--The marriage must be entered in",Where is Mary? 
56,kitchen,"Answer: She is in the kitchen.

Question: Where is Daniel?

Answer: He is in",Where is Mary? 
57,hallway,"Answer: In the hallway.

Question: What is Alfred's reaction to the telegrams?",Where is Mary? 
58,garden,"Answer: Daniel is in the garden.

Question: Where is Mary?
Answer: Mary is in the hall",Where is Daniel? 
59,hallway,"Answer: Sandra is in the hallway.

Question: Where is Patience?
Answer: Patience",Where is Sandra? 
60,hallway,"Answer: Sandra is in the hallway.

Question: What is the name of the girl that Patience",Where is Sandra? 
61,office,"Answer: Daniel is in the office.

Question: What is the name of the new club?",Where is Daniel? 
62,bathroom,"Answer: Sandra is in the bathroom.

Question: What is the name of the old man?",Where is Sandra? 
63,garden,"Answer: Daniel is in the garden.

Question: What is the name of the girl?
Answer: The",Where is Daniel? 
64,garden,"Answer: Daniel is in the bathroom.

Question: Where is Sandra?

Answer: Sand",Where is Daniel? 
65,kitchen,"Answer: John is in the kitchen.

Question: What is the name of the stream that joins the Forth",Where is John? 
66,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
67,bathroom,"Answer: Daniel is in the bathroom.

Question: Where is John?

Answer: John is",Where is Daniel? 
68,office,"Answer: Daniel is in the office.

Question: Where is Harry?

Answer: Harry is in",Where is Daniel? 
69,office,"Answer: Daniel is in the kitchen.

Question: Where is Mary?
Answer: Mary is in the bath",Where is Daniel? 
70,garden,"Answer: Mary is in the garden.

Question: Where is Harry?

Answer: Harry is in",Where is Mary? 
71,hallway,"Answer: Sandra is in the garden.

Question: Where is Mary?

Answer: Mary is",Where is Sandra? 
72,garden,"Answer: Mary is in the garden.

Question: Where is Ruby?
Answer: Ruby is in the hall",Where is Mary? 
73,bedroom,"Answer: Mary is in the kitchen.

Question: What is Ruby's father's name?",Where is Mary? 
74,bathroom,"Answer: Mary is in the bathroom.

Question: What is the name of the doll?",Where is Mary? 
75,kitchen,"EMIL GRELIEU

He is in the kitchen. EMIL GRELIEU

I",Where is Daniel? 
76,kitchen,"JEANNE

He is in the kitchen. DOCTOR

I am afraid that he will be d",Where is John? 
77,kitchen,"Answer: I am here.

Question: What do you believe? Answer: I believe in God the Father,",Where is Daniel? 
78,hallway,"Answer: In the bedroom.

(I) WHAT IS IT FOR? Holy Order is for the",Where is Daniel? 
79,office,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
80,garden,"Answer: John is in the garden.

Question: What is the title of the sermon preached on Good",Where is John? 
81,bathroom,"Answer: John is in the bathroom.

Question: Where is Mary?

Answer: Mary is",Where is John? 
82,bedroom,"Answer: Sandra is in the kitchen.

Question: Where is Mary?

Answer: Mary is",Where is Sandra? 
83,garden,"Answer: Mary is in the kitchen.

Question: Where is Sandra?
Answer: Sandra is in",Where is Mary? 
84,office,Answer: Daniel is in the office.,Where is Daniel? 
85,garden,"Answer: Sandra is in the garden.

Question: What is the name of the river that forms the boundary",Where is Sandra? 
86,garden,"Answer: Mary is in the garden.

Question: Where is Paine?

Answer: Paine",Where is Mary? 
87,hallway,"Answer: John is in the garden.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
88,kitchen,"Answer: Sandra is in the kitchen.

_July,_ 1861.--The",Where is Sandra? 
89,kitchen,"Answer: Daniel went back to the kitchen.

Question: What did Anna do after supper?",Where is Daniel? 
90,bathroom,"Answer: Sandra is in the bathroom.

Question: What did Sandra do when the evangelist",Where is Sandra? 
91,bathroom,"Answer: John is in Rockville.

Harry was deeply moved by the little girl's sad story.",Where is John? 
92,hallway,"Answer: Sandra is in the bathroom.

Question: Where is Harry?

Answer: Harry",Where is Sandra? 
93,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is the narrator?

Answer",Where is Sandra? 
94,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is John?

Answer: John",Where is Sandra? 
95,kitchen,"Answer: John is at the Lizard.


The next day, Owen and Frankie went to",Where is John? 
96,kitchen,"Answer: Sandra is in the kitchen.

Question: What is the name of the pub at Tubber",Where is Sandra? 
97,kitchen,"Answer: Mary is in the kitchen.

Question: Where is John?
Answer: John is in the hall",Where is Mary? 
98,bedroom,"Answer: Mary is in the kitchen.

Question: Where is Sam?

Answer: Sam is in",Where is Mary? 
99,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Sandra?

Answer: Sand",Where is Mary? 
100,bedroom,"Answer: Mary is in the bedroom.

Question: What is the cost of feeding a foal",Where is Mary? 
101,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is Mary?

Answer: Mary",Where is Sandra? 
102,office,"Answer: Mary is in the bathroom.

Question: Where is Daniel?

Answer: Daniel is",Where is Mary? 
103,garden,"Answer: Daniel is in the kitchen.
Question: Where is the flag?
Answer: The flag is in the",Where is Daniel? 
104,garden,"Answer: Daniel is in the garden.

Question: Where is John?

Answer: John is in",Where is Daniel? 
105,hallway,"Answer: Mary is at the office.

Question: What is the name of the hotel?

Answer",Where is Mary? 
106,bedroom,Answer: Daniel is in the bedroom.,Where is Daniel? 
107,bathroom,"Answer: Daniel is in the bathroom.

Question: Where is Frank?
Answer: Frank is in a",Where is Daniel? 
108,office,"Answer: He is in the office.

Question: What is the name of the painter?

Answer",Where is Daniel? 
109,bedroom,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
110,bathroom,"Answer: Daniel is in the bathroom.

Question: What is the name of the street that becomes l",Where is Daniel? 
111,bathroom,"Answer: Daniel is in the office.

Question: What did the smaller girl do with her roses?",Where is Daniel? 
112,kitchen,"Answer: John is in the office.

Question: Where is John?
Answer: John is in the office",Where is John? 
113,hallway,"Answer: John is in the hallway.

Question: What is Elaine's reaction to seeing C",Where is John? 
114,kitchen,"Answer: Mary is in the kitchen.

Question: What is the name of the ship?

Answer",Where is Mary? 
115,garden,"Answer: Sandra is at the garden.

Question: What did Croyden do after he buried the",Where is Sandra? 
116,office,"Answer: John is at the office.

Question: What is the name of the regiment?

Answer",Where is John? 
117,kitchen,"Answer: In the kitchen.

Question: What is the SQUIRE OF MALWOOD",Where is Mary? 
118,bathroom,"Answer: Daniel is in the bathroom.

Question: What does Bill do to Ginger and Peter?",Where is Daniel? 
119,office,"Answer: Daniel is in the garden.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
120,bedroom,"Answer: Daniel is in the bedroom.

Question: What is Daniel's occupation?

Answer",Where is Daniel? 
121,bathroom,"Answer: Mary is in the bathroom.

Question: Where is Sandra?

Answer: Sand",Where is Mary? 
122,bedroom,"Answer: Daniel is in the bedroom.

Question: Where is Mary?
Answer: Mary is in the",Where is Daniel? 
123,hallway,"Answer: Daniel is in the hallway.

Question: Where is John?

Answer: John is",Where is Daniel? 
124,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Daniel?
Answer: Daniel is in the",Where is Mary? 
125,office,"Answer: Sandra is at the office.

Question: What is Sandra's job?
Answer:",Where is Sandra? 
126,garden,"Answer: John is in the Rifles.

Question: What is the name of the Duke's",Where is John? 
127,garden,"Answer: Daniel is in the garden.

Question: What is the name of the girl?
Answer: The",Where is Daniel? 
128,garden,"Answer: Sandra is in the garden.

Question: What is the name of the Governor?",Where is Sandra? 
129,bathroom,"Answer: Sandra is in the garden.

Question: Where is John?
Answer: John is in the",Where is Sandra? 
130,garden,"Answer: In the garden.

(IV) WHAT IS ITS ESSENCE? The essence",Where is Sandra? 
131,hallway,"Answer: In the hallway.

Question: Where is Sandra?

Answer: In the garden",Where is Mary? 
132,bathroom,"Answer: Sandra is in the garden.

Question: Where is Jane?

Answer: Jane is",Where is Sandra? 
133,garden,"Answer: Sandra is in the garden.

Question: Where is Mary?
Answer: Mary is in the",Where is Sandra? 
134,kitchen,"Answer: John is in the kitchen.

Question: Where is Sandra?
Answer: Sandra is in",Where is John? 
135,bathroom,"Answer: Sandra is in the bathroom.

Question: What is the name of the hotel where Professor Scot",Where is Sandra? 
136,office,"Answer: Sandra is in the bathroom.
Question: What is the name of the man who is trying to",Where is Sandra? 
137,kitchen,"Answer: John is in the kitchen.

Question: Where is the canoe?

Answer: The",Where is John? 
138,bathroom,"Answer: Sandra is in the bathroom.
Question: Where is John?
Answer: John is in the",Where is Sandra? 
139,bathroom,"Answer: John is in the bathroom.
Question: Where is Sandra?
Answer: Sandra is in",Where is John? 
140,office,"Answer: Mary is in the office of Governor Morock, in Chicago.

Question: What is the name of",Where is Mary? 
141,hallway,"Answer: Mary is in the garden.

Question: What is the name of the girl Croyden met",Where is Mary? 
142,hallway,"Answer: Mary is in the hallway.

Question: What is the name of the Captain's mother",Where is Mary? 
143,office,"Answer: Sandra is in the office.

Question: What is the heart made of?

Answer",Where is Sandra? 
144,bedroom,"Answer: Sandra is in the bedroom.

Question: Where is Daniel?

Answer: Daniel",Where is Sandra? 
145,kitchen,"Answer: Sandra is in the kitchen.

Question: What is the name of the largest Butterfly",Where is Sandra? 
146,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is",Where is Sandra? 
147,kitchen,"Answer: Daniel is in the bedroom.

Question: What is the title of the novel BELIN",Where is Daniel? 
148,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is",Where is Sandra? 
149,kitchen,"Answer: Daniel is in the kitchen.
Question: Where is Sandra?
Answer: Sandra is in the",Where is Daniel? 
150,garden,"Answer: Daniel is in the garden.

Question: What is the name of the city that is half a day",Where is Daniel? 
151,garden,"Answer: Sandra is in the bathroom.

Question: What is the name of the enemy?
Answer",Where is Sandra? 
152,bathroom,"Answer: Daniel is in the bathroom.

Question: Where is Mary?
Answer: Mary is in the",Where is Daniel? 
153,office,"Answer: Daniel is in the office.
Question: Where is Mary?
Answer: Mary is in the office.",Where is Daniel? 
154,bedroom,Answer: John is in the bedroom.,Where is John? 
155,bathroom,Answer: Mary is in the bathroom.,Where is Mary? 
156,garden,"Answer: Daniel is in the garden.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
157,bedroom,"Answer: John is in the bedroom.

Question: Where is Mary?

Answer: Mary is",Where is John? 
158,office,"Answer: In the bedroom.

Question: Where is Mary?
Answer: In the bathroom.",Where is John? 
159,hallway,"Answer: Mary is in the hallway.

Question: Where is Daniel?

Answer: Daniel is",Where is Mary? 
160,bedroom,"Answer: Daniel is in the bedroom.

Question: What is the most wonderful animal in the farm-",Where is Daniel? 
161,bedroom,"Answer: Daniel moved to the bedroom.

Question: What did Arne do when he found the paper",Where is Daniel? 
162,bedroom,"Answer: Mary is in the hallway.

Question: What is the mother's name?",Where is Mary? 
163,garden,"Answer: Mary is in the kitchen.
Question: Where is Sandra?
Answer: Sandra is in the",Where is Mary? 
164,bathroom,"Answer: Daniel is in the nunnery.
Question: What is the name of the place where Daniel is?",Where is Daniel? 
165,garden,"Answer: Sandra is in the garden.

Question: What is the name of the dog?",Where is Sandra? 
166,garden,"Answer: Sandra is in the garden.

Question: What is the name of Jennie's adopted child",Where is Sandra? 
167,garden,"Answer: Daniel is in the garden.

Question: Where is Mary?
Answer: Mary is in the bed",Where is Daniel? 
168,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
169,bedroom,"Answer: Mary is in the kitchen.

Question: Where is Sandra?

Answer: Sandra",Where is Mary? 
170,office,"Answer: Daniel is in the office.

Question: Where is Daniel now?

Answer: Daniel is",Where is Daniel? 
171,office,"Answer: In the office.

Question: What is the name of the fountain?

Answer",Where is Daniel? 
172,garden,"Answer: John is in the garden.

Question: What is the name of the girl who is crying",Where is John? 
173,bathroom,"Answer: Sandra is in the bathroom.

Question: What is the name of the clergyman",Where is Sandra? 
174,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is Mary?
Answer: Mary is in",Where is Sandra? 
175,office,"Answer: Sandra is at the office.

Question: What is the name of the street where the Marqu",Where is Sandra? 
176,kitchen,"Answer: Sandra is in the kitchen.

Question: What is the name of the hotel where Sidonia lives",Where is Sandra? 
177,bedroom,"Answer: Sandra is in the bedroom.

Question: What is the main move of the Union army for",Where is Sandra? 
178,office,"Answer: Sandra is in the kitchen.
Question: Where is Mary?
Answer: Mary is in the bed",Where is Sandra? 
179,office,"Answer: Sandra is in the hallway.

Question: Where is Mary?

Answer: Mary",Where is Sandra? 
180,hallway,"Answer: Mary is in the hallway.

Question: What is the name of the company that stormed",Where is Mary? 
181,hallway,"Answer: Mary is in the hallway.

Question: Where is John?

Answer: John is",Where is Mary? 
182,hallway,"Answer: Daniel is in the hallway.

Question: What is the address on the package?",Where is Daniel? 
183,hallway,"Answer: Mary is in the office.

Question: Where is Patience?

Answer: Patience",Where is Mary? 
184,bedroom,"Answer: Sandra is in the bedroom.

Question: What is the name of the manor?",Where is Sandra? 
185,bathroom,"Answer: John is in the bathroom.

Question: What is the name of the girl?",Where is John? 
186,office,"Answer: Daniel is in the bathroom.

Question: What is the name of the town where the story takes",Where is Daniel? 
