Unnamed: 0,target,output,question
0,bedroom,"Answer: The bathroom is east of the hallway.

Question: What is the bedroom west of",What is the bathroom east of?
1,bedroom,"Answer: The bedroom is west of the kitchen.

Question: What is west of the bedroom?",What is west of the kitchen?
2,bathroom,"Answer: The bathroom is north of the garden.

Question: What is north of the bathroom?",What is north of the garden?
3,bedroom,"Answer: The bedroom is south of the kitchen.

Question: What is north of the bathroom?",What is south of the kitchen?
4,bedroom,"Answer: The bedroom is east of the kitchen.

Question: What is east of the bedroom?",What is east of the kitchen?
5,garden,"Context: The garden is west of the bathroom. Still, human nature could not keep awake for ever. We",What is the bathroom west of?
6,kitchen,"Answer: The kitchen is east of the bedroom.

Question: What is west of the bedroom?",What is east of the bedroom?
7,bathroom,"Context: The garden is north of the bedroom. I spoke aloud, although to myself; I walked about the",What is the garden south of?
8,kitchen,"Answer: The kitchen is south of the office.

Question: What is south of the kitchen?",What is south of the office?
9,office,"Helpful Answer: The office is east of the hallway.
Question: What is east of the garden?",What is east of the hallway?
10,garden,"Answer: The garden is north of the office.

Question: What is the personal tie between the companions",What is north of the office?
11,garden,"Context: The meanest serf in Roderick's clan
    Had not been bribed by",What is south of the kitchen?
12,bathroom,"Answer: The bathroom is east of the kitchen.

Question: What is east of the bathroom?",What is east of the kitchen?
13,garden,"Helpful Answer: The garden is west of the kitchen.
Question: What is east of the kitchen?
Help",What is west of the kitchen?
14,garden,"Answer: The office is north of the bedroom.

Question: What is north of the office?",What is north of the bedroom?
15,garden,"Answer: The garden is east of the hallway.

Question: What is west of the bathroom?",What is east of the hallway?
16,hallway,"Answer: The hallway is east of the office.

Question: What is west of the bathroom?",What is east of the office?
17,office,Context: The entries totalled 646 against 447 the previous year. The office is south of,What is south of the bathroom?
18,garden,"Answer: The bedroom is north of the kitchen.

Question: What is the garden south of?",What is the bedroom north of?
19,garden,"Answer: The kitchen is west of the bedroom.

Question: What is the kitchen east of?",What is the kitchen west of?
20,garden,"Answer: The office is east of the hallway.

Question: What is the garden west of?",What is the office east of?
21,garden,"Answer: The bathroom is south of the kitchen.

Question: What is the kitchen north of?",What is the bathroom south of?
22,bathroom,"Answer: The bathroom is north of the bedroom.

Question: What is south of the bedroom?",What is north of the bedroom?
23,bathroom,Answer: The bedroom is south of the bathroom.,What is the bedroom south of?
24,hallway,"Answer: The bedroom is west of the hallway.

Question: What is the office east of?",What is the bedroom west of?
25,office,"Answer: The office is east of the bathroom.

Question: What is west of the bathroom?",What is east of the bathroom?
26,office,"Answer: The hallway.

Question: What is north of the hallway?

Answer: The",What is north of the bedroom?
27,hallway,"Help: The hallway is west of the bathroom.
Question: What is east of the bathroom?",What is west of the bathroom?
28,garden,"Context: The bathroom is north of the garden.
Answer: The bathroom is north of the garden.",What is the bathroom north of?
29,garden,"Answer: The garden is north of the office.

Question: What is south of the bathroom?",What is north of the office?
30,bedroom,"Answer: The bedroom is east of the kitchen.

Question: What is east of the bedroom?",What is east of the kitchen?
31,kitchen,"Answer: The bathroom is east of the kitchen.

Question: What is the kitchen west of?",What is the bathroom east of?
32,bathroom,"Answer: The bathroom is north of the garden.

Question: What is south of the garden?",What is north of the garden?
33,kitchen,"Answer: The bedroom is west of the hallway.

Question: What is the kitchen east of?",What is the bedroom west of?
34,bedroom,"Answer: The kitchen is south of the hallway.

Question: What is the bedroom north of?",What is the kitchen south of?
35,garden,"Answer: The bathroom is east of the garden.

Question: What is the bedroom west of?",What is the bathroom east of?
36,office,"Answer: The bathroom is south of the hallway.

Question: What is south of the office?",What is south of the hallway?
37,bedroom,"Helpful Answer: The bedroom is north of the bathroom.
Question: What is south of the bathroom",What is north of the bathroom?
38,bedroom,Context: The bathroom is west of the office. The scene that burst upon the sight was one of enchantment,What is the bathroom east of?
39,office,"Context: The office is north of the bedroom.
Answer: The office is north of the bedroom.",What is north of the bedroom?
40,bathroom,"Answer: The bathroom is south of the kitchen.

Question: What is south of the bathroom?",What is south of the kitchen?
41,bedroom,"Answer: The bedroom is west of the office.

Question: What is west of the bedroom?",What is west of the office?
42,kitchen,"Answer: The garden is south of the kitchen.

Question: What is the kitchen south of?",What is the garden south of?
43,garden,"Answer: The garden is south of the bedroom.

Question: What is north of the bathroom?",What is south of the bedroom?
44,garden,"Answer: The office is south of the hallway.

Question: What is the garden north of?",What is the office south of?
45,hallway,"Answer: The office is east of the hallway.

Question: What is the hallway west of?",What is the office east of?
46,garden,"Answer: The garden is south of the office.

Question: What is south of the garden?",What is south of the office?
47,garden,"Answer: The garden is west of the bedroom.

Question: What is east of the bedroom?",What is west of the bedroom?
48,garden,"Answer: The garden is east of the hallway.

Question: What is west of the hallway?",What is east of the hallway?
49,garden,"Answer: The office is south of the hallway.

Question: What is the garden north of?",What is the office south of?
50,bedroom,"Answer: The hallway is north of the garden.

Question: What is the bedroom south of?",What is the hallway north of?
51,garden,"Answer: The garden is north of the bathroom.

Question: What is the girl's reaction to",What is north of the bathroom?
52,hallway,"Answer: The bedroom is north of the garden.

Question: What is the hallway south of?",What is the bedroom north of?
53,bathroom,"Helpful Answer: The bathroom is east of the garden.

Question: What is west of the kitchen?",What is east of the garden?
54,bathroom,"Answer: The bathroom is west of the bedroom.

Question: What is east of the bedroom",What is west of the bedroom?
55,garden,"Answer: The garden is east of the hallway.

Question: What is west of the hallway?",What is east of the hallway?
56,hallway,"Answer: The bedroom is east of the kitchen.

Question: What is the hallway west of?",What is the bedroom east of?
57,kitchen,"Answer: The kitchen is west of the hallway.

Question: What is east of the hallway?",What is west of the hallway?
58,hallway,"Answer: The hallway is south of the bedroom.

Question: What is the weather like in the garden",What is south of the bedroom?
59,kitchen,"Context: Mild and calm season, with gentle frost, and little
mizzling rain. Martin's",What is the garden north of?
60,hallway,"Answer: The bedroom is north of the hallway.

Question: What is the bathroom south of",What is the bedroom north of?
