Unnamed: 0,target,output,question
0,football,"Answer: football

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Fred give to Jeff? 
1,Fred,"Answer: Fred

Context: ""Huejugilla el Alto is one hundred and ten miles west of",Who gave the football to Jeff? 
2,football,"Answer: football

Context: I am
going righdt along mit you, und don'd you rem",What did Fred give to Jeff? 
3,Jeff,answer: Jeff,Who did Fred give the football to? 
4,Fred,"Answer: Fred

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Jeff give the football to? 
5,Jeff,"Answer: Jeff

Context: The little captain groaned, and rolled aside from the doorway. Mary moved",Who gave the apple? 
6,Bill,"Answer: Bill

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the apple? 
7,apple,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Bill give to Fred? 
8,apple,"Answer: apple

Context: The old woman cast an uneasy glance on the fair giggler, but replied",What did Bill give to Fred? 
9,Fred,"Answer: Bill

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the apple? 
10,Mary,Answer: Mary,Who received the milk? 
11,milk,"Answer: milk

Context: The first was Northwood, a horse used long and successfully by Lord Middleton and",What did Mary give to Bill? 
12,Bill,"Answer: Bill

Context: Fred journeyed to the bedroom. These holsters each contain two 12",Who received the milk? 
13,Bill,"Answer: Bill


Example:
Jeff took the football there. Jeff passed the football to Fred. Jeff",Who did Mary give the milk to? 
14,milk,"Answer: milk

Context: The sun was setting behind the mountains, casting a warm glow over the valley below",What did Mary give to Bill? 
15,Jeff,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who received the football? 
16,Fred,"Answer: Fred

Context: Fred got the football there. I have, indeed, conceived it the more inc",Who gave the football to Jeff? 
17,football,"Answer: football

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the football? 
19,Mary,"Answer: Mary

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who gave the milk? 
20,milk,"Answer: milk

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Jeff give to Mary? 
21,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk to Jeff? 
22,Mary,"Answer: Mary


Your answer should contain only one word. Do not write anything else after that. Do not",Who gave the milk to Jeff? 
23,Bill,"Answer: Bill

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the apple to Jeff? 
24,Jeff,Answer: Bill,Who gave the apple? 
25,apple,"Answer: apple

Context: Jeff travelled to the garden. Jeff travelled to the office. Jeff travelled",What did Jeff give to Fred? 
26,Fred,"Answer: Fred

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who received the apple? 
27,Jeff,"Answer: Jeff

Context: Bill travelled to the garden. Jeff travelled to the garden. Jeff picked up",Who received the apple? 
28,Jeff,"Answer: Jeff

Context: Jeff travelled to the garden. Bill travelled to the bathroom. Jeff picked",Who gave the apple? 
29,Fred,"Answer: Fred


Example:
Jeff travelled to the bathroom. Jeff travelled to the kitchen",Who did Jeff give the apple to? 
30,Mary,"Answer: Mary

Context: Fred grabbed the football there. _Statement and Dying Confession of Charles",Who gave the milk? 
31,Bill,"Answer: Bill

Context: Snow and ice
    and rain had done their work effectually upon the exposed",Who gave the milk? 
32,Bill,"Answer: Bill

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk to Mary? 
33,milk,"Answer: milk

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Bill give to Mary? 
34,apple,"Answer: apple

Context: and the boys were all in the hallway. Mary got the milk there. Mary",What did Mary give to Fred? 
35,Jeff,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff

Example:
Jeff travelled to the garden. Jeff picked up the football there. Jeff",Who did Fred give the milk to? 
37,milk,"Answer: milk

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Jeff give to Mary? 
38,milk,"Answer: milk

Context: Fred went to the garden. Mary travelled to the kitchen. Fred went to the",What did Jeff give to Mary? 
39,Fred,"Answer: Fred

Context: Fred went to the bedroom. Fred took the apple there. Fred went to the",Who gave the apple? 
40,Mary,"Answer: Jeff

Context: Jeff travelled to the hallway. Jeff picked up the milk there. Jeff travel",Who gave the milk? 
41,milk,"Answer: milk

Context: Fred picked up the football there. Jeff travelled to the hallway. Bill went",What did Mary give to Fred? 
42,Jeff,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk? 
43,Fred,"Answer: Fred

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the milk? 
44,Mary,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk? 
45,Bill,"Answer: Bill

Context: Mary went back to the hallway. By nightfall of this day the room was",Who did Mary give the milk to? 
46,milk,"Answer: milk

Context: Mary went back to the hallway. ""Come,"" said she, ""sit",What did Mary give to Bill? 
47,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk? 
48,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Bill give the milk to? 
49,Bill,"Answer: Bill

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk to Mary? 
50,Mary,"Answer: Mary




CHAPTER VI

""A DEJEUNER AT LAV",Who gave the apple to Fred? 
51,Fred,"Answer: Fred

Context: Jeff grabbed the apple there. [Illustration: MADEMOISEL",Who gave the apple to Mary? 
52,apple,"Answer: apple

Context: Jeff took the football there. Jeff passed the football to Fred. Jeff got the milk",What did Fred give to Mary? 
53,apple,"Answer: apple

Context: Jeff grabbed the apple there. Jeff went back to the kitchen. Mary went",What did Mary give to Jeff? 
54,apple,"Answer: apple

Context: Jeff took the football there. Jeff passed the football to Fred. Jeff got the milk",What did Mary give to Jeff? 
55,Fred,"Answer: Fred

Context: It is dangerous for your health to walk
around this way. EMIL GRE",Who received the football? 
56,football,"Answer: football

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Bill give to Fred? 
57,Bill,"Answer: Bill

Context: Mary took the apple there. A big fellow in a blue gingham blouse",Who gave the apple? 
58,Bill,"Answer: Bill




CHAPTER III

THE BOULEVARD ST. MIC",Who did Mary give the apple to? 
59,Jeff,"Answer: Jeff

Example:
Jeff took the football there. Jeff passed the football to Fred. Jeff got",Who did Bill give the apple to? 
60,Jeff,"Answer: Jeff

Context: Mary travelled to the kitchen. Jeff travelled to the garden. Mary picked up",Who did Bill give the apple to? 
61,Bill,Answer: Bill,Who gave the apple to Jeff? 
62,Jeff,"Answer: Jeff

Context: Jeff travelled to the garden. ""You forget that I told you I was once",Who gave the apple to Bill? 
63,Bill,"Answer: Bill

Context: Mary travelled to the kitchen. Jeff travelled to the garden. Mary picked up",Who received the apple? 
64,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the milk? 
65,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the apple to Bill? 
66,Bill,"Answer: Bill

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Mary give the apple to? 
67,Mary,"Answer: Mary

Example:
Jeff took the football there. Jeff passed the football to Fred. Jeff got",Who did Bill give the apple to? 
68,apple,"Answer: apple

Context: ""She couldn't have covered it completely--she saw you."" ""She can",What did Bill give to Mary? 
69,Mary,"Answer: Mary

Context: Mary went to the bedroom. Fred went to the garden. Mary picked up the",Who did Bill give the apple to? 
70,apple,"Answer: apple


Example:
Jeff took the football there. Jeff passed the football to Fred. Bill",What did Fred give to Jeff? 
71,Jeff,"Answer: Jeff

Context: Jeff journeyed to the bathroom. Mary travelled to the garden. [1",Who gave the football? 
72,Jeff,Answer: Jeff,Who gave the football? 
73,apple,"Answer: apple

Context: The Federal position was of less extent than that occupied by the Confederates. Jeff journey",What did Fred give to Bill? 
74,apple,"Answer: apple

Context: Mary journeyed to the office. Fred picked up the apple there. He remembered asking",What did Fred give to Bill? 
75,Fred,"Answer: Fred


Your answer should contain only one word. Do not write anything else after that. Do not",Who gave the football? 
76,Fred,"Answer: Fred

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the football? 
77,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who received the football? 
78,Mary,"Answer: Fred

Context: Fred took the football there. Now, at the same place, and by the same",Who gave the football? 
79,football,Answer: football,What did Mary give to Fred? 
80,milk,"Answer: milk

Context: Fred moved to the garden. Jeff went back to the garden. Mary travelled to",What did Fred give to Jeff? 
81,milk,"Answer: milk

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Fred give to Jeff? 
82,Fred,"Answer: Fred

Context: Mary travelled to the garden. Jeff travelled to the garden. Fred journeyed",Who did Jeff give the milk to? 
83,milk,"Answer: milk

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Jeff give to Fred? 
84,Jeff,"Answer: Jeff

Context: Jeff travelled to the office. Jeff picked up the milk there. Fred moved to",Who gave the milk to Fred? 
85,Fred,"Answer: Fred

Context: _A head of John the Baptist_, in the hands of Camillo Albiz",Who did Mary give the apple to? 
86,Fred,"Answer: Fred

Context: A very fine picture, half
length, now in the possession of Richard Trow",Who gave the apple to Mary? 
87,Mary,Answer: Mary,Who gave the apple? 
88,Jeff,"Answer: Jeff

Context: Mary went to the office. Mary handed the apple to Jeff. Jeff left the apple",Who did Mary give the apple to? 
89,Jeff,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who received the football? 
90,football,"Answer: football

Context: The cottage is hard by the river, so there is no scarcity of",What did Mary give to Jeff? 
91,Mary,"Answer: Mary

Context: The little girl was very happy. She had a new doll. The doll was very",Who received the football? 
92,Mary,Answer: Jeff,Who gave the football? 
93,Jeff,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Mary give the football to? 
94,Bill,"Answer: Bill

Context: Fred travelled to the hallway. The
consolations of egoism",Who did Fred give the apple to? 
95,Jeff,"Answer: Jeff

Context: The sun was shining on the sea, shining with all his might: He",Who did Mary give the apple to? 
96,Mary,"Answer: Mary

Context: The little old woman is a great success. She is invited to
come back and",Who gave the apple to Jeff? 
97,apple,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Jeff give to Fred? 
98,Fred,"Answer: Fred

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Jeff give the apple to? 
99,milk,"Answer: milk

Context: The ""it"" referred to Cissy's new hat, and to the",What did Bill give to Mary? 
100,Bill,"Answer: Bill

Context: Jeff went to the office. Jeff went to the bathroom. Jeff moved to the",Who did Mary give the apple to? 
101,Bill,"Answer: Bill

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the apple? 
102,Fred,"Answer: Fred

Context: The past rises before us, and we see four millions of human beings govern",Who gave the apple? 
103,Bill,"Answer: Fred

Context: Jeff took the football there. Jeff passed the football to Fred. Jeff got the milk",Who gave the apple? 
104,apple,"Answer: apple

Context: Jeff went to the office. Jeff picked up the apple there. Jeff moved to the",What did Mary give to Bill? 
105,Jeff,"Answer: Jeff

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the milk? 
106,Mary,"Answer: Mary

Context: [A Form of Prayer was published to be used in London on the",Who gave the milk? 
107,Jeff,"Answer: Jeff

Context: The young man stopped in the hall-way as he came down and enjoyed a",Who did Mary give the milk to? 
108,football,"Answer: football

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",What did Bill give to Mary? 
109,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the football? 
110,apple,"Answer: apple

Context: The largest sistra which have been found are about eighteen inches in
length,",What did Jeff give to Mary? 
111,apple,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not explain",What did Jeff give to Mary? 
112,Mary,"Answer: Mary

Context: Jeff went back to the kitchen. Jeff took the apple there. Jeff gave the apple",Who gave the apple? 
113,Mary,"Answer: Jeff

Context: The first of the two great battles of the war was fought at Bull Run,",Who gave the apple? 
114,Mary,"Answer: Jeff

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved to",Who received the apple? 
115,Bill,"Answer: Bill

Context: Nothing could be heard of how the election had gone until the following afternoon, when G",Who gave the milk? 
116,milk,"Answer: milk

Context: Jeff travelled to the bedroom. Bill moved to the bedroom. Jeff travel",What did Mary give to Bill? 
117,Bill,"Answer: Bill

Context: Jeff travelled to the office. Bill moved to the bedroom. Jeff went back",Who did Mary give the milk to? 
118,milk,"Answer: milk

Context: Mary travelled to the office. Mary picked up the apple there. Mary gave the",What did Bill give to Mary? 
119,Mary,"Answer: Mary

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who did Bill give the milk to? 
120,milk,"Answer: milk

Example:
Fred picked up the apple there. Fred handed the apple to Bill. Bill",What did Mary give to Bill? 
121,Mary,"Answer: Mary

Context: Bill went back to the hallway. ""This is very singular,"" said Adrienne",Who gave the milk? 
122,Mary,"Answer: Mary

Context: Jeff went back to the garden. ""Don't you talk to me,"" ro",Who gave the milk? 
123,Jeff,"Answer: Jeff

Context: ""You know well enough,"" ses Ginger. Bill looked at 'em, and",Who did Bill give the football to? 
124,Bill,"Answer: Bill

Context: Bill went back to the hallway. Jeff moved to the garden. ""He",Who gave the football to Jeff? 
125,Jeff,"Answer: Jeff





End of Bill passed the football to Jeff.

Question: Who",Who received the football? 
126,Jeff,"Answer: Jeff

Your answer should contain only one word. Do not write anything else after that. Do not explain",Who gave the football to Bill? 
127,football,"Answer: football

Context: Jeff travelled to the kitchen. Jeff took the football there. Jeff left the football",What did Jeff give to Bill? 
128,football,"Answer: football

Context: Jeff took the football there. Jeff passed the football to Fred. Jeff got the milk",What did Jeff give to Bill? 
