Unnamed: 0,target,output,question
0,hallway,"Answer: The most recent location of John is the hallway.

Context: ""Father and I had tea",Where is John? 
1,bathroom,"Answer: The most recent location of Mary is the bathroom.

Question: Where is Patience?
Answer",Where is Mary? 
2,kitchen,"Answer: The most recent location of Sandra is kitchen.


Question: Where is John?
Answer:",Where is Sandra? 
3,hallway,"Answer: The most recent location of Sandra is hallway.


Example:
John moved to the bed",Where is Sandra? 
4,kitchen,"Answer: The most recent location of Sandra is the kitchen.


Example:
John moved to the bed",Where is Sandra? 
5,hallway,"Answer: The most recent location of Sandra is the hallway.


Example:
Alan moved to",Where is Sandra? 
6,garden,"Answer: The most recent location of Sandra is the garden.


Example:
Charlie went to the",Where is Sandra? 
7,hallway,"Answer: The most recent location of Daniel is the hallway.




/Chap. LXXX",Where is Daniel? 
8,office,"Answer: The most recent location of Sandra is the office.


Question: Where is Daniel?
Answer",Where is Sandra? 
9,office,"Answer: The most recent location of Daniel is the hallway.


The LONG BOSTON",Where is Daniel? 
10,kitchen,"Answer: The most recent location of Mary is kitchen.


Question: Where is John?
Answer: The",Where is Mary? 
11,garden,"Answer: The most recent location of Mary is the garden.


Example:
Alan moved to the gar",Where is Mary? 
12,office,"Answer: The most recent location of Daniel is the office.


Example:
John travelled to the office",Where is Daniel? 
13,bedroom,"Answer: The most recent location of Mary is the bedroom.


Example:
Alan moved to the",Where is Mary? 
14,bedroom,"Answer: The most recent location of Mary is the bedroom.


Example:
Alan moved to the",Where is Mary? 
15,kitchen,"Answer: The most recent location of John is the kitchen.


Context: The _Patriote_ press",Where is John? 
16,garden,"Answer: The most recent location of John is the garden.


Mr G

Question: Where is Sand",Where is John? 
17,kitchen,"Answer: The most recent location of John is the garden.


Example:
Alan moved to the gar",Where is John? 
18,office,"Answer: The most recent location of Daniel is the office.




THE MODE OF USING RO",Where is Daniel? 
19,kitchen,"Answer: The most recent location of John is the kitchen.



THE USE OF ROCKETS",Where is John? 
20,hallway,"Answer: The most recent location of Mary is hallway.

Context: The primary rough classification depends on the prominent",Where is Mary? 
21,office,"Answer: The most recent location of John is office.


Example:
Charlie went to the hallway",Where is John? 
22,office,"Answer: The most recent location of John is the office.


Context: Mary travelled to the hallway",Where is John? 
23,hallway,"Answer: The most recent location of Sandra is hallway.

Question: Where is Daniel?
Answer:",Where is Sandra? 
24,bedroom,"Answer: The most recent location of Daniel is bedroom.

Question: Where is Mary?
Answer: The",Where is Daniel? 
25,bedroom,"Answer: The most recent location of Sandra is bedroom.

Question: Where is Alan?
Answer:",Where is Sandra? 
26,bedroom,"Answer: The most recent location of Mary is bedroom.


Example:
Alan moved to the gar",Where is Mary? 
27,kitchen,"Answer: The most recent location of Daniel is the kitchen.


Example:
Charlie went to the hall",Where is Daniel? 
28,kitchen,"Answer: The most recent location of Daniel is the bedroom.


Context: The lights in the stores below",Where is Daniel? 
29,kitchen,"Answer: The most recent location of Daniel is the bathroom.


Example:
Alan moved to the",Where is Daniel? 
30,hallway,"Answer: The most recent location of Sandra is the hallway.


Example:
Alan went to",Where is Sandra? 
31,office,"Answer: The most recent location of John is the office.


Example:
Alan moved to the gar",Where is John? 
32,kitchen,"Answer: The most recent location of Sandra is the kitchen.

Question: Where is Daniel?
Answer:",Where is Sandra? 
33,kitchen,"Answer: The most recent location of Sandrail
    The most of the hounds,
    The most of",Where is Sandra? 
34,bathroom,"Answer: The most recent location of Sandra is the kitchen.


Example:
Sandra moved to the",Where is Sandra? 
35,office,"Answer: The most recent location of Mary is office.

Context: --
    ""Now, by the ro",Where is Mary? 
36,bathroom,"Answer: The most recent location of Mary is the bathroom.

Context: Mary went back to the bedroom",Where is Mary? 
37,garden,"Answer: The most recent location of Mary is the kitchen.


Question: Where is Sandra?
Answer",Where is Mary? 
38,kitchen,"Answer: The most recent location of Sandra is kitchen.


Example:
The fellow who rushed into",Where is Sandra? 
39,bedroom,"Answer: The most recent location of Daniel is bedroom.


Example:
Alan moved to the gar",Where is Daniel? 
40,bathroom,"Answer: The most recent location of Sandra is bathroom.

Context: Judith went to the hallway",Where is Sandra? 
41,garden,"Answer: The most recent location of Daniel is garden.

Question: Where is Mary?
Answer: The most",Where is Daniel? 
42,bathroom,"Answer: The most recent location of Sandra is the bathroom.

Question: Where is Daniel?
Answer",Where is Sandra? 
43,hallway,"Answer: The most recent location of Daniel is hallway.

Question: Where is Mary?
Answer: The",Where is Daniel? 
