Unnamed: 0,target,output,question
0,hallway,"Answer: Mary got the milk.
Question: What did the neighbors do after hearing the woeful cries",Where is the milk? 
1,hallway,"Answer: The football is in the hallway.

Question: Where is the key?
Answer: The key",Where is the football? 
2,hallway,"Answer: John got the football there.

Question: What is the name of the squirrel?",Where is the football? 
3,hallway,"Answer: The football is in the hallway.

Question: Where is the car?

Answer:",Where is the football? 
4,garden,"Answer: Mary discarded the milk.

Question: What is the name of the girl who is going to be",Where is the milk? 
5,garden,"Answer: Sandra put down the milk there.




CHAPTER XI.

“",Where is the milk? 
6,bedroom,"Answer: Daniel dropped the football.

Question: Where is the milk?

Answer: Sandra got",Where is the football? 
7,bedroom,"Answer: Sandra put down the milk there.

Question: Where is the football?
Answer: Daniel dropped",Where is the milk? 
8,kitchen,"Answer: Daniel dropped the football.

Question: Where is the milk?

Answer: Sandra left",Where is the football? 
9,kitchen,"Answer: Daniel grabbed the football there.

Question: Where is the milk?

Answer:",Where is the football? 
10,bedroom,"Answer: John got the football at Gunwalloe.

Question: What is the name of the hotel in",Where is the football? 
11,hallway,"Answer: The football is in the bedroom.

Question: What is the name of the town where C",Where is the football? 
12,garden,"Answer: The milk is in the bag.

Question: Where is the football?

Answer: The",Where is the milk? 
13,garden,"""In the bathroom,"" said Daniel. ""I put it there,
because I thought you might want it."" """,Where is the milk? 
14,bathroom,"Answer: In the hands of the dead.

Question: Where is the apple?

Answer: In",Where is the apple? 
15,garden,"Answer: Mary dropped the milk.

Question: What is the name of the famous eunuch who sang",Where is the milk? 
16,garden,"Answer: Sandra put down the milk.

Question: What is the name of the child with prodig",Where is the milk? 
17,garden,"Answer: Mary is getting it.

Question: What is the sensitive plant?

Answer: It is",Where is the milk? 
18,kitchen,"Answer: Daniel discarded the apple.

_March_ 10.--Anna and I went",Where is the apple? 
19,kitchen,"Answer: Daniel grabbed the apple there.

_June_ 10.--I went to the",Where is the apple? 
20,bedroom,"Answer: The apple is in the living room.

Question: Where is the milk?
Answer: The milk",Where is the apple? 
21,bedroom,"Answer: Mary took the apple there.

Question: What is the name of the story about a fellow who created",Where is the apple? 
22,bathroom,"Answer: The football is in the hallway.

Question: Where is the apple?
Answer: The apple",Where is the football? 
23,bathroom,"Answer: The football is in the bedroom.

Question: Where is the milk?
Answer: The milk",Where is the football? 
24,bedroom,"Answer: John grabbed the milk there.

Question: Where is the football?
Answer: John left",Where is the milk? 
25,kitchen,"Answer: The milk is at the corner of Prickly Ash Street and the Old Spring Road, where Gillson",Where is the milk? 
26,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
27,bathroom,"Answer: The apple is in Daniel's hand.

Question: Where is the football?
Answer: The",Where is the apple? 
28,bathroom,"Answer: Daniel dropped the apple there.

Question: Where is the football?
Answer: John grabbed",Where is the apple? 
29,kitchen,"Answer: John put down the milk.
Question: Where is the apple?
Answer: Daniel dropped the apple there",Where is the milk? 
30,garden,"Answer: In the garden.

(2) The _Liberty of the Subject_ is the",Where is the apple? 
31,garden,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
32,kitchen,"Answer: The football is in the kitchen.

Question: What is the name of the man who called on",Where is the football? 
33,kitchen,"Answer: The apple is in the kitchen.

[Illustration: 127. (From Dod",Where is the apple? 
34,kitchen,"Answer: The apple is in the garden.

Question: Where is the football?
Answer: The football is",Where is the apple? 
35,office,"""I'll go back and see,"" said Jerry. ""I'll go with you,"" said Cameron. """,Where is the milk? 
36,kitchen,"Answer: John took the football.

""I am glad to hear that you are well and that you have",Where is the football? 
37,kitchen,"Answer: John left the football.

Question: What is the girl's name?
Answer: The girl",Where is the football? 
38,kitchen,"Answer: John left the football.

Question: What is the name of the girl?
Answer: The name",Where is the football? 
39,bedroom,"Answer: In the kitchen.

Question: Where is the football?
Answer: In the garden.",Where is the milk? 
40,bedroom,"Answer: The milk is in the garden.

Question: Where is the football?
Answer: The football is",Where is the milk? 
41,office,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
42,office,"Answer: The milk is in the bedroom.

Question: Where is the football?
Answer: The football",Where is the milk? 
43,office,"Answer: John got the milk there.

Question: Where is the football?

Answer: Mary picked",Where is the milk? 
44,kitchen,"Answer: The apple is in Daniel's hand.

Question: Where is the football?
Answer: The",Where is the apple? 
45,bedroom,"Answer: Mary went back to the bedroom.

Question: What is the name of the church at Thess",Where is the milk? 
46,office,"Answer: Mary took the football to the bedroom.
Question: Where is the milk?
Answer: Mary picked",Where is the football? 
47,bathroom,"Answer: The football is in the hallway.

Question: Where is the milk?
Answer: The milk",Where is the football? 
48,bathroom,"Answer: The football is in the bathroom.

Question: Where is the mother?

Answer:",Where is the football? 
49,bedroom,"Answer: Mary discarded the milk.
Question: Where is the football?
Answer: Sandra put down the",Where is the milk? 
50,bathroom,"Answer: Daniel took the milk there.

Question: What is the name of the river?

Answer",Where is the milk? 
51,hallway,"Answer: The apple is in John's hand.

Question: Where is the milk?

Answer",Where is the apple? 
52,kitchen,"Answer: Sandra got the football there.

The gold had been spent in the purchase of a small farm,",Where is the football? 
53,kitchen,"Answer: The football is in the kitchen.

Daniel went to the hallway. The _seven_ days",Where is the football? 
54,kitchen,"Answer: Sandra put down the football.

Question: Who is the story-book uncle?",Where is the football? 
55,bathroom,"Answer: The apple is in the office.

Question: Where is the letter?

Answer: The",Where is the apple? 
56,bathroom,"Answer: The milk is in the kitchen.

Question: Where is the apple?
Answer: The apple is",Where is the milk? 
57,kitchen,"Answer: John took the milk there.
Question: Where is the apple?
Answer: John put down the apple",Where is the milk? 
58,kitchen,"Answer: John took the milk.

Question: Where is the apple?
Answer: John picked up the apple",Where is the milk? 
59,bedroom,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
60,garden,"Answer: In the garden.

(5) _The Time_.--The Prayer Book directs",Where is the milk? 
61,garden,"Answer: In the garden.

""Well, I was the one who put that mud-puddle",Where is the milk? 
62,kitchen,"Answer: The football is in the garden.

Question: Where is the milk?
Answer: The milk is",Where is the football? 
63,kitchen,"Answer: The football is in the garden.

Question: Where is the pistol?

Answer:",Where is the football? 
64,kitchen,"Answer: The football is not mentioned in the passage.

Question: What is the main subject of the passage",Where is the football? 
65,kitchen,"Answer: The football is not mentioned in the passage.

Question: What is the main purpose of the wall",Where is the football? 
66,kitchen,"Answer: The football is in the garden.

Question: Where is the football now?
Answer: The football",Where is the football? 
67,bedroom,"Answer: Daniel got the milk there.

Question: Where is the football?

Answer: Daniel disc",Where is the milk? 
68,bedroom,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the hallway",Where is the milk? 
