Unnamed: 0,target,output,question
0,Jeff,"Answer: Fred gave the football to Jeff.

Question: Who did Patience Shaw give the row-bo",Who did Fred give the football to? 
1,Bill,"Answer: Mary gave the milk to Bill.

Question: Who was the girl that David wanted to marry?",Who did Mary give the milk to? 
2,Jeff,"Answer: Fred gave the milk to Jeff.

Question: Who did Mary go to the office with?
Answer",Who did Fred give the milk to? 
3,milk,"Answer: Mary gave Fred the milk.

Question: What did Jeff do with the football?
Answer: Jeff",What did Mary give to Fred? 
4,Fred,"Answer: Mary received the milk.

Question: Who went to the kitchen?

Answer: Fred went",Who received the milk? 
5,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Fred do with the apple?
Answer:",What did Mary give to Jeff? 
6,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Jeff do with the apple?
Answer:",What did Mary give to Jeff? 
7,apple,"Answer: Fred gave the apple to Bill.

Question: What did Jeff do with the apple?",What did Fred give to Bill? 
8,Jeff,"Answer: Jeff gave the milk to Fred.

Question: Who took the football?

Answer: Bill",Who gave the milk to Fred? 
9,Fred,"Answer: Bill passed the apple to Mary.

Question: Who gave the apple to Fred?

Answer",Who gave the apple to Mary? 
10,Jeff,"Answer: Jeff received the football.

Question: Who took the apple?

Answer: Mary took the",Who received the football? 
11,Jeff,"Answer: Mary gave the football to Jeff.

Question: What did Berrie do to help Wayland recover his",Who did Mary give the football to? 
12,milk,Answer: Mary gave the milk to Bill.,What did Mary give to Bill? 
13,Bill,"Answer: Mary gave the milk to Bill.

Question: Who did Fred move to the bedroom?
Answer",Who did Mary give the milk to? 
14,milk,"Answer: Mary handed the milk to Bill.

Question: Who was the Duke of Savoy instigated by",What did Mary give to Bill? 
15,apple,"Answer: Fred gave the apple to Mary.

Question: What did Amy do after the storm?",What did Fred give to Mary? 
16,Mary,"Answer: Mary received the football.

Question: Who gave the football to Mary?

Answer: Jeff",Who received the football? 
17,apple,"Answer: Fred gave the apple to Bill.




[Illustration: HOUSEHOLD.]",What did Fred give to Bill? 
18,Jeff,"Answer: Mary received the apple.




CHAPTER XX

THE BATTLE",Who received the apple? 
19,Bill,"Answer: Mary gave the football to Bill.

Question: What did Frankie produce during one of the games in",Who did Mary give the football to? 
20,Fred,"Answer: Peter gave the milk to Jeff.

Question: What did Tom do when he heard the carriage whe",Who gave the milk to Jeff? 
21,Mary,Answer: Fred received the milk.,Who received the milk? 
22,Mary,Answer: Jeff,Who gave the milk? 
23,milk,"Answer: Bill gave the milk to Mary.

Question: What did Mary give to Bill?
Answer: Mary",What did Bill give to Mary? 
24,milk,"Answer: Jeff gave the milk to Bill.

Question: What did Mary get from the garden?
Answer:",What did Jeff give to Bill? 
25,football,"Answer: Jeff gave the football to Fred.

Question: What did the pirates do to the schooner",What did Jeff give to Fred? 
26,Mary,"Answer: Jimmie gave the football.

Question: Who took the football?

Answer: Mary",Who gave the football? 
27,Mary,"Answer: Mary handed the apple to Bill.

Question: Who took the football there?
Answer: Jeff took",Who gave the apple to Bill? 
28,Fred,"Answer: Mary received the apple.

Question: Who went to the bedroom?
Answer: Mary went to",Who received the apple? 
29,Mary,"Answer: Mary handed the milk to Bill.

Question: Who took the milk from Mary?

Answer",Who gave the milk to Bill? 
30,milk,"Answer: Mary gave Jeff the milk.

Question: What did the young lady in the buggy do when",What did Mary give to Jeff? 
31,Mary,"Answer: Jeff took the milk there.

Question: Who went to the bathroom?
Answer: Mary went",Who gave the milk? 
32,Fred,"Answer: Fred gave the apple to Mary.

Question: Who was the first to suggest that the girls should",Who gave the apple to Mary? 
33,football,"Answer: Bill gave the football to Mary.

Question: What did Mary do after receiving the football from Bill",What did Bill give to Mary? 
34,apple,"Answer: Fred gave the apple to Mary.

Question: What did Coningsby do after quitting Eton",What did Fred give to Mary? 
35,apple,"Answer: Fred gave the apple to Bill.

Question: What did Bill give to Fred?
Answer: Bill",What did Fred give to Bill? 
