Unnamed: 0,target,output,question
0,hallway,"Answer: The milk is in the kitchen.




THE BROWNIES' SCHO",Where is the milk? 
1,hallway,"Answer: John got the football there.

Question: What is the name of the baby?

Answer",Where is the football? 
2,hallway,"Answer: John put down the football.

Question: What did Zoie forget to do?
Answer: Zo",Where is the football? 
3,hallway,"Answer: John put down the football.

Question: Who is the washerwoman's daughter?",Where is the football? 
4,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
5,garden,"Answer: Sandra put down the milk there.




[Decoration]


XXI",Where is the milk? 
6,bedroom,"Answer: The football is in the bedroom.

Question: Where is the milk?

Answer:",Where is the football? 
7,bedroom,"Answer: Sandra got the milk there.

Question: What is the name of the landlady's",Where is the milk? 
8,kitchen,"Answer: The football is in the garden.

Question: Where is the milk?

Answer: The",Where is the football? 
9,kitchen,"Answer: The football is in the garden.

Question: Where is the milk?

Answer: The",Where is the football? 
10,bedroom,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
11,hallway,"Answer: John discarded the football.

Question: What did Harry do after he killed the snake?",Where is the football? 
12,garden,"Answer: Daniel dropped the milk.

Question: What is the name of the book Harry read to Julia?",Where is the milk? 
13,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
14,bathroom,"Answer: The apple is in the kitchen.

Question: Where is the football?
Answer: The football is",Where is the apple? 
15,garden,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
16,garden,"Answer: Sandra got the milk.

Question: What did Gabriel Carew do after seeing Emilius and La",Where is the milk? 
17,garden,"Answer: Mary got the milk.

Question: Where is the milk?
Answer: Mary got the milk.",Where is the milk? 
18,kitchen,"Answer: The apple is in the garden.

Question: Where is the milk?

Answer: The",Where is the apple? 
19,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
20,bedroom,"Answer: In the fire.

Question: Where is the Bible?

Answer: In the fire.",Where is the apple? 
21,bedroom,"Answer: In the hand of the woman.




500. The Bible and the Bible",Where is the apple? 
22,bathroom,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer:",Where is the football? 
23,bathroom,"Answer: The football is in the hallway.

Question: Where is the milk?
Answer: The milk",Where is the football? 
24,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the football?
Answer: The football is",Where is the milk? 
25,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
26,kitchen,"Answer: John grabbed the milk there.

Question: What is the name of the girl who is",Where is the milk? 
27,bathroom,"Answer: The apple is on the table.

Question: Where is the watch?
Answer: The watch is",Where is the apple? 
28,bathroom,"Answer: The apple is dropped on the floor.

Question: Where is the medicine chest?",Where is the apple? 
29,kitchen,"Answer: John put down the milk.

Question: Where is the basin?

Answer: H",Where is the milk? 
30,garden,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
31,garden,"Answer: The apple is in the garden.

Question: Where is the football?

Answer: The",Where is the apple? 
32,kitchen,"Answer: Mary got the football there.

Question: Where did Mary go after getting the football?",Where is the football? 
33,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the football?

Answer: The",Where is the apple? 
34,kitchen,"Answer: The apple is in the garden.

      ‘DEAREST AMY,--We are on",Where is the apple? 
35,office,"Answer: In the office.

Question: Where is the sugar?

Answer: In the office.",Where is the milk? 
36,kitchen,"Answer: John left the football there.




CHAPTER XI.

THE PICK",Where is the football? 
37,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
38,kitchen,"Answer: The football is in the hallway.

Question: Where is the football now?

Answer",Where is the football? 
39,bedroom,"Answer: Sandra got the milk there.

(42) The whole story of the trial is given in",Where is the milk? 
40,bedroom,"Answer: John got the milk there.

Question: Where is the football?
Answer: Mary picked up the",Where is the milk? 
41,office,"Answer: John went to the office.

Question: What is the name of the girl who is in love with",Where is the milk? 
