Unnamed: 0,target,output,question
0,football,"Answer: football


[Decoration]


VII. _THE BLUE AND GRAY",What did Fred give to Jeff? 
1,Fred,"Answer: Fred

Question: Who took the milk there?
Answer: Bill

Question: Who gave the",Who gave the football to Jeff? 
2,football,"Answer: football

Question: Who did Mary give the apple to?
Answer: Fred

Question: What",What did Fred give to Jeff? 
3,Jeff,Answer: Jeff,Who did Fred give the football to? 
4,Fred,"Answer: Fred

Context: Jeff grabbed the milk there. ""I beg your pardon,"" he said",Who did Jeff give the football to? 
5,Jeff,Answer: Jeff,Who gave the apple? 
6,Bill,"Answer: Fred

Question: Who gave the apple to Fred?
Answer: Jeff

Question: Who gave",Who received the apple? 
7,apple,"Answer: apple

Question: Who did Mary give the apple to?
Answer: Fred

Question: Who",What did Bill give to Fred? 
8,apple,"Answer: apple

Question: What did Fred give to Bill?
Answer: football

Question: What did",What did Bill give to Fred? 
9,Fred,"Answer: Bill

Question: Who got the football?
Answer: Mary

Question: Who got the milk",Who received the apple? 
10,Mary,"Answer: Mary

Question: Who was killed by Fred?
Answer: The Confederate soldier

Question:",Who received the milk? 
11,milk,"Answer: milk

Question: Who did Fred give the apple to?
Answer: Fred

Question: What",What did Mary give to Bill? 
12,Bill,"Answer: Bill

Context: [Footnote 525: Has this advantage.--Ver. He congrat",Who received the milk? 
13,Bill,"Answer: Bill

Question: Who did Fred hand the milk to?
Answer: Mary

Question: Who",Who did Mary give the milk to? 
14,milk,Answer: milk,What did Mary give to Bill? 
15,Jeff,Answer: Jeff,Who received the football? 
16,Fred,"Answer: Fred

Question: Who took the football to the garden?
Answer: Fred

Question: Who",Who gave the football to Jeff? 
17,football,"Answer: football

Question: What did Mary grab?
Answer: milk

Question: Where did Mary go",What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff

Question: Who got the football?
Answer: Fred

Question: Who got the football",Who received the football? 
19,Mary,Answer: Mary,Who gave the milk? 
20,milk,"Answer: milk

Question: Where did Mary go after receiving the milk?
Answer: bathroom

Question",What did Jeff give to Mary? 
21,Mary,Answer: Mary,Who gave the milk to Jeff? 
22,Mary,Answer: Mary,Who gave the milk to Jeff? 
