,target,output,question
0,kitchen,"Answer: Daniel grabbed the football there.

Question: Where did Mary go?

Answer:",Where is the football? 
1,garden,"Answer: The milk is in the bedroom.

Question: Where is the bicycle?",Where is the milk? 
2,bedroom,"Answer: The apple is in the bedroom.

Question: Where is the photograph of the Confederate ironcl",Where is the apple? 
3,bedroom,"Answer: The apple is in the bedroom.




THE LIFE OF SIR J",Where is the apple? 
4,kitchen,"Answer: Mary got the apple there.

Question: Where did Henry Morton go after leaving Tillietud",Where is the apple? 
5,hallway,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the hallway",Where is the apple? 
6,kitchen,"Answer: John put down the milk in the kitchen.

Question: What did Eleanor do with the",Where is the milk? 
7,garden,"Answer: John took the milk.

Question: Where is the book?

Answer: The book is",Where is the milk? 
8,bedroom,"Answer: Daniel discarded the milk.

Question: Where did Thomas Paine want to be buried?",Where is the milk? 
9,bathroom,"Answer: In the Temple of Diana at Nîmes.

The Temple of Diana at Nî",Where is the milk? 
10,bathroom,Answer: The football is in the hallway.,Where is the football? 
11,bedroom,Answer: Mary had discarded the milk.,Where is the milk? 
12,bathroom,Answer: The apple is in the bedroom.,Where is the apple? 
13,kitchen,"CHAPTER XXII

The football was in the hands of Mandy. She had been holding it while she and her sister",Where is the football? 
14,bedroom,"Answer: The apple is in the bedroom.

Question: Where is the bottle?

Answer",Where is the apple? 
15,garden,"Answer: The apple is with the squirrel.

Question: What is the name of the town where",Where is the apple? 
16,bedroom,"Answer: The football is in the kitchen.

Question: Where is the Judge?

Answer: The",Where is the football? 
17,bedroom,"Answer: Daniel picked up the apple there.

Question: Who is the lady that Coningsby meets at",Where is the apple? 
18,garden,Answer: The milk is in the kitchen.,Where is the milk? 
19,garden,Answer: The milk is in the refrigerator.,Where is the milk? 
20,office,"Answer: The apple is in the kitchen.

Question: Where is the girl?

Answer: The",Where is the apple? 
21,bedroom,"Answer: In the kitchen.

Question: Where did Daniel go after moving to the bathroom?",Where is the milk? 
22,garden,"Answer: The milk is in the kitchen.




  [70] The first question, how orn",Where is the milk? 
23,bathroom,"Answer: The milk is in the bathroom.

Question: Where is the apple?

Answer:",Where is the milk? 
24,office,"Answer: John put down the apple there.
Question: Who is the man with the shaggy brows and",Where is the apple? 
25,garden,"Answer: Mary left the football at Miss Maggie's house.

Question: What is the name of",Where is the football? 
26,garden,"Answer: Mary left the football there.

Question: Where is the milk?

Answer: Daniel put",Where is the football? 
27,bedroom,"Answer: The apple is with John.

Question: What is the name of the Indian who speaks English",Where is the apple? 
28,hallway,"Answer: The apple is on the dressing-table.

Question: What is the name of the man",Where is the apple? 
29,hallway,"Answer: The apple is in the hallway.

Question: Where is the horse?

Answer:",Where is the apple? 
30,hallway,"Answer: The apple is in the bathroom.

Question: Where is the scout?

Answer",Where is the apple? 
31,garden,Answer: The football is in the dining-room.,Where is the football? 
32,hallway,"Answer: The apple is in the garden.

Question: Where is the orange?

Answer: The",Where is the apple? 
33,kitchen,"Answer: The football is in the kitchen.

Question: Where is the glass?
Answer: The glass is",Where is the football? 
34,hallway,"Answer: In the kitchen.

Question: Where is the apple?

Answer: In the kitchen.",Where is the milk? 
35,kitchen,"Answer: The apple is dropped by Sandra at the kitchen.

Question: Where is the bottle?",Where is the apple? 
36,office,"Answer: Daniel went to the kitchen.

Question: Where did Sandra go?

Answer: Sand",Where is the milk? 
37,hallway,"Answer: John had dropped the milk there.

Question: What did Aggie do when she heard the",Where is the milk? 
38,bathroom,"Answer: Mary left the milk.

The milk was left in the dining-room.

The",Where is the milk? 
39,bathroom,"Answer: Mary picked up the milk there.
Question: Where did the father go?
Answer: The father went",Where is the milk? 
40,bathroom,"Answer: John went to the garden.

Question: Where is the captain?

Answer: The captain",Where is the football? 
41,hallway,"Answer: The football is at the garden.

Question: What is the name of the man who sold pl",Where is the football? 
42,garden,"Answer: The apple is in the bathroom.

Question: Where is Thomas Paine?

Answer",Where is the apple? 
43,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
44,kitchen,Answer: The milk is in the refrigerator.,Where is the milk? 
45,bedroom,"Answer: Mary discarded the milk.

Question: What is the name of the general who was in command",Where is the milk? 
46,hallway,"Answer: The apple is in the basket that Toto brought into the kitchen.




THE B",Where is the apple? 
47,garden,"Answer: In the kitchen.



Context: My mother and father are very old and have been married",Where is the milk? 
48,kitchen,"Answer: The football is in the garden.

Question: Who is the man in the long white robe",Where is the football? 
49,bathroom,"Answer: The football is with Daniel.

Question: Where is the green chamber?
Answer: The green chamber",Where is the football? 
50,garden,"Answer: The milk is at the farm.

Question: What is the name of the house where Angeline",Where is the milk? 
51,bedroom,"Answer: The apple is on the table.

Question: Where is the rose?

Answer: The",Where is the apple? 
52,hallway,"Answer: On the hallway floor.

Question: What is the name of the General who rode past the",Where is the milk? 
53,hallway,"Answer: Sandra picked up the apple there.

Question: What is the number of the sitting-room",Where is the milk? 
54,office,"Answer: The milk is in the bedroom.

Question: Where is the washerwoman's",Where is the milk? 
55,kitchen,"Answer: The apple is in the parlor of the house where Roxie Daymon, the belle of Port",Where is the apple? 
56,bathroom,"Answer: The milk is in the kitchen.




CHAPTER V. “I kissed",Where is the milk? 
57,bathroom,"Answer: John dropped the milk.

Question: What did Berrie do when she found out about Wayland",Where is the milk? 
58,office,"Answer: The football is in the office.

Question: Where is the mother?

Answer: The",Where is the football? 
59,garden,Answer: In the hallway. Daniel journeyed to the hallway. Mary moved to the office. The following is a,Where is the football? 
60,kitchen,"Answer: The apple is on the floor.

Question: What is the color of the girl's eyes",Where is the apple? 
61,bathroom,Answer: Mary journeyed to the bathroom.,Where is the apple? 
62,garden,"Answer: The football is in the bedroom.

Question: Where is the apple?

Answer:",Where is the football? 
63,bathroom,"Answer: Daniel went back to the bedroom.

Question: Where is the apple?

Answer:",Where is the milk? 
64,bathroom,"Answer: John left the milk in the bedroom.

Question: Where is the bathroom?",Where is the milk? 
65,hallway,"Answer: The milk is in the kitchen.

Question: Where is the bottle?

Answer:",Where is the milk? 
66,bedroom,"Answer: The football is in the hallway.




520. A FEW",Where is the football? 
67,garden,"Answer: The football is in the garden.

Question: What is the name of the girl who was saved",Where is the football? 
68,bedroom,"Answer: The football is in the yard.

Transcriber's Notes:

    The text",Where is the football? 
69,bathroom,"Answer: The apple is with the girl.

The girl had taken the apple and was now holding it.",Where is the apple? 
70,garden,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
71,office,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
72,office,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
73,hallway,Answer: Mary Hicks took the football with her when she left Geralton.,Where is the football? 
74,garden,"Answer: Daniel left the football at the office.

Question: Where did Mary go after the office?",Where is the football? 
75,office,"Answer: Daniel got the milk there.

Question: Where is the photographer?

Answer: The",Where is the milk? 
76,kitchen,"Answer: The football is with John.

Question: What is the name of the book that contains the story",Where is the football? 
77,office,"Answer: The milk is in the kitchen.

Question: What is the color of the Martin girls' nos",Where is the milk? 
78,kitchen,"Answer: Daniel put down the apple there.

Question: Where is the milk?

Answer: Mary",Where is the apple? 
79,kitchen,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer:",Where is the football? 
80,office,"Answer: The football is in the basket.

Question: Where is the hat?

Answer: The",Where is the football? 
81,kitchen,"The Puzzle Book

The Painting Book--Post Cards

The Scissors Book",Where is the apple? 
82,office,"Answer: In the bedroom.

Question: Where is the football?

Answer: In the bath",Where is the apple? 
83,bathroom,"Answer: The football is in the hallway.

Question: Where is the milkman?

Answer",Where is the football? 
84,bathroom,"Answer: On the staircase.


K. was in the hall of the little house with the letter in",Where is the football? 
85,office,"Daniel journeyed to the kitchen.

Answer: The milk is on the floor.




Question:",Where is the milk? 
86,bathroom,- [Response]: The apple is on the floor.,Where is the apple? 
87,bedroom,"Answer: In the bedroom.

Question: Where did the old man sit while talking to the narrator",Where is the milk? 
88,hallway,Answer: The apple is discarded by Mary.,Where is the apple? 
89,bedroom,"Answer: The milk is in the fridge.

Question: Where is the milk?

Answer:",Where is the milk? 
90,bedroom,"Answer: In the kitchen.
Question: Where is the milk?
Answer: In the hallway.
Question",Where is the apple? 
91,bathroom,"Answer: The football is in the garden.

Question: Where is the apple?

Answer: The",Where is the football? 
92,bedroom,"Answer: John discarded the football.

Question: Where is the cathedral?
Answer: John moved to",Where is the football? 
93,bedroom,"Answer: The football is in the Cloister Square.

Answer: The football is in the Cloister Square",Where is the football? 
94,bedroom,"The river that with gentle

   Current, with gentle

   Flow, with gentle",Where is the apple? 
95,kitchen,"Answer: John moved to the kitchen.


[88] The following is a list of the principal",Where is the football? 
96,garden,"Answer: The milk is in the refrigerator.

Question: Where is the shoe?",Where is the milk? 
97,office,"Answer: Mary got the milk there.

Question: Where is the girl?

Answer: The girl",Where is the milk? 
98,bedroom,- response: The milk is in the bedroom.,Where is the milk? 
99,kitchen,"Answer: The apple is in the bedroom.

Question: Where is the football?

Answer:",Where is the apple? 
