Unnamed: 0,target,output,question
0,hallway,### response: The most recent location of John is the hallway.,Where is John? 
1,bathroom,"### response ###

The text does not provide any information about the whereabouts of Mary. The",Where is Mary? 
2,kitchen,"### response

Sandra journeyed to the kitchen.",Where is Sandra? 
3,hallway,"Answer: The most recent location of Sandra is kitchen.

- [Response]: The context provided gives us information",Where is Sandra? 
4,kitchen,"Answer: Sandra is in the kitchen.


Context: Do you remember a conversation you had with my wife",Where is Sandra? 
5,hallway,Answer: Sandra is in the kitchen.,Where is Sandra? 
6,garden,"Answer: Sandra is in the garden.


Answer: The most recent location of Sandra is",Where is Sandra? 
7,hallway,Answer: The most recent location of Daniel is the hallway.,Where is Daniel? 
8,office,### response: Sandra is in the garden.,Where is Sandra? 
9,office,"Answer: The most recent location of Daniel is the hallway.

- response: The context provided does",Where is Daniel? 
10,kitchen,"Answer: The most recent location of Mary is in the army of Gen. Sterling Price.


Context:",Where is Mary? 
11,garden,Answer: The most recent location of Mary is garden.,Where is Mary? 
12,office,"Answer: The most recent location of Daniel is the office.

- [Response]: The most recent location of Daniel",Where is Daniel? 
13,bedroom,"Answer: The most recent location of Mary is bedroom.

- [Response]: The most recent location of Mary",Where is Mary? 
14,bedroom,"Answer: The most recent location of Mary is the bedroom.

- [Response]: The most recent location of",Where is Mary? 
15,kitchen,Answer: The most recent location of John is the kitchen.,Where is John? 
16,garden,Answer: The most recent location of John is the garden.,Where is John? 
17,kitchen,Answer: John is in the office.,Where is John? 
18,office,"Answer: The most recent location of Daniel is the office.


Question: Where is John?
Answer:",Where is Daniel? 
19,kitchen,Answer: The most recent location of John is the kitchen.,Where is John? 
20,hallway,Answer: The most recent location of Mary is the hallway.,Where is Mary? 
21,office,"Answer: The most recent location of John is the office.

- [Response]: The most recent location of John",Where is John? 
22,office,"Answer: The most recent location of John is the office.


Context: Mary moved to the bathroom.",Where is John? 
23,hallway,"Answer: The most recent location of Sandra is hallway.

Context: ""But, _chiquita",Where is Sandra? 
24,bedroom,"Solution: The text does not provide information on the location of Daniel.


Question: Where did",Where is Daniel? 
25,bedroom,"Answer: The most recent location of Sandra is the bedroom.


Context: Free of Jennie,",Where is Sandra? 
26,bedroom,"Answer: The most recent location of Mary is the bedroom.


Question: Where is Daniel?",Where is Mary? 
27,kitchen,### response: Daniel journeyed to the bathroom.,Where is Daniel? 
28,kitchen,"Answer: The most recent location of Daniel is the kitchen.

- [Response]: The context provided gives us",Where is Daniel? 
29,kitchen,"Answer: The most recent location of Daniel is the bathroom.


- [Response]: The context provided gives",Where is Daniel? 
30,hallway,### response: The most recent location of Sandra is the hallway.,Where is Sandra? 
31,office,"Answer: John is in the office.


Question: Where is Harry?


Answer:",Where is John? 
32,kitchen,"Answer: The most recent location of Sandra is the bathroom.


Context: Ben started after him,",Where is Sandra? 
33,kitchen,- [Response]: Sandra is in the kitchen.,Where is Sandra? 
34,bathroom,- response: Sandra moved to the kitchen.,Where is Sandra? 
35,office,"Answer: The most recent location of Mary is the office.

- response: The most recent location of Mary is",Where is Mary? 
36,bathroom,"Answer: Mary is in the bathroom.


Explanation: The context provided in the text",Where is Mary? 
37,garden,"Answer: The most recent location of Mary is the bathroom.

Context: Why is a little dog's",Where is Mary? 
38,kitchen,"Answer: The most recent location of Sandra is the kitchen.

- response: The context provided does not",Where is Sandra? 
39,bedroom,"Answer: The most recent location of Daniel is the bedroom.

- response: The provided context does not contain",Where is Daniel? 
40,bathroom,"Answer: The most recent location of Sandra is the bathroom.

- [response]: The context provided gives",Where is Sandra? 
41,garden,"Answer: The most recent location of Daniel is the garden.


Question: Where is Sir William MacEwan",Where is Daniel? 
42,bathroom,"Answer: The most recent location of Sandra is the office.


Context: Alan moved to the gar",Where is Sandra? 
43,hallway,"Answer: The most recent location of Daniel is the hallway.

- [Response]: The context provided gives us",Where is Daniel? 
44,garden,### response: Daniel went back to the hallway.,Where is Daniel? 
45,kitchen,"Answer: The most recent location of Mary is the cellar.


Context: [Illustration: WHERE """,Where is Mary? 
46,hallway,- Response: The text provided does not contain information about a person named Daniel. The context given is about historical,Where is Daniel? 
47,bathroom,"Answer: The most recent location of Sandra is bathroom.

Context: In the mean time, the river",Where is Sandra? 
