,target,output,question
0,bedroom,- response: The bathroom is east of the hallway.,What is the bathroom east of?
1,kitchen,- Answer: The kitchen is south of the office.,What is south of the office?
2,garden,Answer: The hallway is north of the office.,What is north of the office?
3,garden,"Answer: The bedroom is north of the kitchen.

Question: What is the main purpose of the General Par",What is the bedroom north of?
4,garden,- ta: The bathroom is south of the kitchen.,What is the bathroom south of?
5,office,Answer: The kitchen,What is north of the bedroom?
6,bathroom,"Answer: Yards



Context: The garden is south of the yard.


Question: What is",What is north of the garden?
7,bedroom,"- ai: The office is west of the library.

Question: What is east of the library?",What is west of the office?
8,kitchen,Answer: The garden is south of the kitchen.,What is the garden south of?
9,bathroom,"- The hallway is north of the kitchen.

Question: What is the hallway south of?
-",What is the hallway north of?
10,bedroom,Answer: The bedroom.,What is south of the hallway?
11,office,- response: The office is east of the bedroom.,What is east of the bedroom?
12,hallway,"Answer: Hallway

Question: What is the sacrament for the healing of the body?",What is north of the garden?
13,bedroom,"Answer: The garden is west of the hallway.

Question: What is the name of the place where",What is the garden west of?
14,hallway,Answer: The hallway.,What is east of the bathroom?
15,bathroom,- [Response]: The office is west of the bathroom.,What is the office west of?
16,bathroom,Answer: The kitchen,What is west of the bedroom?
17,kitchen,"- The kitchen

- The bedroom

- The study

- The living room

-",What is north of the hallway?
18,bathroom,"Answer: The garden

Question: What is north of the garden?

Answer: The hall",What is south of the kitchen?
19,office,Answer: The garden.,What is south of the bedroom?
20,bedroom,Answer: The kitchen,What is west of the hallway?
21,office,- The east of the bedroom is the hall.,What is east of the bedroom?
22,bedroom,- response: The hallway is south of the kitchen.,What is the hallway south of?
23,kitchen,Answer: The kitchen,What is west of the bedroom?
24,bedroom,- ta: The bedroom is south of the bathroom.,What is south of the bathroom?
25,hallway,"Answer: The hallway.

Answer: The hallway.

Question: What is east of the bath",What is west of the bathroom?
26,office,Answer: The kitchen.,What is south of the hallway?
27,bedroom,"Answer: The bedroom

Question: What is the color of the dress Hilary chooses for her picture",What is east of the office?
28,garden,"Answer: garden

Question: What is the location of the church of St. John?

Answer:",What is west of the bathroom?
29,kitchen,- The garden is north of the kitchen.,What is the garden north of?
30,office,- The house,What is east of the garden?
31,bathroom,Answer: The bathroom is south of the hallway.,What is south of the hallway?
32,garden,"Answer: garden

Question: What is the difference between a chess-player and an habitual toper",What is east of the office?
33,bedroom,"- answer: The kitchen

- answer: The bathroom

- answer: The bedroom",What is south of the hallway?
34,garden,"- Answer: The hallway is east of the kitchen.

Question: What is the valley with a high",What is the hallway east of?
35,kitchen,"Answer: A kitchen

Question: What is the color of the dog's fur?

Answer:",What is south of the hallway?
36,bathroom,Answer: The kitchen is west of the living room.,What is the kitchen west of?
37,kitchen,Answer: The kitchen.,What is the bathroom west of?
38,bathroom,"Answer: The garden south of is the Wilderness.

Question: What is the name of the house",What is the garden south of?
39,bedroom,Answer: The garden is south of the hall.,What is the garden south of?
40,bedroom,"Answer: The bedroom.

Question: What is the capital of France?

Answer: Paris.",What is west of the bathroom?
41,garden,"- The garden
- The church
- The stable
- The market
- The town hall

-",What is west of the office?
42,bathroom,"- The kitchen
- The garden
- The bathroom
- The swimming pool

- response:",What is west of the hallway?
43,hallway,"Answer: hallway

Question: What is the Green Man's gift to Eily?

Answer",What is north of the kitchen?
44,bathroom,"- ai: The hallway is north of the kitchen.

Question: What is the hallway south of",What is the hallway north of?
45,office,"Answer: The bedroom is south of the kitchen.



Transcriber's note:",What is the bedroom south of?
46,kitchen,"Answer: kitchen

Question: What is the most solemn roof in the world?
Answer: apse conchas",What is west of the office?
47,bedroom,"Answer: hallway




[Illustration]




CHAPTER VII. THE",What is south of the office?
48,office,"Answer: The kitchen is east of the store.

Question: What is the purpose of the General Paresse ceremony",What is the kitchen east of?
49,hallway,"- hallway

- kitchen

- bedroom

- garden

- garage",What is south of the bathroom?
50,hallway,"Answer: A hallway

Question: What is the color of the young girl's hair?",What is east of the bathroom?
51,bathroom,"Answer: The office south of is the kitchen.




    ● Transcriber’s Notes",What is the office south of?
52,office,"A. The kitchen
B. The bedroom
C. The office
D. The garden

Answer",What is the hallway east of?
53,kitchen,- Answer: The bedroom is south of the kitchen.,What is the bedroom south of?
54,kitchen,Answer: The hallway is west of the kitchen.,What is the hallway west of?
55,bathroom,Answer: The bedroom is east of the kitchen.,What is the bedroom east of?
56,bedroom,- response: The kitchen is south of the bedroom.,What is the kitchen south of?
57,office,"Answer: The kitchen is west of the living room.

Question: What is the living room west of?",What is the kitchen west of?
58,kitchen,"- The hallway south of the kitchen.
- The hallway south of the office.
- The hall",What is the hallway south of?
59,office,"Answer: The bedroom east of is the kitchen.

Question: What is the kitchen west of?",What is the bedroom east of?
60,bathroom,Answer: The hallway.,What is east of the kitchen?
61,kitchen,- [Response]: The bathroom is south of the hallway.,What is the bathroom south of?
62,bedroom,"Answer: The kitchen is north of the bedroom.

Question: What is the bedroom north of?",What is the kitchen north of?
63,kitchen,Answer: The garden is east of the kitchen.,What is the garden east of?
64,kitchen,Answer: The kitchen,What is south of the hallway?
65,kitchen,- response: The garden is east of the kitchen.,What is the garden east of?
66,hallway,- response: The garden is north of the bedroom.,What is north of the garden?
67,garden,"Answer: The bedroom is south of the bathroom.

Question: What is the location of the kitchen",What is the bedroom south of?
68,garden,- response: The hallway is south of the kitchen.,What is the hallway south of?
69,office,Answer: The hallway.,What is west of the kitchen?
70,bedroom,"Answer: garden

Question: What is west of the kitchen?

Answer: garden

Question:",What is east of the office?
71,hallway,- The hallway is south of the kitchen.,What is south of the kitchen?
72,bedroom,"Answer: The bedroom

Question: What is the first thing Horace does when he arrives at the",What is east of the garden?
73,bedroom,"- The bedroom

- The library

- The dining room

- The hallway",What is west of the kitchen?
74,kitchen,"- The office is west of the kitchen.

Question: What is the color of the coat worn by Cr",What is the office west of?
75,bathroom,Answer: The bedroom west of is the hall.,What is the bedroom west of?
76,office,"Answer: The bathroom is south of the kitchen.

Question: What is the name of the tall man",What is the bathroom south of?
77,hallway,"Answer: The kitchen.

Question: What is south of the kitchen?

Answer: The hallway",What is north of the garden?
78,bathroom,"Answer: The garden.

Question: What is west of the garden?

Answer: The passage.",What is west of the bedroom?
79,kitchen,"Answer: The bedroom is north of the kitchen.


(Context: The kitchen is south of the",What is the bedroom north of?
80,bedroom,- response: The kitchen is east of the hallway.,What is the kitchen east of?
81,garden,"- The bathroom is east of the bedroom.

Question: What is the garden west of?",What is the bathroom east of?
82,hallway,"### Response

The garden is west of the house.",What is the garden west of?
83,kitchen,- The office north of the bathroom is the kitchen.,What is the office north of?
84,bedroom,"Answer: bedroom

Question: What is the color of Kate's eyes?
Answer: hazel",What is east of the bathroom?
85,kitchen,"Answer: The garden is east of the kitchen.

Question: What is the garden west of?",What is the garden east of?
86,kitchen,"- The hallway is west of the kitchen.

- The hallway is west of the garden.",What is the hallway west of?
87,bathroom,"Answer: The bathroom is east of the garden.




[Illustration]",What is east of the garden?
88,hallway,Answer: The office is north of the hallway.,What is the office north of?
89,bathroom,Answer: The bathroom.,What is east of the office?
90,bathroom,- response: The kitchen is north of the garden.,What is north of the garden?
91,hallway,- response: The garden is east of the bedroom.,What is east of the bedroom?
92,kitchen,- The kitchen.,What is south of the hallway?
