,target,output,question
0,bathroom,"Answer: Mary is in the bathroom.

Question: What is the name of the man who is described",Where is Mary? 
1,kitchen,"Answer: Sandra is in the kitchen.

Question: What is the name of the restaurant where Sandra",Where is Sandra? 
2,kitchen,"Answer: Mary is in the convent.

Question: What is the name of the lady who took Mary to",Where is Mary? 
3,kitchen,"Answer: John is in Knoxville.

Question: What did Frank do when he saw the mysterious",Where is John? 
4,bedroom,"Answer: Sandra is in the garden.

    [Footnote 21: The _London Magazine",Where is Sandra? 
5,office,"Answer: John is in the house.

Question: What is the name of the house?

Answer",Where is John? 
6,garden,"Answer: Mary is in the kitchen.

Question: What is the doctor's plan?

Answer",Where is Mary? 
7,bathroom,"Answer: Sandra is at the station-house.

Question: What is the name of the man who",Where is Sandra? 
8,kitchen,- [Response]: The text provided does not contain information about a person named Mary. The narrative focuses on,Where is Mary? 
9,bedroom,"Answer: John is at the station.

Question: What is the name of the train he is on?",Where is John? 
10,office,"Answer: Daniel is in the office.

Question: Where is the trailer?

Answer: The",Where is Daniel? 
11,office,"Answer: Daniel is in the hallway.

Question: What is the name of the man who is talking",Where is Daniel? 
12,bathroom,"Answer: Mary is in the bedroom.

Question: Where is Gordon?

Answer: Gordon is",Where is Mary? 
13,bathroom,"Answer: Sandra is in France.

Question: What is the significance of the letter dated September 2",Where is Sandra? 
14,bathroom,Answer: Sandra is in the bathroom.,Where is Sandra? 
15,hallway,"Answer: Mary is at the Heights.

Question: What is the name of the girl with blue-",Where is Mary? 
16,kitchen,"Answer: Sandra is in the bedroom.

Question: Where is the stranger?

Answer:",Where is Sandra? 
17,office,"Answer: Daniel is in Danville.

Question: Where is Fred?

Answer: Fred is in",Where is Daniel? 
18,kitchen,"Answer: Sandra is in the Baptist Church.

_March_ 1.--The ladies of",Where is Sandra? 
19,bedroom,"Answer: John is in the bedroom.

Question: What is the significance of the date November 1",Where is John? 
20,hallway,"Answer: Sandra is in the hallway.

Question: What did Webb give to Clifford",Where is Sandra? 
21,bedroom,"Answer: Mary is at the Dunker's Chapel.


[Illustration: THE BATT",Where is Mary? 
22,bedroom,Answer: In the bedroom. [75] I have not noticed any other form of fillet decoration requiring notice,Where is John? 
23,bedroom,Answer: Mary is in Chicago.,Where is Mary? 
24,bedroom,"Answer: Mary is in the kitchen.

Question: What is the name of the machine Sam wants to use?",Where is Mary? 
25,garden,"Answer: Mary is at the studio.

Question: What is the name of the famous ball at the Latin",Where is Mary? 
26,bedroom,"Answer: Daniel is in the bedroom.

Tracheotomy in acute pharyngitis,",Where is Daniel? 
27,office,"Answer: Sandra is at the Vineyard.

Question: What did Pall do that made Samuel",Where is Sandra? 
28,office,"Answer: Sandra is in the bathroom.

Question: What is the writer's opinion about the",Where is Sandra? 
29,garden,"Answer: Sandra is in the camp.

Question: What is the name of the man who was killed",Where is Sandra? 
30,garden,"Answer: Daniel is in the kitchen.

Question: What is the name of the place where Daniel is?",Where is Daniel? 
31,bathroom,"Answer: Mary is in the hallway.

Question: What is the name of the city where the ru",Where is Mary? 
32,office,"Answer: Mary is at home.

Question: What is the name of the town where the author is currently",Where is Mary? 
33,kitchen,"Answer: She is in the kitchen.

Question: What is the color of the dress she is wearing? Answer",Where is Sandra? 
34,garden,"Answer: Sandra is in the bathroom.

Question: What is the name of the priest who is",Where is Sandra? 
35,kitchen,"Answer: Sandra is in Philadelphia.

Question: What is the name of the famous preacher who pre",Where is Sandra? 
36,kitchen,"Answer: Sandra is in the kitchen.

Question: What is the name of the French actress who is",Where is Sandra? 
37,garden,"Answer: John is in New York.

Question: What is the name of the house where Paine was",Where is John? 
