Unnamed: 0,target,output,question
0,hallway,"Answer: John is in the bathroom.

Question: What is the message of the letter to Queen Anne?",Where is John? 
1,bathroom,"Answer: Mary is in the bathroom.

Question: What did Tomocomo do with the stick?",Where is Mary? 
2,kitchen,"Answer: Sandra is in the kitchen.


Question: What is the relationship between Doctor Louis and Sil",Where is Sandra? 
3,hallway,"Answer: Sandra is in the kitchen.

Question: What is John doing in the hallway?
Answer",Where is Sandra? 
4,kitchen,"Answer: Sandra is in the kitchen.

Question: Who suggested that Hilary should try to see Winton",Where is Sandra? 
5,hallway,Answer: Sandra is in the kitchen.,Where is Sandra? 
6,garden,"Answer: Sandra is in the garden.

Question: What is Hilary's new book about?",Where is Sandra? 
7,hallway,"Answer: Daniel is in the hallway.

Question: Who is the murderer of Mr. Leavenworth",Where is Daniel? 
8,office,"Answer: Sandra is in the garden.

Question: What did Sandra find in Mary's room",Where is Sandra? 
9,office,"Answer: Daniel is in the hallway.

Question: What did Roxie Daymon's mother die",Where is Daniel? 
10,kitchen,"Answer: Mary is in the kitchen.

Question: What is the army composed of?

Answer:",Where is Mary? 
11,garden,"XIII. _THE AVITOR._


    Hurrah for the wings that never t",Where is Mary? 
12,office,"### Solution ###

Daniel is at the office. This information is provided in the text where it states",Where is Daniel? 
13,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Daniel?
Answer: Daniel is in the",Where is Mary? 
14,bedroom,"Answer: Mary is in the kitchen.

Question: What is the girl's name?
Answer: The",Where is Mary? 
15,kitchen,"Answer: John is in the kitchen.

Question: What is John trying to show Ana?
Answer: John",Where is John? 
16,garden,"Answer: John is in the garden.

Question: Who is Sandra traveling to see?",Where is John? 
17,kitchen,"Answer: John is in the kitchen.

Question: What is Ruby's plan for the grave?",Where is John? 
18,office,"Answer: Daniel is at the office.

Question: Where did John go after moving to the kitchen?
Answer",Where is Daniel? 
19,kitchen,"Answer: John is in the garden.

Question: What is Ruby's concern about her mother?
Answer",Where is John? 
20,hallway,"Answer: Mary is in the hallway.

Question: What is the essence of the Boston dance step?",Where is Mary? 
21,office,"Answer: John is in the office.

Question: What is the difference between the ""Long"" and ""Short",Where is John? 
22,office,"Answer: John is in the office.

Question: What is Carmen's desire regarding the priesthood?",Where is John? 
23,hallway,Answer: Sandra is in the village. She accompanied Jose to the village after their conversation in the office.,Where is Sandra? 
24,bedroom,"### Solution


The information provided does not specify where Daniel is. The text only mentions Daniel",Where is Daniel? 
25,bedroom,"Answer: Sandra is in the bedroom.

Question: What did Lester do after he left the house",Where is Sandra? 
26,bedroom,Answer: Mary is in the kitchen.,Where is Mary? 
27,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
28,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is John?
Answer: John is in the office",Where is Daniel? 
29,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
30,hallway,"Answer: Sandra is in the hallway.

Question: What happened to Elton?

Answer",Where is Sandra? 
31,office,"Answer: John is in the office.

Question: Where is Harry?

Answer: Harry is in",Where is John? 
32,kitchen,Answer: Sandra is in the bathroom.,Where is Sandra? 
33,kitchen,"Answer: Sandra is in the kitchen.

Question: What did the Signore do with the lions?",Where is Sandra? 
34,bathroom,"Answer: Sandra is in the bedroom.

Question: Where did the man from Denver and the",Where is Sandra? 
35,office,"Answer: Mary is in the office.

Question: What did the hermit do with his first and second?",Where is Mary? 
36,bathroom,"Options:
(A) In the bathroom
(B) In the hallway
(C) In the",Where is Mary? 
37,garden,"Answer: Mary is in the garden.

Question: Where is Sandra?

Answer: Sandra",Where is Mary? 
38,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Daniel?
Answer: Daniel is in the",Where is Sandra? 
39,bedroom,"Answer: Daniel is in the bedroom.
Question: Where is John?
Answer: John is in the hall",Where is Daniel? 
40,bathroom,"Answer: Sandra is in Glasgow.

Question: What is Sandra doing in Glasgow?

Answer",Where is Sandra? 
41,garden,"Answer: Daniel is in the garden.

Question: What did Elsie describe in her letters?
Answer:",Where is Daniel? 
42,bathroom,"Answer: Sandra is at the office.

Question: What did Sandra do when she was told she couldn",Where is Sandra? 
43,hallway,Answer: Daniel is in the hallway.,Where is Daniel? 
44,garden,"Answer: Daniel is in the garden.

Question: Where is John?

Answer: John is in",Where is Daniel? 
45,kitchen,"Answer: Mary is in the kitchen.

Question: What happened to Jackson?
Answer: Jackson was shot through",Where is Mary? 
46,hallway,"Answer: Daniel is in the hallway.

Question: Where did Mary go after she returned to the hallway",Where is Daniel? 
47,bathroom,"Answer: Sandra is in the bathroom.

Question: What is the context of the passage?
Answer",Where is Sandra? 
48,office,"Answer: John is in the garden.

Question: Where is Mary?
Answer: Mary is in the kitchen",Where is John? 
49,bedroom,"Answer: John is in the office.

Question: Where is Sandra?
Answer: Sandra is in",Where is John? 
50,bedroom,"Answer: John is in the bedroom.

Question: What is the title of the work that contains the mart",Where is John? 
