Unnamed: 0,target,output,question
0,football,"Answer: football

Context: Jeff was so furious and desperate that he even had thought of following
the",What did Fred give to Jeff? 
1,Fred,- answer: Fred gave the football to Jeff.,Who gave the football to Jeff? 
2,football,"Answer: football

- [Response]: football

The provided context clearly states that ""Fred handed the football",What did Fred give to Jeff? 
3,Jeff,"- response: Jeff

The context provided multiple instances where the football is involved in transactions between individuals. To find",Who did Fred give the football to? 
4,Fred,"Answer: Fred


II.",Who did Jeff give the football to? 
5,Jeff,"===
Jeff gave the apple.",Who gave the apple? 
6,Bill,"===
Bill


The context provided gives a detailed narrative involving several characters and their actions. To find",Who received the apple? 
7,apple,"Answer: apple

- [response]: Bill handed the apple to Fred.",What did Bill give to Fred? 
8,apple,- response: The apple.,What did Bill give to Fred? 
9,Fred,"- response: Fred handed the apple to Bill, but then Bill handed the apple back to Fred.",Who received the apple? 
10,Mary,"===
Mary",Who received the milk? 
11,milk,"Answer: milk
- Response: Mary gave the milk to Bill.",What did Mary give to Bill? 
12,Bill,"===
Bill

Answer: Bill

Answer: 1",Who received the milk? 
13,Bill,- response: Bill,Who did Mary give the milk to? 
14,milk,"Answer: milk

- [Response]: Mary gave the milk to Bill.",What did Mary give to Bill? 
15,Jeff,"===
Jeff received the football.",Who received the football? 
16,Fred,"Answer: Fred

- [Response]: Fred handed the football to Jeff.",Who gave the football to Jeff? 
17,football,"Answer: football

- [response]: football

The context provided in the passage indicates that there is a",What did Fred give to Jeff? 
18,Jeff,"- response: Jeff


In the given context, the sequence of events clearly indicates that Fred initially has the",Who received the football? 
19,Mary,- response: Mary gave the milk.,Who gave the milk? 
20,milk,"Answer: milk

- [Response]: milk",What did Jeff give to Mary? 
21,Mary,"- response: Mary

Explanation: The facts provided in the context indicate that ""Jeff passed the",Who gave the milk to Jeff? 
22,Mary,"- response: Mary


To arrive at the answer, we need to follow the sequence of events related to",Who gave the milk to Jeff? 
23,Bill,- answer: Bill,Who gave the apple to Jeff? 
24,Jeff,"===
Jeff",Who gave the apple? 
25,apple,- response: apple,What did Jeff give to Fred? 
26,Fred,"- response: Fred

The context provided in the text clearly states that ""Jeff passed the apple to",Who received the apple? 
27,Jeff,"- response: Jeff

In the provided context, the sequence of events is as follows:

1.",Who received the apple? 
28,Jeff,"- response: Fred received the apple from Jeff, but the question asks who gave the apple. The context states that",Who gave the apple? 
29,Fred,"Answer: Fred

- [Response]: Fred

Explanation: The facts provided in the context indicate a",Who did Jeff give the apple to? 
30,Mary,"- response: Bill


In the provided context, the relevant information is found in the following sentences:",Who gave the milk? 
31,Bill,- response: Bill,Who gave the milk? 
32,Bill,"- response: B. Dowd


In the provided context, it is mentioned that ""B.",Who gave the milk to Mary? 
33,milk,"Answer: milk



II.",What did Bill give to Mary? 
34,apple,- response: apple,What did Mary give to Fred? 
35,Jeff,"- answer: Jeff


In this context, the relevant information is found in the narrative of Jerry'",Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff

Question: Who did Fred drop the milk on?
Answer: Not specified in the context.",Who did Fred give the milk to? 
37,milk,"- response: Jeff gave the milk to Mary.


Answer: milk",What did Jeff give to Mary? 
38,milk,"Answer: milk

- [response]: Jeff gave the milk to Mary.",What did Jeff give to Mary? 
39,Fred,"===
Fred gave the apple to Bill.",Who gave the apple? 
40,Mary,"===
Mary",Who gave the milk? 
41,milk,Answer: apple,What did Mary give to Fred? 
42,Jeff,"===
Jeff picked up the milk there. Jeff passed the milk to Mary. Jeff got the milk there. Jeff",Who gave the milk? 
43,Fred,"===
Mary, Fred, and Bill each received the milk at different points in the narrative. Initially,",Who received the milk? 
44,Mary,"===
Mary",Who gave the milk? 
45,Bill,- response: Mary gave the milk to Bill.,Who did Mary give the milk to? 
46,milk,- response: Mary gave the milk to Bill.,What did Mary give to Bill? 
47,Mary,- response: Mary gave the milk to Bill.,Who gave the milk? 
48,Mary,- response: Mary,Who did Bill give the milk to? 
49,Bill,"===
Bill",Who gave the milk to Mary? 
50,Mary,"- response: Mary


The context provided in the question indicates a sequence of events involving the apple. Initial",Who gave the apple to Fred? 
51,Fred,"===
Fred",Who gave the apple to Mary? 
52,apple,"- response: Fred gave the apple to Mary.


Answer: apple


The answer is derived",What did Fred give to Mary? 
53,apple,- response: apple,What did Mary give to Jeff? 
54,apple,"===
Mary gave the apple to Jeff.


In the provided context, the sequence of events involving the",What did Mary give to Jeff? 
55,Fred,- answer: Fred,Who received the football? 
56,football,- response: football,What did Bill give to Fred? 
57,Bill,"===
Mary",Who gave the apple? 
58,Bill,"- response: Bill


The context provided gives a series of events involving various characters and objects. To",Who did Mary give the apple to? 
59,Jeff,"Answer: Mary

- [Response]: Mary handed the apple to Bill. However, later Bill gave the apple to",Who did Bill give the apple to? 
60,Jeff,"Answer: Jeff

- [Response]: Jeff


The facts provided in the context indicate that Bill gave",Who did Bill give the apple to? 
61,Bill,"- response: Bill


The context provided gives a series of events involving several characters and items. To answer",Who gave the apple to Jeff? 
62,Jeff,- response: Jeff gave the apple to Bill.,Who gave the apple to Bill? 
63,Bill,"Answer: Bill


II.",Who received the apple? 
64,Mary,- response: Mary gave the milk.,Who gave the milk? 
65,Mary,"- Response: Mary

Explanation: The context provided states that ""Mary took the apple there.",Who gave the apple to Bill? 
66,Bill,"===
Bill",Who did Mary give the apple to? 
67,Mary,"Answer: Mary

- [Response]: Mary


The context provided in the passage clearly states the sequence",Who did Bill give the apple to? 
68,apple,- response: apple,What did Bill give to Mary? 
69,Mary,"===
Mary",Who did Bill give the apple to? 
70,apple,"- response: apple

The relevant information is found in the context where it states, ""Fred passed",What did Fred give to Jeff? 
71,Jeff,"===
Jeff gave the football to Fred.",Who gave the football? 
72,Jeff,Answer: Jeff,Who gave the football? 
73,apple,"Answer: apple

- [Response]: Fred gave the apple to Bill.",What did Fred give to Bill? 
74,apple,"Answer: apple

- [Response]: Fred gave the apple to Bill.",What did Fred give to Bill? 
75,Fred,"- response: Fred initially took the football but then passed it to Mary. Therefore, the person who gave the football",Who gave the football? 
76,Fred,"===
Fred passed the football to Mary.


Answer: Mary",Who gave the football? 
77,Mary,"Answer: Mary

- [Response]: Mary


The context provided gives a detailed description of a scene",Who received the football? 
78,Mary,"Answer: Mary

- [Response]: Mary passed the football to Fred.",Who gave the football? 
79,football,"- response: Fred
- response: The answer is derived from the context where it is mentioned that ""Mary",What did Mary give to Fred? 
80,milk,- response: Jeff handed the milk to Fred.,What did Fred give to Jeff? 
81,milk,"Answer: milk

- [Response]: milk


The question asks for the item that Fred gave to",What did Fred give to Jeff? 
82,Fred,"Answer: Fred

- [Response]: Jeff handed the milk to Fred.",Who did Jeff give the milk to? 
83,milk,"Answer: milk

- [Response]: milk


The facts relevant to answering the question are found in the",What did Jeff give to Fred? 
84,Jeff,- response: Jeff gave the milk to Fred.,Who gave the milk to Fred? 
85,Fred,"- answer: Fred


The question asks for the recipient of the apple that Mary handed over. In",Who did Mary give the apple to? 
86,Fred,"Answer: Bill



II. Answer: Fred



III. Answer: Bill",Who gave the apple to Mary? 
87,Mary,"===
Mary",Who gave the apple? 
88,Jeff,- response: Fred,Who did Mary give the apple to? 
89,Jeff,"Answer: Jeff



II. Answer: Jeff


III. Answer: Jeff",Who received the football? 
90,football,- response: football,What did Mary give to Jeff? 
91,Mary,"===
Jeff handed the football to Mary.",Who received the football? 
92,Mary,"===
Mary",Who gave the football? 
93,Jeff,"Answer: Jeff



II.",Who did Mary give the football to? 
94,Bill,"Answer: Bill

- [Response]: Bill


The context provided gives a detailed narrative involving multiple",Who did Fred give the apple to? 
95,Jeff,"Answer: Jeff

Context: This confirmation of the hope that my bearing is not that of the self-fl",Who did Mary give the apple to? 
96,Mary,"Answer: Mary

- Response: Mary gave the apple to Jeff.",Who gave the apple to Jeff? 
97,apple,"Answer: apple


bob=Jeff passed the apple to Fred.",What did Jeff give to Fred? 
98,Fred,- response: Jeff gave the apple to Fred.,Who did Jeff give the apple to? 
99,milk,"===
Bill passed the milk to Mary.


Answer: milk",What did Bill give to Mary? 
100,Bill,"Answer: Bill



III. Answer: Bill


Context: Bill moved to the bathroom",Who did Mary give the apple to? 
101,Bill,"===
Bill


In the provided context, the relevant information for answering the question is found in the following",Who received the apple? 
102,Fred,"===
Bill",Who gave the apple? 
103,Bill,"===
Bill",Who gave the apple? 
104,apple,- response: apple,What did Mary give to Bill? 
105,Jeff,"Answer: Jeff



II.",Who received the milk? 
106,Mary,"===
Jeff",Who gave the milk? 
107,Jeff,"- response: Jeff

The context provided in the question contains a mix-up of names and actions that do",Who did Mary give the milk to? 
108,football,"- response: The context provided contains several pieces of information, but the question specifically asks about the interaction between Bill and",What did Bill give to Mary? 
109,Mary,- response: Mary gave the football.,Who gave the football? 
110,apple,"Answer: apple

- [Response]: Jeff gave Mary an apple. This information is derived from the context provided,",What did Jeff give to Mary? 
111,apple,"- answer: Jeff gave Mary the apple.


Answer: apple",What did Jeff give to Mary? 
