,target,output,question
0,bathroom,"'Even now men and women who are
'Even now men and women who are the only way to produce the",Where is Mary? 
1,kitchen,"Its.
the to hims to
us. Heaves. He to work.
it to see. He",Where is Sandra? 
2,kitchen,"Answer: Mary is in the house.




THE BROKEN BRASS",Where is Mary? 
3,kitchen,"""I'd like to see him."" ""I'd like to see him."" ""I'd like to see",Where is John? 
4,bedroom,"An'tin'

        An'tin'

        An'tin'",Where is Sandra? 
5,office,"* ""The man who had the deepest affection for him, and he had the deepest affection for",Where is John? 
6,garden,"Answer: The girl is in the music room.





THE BROWNIES' S",Where is Mary? 
7,bathroom,"[Footnote 47: Bode’s work is not without
    fault. The _Neue",Where is Sandra? 
8,kitchen,"--the girl, and,

""I'm going to call the Captain Carrington, and,",Where is Mary? 
9,bedroom,"I can doomed, and I can

the man, and I can doomed, and I can doomed,",Where is John? 
10,office,"[Footnote 13: The question is asked by Pauline, who is standing at the door. He",Where is Daniel? 
11,office,"18, 19, 20, 21, 22, 23,",Where is Daniel? 
12,bathroom,,Where is Mary? 
13,bathroom,"""I'd like to have a little talk with her. She was
her mother. She was
her",Where is Sandra? 
14,bathroom,Answer: She is in the kitchen.,Where is Sandra? 
15,hallway,the stomach. The oesophagus. The esophagus the esophagus.,Where is Mary? 
16,kitchen,"the case.
the gland.
to the gland, and the skin, and the gland, and",Where is Sandra? 
17,office,"it was the church of mossy
the church of him, and he had never obeyed him, and he",Where is Daniel? 
18,kitchen,"The next morning, when the sun, and the moon, and the stars, and the
moon,",Where is Sandra? 
19,bedroom,Where is he? Where is he? Where is he? Where is he? Where is he? Where is he? Where,Where is John? 
20,hallway,"472
    Disease of heart and lungs, 472, 472,",Where is Sandra? 
21,bedroom,,Where is Mary? 
22,bedroom,So I said he'd think about it. So I said he'd think about it. So I said he',Where is John? 
23,bedroom,Heard of him. Heard of him. Heard of him. Heard of him. Heard of him.,Where is Mary? 
24,bedroom,"* The following is a letter from Paine.

     * The following is a letter from Paine",Where is Mary? 
25,garden,"The





The

The

The

The

The",Where is Mary? 
