Unnamed: 0,target,output,question
0,hallway,"Answer: The milk is in the house of Governor Dale.

Question: What is the name of the",Where is the milk? 
1,hallway,"Answer: The football is with Maggie, the washerwoman's daughter. She had taken it to",Where is the football? 
2,hallway,"Answer: The football is in the hallway.

Question: What color is the baby that Jimmy Jinks",Where is the football? 
3,hallway,Answer: The football is in the hallway.,Where is the football? 
4,garden,"Answer: Mary discarded the milk.

Question: What is the name of the place where the boy'",Where is the milk? 
5,garden,"Answer: The milk is put down by Sandra.

Question: What is the name of the place where",Where is the milk? 
6,bedroom,"Answer: The football is in the willow-walk by the river.

Question: What is the name",Where is the football? 
7,bedroom,"Answer: The milk is at the cottage.

Question: What is the name of the cott",Where is the milk? 
8,kitchen,"Answer: The football is with the woman in the room on Houston street.

Question: What is the name of",Where is the football? 
9,kitchen,"Answer: The football is in the garden.

Question: Who is the janitor?
Answer: The jan",Where is the football? 
10,bedroom,"Answer: The football is with John.

Question: Who is the tall grenadier?",Where is the football? 
11,hallway,Answer: The football is in the basket that Julia gave to Harry.,Where is the football? 
12,garden,Answer: The milk is knocked over by the boy.,Where is the milk? 
13,garden,"Answer: The milk is in the bathroom.

Question: What is the name of the housekeeper?",Where is the milk? 
14,bathroom,"Answer: The apple is dropped by Mary at the window.

Question: Who is the person that Morton",Where is the apple? 
15,garden,"Answer: The milk is in the garden.

Question: What is the name of the Indian who is the",Where is the milk? 
16,garden,"Answer: The milk is put down by Sandra.

Question: Who is the gardener's daughter",Where is the milk? 
17,garden,"Answer: In the garden.

Question: What is the name of the town where the consul and his",Where is the milk? 
18,kitchen,"Answer: Daniel grabbed the apple there.

Question: Who is the Dean?

Answer:",Where is the apple? 
19,kitchen,"Answer: The apple is on the floor.


[Illustration:
_Page 73_. _",Where is the apple? 
20,bedroom,"Answer: The apple is in the bedroom.

Question: Who is John?

Answer: John",Where is the apple? 
21,bedroom,"Answer: In the bedroom.

The Presbyterian Church has not yet been entirely freed from",Where is the apple? 
22,bathroom,"Answer: The woman is holding the football in her arms.

Question: What is the name of the place",Where is the football? 
23,bathroom,"Answer: The football is on the kitchen floor.

Question: What is the name of the young girl who",Where is the football? 
24,bedroom,"Answer: John put down the milk there.

Question: What did the colonel say about his fall?",Where is the milk? 
25,kitchen,"Answer: The milk is in the refrigerator.

Question: What is the name of the school",Where is the milk? 
26,kitchen,Answer: The milk is with John.,Where is the milk? 
27,bathroom,Answer: The apple is on the kitchen table.,Where is the apple? 
28,bathroom,"Answer: The apple is on the floor.

Question: What is the name of the horse in the stable",Where is the apple? 
29,kitchen,"Answer: The milk is in the Deanery.

Question: What is the Dean's debt?",Where is the milk? 
30,garden,"Answer: On the floor.

  [58] The reader will observe that the tracery of the Pisan",Where is the apple? 
31,garden,"Answer: There. Daniel got the apple there.

The Shire breeder who has a good mare and a good",Where is the apple? 
32,kitchen,"Answer: The football is in the garden.

Question: Who is the old man in the story?",Where is the football? 
33,kitchen,"Answer: The apple is in the bedroom.

Question: What is the name of the house where Virginia",Where is the apple? 
34,kitchen,"Answer: In the garden.

      ‘ON THE BOAT TO RUSSIA,
      ‘",Where is the apple? 
35,office,"Answer: The milk is in the fridge.

Question: What is the capital of France?",Where is the milk? 
36,kitchen,"Answer: The football is at Gallatin.

Question: What is the name of the horse?",Where is the football? 
37,kitchen,"Answer: The football is with John.

Question: Who is the young officer that captured the colors?",Where is the football? 
38,kitchen,"Answer: The football is in the hallway.

Question: What is the name of the room where the",Where is the football? 
39,bedroom,"Answer: In the office.

Question: Where is the football?

Answer: In the office.",Where is the milk? 
40,bedroom,"Answer: The milk is in the house of Doctor Louis.

Question: What is the significance of the stick",Where is the milk? 
41,office,Answer: The milk is in the kitchen.,Where is the milk? 
42,office,Answer: The milk is in the bedroom.,Where is the milk? 
43,office,"Answer: John went to the bedroom.
Question: What did Miss Flora want to do with the money she received",Where is the milk? 
44,kitchen,Answer: The apple is in the hands of Daniel.,Where is the apple? 
45,bedroom,"Answer: The milk is in the bedroom.

Question: Who is the girl that Frank and his friends",Where is the milk? 
46,office,Answer: The football is in the room where Frank and Barney are held captive by the Black Caps.,Where is the football? 
47,bathroom,"Answer: The football is in the bedroom.

Question: What is the name of the inn where Gabriel Care",Where is the football? 
48,bathroom,"Answer: The football is with Sandra.

Question: What is the girl asking the peasant?",Where is the football? 
49,bedroom,"Answer: In the bathroom.

Question: What did Minnie's mother do when Minnie was",Where is the milk? 
