Unnamed: 0,target,output,question
0,football,Answer: football,What did Fred give to Jeff? 
1,Fred,Answer: K.,Who gave the football to Jeff? 
2,football,Answer: The football.,What did Fred give to Jeff? 
3,Jeff,"Answer: Jeff

- answer: Jeff",Who did Fred give the football to? 
4,Fred,"Answer: Fred

- answer: Fred",Who did Jeff give the football to? 
5,Jeff,"Answer: Fred

- response: Fred gave the apple.",Who gave the apple? 
6,Bill,"Answer: Fred

- response: Fred received the apple.",Who received the apple? 
7,apple,- ai: An apple.,What did Bill give to Fred? 
8,apple,"Answer: apple
===
Bill gave the apple to Fred.",What did Bill give to Fred? 
9,Fred,"- response: Fred

- Mary moved to the kitchen.
- Jeff got the apple there.
-",Who received the apple? 
10,Mary,"Answer: Mary


- answer: The milk was handed over to Mary. This is explicitly stated in the context",Who received the milk? 
11,milk,- response: Mary gave the milk to Bill.,What did Mary give to Bill? 
12,Bill,"Answer: Bill

- answer: Bill received the milk from Mary.",Who received the milk? 
13,Bill,"Answer: Bill

- answer: Mary gave the milk to Bill.",Who did Mary give the milk to? 
14,milk,"Answer: Milk

Explanation: In the given context, it is stated that ""Mary gave",What did Mary give to Bill? 
15,Jeff,"- response: Fred

Explanation: The context states, ""Fred got the football there."" This",Who received the football? 
16,Fred,- response: Fred gave the football to Jeff.,Who gave the football to Jeff? 
17,football,Answer: football,What did Fred give to Jeff? 
18,Jeff,- response: Jeff received the football from Fred.,Who received the football? 
19,Mary,- ai: Mary gave the milk.,Who gave the milk? 
20,milk,- response: Jeff gave Mary the milk.,What did Jeff give to Mary? 
21,Mary,"Answer: Mary

- [Response]: The context provided does not contain any information about a character named Jeff receiving",Who gave the milk to Jeff? 
22,Mary,- response: Mary,Who gave the milk to Jeff? 
23,Bill,"- response: Mary

The context provided indicates that Mary is the one who gave the apple to Jeff. This",Who gave the apple to Jeff? 
24,Jeff,- response: The context does not specify which character gave the apple. It is only mentioned that Bill grabbed,Who gave the apple? 
25,apple,Answer: apple,What did Jeff give to Fred? 
26,Fred,- response: Fred,Who received the apple? 
27,Jeff,Answer: Fred,Who received the apple? 
28,Jeff,"Answer: Jeff

- [Response]: The apple was given to Fred by Jeff.",Who gave the apple? 
29,Fred,- response: Fred,Who did Jeff give the apple to? 
30,Mary,"Answer: Mary

Question: Who took the apple?
Answer: Jeff

Question: Where did Bill drop",Who gave the milk? 
31,Bill,- ai: Bill,Who gave the milk? 
32,Bill,"Answer: Bill

- response: Bill gave the milk to Mary.",Who gave the milk to Mary? 
33,milk,- response: Bill gave the milk to Mary.,What did Bill give to Mary? 
34,apple,"- ai: An apple.

- Mary gave Fred an apple. This is indicated by the context where it",What did Mary give to Fred? 
35,Jeff,- response: Jeff,Who did Fred give the milk to? 
36,Jeff,- response: Jeff,Who did Fred give the milk to? 
37,milk,"- response: Jeff gave Mary the milk.

Explanation: The context provided in the passage indicates that",What did Jeff give to Mary? 
38,milk,- response: Jeff gave Mary the milk.,What did Jeff give to Mary? 
39,Fred,Answer: Mary,Who gave the apple? 
40,Mary,"Answer: Fred

- [Response]: The milk was given by Fred. This information is explicitly stated in the",Who gave the milk? 
41,milk,- ai: Mary gave Fred the milk.,What did Mary give to Fred? 
42,Jeff,"Answer: Mary

Explanation: The context states ""Mary passed the milk to Fred"" and """,Who gave the milk? 
43,Fred,"Answer: Fred

Explanation: The context states ""Fred put down the milk there."" indicating that",Who received the milk? 
44,Mary,"Answer: Fred

Question: Who was the artist that painted the knight in full armor?",Who gave the milk? 
45,Bill,- response: Bill,Who did Mary give the milk to? 
46,milk,- response: Mary gave the milk to Bill.,What did Mary give to Bill? 
47,Mary,- ai: Mary gave the milk.,Who gave the milk? 
48,Mary,"- response: Mary

Mary received the milk from Bill. This is indicated by the context provided where it",Who did Bill give the milk to? 
49,Bill,"Answer: Bill

- response: The context provided does not explicitly state that Bill gave the milk to Mary.",Who gave the milk to Mary? 
50,Mary,"Answer: Mary

- response: Mary gave the apple to Fred.",Who gave the apple to Fred? 
51,Fred,"Answer: Fred

Question: What did Dr. Inglis do after her father's death?",Who gave the apple to Mary? 
52,apple,"Answer: apple

- Response: apple",What did Fred give to Mary? 
53,apple,- Response: The apple.,What did Mary give to Jeff? 
54,apple,- response: The apple.,What did Mary give to Jeff? 
55,Fred,- ai,Who received the football? 
56,football,Answer: Bill gave the football to Fred.,What did Bill give to Fred? 
57,Bill,- response: Mary received the apple from Bill.,Who gave the apple? 
58,Bill,- response: Mary gave the apple to Bill.,Who did Mary give the apple to? 
59,Jeff,- response: Bill gave the apple to Jeff.,Who did Bill give the apple to? 
60,Jeff,"- response: Jeff

Mary took the milk there. Bill moved to the bathroom. Jeff put down",Who did Bill give the apple to? 
61,Bill,"- response: Bill

Mary picked up the football there. Mary handed the football to Jeff. Mary put",Who gave the apple to Jeff? 
62,Jeff,"Answer: Jeff

Question: Who was the last person to hold the apple?

Answer: Mary",Who gave the apple to Bill? 
63,Bill,"- response: Bill

- Question: Who was the first to be ordained?

- response:",Who received the apple? 
64,Mary,- response: Jeff put down the milk.,Who gave the milk? 
65,Mary,- ai: Mary,Who gave the apple to Bill? 
66,Bill,"Answer: Bill

Question: What did Bill do with the apple?

Answer: Bill gave the apple",Who did Mary give the apple to? 
67,Mary,"- Answer: Mary
- response: Bill gave the apple to Mary. This is indicated by the context where it",Who did Bill give the apple to? 
68,apple,Answer: apple,What did Bill give to Mary? 
69,Mary,- Response: Mary,Who did Bill give the apple to? 
70,apple,- ai: Jeff received an apple from Fred.,What did Fred give to Jeff? 
71,Jeff,"Answer: Jeff


- support: Jeff took the football and then passed it to Fred.",Who gave the football? 
72,Jeff,- response: Jeff gave the football.,Who gave the football? 
73,apple,- response: The apple.,What did Fred give to Bill? 
74,apple,- response: The apple.,What did Fred give to Bill? 
75,Fred,"- response: Fred

- Mary dropped the football. Fred passed the football to Mary.",Who gave the football? 
76,Fred,"Answer: Mary

PART III

It was like--like--he stopped--was he dreaming again",Who gave the football? 
77,Mary,"- response: Mary

- To solve this question, we need to identify the part of the text where the",Who received the football? 
78,Mary,"Answer: Mary


Context: Fred took the football there. Mary passed the football to Fred. Fred journeyed",Who gave the football? 
79,football,- ai: The football.,What did Mary give to Fred? 
80,milk,"Answer: milk

Explanation: The context states ""Jeff picked up the milk there. Fred travel",What did Fred give to Jeff? 
81,milk,"- ai: football

- support: Fred gave a football to Jeff. This is indicated by the context where",What did Fred give to Jeff? 
82,Fred,"- ai: Fred - Answer: Fred

Explanation: The context provided in the text states that """,Who did Jeff give the milk to? 
83,milk,- ai: Jeff gave the milk to Fred.,What did Jeff give to Fred? 
84,Jeff,"Answer: Jeff

- response: The context provided does not explicitly state that Jeff gave the milk to Fred.",Who gave the milk to Fred? 
85,Fred,- response: Fred,Who did Mary give the apple to? 
86,Fred,"- response: Fred

Explanation: The context provided in the passage states that ""Bill took the",Who gave the apple to Mary? 
87,Mary,"- ai: Mary handed the apple to Fred.

- Question: Who killed the Robin?

-",Who gave the apple? 
88,Jeff,Answer: Fred,Who did Mary give the apple to? 
89,Jeff,"Answer: Jeff

- response: Jeff",Who received the football? 
90,football,- ai: The football.,What did Mary give to Jeff? 
91,Mary,- response: Jeff handed the football to Mary.,Who received the football? 
92,Mary,- ai: Jeff handed the football to Mary.,Who gave the football? 
93,Jeff,- response: Mary gave the football to Jeff.,Who did Mary give the football to? 
94,Bill,- response: Bill,Who did Fred give the apple to? 
95,Jeff,- ai: Jeff,Who did Mary give the apple to? 
96,Mary,- ai: Mary,Who gave the apple to Jeff? 
97,apple,"- ai: apple

- support: Jeff gave an apple to Fred.",What did Jeff give to Fred? 
98,Fred,"Answer: Fred

- Response: Fred

Explanation: In the provided context, the sequence of events",Who did Jeff give the apple to? 
99,milk,"Answer: milk

Context: Thus judged, as is their wont, the crowd, Till murmur rose to",What did Bill give to Mary? 
