Unnamed: 0,target,output,question
0,hallway,"Answer: In the kitchen.

Question: Who is the author of ""Ueber die schönen",Where is the milk? 
1,hallway,"Answer: John got the football there.

Question: Who is Mary?

Answer: Mary is John",Where is the football? 
2,hallway,"Answer: The football is in the hallway.

Mary went to the hallway.",Where is the football? 
3,hallway,"Answer: The football is in the hallway.

Question: Where is Mary?

Answer: Mary",Where is the football? 
4,garden,"Answer: The milk is in the hallway.

Question: Where is the football?

Answer:",Where is the milk? 
5,garden,Answer: Sandra put down the milk there.,Where is the milk? 
6,bedroom,Answer: The football is with Mr. Daniel.,Where is the football? 
7,bedroom,"Answer: On the kitchen counter.

Question: Who is Uncle Paul?

Answer: Uncle Paul is",Where is the milk? 
8,kitchen,"Answer: The football is in the kitchen.
Question: Where is the milk?
Answer: The milk is in",Where is the football? 
9,kitchen,"Answer: The football is in the kitchen.
Question: Who is Mary?
Answer: Mary is a person who",Where is the football? 
10,bedroom,"Answer: Robert got the football there.

Question: Where is the milk?

Answer: Daniel picked",Where is the football? 
11,hallway,Answer: John discarded it. Mary journeyed to the office. Daniel picked up the milk there. John travelled to,Where is the football? 
12,garden,"Answer: On the kitchen floor. Mary went to the office.

        ""The milk is on the kitchen floor.""",Where is the milk? 
13,garden,"Answer: Daniel dropped the milk in the kitchen.



CHAPTER X

THE SHIR",Where is the milk? 
14,bathroom,Answer: The apple is in the garden.,Where is the apple? 
15,garden,"Answer: In the kitchen.

The milk is in the kitchen.",Where is the milk? 
16,garden,Answer: Mary put down the milk.,Where is the milk? 
17,garden,Answer: Mary put down the milk.,Where is the milk? 
18,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
19,kitchen,"Answer: The apple is in the garden.

Question: Who is the speaker addressing in the poem?",Where is the apple? 
20,bedroom,"Answer: Mary took the apple.

Question: Who is the speaker of the last line?

Answer",Where is the apple? 
21,bedroom,"Answer: Mary took the apple and put it on the table.

Question: What does Jo do when she",Where is the apple? 
22,bathroom,"Answer: The football is in the hallway.

Question: Who is the Burgomaster's wife",Where is the football? 
23,bathroom,Answer: The football is in the bedroom.,Where is the football? 
24,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
25,kitchen,"Answer: The milk is in the refrigerator.

Question: What is the weather like in Ham",Where is the milk? 
26,kitchen,"Answer: The milk is with John.

Question: What is the name of the senior partner of Blax",Where is the milk? 
