Unnamed: 0,target,output,question
0,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
1,Fred,"Answer: Fred gave the football to Jeff.

Question: What did Master Rolfe sacrifice for?
Answer:",Who gave the football to Jeff? 
2,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
3,Jeff,"Answer: Fred gave the football to Jeff.

Question: What did Rosendo do when he saw Padre Diego",Who did Fred give the football to? 
4,Fred,"Answer: Jeff gave the football to Fred.

Question: Why did Fred give the football to Jeff?
Answer",Who did Jeff give the football to? 
5,Jeff,"Answer: Jeff gave the apple.

Question: What is the major's occupation?
Answer: The major",Who gave the apple? 
6,Bill,"Answer: Fred received the apple from Jeff.

Question: What was the major's reason for not continuing",Who received the apple? 
7,apple,"Answer: Bill gave the apple to Fred.

Question: What did Mary do with the football?",What did Bill give to Fred? 
8,apple,"Answer: Bill gave the apple to Fred.

Question: What is the subject of the writer's paper",What did Bill give to Fred? 
9,Fred,"### response

The apple was passed between several characters in a back-and-forth manner.",Who received the apple? 
10,Mary,"Solution:

The text states, ""Fred handed the milk to Mary."" Therefore, Mary",Who received the milk? 
11,milk,"Options:
(A) milk
(B) football
(C) garden
(D) None of",What did Mary give to Bill? 
12,Bill,"Answer: Mary received the milk.

Question: What did Sister do after the operation?
Answer: After the",Who received the milk? 
13,Bill,"Answer: Mary gave the milk to Bill.

Question: What did G. A. say about the dances",Who did Mary give the milk to? 
14,milk,"Answer: Mary gave the milk to Bill.

Question: What did Fred do when he arrived at the bedroom",What did Mary give to Bill? 
15,Jeff,"Answer: Fred received the football.

Question: What did the Lycosa do when she saw the prey",Who received the football? 
16,Fred,"Answer: Fred gave the football to Jeff.

Question: What did Tom do when he was alone in the",Who gave the football to Jeff? 
17,football,"Solution: Fred gave the football to Jeff.


Question: What did Jerry's friend Bill",What did Fred give to Jeff? 
18,Jeff,"Answer: The football was passed to Jeff.

Question: What did Mary do when the alarm was sounded?",Who received the football? 
19,Mary,"Answer: Mary

Question: Who was in the bedroom?
Answer: Bill

Question: Who was",Who gave the milk? 
20,milk,"Answer: Jeff gave the milk to Mary.


Question: Who is Reginald?

Answer:",What did Jeff give to Mary? 
21,Mary,"Answer: Mary gave the milk to Jeff.

Question: Who wrote the narrative?
Answer: The narr",Who gave the milk to Jeff? 
22,Mary,"### response

The passage provided is a narrative that describes a series of events involving various characters,",Who gave the milk to Jeff? 
23,Bill,"A: Bill
B: Mary


### response

In the text, it is mentioned",Who gave the apple to Jeff? 
