Unnamed: 0,target,output,question
0,football,"- Answer: football

- [Input]: Jo picked up the needle there. Jo gave the needle",What did Fred give to Jeff? 
1,Fred,- response: Fred,Who gave the football to Jeff? 
2,football,- ai: football,What did Fred give to Jeff? 
3,Jeff,"- response: Jeff

PART II

Mr. Fred picked up the football there. Jack Fleming",Who did Fred give the football to? 
4,Fred,"- response: Fred

Explanation: The context clearly states ""Jeff gave the football to Fred.""",Who did Jeff give the football to? 
5,Jeff,"### response

The context provided clearly states that ""Jeff moved to the garden. Who gave the",Who gave the apple? 
6,Bill,- answer: Fred gave the apple to Bill.,Who received the apple? 
7,apple,- [response]: Bill handed the apple to Fred. This action is described in the context where it is mentioned,What did Bill give to Fred? 
8,apple,"Answer: Apple

Context: Bill gave the apple to Fred. Mary got the football there. Jeff moved to the",What did Bill give to Fred? 
9,Fred,- response: Fred,Who received the apple? 
10,Mary,- Response: Fred,Who received the milk? 
11,milk,"- response: Milk

- support: Mary gave milk to Bill.",What did Mary give to Bill? 
12,Bill,- response: Bill,Who received the milk? 
13,Bill,- response: Bill,Who did Mary give the milk to? 
14,milk,"Answer: milk

- Response: milk

Explanation: The context provided in the text indicates that",What did Mary give to Bill? 
15,Jeff,- response: Jeff received the football.,Who received the football? 
16,Fred,- response: Fred,Who gave the football to Jeff? 
17,football,- response: A football,What did Fred give to Jeff? 
18,Jeff,- response: Fred,Who received the football? 
19,Mary,"Answer: Jeff

Bill moved to the garden. Mary grabbed the apple there. Jeff journeyed",Who gave the milk? 
20,milk,- Response: Milk,What did Jeff give to Mary? 
21,Mary,"### response
Mary gave the milk to Jeff.",Who gave the milk to Jeff? 
22,Mary,"Answer: Mary

Question: What is the process called when the brewer changes the starch in the bar",Who gave the milk to Jeff? 
23,Bill,"- response: Mary

Explanation: The context provided states that ""Mary passed the milk to Jeff",Who gave the apple to Jeff? 
24,Jeff,"- response: Bill

Explanation: The context provided a sequence of events where initially, Fred handed the",Who gave the apple? 
25,apple,"===
apple",What did Jeff give to Fred? 
26,Fred,- response: Fred,Who received the apple? 
27,Jeff,"- response: Jeff

Explanation: The context clearly states that ""Fred travelled to the garden",Who received the apple? 
28,Jeff,"- Answer: Fred

- Answer: Fred

- Answer: Fred

- Answer: Fred",Who gave the apple? 
29,Fred,"Answer: Fred

- Response: Fred

Explanation: The context provided in the passage clearly states",Who did Jeff give the apple to? 
30,Mary,"Answer: Mary

Context: Bolting into the supper-room, he ran violently against a neat",Who gave the milk? 
31,Bill,"Answer: Mary

- Response: Mary handed the milk to Bill.",Who gave the milk? 
32,Bill,"Answer: Bill

- Response: Bill

The context provided gives a detailed account of an experiment involving the",Who gave the milk to Mary? 
33,milk,- response: milk,What did Bill give to Mary? 
34,apple,"- Answer: apple

- Answer: apple

- Answer: apple

- Answer: apple",What did Mary give to Fred? 
35,Jeff,- response: Jeff,Who did Fred give the milk to? 
36,Jeff,"- Answer: Jeff


# response: The provided context does not contain any information about Fred giving the milk",Who did Fred give the milk to? 
37,milk,"- response: milk

Explanation: The context provided states that ""Jeff passed the milk to Mary",What did Jeff give to Mary? 
38,milk,"Answer: Jeff gave the milk to Mary.

Context: Bill went to the bathroom. Jeff moved to",What did Jeff give to Mary? 
39,Fred,"Answer: Bill



II. Mary moved to the garden. Mary got the football there. Mary disc",Who gave the apple? 
40,Mary,"Answer: Fred

Context: After seven hours, while the respiration was growing more natural, the pulse grew",Who gave the milk? 
41,milk,"Answer: milk

- Response: Mary gave milk to Fred.",What did Mary give to Fred? 
42,Jeff,"Answer: Jeff

Context: But while the rules for the Queen's captivity were again made more strict",Who gave the milk? 
43,Fred,Answer: Mary,Who received the milk? 
44,Mary,"===
Fred",Who gave the milk? 
45,Bill,"- response: Bill

Explanation: The context provided states that ""Mary gave the milk to Bill",Who did Mary give the milk to? 
46,milk,- response: Mary gave milk to Bill.,What did Mary give to Bill? 
47,Mary,- response: Bill,Who gave the milk? 
48,Mary,"- response: Bill gave the milk to Mary. This is indicated by the phrase ""Bill passed the milk to",Who did Bill give the milk to? 
49,Bill,"Answer: Bill

- [Response]: The context provided contains a series of actions involving several characters: Mary, Fred",Who gave the milk to Mary? 
50,Mary,"- Answer: Mary

- answer: Mary

- answer: Mary

- answer: Mary",Who gave the apple to Fred? 
51,Fred,"- response: Fred

Explanation: The context provided states that Fred handed the apple to Mary. This",Who gave the apple to Mary? 
52,apple,"- response: apple

- answer: apple",What did Fred give to Mary? 
53,apple,"- response: Apple

- support: Mary gave an apple to Jeff.",What did Mary give to Jeff? 
54,apple,"- response: Apple

- support: Mary gave the apple to Jeff.",What did Mary give to Jeff? 
55,Fred,- response: Fred,Who received the football? 
56,football,"- response: football

- Answer: football",What did Bill give to Fred? 
57,Bill,- response: Mary,Who gave the apple? 
58,Bill,- response: Bill,Who did Mary give the apple to? 
59,Jeff,- response: Mary,Who did Bill give the apple to? 
60,Jeff,"- response: Jeff

Explanation: The context provided states that ""Bill gave the apple to Jeff",Who did Bill give the apple to? 
61,Bill,"Answer: Bill

- Response: Bill

Explanation: The context provided states that ""Bill picked",Who gave the apple to Jeff? 
62,Jeff,- response: Jeff,Who gave the apple to Bill? 
63,Bill,- response: Bill,Who received the apple? 
64,Mary,- Response: Jeff,Who gave the milk? 
65,Mary,"Answer: Mary

Question: What did Fred pass through?
Answer: His hands

Question: What did",Who gave the apple to Bill? 
66,Bill,"Answer: Bill

Question: Who did Carl scoff at?
Answer: The idea of ghosts and g",Who did Mary give the apple to? 
67,Mary,"Answer: Bill gave the apple to Mary.

Question: What did Carl suggest they do while Sam investigates the",Who did Bill give the apple to? 
68,apple,- response: The apple.,What did Bill give to Mary? 
69,Mary,"- response: Mary

- support: Bill passed the apple to Mary.",Who did Bill give the apple to? 
70,apple,"- response: apple

- support: Fred gave an apple to Jeff.",What did Fred give to Jeff? 
71,Jeff,- ai: Jeff,Who gave the football? 
72,Jeff,"Answer: Jeff

Context: Mary journeyed to the garden. Jeff journeyed to the bathroom. Mary",Who gave the football? 
73,apple,"Answer: An apple

Context: ""It may be asked--How can the present state of things be altered",What did Fred give to Bill? 
74,apple,"Answer: Fred gave the apple to Bill.

Question: What did Jeff do with the apple?",What did Fred give to Bill? 
75,Fred,"Answer: Fred

Context: Mary picked up the apple there. Mary gave the apple to Fred. Mary moved",Who gave the football? 
76,Fred,"Answer: Fred

Question: What did Fred journey to?
Answer: The hallway

Question: What",Who gave the football? 
77,Mary,"Answer: Fred passed the football to Mary.

Question: What did Fred do with the football?",Who received the football? 
78,Mary,### response: Fred passed the football to Mary.,Who gave the football? 
79,football,"- response: Mary gave Fred the football. This is indicated in the text where it states, ""Fred took",What did Mary give to Fred? 
80,milk,"- Answer: Nothing

- [Response]: The context provided does not mention any interaction between Fred and Jeff where",What did Fred give to Jeff? 
81,milk,- response: Fred gave the milk to Jeff.,What did Fred give to Jeff? 
82,Fred,"Answer: Fred

- response: Fred

The context provided gives a detailed account of a series of events",Who did Jeff give the milk to? 
83,milk,"Answer: milk

- Response: milk",What did Jeff give to Fred? 
84,Jeff,"- response: Jeff

Explanation: The context provided states that ""Jeff picked up the milk there",Who gave the milk to Fred? 
85,Fred,"- Answer: Fred

- answer: Fred

- answer: Fred

- answer: Fred",Who did Mary give the apple to? 
86,Fred,- Response: Fred,Who gave the apple to Mary? 
87,Mary,- response: Mary,Who gave the apple? 
88,Jeff,- response: Fred,Who did Mary give the apple to? 
89,Jeff,"- response: Jeff

Explanation: The context clearly states ""Mary handed the football to Jeff.""",Who received the football? 
90,football,"Answer: Football

Explanation: The context states ""Jeff got the football there. Mary gave the",What did Mary give to Jeff? 
91,Mary,"===
Mary",Who received the football? 
92,Mary,"Answer: Mary

Context: Triumphal arches were among the most peculiar of the various forms of art which",Who gave the football? 
93,Jeff,- response: Jeff,Who did Mary give the football to? 
94,Bill,"- answer: Bill

- answer: Bill

- answer: Bill

- answer: Bill",Who did Fred give the apple to? 
95,Jeff,"- Answer: Jeff

- answer: Jeff

Explanation: The context states ""Mary gra",Who did Mary give the apple to? 
96,Mary,- response: Mary,Who gave the apple to Jeff? 
97,apple,- response: Jeff gave an apple to Fred.,What did Jeff give to Fred? 
98,Fred,- response: Jeff gave the apple to Fred.,Who did Jeff give the apple to? 
