Unnamed: 0,target,output,question
0,football,"Answer: Fred gave a football to Jeff.

Question: What did Bill do when he heard the captain in the",What did Fred give to Jeff? 
1,Fred,"Answer: Fred gave the football to Jeff.

Question: What is the essence of the Sacrament",Who gave the football to Jeff? 
2,football,"Answer: Fred gave the football to Jeff.

Question: What did the peasant say about the noise he",What did Fred give to Jeff? 
3,Jeff,Answer: Fred gave the football to Jeff.,Who did Fred give the football to? 
4,Fred,"Answer: Jeff gave the football to Fred.

Question: What is the title of the work by Johann Christian B",Who did Jeff give the football to? 
5,Jeff,Answer: Jeff gave the apple to Fred.,Who gave the apple? 
6,Bill,"Answer: Fred received the apple.

Question: What did the Rovers do when they encountered the serpent",Who received the apple? 
7,apple,"Answer: Bill gave an apple to Fred.

Question: Who was the first person to see Madame Royale",What did Bill give to Fred? 
8,apple,"Answer: Bill gave the apple to Fred.

The apple was a symbol of their friendship and the bond they shared",What did Bill give to Fred? 
9,Fred,"Answer: The apple was given to Fred by Berrie.

Question: What did Berrie do when Cliff",Who received the apple? 
10,Mary,"Answer: Fred

Question: What is the name of the instrument that is a kind of harmonica with metal pl",Who received the milk? 
11,milk,"Mary gave the milk to Bill.

    Fred went back to the kitchen.

    Fred handed",What did Mary give to Bill? 
12,Bill,"Answer: Mary received the milk.

Question: What did the doctor do when he found out about the Indian?",Who received the milk? 
13,Bill,"Answer: Mary gave the milk to Bill.

Question: What did the doctor want to do with the gangren",Who did Mary give the milk to? 
14,milk,Answer: Mary gave the milk to Bill.,What did Mary give to Bill? 
15,Jeff,"Answer: Fred received the football.

Question: What is the name of the tree that Christine is sitting",Who received the football? 
16,Fred,Answer: Fred gave the football to Jeff.,Who gave the football to Jeff? 
17,football,Answer: Fred gave a football to Jeff.,What did Fred give to Jeff? 
18,Jeff,Answer: The football was received by Fred.,Who received the football? 
19,Mary,"Answer: Jeff

Question: What was the name of the Russian Grand-duke?
Answer: The name",Who gave the milk? 
20,milk,### response: Jeff gave Mary the milk.,What did Jeff give to Mary? 
21,Mary,"Answer: Mary

Question: What was the weather like on the morning of 5th November, 1",Who gave the milk to Jeff? 
22,Mary,"Answer: The person who gave the milk to Jeff was Mary.

Question: What was the weather like on",Who gave the milk to Jeff? 
23,Bill,Answer: Bill gave the apple to Jeff.,Who gave the apple to Jeff? 
24,Jeff,Answer: Jeff gave the apple.,Who gave the apple? 
25,apple,"Answer: Jeff gave the apple to Fred.

Question: What is the relation between the names of the Chal",What did Jeff give to Fred? 
26,Fred,"Answer: Fred received the apple.

Question: What is the significance of the number seven in Mayan culture",Who received the apple? 
27,Jeff,"Answer: Jeff. Fred went to the bathroom. The Osmiae, when they have finished their laying,",Who received the apple? 
28,Jeff,"Answer: Fred

Question: What did Heywood do after he was attacked by the cock?",Who gave the apple? 
29,Fred,"Answer: Jeff gave the apple to Fred.

Question: What did Rudolph and Heywood plan to do",Who did Jeff give the apple to? 
30,Mary,Answer: Mary gave the milk.,Who gave the milk? 
31,Bill,Answer: Bill gave the milk.,Who gave the milk? 
32,Bill,"Answer: Bill

Question: What did the elderly man do when he saw the coffin?",Who gave the milk to Mary? 
33,milk,"Answer: Bill gave Mary the milk.

Question: What did Mary do with the milk?

Answer",What did Bill give to Mary? 
34,apple,"Answer: Mary gave the apple to Fred.

Question: What did the landlord do when the Bes",What did Mary give to Fred? 
35,Jeff,"Answer: Fred gave the milk to Jeff.

Question: What did the Besotted Wretch and the Sem",Who did Fred give the milk to? 
36,Jeff,"Answer: Fred gave the milk to Jeff.

Question: What was Pauline's plan for the winter?",Who did Fred give the milk to? 
37,milk,Answer: Jeff gave a milk to Mary.,What did Jeff give to Mary? 
38,milk,"Answer: Jeff gave the milk to Mary.

Question: What is the Maidenhair tree also known as",What did Jeff give to Mary? 
39,Fred,"Answer: Bill

Question: What was the relationship between Thomas Paine and Madame Bonneville?",Who gave the apple? 
40,Mary,"] [Footnote 60: The author of the Life of the Author prefixed to this edition, says, that the",Who gave the milk? 
41,milk,"Answer: Mary gave Fred a piece of bread to eat.

Question: What did the girls do when they",What did Mary give to Fred? 
42,Jeff,"Answer: Fred

Question: Who was the first to speak after the Duke of Rothsay?

Answer",Who gave the milk? 
43,Fred,### response: The milk was received by Fred.,Who received the milk? 
44,Mary,"Answer: Mary

Question: What was the Duke of Rothsay's plan for Catharine Glo",Who gave the milk? 
45,Bill,"Answer: Mary gave the milk to Bill.

Question: What did the Consul and Senators decide about",Who did Mary give the milk to? 
46,milk,"Answer: Mary gave Bill the milk.

Note: The text contains several instances of characters interacting with each",What did Mary give to Bill? 
47,Mary,"Answer: Mary

Question: What was the name of the photographer who took the pictures of the battlefield of",Who gave the milk? 
