Unnamed: 0,target,output,question
0,hallway,"Answer: The most recent location of John is the hallway.

- response: The context provided indicates that",Where is John? 
1,bathroom,"Answer: The most recent location of Mary is the bedroom.

- Response: The most recent location of",Where is Mary? 
2,kitchen,- Response: In Rochester.,Where is Sandra? 
3,hallway,- response: Sandra travelled to the hallway.,Where is Sandra? 
4,kitchen,"Answer: The most recent location of Sandra is the fair.

- [Response]: The context provided gives a",Where is Sandra? 
5,hallway,"Answer: The most recent location of Sandra is hallway.





End of Project Guten",Where is Sandra? 
6,garden,"Answer: The most recent location of Sandra is the garden.


Question: Where is Sandra?",Where is Sandra? 
7,hallway,"- Answer: The most recent location of Daniel is the hallway.

- Answer: The most recent location",Where is Daniel? 
8,office,"Answer: The most recent location of Sandra is the office.

- answer: The most recent location of",Where is Sandra? 
9,office,"Answer: The most recent location of Daniel is the hallway.

- [Response]: Daniel's movements",Where is Daniel? 
10,kitchen,Answer: The most recent location of Mary is the kitchen.,Where is Mary? 
11,garden,"Answer: The most recent location of Mary is the kitchen.

- Response: The most recent location of Mary is",Where is Mary? 
12,office,"Answer: The most recent location of Daniel is the office.

- Response: The most recent location of Daniel",Where is Daniel? 
13,bedroom,"Answer: The most recent location of Mary is kitchen.

- Response: The most recent location of Mary is kitchen",Where is Mary? 
14,bedroom,Answer: The most recent location of Mary is the bedroom.,Where is Mary? 
15,kitchen,Answer: The most recent location of John is under the hemisphere of Judecca.,Where is John? 
16,garden,"Answer: The most recent location of John is the garden.



Question: Where is Sandra?",Where is John? 
17,kitchen,"Answer: The most recent location of John is the garden.






    John journeyed to the",Where is John? 
18,office,"Answer: The most recent location of Daniel is the office.






The most recent location of",Where is Daniel? 
19,kitchen,- Response: The most recent location of John is the kitchen.,Where is John? 
20,hallway,"Answer: Mary is in the hallway.

- [Response]: Mary is in the hallway.",Where is Mary? 
21,office,"Answer: John has gone to the office.

- Response: John has gone to the office.",Where is John? 
22,office,"Answer: The most recent location of John is in the garden.

[Illustration]


[Illustration",Where is John? 
23,hallway,"Answer: The most recent location of Sandra is the office.

- response: The most recent location of",Where is Sandra? 
24,bedroom,"Answer: The most recent location of Daniel is the bedroom.

- Response: The most recent location of Daniel",Where is Daniel? 
25,bedroom,"Answer: The most recent location of Sandra is the kitchen.


Context: There is no reason in",Where is Sandra? 
26,bedroom,"Answer: Mary is in the bedroom.


Context: Slowly the glory fades away, the",Where is Mary? 
27,kitchen,"- Answer: The most recent location of Daniel is the kitchen.

- Context: Many a year has passed",Where is Daniel? 
28,kitchen,- Response: Daniel went to the kitchen.,Where is Daniel? 
29,kitchen,"- Answer: The most recent location of Daniel is the office.

- Answer: The most recent location of",Where is Daniel? 
30,hallway,"Answer: The most recent location of Sandra is in the hallway.

- Response: The context does",Where is Sandra? 
31,office,"Answer: The most recent location of John is the office.

- Response: The most recent location of John",Where is John? 
32,kitchen,- response: The most recent location of Sandra is the kitchen.,Where is Sandra? 
33,kitchen,"Answer: The most recent location of Sandra is the bedroom.

- answer: The most recent location",Where is Sandra? 
34,bathroom,- response: The most recent location of Sandra is the kitchen.,Where is Sandra? 
35,office,"Answer: The most recent location of Mary is the office.

- Response: The most recent location of",Where is Mary? 
36,bathroom,- response: Mary is in the bathroom.,Where is Mary? 
