Unnamed: 0,target,output,question
0,office,"Answer: The apple was in the kitchen before the bathroom.




CHAPTER IX",Where was the apple before the bathroom? 
1,office,"Answer: The apple was in the kitchen before the hallway.

Question: What did John do after Mary",Where was the apple before the hallway? 
2,office,"Answer: The apple was in the kitchen before the hallway.

Question: What did Harry do when he",Where was the apple before the hallway? 
3,bathroom,Answer: The football was in the hallway before it was taken to the garden.,Where was the football before the garden? 
4,bathroom,Answer: The football was in the hallway before it went to the garden.,Where was the football before the garden? 
5,garden,"Answer: The apple was in the bedroom before the bathroom.

Question: What was the last thing",Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the kitchen before it was taken to the office.

Question: What was the",Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the garden before the office.

Question: Where was the milk before the kitchen?",Where was the apple before the office? 
8,kitchen,"Answer: The apple was in the garden before the office.

Question: What is the purpose of the Sch",Where was the apple before the office? 
9,bedroom,Answer: The apple was in the kitchen before the office.,Where was the apple before the office? 
10,garden,"Solution: The apple was in the kitchen before the bedroom.

Question: What was the purpose of",Where was the apple before the bedroom? 
11,garden,Answer: The apple was in the kitchen before the bedroom. Daniel put down the apple in the kitchen.,Where was the apple before the bedroom? 
12,garden,Answer: The milk was in the office before it was taken to the bathroom by Mary.,Where was the milk before the bathroom? 
13,garden,Answer: The milk was in the kitchen before it was taken to the bathroom by Sandra.,Where was the milk before the bathroom? 
14,garden,### response: The milk was in the kitchen before Mary went to the bathroom.,Where was the milk before the bathroom? 
15,kitchen,Answer: The football was in the bedroom before it was taken to the garden.,Where was the football before the garden? 
16,kitchen,Answer: The football was in the office before the garden.,Where was the football before the garden? 
17,garden,"Answer: The milk was in the bedroom before it was taken by Sandra.

Question: What did",Where was the milk before the bedroom? 
18,garden,### response: The milk was in the bedroom before it was moved to the garden by Mary.,Where was the milk before the bedroom? 
19,bedroom,"Answer: The football was in the hallway.

Question: Where was the milk before the bathroom?",Where was the football before the bathroom? 
20,garden,"Answer: The football was in the office before the hallway.

Question: What did Mary do after going",Where was the football before the hallway? 
21,garden,[27] The football was in the garden. Daniel went to the office. [28],Where was the football before the office? 
22,hallway,"Answer: The football was in the office before the garden.

Question: What did Mary do after putting down the",Where was the football before the garden? 
23,office,Answer: The milk was in the forbidden closet before it was in the kitchen.,Where was the milk before the kitchen? 
24,kitchen,Answer: The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
25,bathroom,Answer: The football was in the bathroom before it was moved to the bedroom.,Where was the football before the bedroom? 
26,office,- response: The football was in the bedroom before it was moved to the office by John.,Where was the football before the bedroom? 
27,garden,"A. In the hallway
B. In the kitchen
C. In the bedroom
D. In",Where was the football before the office? 
28,garden,"### response

The football was in the office before the office.",Where was the football before the office? 
29,garden,Answer: The apple was in the kitchen before the office.,Where was the apple before the office? 
30,bathroom,"Answer: The apple was in the kitchen before the hallway.

Question: What did Daniel do after Mary picked",Where was the apple before the hallway? 
31,office,"Answer: The apple was in the office.

Question: Where did Daniel go after the office?",Where was the apple before the kitchen? 
32,office,"Answer: The apple was in the kitchen before it was taken to the bathroom.

Question: What was",Where was the apple before the kitchen? 
33,hallway,"Answer: The milk was in the hallway before it was put in the bedroom.

Question: What",Where was the milk before the bedroom? 
34,bedroom,"Answer: The milk was with Daniel before the garden.

Question: What was the weather like when they arrived",Where was the milk before the garden? 
35,hallway,Answer: The apple was in the kitchen before the bathroom.,Where was the apple before the bathroom? 
36,hallway,Answer: The football was in the garden before the kitchen.,Where was the football before the kitchen? 
37,bathroom,"A. In the garden
B. In the hallway
C. In the bathroom
D. In",Where was the apple before the kitchen? 
38,garden,Answer: The apple was in the kitchen before the bathroom.,Where was the apple before the bathroom? 
39,garden,Answer: The apple was in the garden before the bathroom.,Where was the apple before the bathroom? 
40,garden,Answer: The football was in the kitchen before the hallway.,Where was the football before the hallway? 
41,garden,Answer: The football was in the kitchen.,Where was the football before the hallway? 
42,garden,- [Response]: The milk was in the kitchen before it was moved to the hallway.,Where was the milk before the hallway? 
43,hallway,Answer: The milk was in the kitchen before it was taken to the bathroom.,Where was the milk before the bathroom? 
44,bathroom,"### response: Before the hallway, the football was in the office. This is indicated by the sequence of",Where was the football before the hallway? 
45,bedroom,### response: The apple was in the hallway before Mary moved it to the bathroom. This is indicated,Where was the apple before the bathroom? 
46,bedroom,Answer: The apple was in the bedroom before it was taken to the bathroom.,Where was the apple before the bathroom? 
47,bedroom,"Solution: The apple was in the hallway before it was moved to the bathroom.

Question:",Where was the apple before the bathroom? 
48,bedroom,"""In the bedroom.""

    ""And where was the milk before the hallway?",Where was the apple before the bathroom? 
49,bedroom,### response: The milk was in the hallway before the hallway scene. This is indicated by the dialog,Where was the milk before the hallway? 
50,kitchen,"Answer: The apple was in the office before the garden.

Question: What was Arne's reaction",Where was the apple before the garden? 
51,garden,"Answer: The apple was in the kitchen before the bedroom.

Question: What did the mother do with",Where was the apple before the bedroom? 
52,garden,"Answer: The football was in the garden before it was taken to the kitchen.

Question: Who was the",Where was the football before the kitchen? 
53,bathroom,"Answer: The apple was in the hallway before it was taken to the bedroom.

Question: What",Where was the apple before the bedroom? 
54,bathroom,Answer: The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
55,office,"### response: Before the hallway, the football was in Mary's possession. She picked it up and",Where was the football before the hallway? 
56,kitchen,Answer: The apple was in Mary's possession before she went to the office.,Where was the apple before the office? 
57,office,"Answer: The football was in the drawing-room before the garden.

Question: What did the young man",Where was the football before the garden? 
58,office,"Answer: The football was in the office before it was discarded in the bedroom.

Question: What",Where was the football before the bedroom? 
59,garden,"Answer: The apple was in the bedroom before the hallway.

Question: What did the travelers",Where was the apple before the hallway? 
60,hallway,Answer: The football was in the bedroom before John took it.,Where was the football before the bedroom? 
61,bathroom,"Answer: The football was in the hallway before the hallway.

Question: Who was the first to",Where was the football before the hallway? 
62,bedroom,"Answer: The football was in the hallway before the kitchen.

Question: What is the main indication",Where was the football before the kitchen? 
63,garden,"Answer: The football was in the kitchen.

Answer: The football was in the kitchen.",Where was the football before the bathroom? 
64,garden,Answer: The football was in the kitchen before the bathroom.,Where was the football before the bathroom? 
65,bathroom,Daniel went to the bedroom. Mary picked up the apple. John put down the football. Sandra took the milk.,Where was the milk before the office? 
66,bathroom,"A. In the refrigerator
B. In the kitchen
C. In the bathroom
D",Where was the milk before the office? 
67,bathroom,### response: The milk was in the bedroom before it was taken to the office.,Where was the milk before the office? 
68,garden,"Answer: The football was in the hallway.

Question: What was the name of the building where the annual",Where was the football before the bedroom? 
69,kitchen,Answer: The football was in the hallway before the bathroom.,Where was the football before the bathroom? 
70,office,"Answer: The football was in the hallway before Daniel dropped it.

Question: Who saved the Flower",Where was the football before the hallway? 
71,hallway,Answer: The apple was in the kitchen.,Where was the apple before the garden? 
