Unnamed: 0,target,output,question
0,football,"Solution: Fred gave the football to Jeff. This information is found in the context where it says, """,What did Fred give to Jeff? 
1,Fred,"Answer: Fred gave the football to Jeff.

Question: Who is believed to have captured the professor?",Who gave the football to Jeff? 
2,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
3,Jeff,"Answer: Fred gave the football to Jeff.

Question: Where did the narrator take a house for the winter",Who did Fred give the football to? 
4,Fred,Answer: Jeff gave the football to Fred.,Who did Jeff give the football to? 
5,Jeff,Answer: Jeff gave the apple.,Who gave the apple? 
6,Bill,Answer: Fred received the apple.,Who received the apple? 
7,apple,"A: A football
B: A whiskey
C: An apple
D: A demijohn",What did Bill give to Fred? 
8,apple,### response: Bill gave the apple to Fred. This exchange is part of a series of interactions involving the,What did Bill give to Fred? 
9,Fred,"Answer: The apple was first handed to Fred, then Fred handed it to Bill, and finally Bill handed it back to",Who received the apple? 
10,Mary,Answer: Mary received the milk.,Who received the milk? 
11,milk,"Answer: Mary gave the milk to Bill.

Question: What was the mode of equipment for carrying Rockets on",What did Mary give to Bill? 
12,Bill,"Answer: Bill received the milk.

Question: Where did Fred get the milk?
Answer: Fred got the",Who received the milk? 
13,Bill,"Answer: Mary gave the milk to Bill.


Question: What did Jeff do after passing the milk to",Who did Mary give the milk to? 
14,milk,"### response ###

Mary gave the milk to Bill. This exchange occurs after Cameron halts",What did Mary give to Bill? 
15,Jeff,"Answer: Fred received the football.

Question: What did Cameron remember about the cry?
Answer: Camer",Who received the football? 
16,Fred,"Solution:

In the context provided, it is mentioned that ""Fred handed the football to Jeff",Who gave the football to Jeff? 
17,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
18,Jeff,Answer: Jeff received the football.,Who received the football? 
19,Mary,### response: Mary gave the milk to Jeff. This is indicated by the sequence of events where Mary is described,Who gave the milk? 
20,milk,"== response ==
Jeff gave the milk to Mary. This interaction is part of a series of events described",What did Jeff give to Mary? 
21,Mary,"Options:
(A) Mary
(B) Fred
(C) Bill
(D) Owen",Who gave the milk to Jeff? 
22,Mary,"Choices:

A. Mary

B. Fred

C. Bill

D. Jeff",Who gave the milk to Jeff? 
23,Bill,"Options:
(A) Mary
(B) Bill
(C) Fred
(D) Jeff
(",Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill gave the apple to Jeff.

Context: Fred travelled to the kitchen. Bill travelled",Who gave the apple? 
25,apple,"Answer: Jeff gave the apple to Fred. This is deduced from the statement ""Jeff grabb",What did Jeff give to Fred? 
26,Fred,,Who received the apple? 
27,Jeff,"### Response

Jeff received the apple. This is indicated in the text where it says, """,Who received the apple? 
28,Jeff,Answer: Jeff gave the apple to Fred.,Who gave the apple? 
29,Fred,"Context: Bill travelled to the garden. Jeff travelled to the garden. XII

BERRI",Who did Jeff give the apple to? 
30,Mary,"Answer: Mary handed the milk to Bill.

Question: What did Black Bart ask Gillson to do?",Who gave the milk? 
31,Bill,"First, we need to track the movement of the milk. The milk was initially with Bill",Who gave the milk? 
32,Bill,"First, we need to identify the statement that mentions the transfer of milk to Mary. This",Who gave the milk to Mary? 
33,milk,"Solution:

From the context, it is mentioned that ""Bill gave the milk to Mary.""",What did Bill give to Mary? 
34,apple,"### response

Mary gave Fred an apple. This exchange is part of a series of interactions between",What did Mary give to Fred? 
35,Jeff,,Who did Fred give the milk to? 
36,Jeff,"Options: (a) Mary (b) Jeff (c) Bill (d) himself

Solution:",Who did Fred give the milk to? 
37,milk,"### Response

Jeff gave the milk to Mary. This information is derived from the context provided,",What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,"Options:
(A) Mary
(B) Fred
(C) Bill
(D) Jeff
(",Who gave the apple? 
40,Mary,"Answer: Mary gave the milk.


Question: Who was the supposed Federal soldier?

Answer:",Who gave the milk? 
41,milk,### response: Mary gave Fred a handkerchief that was neatly folded. This handker,What did Mary give to Fred? 
42,Jeff,"A: Jeff
B: Mary
C: Fred
D: Bill


### Response ###",Who gave the milk? 
43,Fred,"A. Jeff
B. Mary
C. Fred
D. Bill
E. The doctor",Who received the milk? 
44,Mary,"A: Mary
B: Fred
C: Jeff
D: Bill
E: Eily",Who gave the milk? 
45,Bill,"Solution: Mary gave the milk to Bill. This information is found in the sentence, ""Mary gave",Who did Mary give the milk to? 
46,milk,"A. Milk

B. Apple

C. Bread

D. Stockfish",What did Mary give to Bill? 
47,Mary,"### response ###

Mary gave the milk to Bill.",Who gave the milk? 
48,Mary,"== response ==

Bill gave the milk to Mary. This is indicated by the sequence of events where",Who did Bill give the milk to? 
49,Bill,"### response

The milk was given to Mary by Bill. This can be determined by following the sequence",Who gave the milk to Mary? 
50,Mary,"A. Jeff

B. Mary

C. Fred

D. Marcelle",Who gave the apple to Fred? 
