Unnamed: 0,target,output,question
0,football,"Answer: football


- [Response]: The context provided in the example clearly states that ""Fred gave",What did Fred give to Jeff? 
1,Fred,"Answer: Fred

Question: Who did Mary give the apple to?
Answer: Fred

Question: Who",Who gave the football to Jeff? 
2,football,"Answer: football

Question: Who did Jose entreat to try to look at something else than the human man?",What did Fred give to Jeff? 
3,Jeff,- response: Jeff,Who did Fred give the football to? 
4,Fred,"Answer: Fred

- [Response]: Jeff gave the football to Fred. This is indicated by the sequence of events",Who did Jeff give the football to? 
5,Jeff,"Answer: Fred


- [Response]: The context provided gives a narrative involving several characters and their interactions with",Who gave the apple? 
6,Bill,"Answer: Fred


- [Response]: The apple was initially given to Jeff, as indicated by the context """,Who received the apple? 
7,apple,"Answer: The apple.


Context: Surprised, he crouched among
the fern till",What did Bill give to Fred? 
8,apple,"Answer: apple

- [Response]: Bill handed the apple to Fred.",What did Bill give to Fred? 
9,Fred,"Answer: Fred


Context: Having thus, as I thought, made all safe, I retired to rest",Who received the apple? 
10,Mary,- answer: Fred,Who received the milk? 
11,milk,- response: The context provided does not contain any information about characters named Mary or Bill interacting with each other,What did Mary give to Bill? 
12,Bill,"Answer: Bill


- [response]: The milk was initially picked up by Fred, but then he handed",Who received the milk? 
13,Bill,"Answer: Bill


Question: Who did Fred give the milk to?

Answer: Bill",Who did Mary give the milk to? 
14,milk,"Answer: milk


Question: Who did Mary give the milk to?

Answer: Bill",What did Mary give to Bill? 
15,Jeff,"Answer: Jeff


- [Response]: The context provided gives a detailed account of the activities of various characters,",Who received the football? 
16,Fred,"Answer: Fred



Answer: Fred

- [Response]: The context provided in the text clearly",Who gave the football to Jeff? 
17,football,"First, we need to identify the relevant information in the context. The question asks about what",What did Fred give to Jeff? 
18,Jeff,"Answer: Fred

Context: I
          looked at 'em wi'out sayin' a wured",Who received the football? 
19,Mary,"Answer: Mary



Answer: Mary



Context: Mary got the apple there. Bill",Who gave the milk? 
20,milk,"Answer: Jeff gave the milk to Mary.

Question: Who journeyed to the bathroom after Mary?",What did Jeff give to Mary? 
21,Mary,"Answer: Mary


- [Response]: The context provided outlines a series of events and movements of various characters",Who gave the milk to Jeff? 
22,Mary,### response: Mary passed the milk to Jeff.,Who gave the milk to Jeff? 
23,Bill,"Answer: Bill



Context: Bill grabbed the apple there. Bill travelled to",Who gave the apple to Jeff? 
24,Jeff,- response: Fred grabbed the apple there. Bill travelled to the bathroom. Bill passed,Who gave the apple? 
