,target,output,question
0,office,The apple was on the table.,Where was the apple before the bathroom? 
1,office,John dropped the apple there.,Where was the apple before the hallway? 
2,office,The apple was on the floor before the hallway.,Where was the apple before the hallway? 
3,bathroom,Daniel put down the football there.,Where was the football before the garden? 
4,bathroom,John dropped the football there.,Where was the football before the garden? 
5,garden,The apple was in the kitchen.,Where was the apple before the bathroom? 
6,kitchen,Sandra dropped the apple there.,Where was the milk before the office? 
7,kitchen,The apple was in the office.,Where was the apple before the office? 
8,kitchen,Mary picked up the apple.,Where was the apple before the office? 
9,bedroom,The apple was in the kitchen.,Where was the apple before the office? 
10,garden,Daniel put down the milk.,Where was the apple before the bedroom? 
11,garden,Daniel discarded the apple.,Where was the apple before the bedroom? 
12,garden,Mary picked up the milk.,Where was the milk before the bathroom? 
13,garden,Daniel got the milk.,Where was the milk before the bathroom? 
14,garden,The milk was in the kitchen.,Where was the milk before the bathroom? 
15,kitchen,The football was before the garden.,Where was the football before the garden? 
16,kitchen,The football was in the bedroom.,Where was the football before the garden? 
17,garden,Sandra put the milk there.,Where was the milk before the bedroom? 
18,garden,Sandra put down the milk.,Where was the milk before the bedroom? 
19,bedroom,John dropped the football.,Where was the football before the bathroom? 
20,garden,John dropped the football.,Where was the football before the hallway? 
21,garden,The football was in the office.,Where was the football before the office? 
22,hallway,The football was in the hallway.,Where was the football before the garden? 
23,office,The milk was in the office before the kitchen.,Where was the milk before the kitchen? 
24,kitchen,Sandra put down the milk there.,Where was the milk before the bedroom? 
25,bathroom,In the hallway,Where was the football before the bedroom? 
26,office,John picked up the football.,Where was the football before the bedroom? 
27,garden,John put the apple there.,Where was the football before the office? 
28,garden,Daniel picked up the football.,Where was the football before the office? 
29,garden,John dropped the apple there.,Where was the apple before the office? 
30,bathroom,The apple was before the hallway.,Where was the apple before the hallway? 
31,office,The apple was on the kitchen table.,Where was the apple before the kitchen? 
32,office,The apple was in the office.,Where was the apple before the kitchen? 
33,hallway,Daniel went to the hallway.,Where was the milk before the bedroom? 
34,bedroom,Daniel put down the milk.,Where was the milk before the garden? 
35,hallway,The apple was before the bathroom.,Where was the apple before the bathroom? 
36,hallway,Daniel journeyed to the office.,Where was the football before the kitchen? 
37,bathroom,The apple was before the kitchen.,Where was the apple before the kitchen? 
38,garden,Mary journeyed to the office.,Where was the apple before the bathroom? 
39,garden,Mary grabbed the apple.,Where was the apple before the bathroom? 
40,garden,The football was in the hallway.,Where was the football before the hallway? 
41,garden,The football was in the hallway.,Where was the football before the hallway? 
42,garden,Sandra took the milk.,Where was the milk before the hallway? 
43,hallway,The milk was before the bathroom.,Where was the milk before the bathroom? 
44,bathroom,The football was before the hallway.,Where was the football before the hallway? 
45,bedroom,In the hallway.,Where was the apple before the bathroom? 
46,bedroom,The apple was in the hallway.,Where was the apple before the bathroom? 
47,bedroom,The apple was in the hallway before the bathroom.,Where was the apple before the bathroom? 
48,bedroom,The apple was in the room.,Where was the apple before the bathroom? 
49,bedroom,John dropped the milk.,Where was the milk before the hallway? 
50,kitchen,Sandra picked up the apple.,Where was the apple before the garden? 
51,garden,The apple was on the table.,Where was the apple before the bedroom? 
52,garden,Mary journeyed to the kitchen.,Where was the football before the kitchen? 
53,bathroom,The apple was in the hallway.,Where was the apple before the bedroom? 
54,bathroom,Sandra dropped the apple.,Where was the apple before the bedroom? 
55,office,Mary discarded the football.,Where was the football before the hallway? 
56,kitchen,The apple was in the office.,Where was the apple before the office? 
57,office,Mary put down the apple.,Where was the football before the garden? 
58,office,Mary discarded the football.,Where was the football before the bedroom? 
59,garden,The apple was in the hallway.,Where was the apple before the hallway? 
60,hallway,The football was in the kitchen.,Where was the football before the bedroom? 
61,bathroom,John picked up the football.,Where was the football before the hallway? 
62,bedroom,The football was in the front room.,Where was the football before the kitchen? 
63,garden,The football was in the garden.,Where was the football before the bathroom? 
64,garden,Daniel picked up the football.,Where was the football before the bathroom? 
65,bathroom,Sandra dropped the milk.,Where was the milk before the office? 
66,bathroom,Sandra journeyed to the office.,Where was the milk before the office? 
67,bathroom,Sandra put down the milk there.,Where was the milk before the office? 
68,garden,The football was in the bedroom.,Where was the football before the bedroom? 
69,kitchen,John picked up the football.,Where was the football before the bathroom? 
70,office,Daniel dropped the football there.,Where was the football before the hallway? 
71,hallway,The apple was in the hallway.,Where was the apple before the garden? 
72,bathroom,Mary discarded the milk.,Where was the milk before the kitchen? 
73,kitchen,The apple was in the kitchen.,Where was the apple before the bathroom? 
74,garden,The apple was in the kitchen before the bathroom.,Where was the apple before the bathroom? 
75,garden,Daniel dropped the milk.,Where was the milk before the hallway? 
76,hallway,John took the milk there.,Where was the milk before the office? 
77,garden,John dropped the milk there.,Where was the milk before the hallway? 
78,office,Daniel dropped the apple.,Where was the apple before the bathroom? 
79,office,In Jack's pocket-book,Where was the apple before the bathroom? 
80,kitchen,The milk was before the office.,Where was the milk before the office? 
81,kitchen,The milk was on the end of the table.,Where was the milk before the office? 
82,kitchen,Mary went to the office.,Where was the milk before the office? 
83,bathroom,John travelled to the hallway.,Where was the apple before the hallway? 
84,bathroom,Mary picked up the milk there.,Where was the milk before the bedroom? 
85,garden,The apple was in the hallway.,Where was the apple before the bathroom? 
86,bathroom,The milk was in the hallway.,Where was the milk before the kitchen? 
87,bathroom,Sandra dropped the milk there.,Where was the milk before the kitchen? 
88,garden,The milk was on the stand at the head of the bed.,Where was the milk before the bathroom? 
89,bathroom,Sandra grabbed the football.,Where was the football before the bedroom? 
90,hallway,The milk was in the kitchen.,Where was the milk before the kitchen? 
91,hallway,Sandra left the milk.,Where was the milk before the kitchen? 
92,garden,The milk was in the kitchen.,Where was the milk before the bedroom? 
93,bedroom,The football was in the kitchen.,Where was the football before the kitchen? 
94,kitchen,In the hallway.,Where was the apple before the bedroom? 
95,kitchen,The apple was in the kitchen.,Where was the apple before the hallway? 
96,kitchen,The apple was in the kitchen.,Where was the apple before the hallway? 
97,hallway,Daniel moved to the bathroom.,Where was the apple before the kitchen? 
98,bedroom,The milk was in the kitchen before the bathroom.,Where was the milk before the bathroom? 
99,bathroom,John left the milk.,Where was the milk before the bedroom? 
