,target,output,question
0,hallway,He is at the White Springs Hotel.,Where is John? 
1,bathroom,"Mary journeyed wakefully in her bed, while the clock on the mantel tolled hour after",Where is Mary? 
2,kitchen,She is still lodging with them.,Where is Sandra? 
3,hallway,Sandra journeyed to the kitchen.,Where is Sandra? 
4,kitchen,Sandra travelled to the kitchen.,Where is Sandra? 
5,hallway,Sandra travelled to the kitchen.,Where is Sandra? 
6,garden,Sandra travelled to the kitchen.,Where is Sandra? 
7,hallway,Daniel is in the Barracks.,Where is Daniel? 
8,office,She is at the office.,Where is Sandra? 
9,office,Daniel is in the city.,Where is Daniel? 
10,kitchen,Mary is in the Everglades.,Where is Mary? 
11,garden,Mary is at the cabin with Frank and Barney.,Where is Mary? 
12,office,Daniel is in the office.,Where is Daniel? 
13,bedroom,Mary travelled to the bedroom.,Where is Mary? 
14,bedroom,Mary is at the kitchen.,Where is Mary? 
15,kitchen,John moved to the hallway.,Where is John? 
16,garden,John is in the kitchen.,Where is John? 
17,kitchen,John journeyed to the garden.,Where is John? 
18,office,Daniel journeyed to the office.,Where is Daniel? 
19,kitchen,He slipped away into the bushes which grew thick all around the opening.,Where is John? 
20,hallway,Mary travelled to the hallway.,Where is Mary? 
21,office,John is in Paris.,Where is John? 
22,office,John travelled to balcony.,Where is John? 
23,hallway,Sandra travelled to the office.,Where is Sandra? 
24,bedroom,Daniel went back to the bathroom.,Where is Daniel? 
25,bedroom,Sandra moved to the bedroom.,Where is Sandra? 
26,bedroom,Mary went to the bedroom.,Where is Mary? 
27,kitchen,Daniel travelled to the kitchen.,Where is Daniel? 
28,kitchen,Daniel travelled to the bathroom.,Where is Daniel? 
29,kitchen,In the office.,Where is Daniel? 
30,hallway,Sandra is at the house on Madison avenue.,Where is Sandra? 
31,office,At the office.,Where is John? 
32,kitchen,The kitchen.,Where is Sandra? 
33,kitchen,Sandra travelled to the kitchen.,Where is Sandra? 
34,bathroom,Sandra is at the hospital.,Where is Sandra? 
35,office,Mary is at the hospital.,Where is Mary? 
36,bathroom,Mary went back to the bedroom.,Where is Mary? 
37,garden,Mary went to the garden.,Where is Mary? 
38,kitchen,The kitchen.,Where is Sandra? 
39,bedroom,He is at Fort Lincoln.,Where is Daniel? 
