,target,output,question
0,kitchen,"1658, 27 Jan.",Where was the football before the garden? 
1,bathroom,The apple was before the kitchen.,Where was the apple before the kitchen? 
2,kitchen,The apple was before the garden.,Where was the apple before the garden? 
3,garden,The apple was in the girl's hand before the bedroom.,Where was the apple before the bedroom? 
4,kitchen,The football was before the bathroom.,Where was the football before the bathroom? 
5,office,The football before the hallway was in the hands of the boys.,Where was the football before the hallway? 
6,garden,The apple was in the hallway.,Where was the apple before the bathroom? 
7,office,In the kitchen,Where was the milk before the bathroom? 
8,hallway,The apple was before the bathroom.,Where was the apple before the bathroom? 
9,kitchen,The milk before the garden was brought from Ghafsa.,Where was the milk before the garden? 
10,kitchen,The milk was before the bedroom.,Where was the milk before the bedroom? 
11,garden,The football was before the hallway.,Where was the football before the hallway? 
12,hallway,The milk was before the kitchen.,Where was the milk before the kitchen? 
13,bedroom,In the pocket of the portmanteau.,Where was the apple before the bathroom? 
14,bedroom,The apple was before the bathroom.,Where was the apple before the bathroom? 
15,kitchen,Sandra went to the kitchen.,Where was the milk before the office? 
16,bedroom,The milk before the kitchen was at the Bardo.,Where was the milk before the kitchen? 
17,bathroom,The football was before the kitchen.,Where was the football before the kitchen? 
18,garden,The milk was in the kitchen.,Where was the milk before the office? 
19,bathroom,The football was in the hallway.,Where was the football before the bedroom? 
20,kitchen,John journeyed to the bathroom.,Where was the milk before the office? 
21,kitchen,The apple was before the office.,Where was the apple before the garden? 
22,bedroom,In the kitchen,Where was the milk before the office? 
23,hallway,The apple was in the washbasin.,Where was the apple before the bedroom? 
24,bedroom,The apple was before the kitchen.,Where was the apple before the kitchen? 
25,bathroom,The apple was before the hallway.,Where was the apple before the hallway? 
26,bathroom,The milk before the office was in the kitchen.,Where was the milk before the office? 
27,office,The football before the bedroom,Where was the football before the bedroom? 
28,bedroom,The football was before the hallway.,Where was the football before the hallway? 
29,kitchen,The apple was before the bedroom.,Where was the apple before the bedroom? 
30,hallway,The football before the bathroom was in the trap with Tom and Josie.,Where was the football before the bathroom? 
31,kitchen,The milk was before the garden.,Where was the milk before the garden? 
32,office,The milk before the garden was in the kitchen.,Where was the milk before the garden? 
33,bedroom,John grabbed the apple.,Where was the milk before the garden? 
34,hallway,In the hallway.,Where was the football before the bedroom? 
35,hallway,Daniel picked up the apple there.,Where was the apple before the bathroom? 
36,office,The milk was before the bathroom.,Where was the milk before the bathroom? 
37,garden,The football was in the hallway.,Where was the football before the bedroom? 
38,office,Sandra put down the milk.,Where was the milk before the kitchen? 
39,garden,The milk was before the bedroom.,Where was the milk before the bedroom? 
40,hallway,In his pocket.,Where was the football before the bathroom? 
41,kitchen,The apple was in the girl's hand.,Where was the apple before the bedroom? 
42,garden,The apple was before the office.,Where was the apple before the office? 
43,bedroom,The apple was before the garden.,Where was the apple before the garden? 
44,kitchen,The apple was before the bedroom.,Where was the apple before the bedroom? 
45,garden,The apple was before the bathroom.,Where was the apple before the bathroom? 
46,office,The football was in the bedroom.,Where was the football before the bedroom? 
47,office,Lovett's Hotel,Where was the football before the garden? 
48,bathroom,The apple was before the kitchen.,Where was the apple before the kitchen? 
49,bathroom,The football before the office was in the hands of the youngsters.,Where was the football before the office? 
50,bedroom,The football was before the kitchen.,Where was the football before the kitchen? 
51,bedroom,Mary put down the apple.,Where was the football before the kitchen? 
52,garden,The milk was before the bedroom.,Where was the milk before the bedroom? 
53,bathroom,In the kitchen,Where was the milk before the hallway? 
54,garden,The apple was before the office.,Where was the apple before the office? 
55,garden,The football was before the kitchen.,Where was the football before the kitchen? 
56,office,Daniel put down the milk.,Where was the milk before the hallway? 
57,bathroom,Daniel went to the office.,Where was the milk before the office? 
58,bedroom,Sandra put down the football.,Where was the football before the office? 
59,garden,Sandra went to the bathroom.,Where was the milk before the office? 
60,garden,The milk before the office was in the ice-chest.,Where was the milk before the office? 
61,garden,The milk was in the kitchen before the hallway.,Where was the milk before the hallway? 
62,hallway,In front of the cabin.,Where was the football before the kitchen? 
63,bathroom,The apple was before the hallway.,Where was the apple before the hallway? 
64,bathroom,The milk was in the bathroom.,Where was the milk before the kitchen? 
65,bathroom,The milk was on the floor before the kitchen.,Where was the milk before the kitchen? 
66,office,The milk before the garden was in the refrigerator.,Where was the milk before the garden? 
67,hallway,The milk was before the bedroom.,Where was the milk before the bedroom? 
68,kitchen,The milk was before the bedroom.,Where was the milk before the bedroom? 
69,kitchen,The milk was before the office.,Where was the milk before the office? 
70,garden,The milk was in the hallway.,Where was the milk before the bathroom? 
71,bedroom,The milk was before the kitchen.,Where was the milk before the kitchen? 
72,hallway,The apple was before the office.,Where was the apple before the office? 
73,office,The milk was before the kitchen.,Where was the milk before the kitchen? 
74,bedroom,The milk was before the garden.,Where was the milk before the garden? 
75,bedroom,The apple was in Stephen's coat.,Where was the apple before the bathroom? 
76,bathroom,In the basket.,Where was the apple before the hallway? 
77,bedroom,The milk was in the hallway.,Where was the milk before the kitchen? 
78,bathroom,The apple was in the smith's hand.,Where was the apple before the hallway? 
79,kitchen,In Amy's room,Where was the apple before the bathroom? 
80,garden,In the hallway,Where was the apple before the bedroom? 
81,office,The apple was before the garden.,Where was the apple before the garden? 
82,kitchen,The apple was before the garden.,Where was the apple before the garden? 
83,hallway,The apple was before the bedroom.,Where was the apple before the bedroom? 
84,garden,Sandra picked up the apple.,Where was the milk before the hallway? 
85,kitchen,The milk was before the bedroom.,Where was the milk before the bedroom? 
86,bedroom,The milk was in the kitchen.,Where was the milk before the hallway? 
