,target,output,question
0,bedroom,The bathroom is east of the bedroom.,What is the bathroom east of?
1,kitchen,The kitchen,What is south of the office?
2,garden,The garden is north of the office.,What is north of the office?
3,garden,the oratory,What is the bedroom north of?
4,garden,The kitchen is south of the bathroom.,What is the bathroom south of?
5,office,The hallway.,What is north of the bedroom?
6,bathroom,The north of the garden,What is north of the garden?
7,bedroom,The Black Range.,What is west of the office?
8,kitchen,the kitchen.,What is the garden south of?
9,bathroom,the office.,What is the hallway north of?
10,bedroom,The bedroom.,What is south of the hallway?
11,office,The kitchen,What is east of the bedroom?
12,hallway,The north of the garden is the kitchen.,What is north of the garden?
13,bedroom,the cove,What is the garden west of?
14,hallway,The east of the bathroom is the hallway.,What is east of the bathroom?
15,bathroom,The office is west of the east.,What is the office west of?
16,bathroom,The kitchen.,What is west of the bedroom?
17,kitchen,The hallway is north of the rooms.,What is north of the hallway?
18,bathroom,The garden,What is south of the kitchen?
19,office,The kitchen.,What is south of the bedroom?
20,bedroom,The bathroom,What is west of the hallway?
21,office,The bedroom is east of the bedroom.,What is east of the bedroom?
22,bedroom,the hallway is south of the bathroom.,What is the hallway south of?
23,kitchen,The bedroom is west of the bedroom.,What is west of the bedroom?
24,bedroom,The bedroom,What is south of the bathroom?
25,hallway,The bedroom is west of the bathroom.,What is west of the bathroom?
26,office,The bathroom is south of the hallway.,What is south of the hallway?
27,bedroom,The little room in there.,What is east of the office?
28,garden,"The ""cheap side"" of the Quarter, where the students and poorer class of models live",What is west of the bathroom?
29,kitchen,The kitchen is north of the garden.,What is the garden north of?
30,office,The stage road.,What is east of the garden?
31,bathroom,The bathroom is south of the hallway.,What is south of the hallway?
32,garden,The office is in the middle of the four-sided building.,What is east of the office?
33,bedroom,The bathroom is north of the hallway.,What is south of the hallway?
34,garden,The hallway east of is the dining room.,What is the hallway east of?
35,kitchen,The front entrance of the building,What is south of the hallway?
36,bathroom,the drawing-room and the dining-room.,What is the kitchen west of?
37,kitchen,The bathroom is west of the kitchen.,What is the bathroom west of?
38,bathroom,The garden south of the river,What is the garden south of?
39,bedroom,The garden south of the castle,What is the garden south of?
40,bedroom,The kitchen.,What is west of the bathroom?
41,garden,"The office is in the middle of a plain, bordered on the one side by a ravine",What is west of the office?
42,bathroom,The bathroom.,What is west of the hallway?
43,hallway,The garden,What is north of the kitchen?
44,bathroom,the main office,What is the hallway north of?
45,office,the bathroom.,What is the bedroom south of?
46,kitchen,The kitchen.,What is west of the office?
47,bedroom,The bedroom,What is south of the office?
48,office,"the yard, garden, yard, garden",What is the kitchen east of?
49,hallway,"The store-room, the bake-house, and the kitchen.",What is south of the bathroom?
50,hallway,The ruins of Tchandi.,What is east of the bathroom?
51,bathroom,The office south of is the north office.,What is the office south of?
52,office,the office,What is the hallway east of?
53,kitchen,The bedroom south of the bedroom.,What is the bedroom south of?
54,kitchen,The hallway west of is the kitchen.,What is the hallway west of?
55,bathroom,The bathroom,What is the bedroom east of?
56,bedroom,The bathroom,What is the kitchen south of?
57,office,The kitchen is west of the dining room.,What is the kitchen west of?
58,kitchen,the kitchen,What is the hallway south of?
59,office,the kitchen,What is the bedroom east of?
60,bathroom,The bathroom is east of the kitchen.,What is east of the kitchen?
61,kitchen,The bathroom is south of the hallway.,What is the bathroom south of?
62,bedroom,the bedroom,What is the kitchen north of?
63,kitchen,the kitchen,What is the garden east of?
64,kitchen,The kitchen,What is south of the hallway?
65,kitchen,The garden east of is the castle.,What is the garden east of?
66,hallway,The house of Colonel Carvel.,What is north of the garden?
67,garden,the bathroom,What is the bedroom south of?
68,garden,the garden,What is the hallway south of?
69,office,The office.,What is west of the kitchen?
70,bedroom,The Orange Free State,What is east of the office?
71,hallway,The hallway is south of the kitchen.,What is south of the kitchen?
72,bedroom,The rolling mill people are importing French-Canadian workmen.,What is east of the garden?
73,bedroom,The scullery,What is west of the kitchen?
74,kitchen,Misery,What is the office west of?
75,bathroom,the hall.,What is the bedroom west of?
76,office,the office,What is the bathroom south of?
77,hallway,The garden is north of the garden.,What is north of the garden?
78,bathroom,The bathroom.,What is west of the bedroom?
79,kitchen,the parlor.,What is the bedroom north of?
80,bedroom,the hallway,What is the kitchen east of?
81,garden,the bedroom,What is the bathroom east of?
82,hallway,The garden west of the house,What is the garden west of?
83,kitchen,The bathroom is north of the office.,What is the office north of?
84,bedroom,The bedroom.,What is east of the bathroom?
85,kitchen,the house,What is the garden east of?
86,kitchen,the garden,What is the hallway west of?
87,bathroom,The bathroom,What is east of the garden?
88,hallway,the office,What is the office north of?
89,bathroom,The forest.,What is east of the office?
90,bathroom,The kitchen,What is north of the garden?
91,hallway,The west of the bedroom.,What is east of the bedroom?
92,kitchen,"The large room, room, on the third floor, and the small room on the fourth floor.",What is south of the hallway?
93,hallway,The garden is north of the garden.,What is north of the garden?
94,kitchen,the bathroom west of the bathroom,What is the bathroom west of?
95,bathroom,The garden north of the palace.,What is the garden north of?
96,bathroom,The bare flooring,What is south of the bedroom?
97,bathroom,The bathroom is west of the bedroom.,What is west of the bedroom?
98,bedroom,the kitchen,What is the hallway south of?
99,kitchen,The library of Mrs. Stanley G. Fulton,What is north of the bedroom?
