,target,output,question
0,hallway,The milk is at Gravesend.,Where is the milk? 
1,hallway,The football is in the bay.,Where is the football? 
2,hallway,The football is in the spare room with Aggie and Jimmy.,Where is the football? 
3,hallway,John went to the kitchen.,Where is the football? 
4,garden,The milk is in the kitchen.,Where is the milk? 
5,garden,The milk is in the kitchen.,Where is the milk? 
6,bedroom,The football is in the hallway.,Where is the football? 
7,bedroom,The milk is at the house.,Where is the milk? 
8,kitchen,In the kitchen.,Where is the football? 
9,kitchen,Sandra put down the milk there.,Where is the football? 
10,bedroom,The football is at the Dilkoosha.,Where is the football? 
11,hallway,The football is in the basket.,Where is the football? 
12,garden,The milk is in the basket.,Where is the milk? 
13,garden,Daniel dropped the milk.,Where is the milk? 
14,bathroom,In the kitchen.,Where is the apple? 
15,garden,The milk is on the table.,Where is the milk? 
16,garden,Sandra put down the milk.,Where is the milk? 
17,garden,The milk is at the garden.,Where is the milk? 
18,kitchen,The apple is in the kitchen.,Where is the apple? 
19,kitchen,The apple is in the balcony.,Where is the apple? 
20,bedroom,The apple is in the kitchen.,Where is the apple? 
21,bedroom,The apple is in the kitchen.,Where is the apple? 
22,bathroom,The football is in the balcony.,Where is the football? 
23,bathroom,The football is in the hallway.,Where is the football? 
24,bedroom,The milk is in the kitchen.,Where is the milk? 
25,kitchen,The milk is in the spring.,Where is the milk? 
26,kitchen,The milk is in the automobile.,Where is the milk? 
27,bathroom,The apple is in the little house.,Where is the apple? 
28,bathroom,The apple is in the little house.,Where is the apple? 
29,kitchen,The milk is in the Deanery Stables.,Where is the milk? 
30,garden,The apple is in the kitchen.,Where is the apple? 
31,garden,The apple is in the balcony.,Where is the apple? 
32,kitchen,The football is in the balcony.,Where is the football? 
33,kitchen,The apple is in the kitchen.,Where is the apple? 
34,kitchen,The apple is in the kitchen.,Where is the apple? 
35,office,The milk is at Archangel.,Where is the milk? 
36,kitchen,The football is with Captain Conway.,Where is the football? 
37,kitchen,The football is on the field.,Where is the football? 
38,kitchen,The football is in the hallway.,Where is the football? 
39,bedroom,The milk is in the royal demesnes.,Where is the milk? 
40,bedroom,The milk is in the kitchen.,Where is the milk? 
41,office,The milk is in the kitchen.,Where is the milk? 
42,office,The milk is at the grocery store.,Where is the milk? 
43,office,The milk is in the kitchen.,Where is the milk? 
44,kitchen,The apple is in the kitchen.,Where is the apple? 
45,bedroom,Mary picked up the milk there.,Where is the milk? 
46,office,The football is at the bottom of the room.,Where is the football? 
47,bathroom,Sandra smiled inwardly at this--for it does not do for a magistrate to,Where is the football? 
48,bathroom,Before you,Where is the football? 
49,bedroom,The milk is in the bathroom.,Where is the milk? 
50,bathroom,The milk is at the poorhouse.,Where is the milk? 
51,hallway,The apple is in the basket.,Where is the apple? 
52,kitchen,The football is in the kitchen.,Where is the football? 
53,kitchen,Sandra put down the football.,Where is the football? 
54,kitchen,Sandra went to the kitchen.,Where is the football? 
55,bathroom,The apple is in the balcony.,Where is the apple? 
56,bathroom,John went to the bathroom.,Where is the milk? 
57,kitchen,The milk is in the office.,Where is the milk? 
58,kitchen,The milk is in the kitchen.,Where is the milk? 
59,bedroom,The apple is in the bathroom.,Where is the apple? 
60,garden,"Like all the family, the Gray Squirrels feed in the early morning just after sunrise",Where is the milk? 
61,garden,The milk is at the doctor's office.,Where is the milk? 
62,kitchen,The football is in the kitchen.,Where is the football? 
63,kitchen,The football is in the kitchen.,Where is the football? 
