,target,output,question
0,Jeff,Jeff,Who did Fred give the football to? 
1,Bill,Bill,Who did Mary give the milk to? 
2,Jeff,Mary went to the garden.,Who did Fred give the milk to? 
3,milk,Mary gave Fred a book called 'Consumption: Its Causes and Its Cure'.,What did Mary give to Fred? 
4,Fred,Jeff picked up the milk.,Who received the milk? 
5,apple,The apple,What did Mary give to Jeff? 
6,apple,The apple.,What did Mary give to Jeff? 
7,apple,The apple,What did Fred give to Bill? 
8,Jeff,Jeff,Who gave the milk to Fred? 
9,Fred,Van Bibber,Who gave the apple to Mary? 
10,Jeff,Mary,Who received the football? 
11,Jeff,Jeff,Who did Mary give the football to? 
12,milk,Mary gave to Bill a glass of milk.,What did Mary give to Bill? 
13,Bill,Mary gave the milk to Bill.,Who did Mary give the milk to? 
14,milk,A letter from her mother.,What did Mary give to Bill? 
15,apple,The apple.,What did Fred give to Mary? 
16,Mary,Jeff handed the football to Mary.,Who received the football? 
17,apple,The apple.,What did Fred give to Bill? 
18,Jeff,Miss Arbuthnot,Who received the apple? 
19,Bill,Bill,Who did Mary give the football to? 
20,Fred,"Jeff put down the milk there, and, after slowly rubbing his hand round and round over his",Who gave the milk to Jeff? 
21,Mary,Jeff,Who received the milk? 
22,Mary,Jeff gave the milk.,Who gave the milk? 
23,milk,Bill gave Mary the milk.,What did Bill give to Mary? 
24,milk,Jeff gave Bill a note.,What did Jeff give to Bill? 
25,football,The football.,What did Jeff give to Fred? 
26,Mary,Mary,Who gave the football? 
27,Mary,Mary handed the apple to Bill.,Who gave the apple to Bill? 
28,Fred,Fred grabbed the apple.,Who received the apple? 
29,Mary,Mary gave the milk to Bill.,Who gave the milk to Bill? 
30,milk,A companion volume to the author's History of English Literature.,What did Mary give to Jeff? 
31,Mary,Jeff dropped the milk.,Who gave the milk? 
32,Fred,Fred,Who gave the apple to Mary? 
33,football,Bill gave Mary two hat-pins with ornaments of jet.,What did Bill give to Mary? 
34,apple,The apple.,What did Fred give to Mary? 
35,apple,The apple.,What did Fred give to Bill? 
36,Jeff,Fred,Who gave the milk? 
37,Bill,Bill,Who did Mary give the apple to? 
38,Fred,Fred,Who gave the football to Mary? 
39,milk,The milk,What did Mary give to Fred? 
40,milk,The milk.,What did Fred give to Mary? 
41,Mary,Mary grabbed the football.,Who gave the football? 
42,Fred,Fred,Who received the apple? 
43,Mary,Mary,Who gave the apple? 
44,Fred,Fred gave the apple to Bill.,Who gave the apple to Bill? 
45,apple,An apple.,What did Fred give to Bill? 
46,Fred,Fred,Who received the apple? 
47,Fred,Jeff journeyed to the office.,Who received the milk? 
48,Mary,Fred received the football.,Who received the football? 
49,apple,An apple,What did Bill give to Mary? 
50,apple,Mary handed the apple to Fred.,What did Mary give to Fred? 
51,apple,Fred gave Bill a glass of milk.,What did Fred give to Bill? 
52,apple,An apple,What did Fred give to Bill? 
53,milk,The milk.,What did Jeff give to Fred? 
54,Mary,Bill,Who received the milk? 
55,Jeff,Jeff,Who gave the football? 
56,Bill,Bill,Who gave the football to Fred? 
57,Mary,Fred received the football.,Who received the football? 
58,Mary,Mary,Who gave the football to Fred? 
59,Jeff,Jeff,Who did Bill give the milk to? 
60,Fred,Sir Bruce Seton,Who gave the football to Jeff? 
61,Jeff,Jeff travelled to the bathroom.,Who gave the apple to Fred? 
62,Bill,Bill,Who received the milk? 
63,Jeff,Fred,Who did Bill give the apple to? 
64,milk,Mary gave to Fred a jar of peach wine and a box of Manila cigars.,What did Mary give to Fred? 
65,Jeff,Jeff received the apple.,Who received the apple? 
66,Jeff,Lester,Who gave the apple to Bill? 
67,apple,The apple,What did Mary give to Fred? 
68,Bill,Fred gave the apple to Jimmie.,Who did Fred give the apple to? 
69,Jeff,Bill,Who gave the apple? 
70,Bill,The char-woman,Who gave the milk to Fred? 
71,Bill,Bill,Who did Jeff give the football to? 
72,Fred,Jeff,Who gave the milk? 
73,apple,Mary gave Bill a DW7.,What did Mary give to Bill? 
74,Jeff,The President,Who received the milk? 
75,Bill,Jeff,Who did Fred give the milk to? 
76,Bill,Bill dropped the apple there.,Who gave the apple? 
77,Jeff,Bill,Who gave the apple? 
78,Fred,Mary grabbed the football there.,Who received the football? 
79,football,A check,What did Mary give to Fred? 
80,Mary,Mary,Who did Jeff give the apple to? 
81,football,A rose,What did Jeff give to Mary? 
82,Mary,Jeff.,Who received the milk? 
83,milk,Mary gave Fred a little French party coat.,What did Mary give to Fred? 
84,Mary,Mary,Who gave the milk? 
85,Bill,The English settlement provided for its own defence and its own government.,Who gave the milk to Mary? 
86,Mary,Mary,Who received the football? 
87,Fred,Fred gave the apple.,Who gave the apple? 
88,milk,Fred gave Bill the milk.,What did Fred give to Bill? 
89,Fred,Fred.,Who did Bill give the milk to? 
90,Jeff,Kate Kenyon,Who gave the apple? 
91,Fred,Bill gave the apple to Lord Monmouth.,Who did Bill give the apple to? 
92,Bill,John,Who gave the football to Jeff? 
93,Bill,Peter,Who did Jeff give the apple to? 
94,milk,The milk.,What did Mary give to Bill? 
95,Mary,Mary,Who did Bill give the milk to? 
96,Mary,Mary,Who gave the milk to Jeff? 
97,Fred,Mary left the milk.,Who gave the milk? 
98,Bill,Fred,Who received the milk? 
99,Fred,Fred,Who gave the football? 
