,target,output,question
0,hallway,The library.,Where is John? 
1,bathroom,Mary journeyed to the bathroom.,Where is Mary? 
2,kitchen,The kitchen.,Where is Sandra? 
3,hallway,Sandra journeyed to the bathroom.,Where is Sandra? 
4,kitchen,The hallway.,Where is Sandra? 
5,hallway,The kitchen.,Where is Sandra? 
6,garden,The most recent location of Sandra is the kitchen.,Where is Sandra? 
7,hallway,The hallway,Where is Daniel? 
8,office,The hallway.,Where is Sandra? 
9,office,The hallway,Where is Daniel? 
10,kitchen,The kitchen.,Where is Mary? 
11,garden,Mary journeyed to the kitchen.,Where is Mary? 
12,office,Daniel went to the office.,Where is Daniel? 
13,bedroom,Mary travelled to the bedroom.,Where is Mary? 
14,bedroom,Mary travelled to the kitchen.,Where is Mary? 
15,kitchen,John journeyed to the balcony.,Where is John? 
16,garden,John journeyed to the kitchen.,Where is John? 
17,kitchen,The most recent location of John is the kitchen.,Where is John? 
18,office,The most recent location of Daniel is the kitchen.,Where is Daniel? 
19,kitchen,The most recent location of John is the kitchen.,Where is John? 
20,hallway,Mary travelled to the hallway.,Where is Mary? 
21,office,John journeyed to the office.,Where is John? 
22,office,In Edinburgh,Where is John? 
23,hallway,Sandra travelled to the office.,Where is Sandra? 
24,bedroom,Daniel moved to the bedroom.,Where is Daniel? 
25,bedroom,Sandra is in the bedroom.,Where is Sandra? 
26,bedroom,Mary goes to the bedroom.,Where is Mary? 
27,kitchen,In the kitchen.,Where is Daniel? 
28,kitchen,Daniel journeyed to the bedroom.,Where is Daniel? 
29,kitchen,The bedroom.,Where is Daniel? 
30,hallway,The most recent location of Sandra is the hallway.,Where is Sandra? 
31,office,John is at the office of the Minster furnaces.,Where is John? 
32,kitchen,Sandra travelled to the kitchen.,Where is Sandra? 
33,kitchen,Sandra travelled to the kitchen.,Where is Sandra? 
34,bathroom,The kitchen.,Where is Sandra? 
35,office,Mary went back to the bedroom.,Where is Mary? 
36,bathroom,Mary went to the bathroom.,Where is Mary? 
37,garden,Mary went to the garden.,Where is Mary? 
38,kitchen,Sandra is at the garden.,Where is Sandra? 
39,bedroom,He is in the bedroom.,Where is Daniel? 
40,bathroom,Sandra travelled to the bathroom.,Where is Sandra? 
41,garden,The most recent location of Daniel is the garden.,Where is Daniel? 
42,bathroom,Sandra went to the office.,Where is Sandra? 
43,hallway,Daniel is in the kitchen.,Where is Daniel? 
44,garden,The most recent location of Daniel is the garden.,Where is Daniel? 
45,kitchen,Mary went back to the kitchen.,Where is Mary? 
46,hallway,Daniel journeyed to the hallway.,Where is Daniel? 
47,bathroom,Sandra journeyed to the bedroom.,Where is Sandra? 
48,office,John moved to the office.,Where is John? 
49,bedroom,The most recent location of John is the office.,Where is John? 
50,bedroom,The most recent location of John is the bedroom.,Where is John? 
51,office,bedroom,Where is John? 
52,garden,At the office.,Where is John? 
53,garden,John journeyed to the bedroom.,Where is John? 
54,kitchen,At the office,Where is Daniel? 
