,target,output,question
0,bedroom,The kitchen,What is the bathroom east of?
1,kitchen,The Grand Parade,What is south of the office?
2,garden,north of the office is the kitchen.,What is north of the office?
3,garden,kitchen,What is the bedroom north of?
4,garden,the kitchen,What is the bathroom south of?
5,office,The kitchen.,What is north of the bedroom?
6,bathroom,The bedroom.,What is north of the garden?
7,bedroom,the bedroom,What is west of the office?
8,kitchen,the bedroom,What is the garden south of?
9,bathroom,The kitchen.,What is the hallway north of?
10,bedroom,The kitchen.,What is south of the hallway?
11,office,The kitchen.,What is east of the bedroom?
12,hallway,The kitchen,What is north of the garden?
13,bedroom,The bedroom.,What is the garden west of?
14,hallway,kitchen,What is east of the bathroom?
15,bathroom,the bedroom.,What is the office west of?
16,bathroom,garden,What is west of the bedroom?
17,kitchen,The kitchen.,What is north of the hallway?
18,bathroom,bedroom,What is south of the kitchen?
19,office,kitchen,What is south of the bedroom?
20,bedroom,The kitchen.,What is west of the hallway?
21,office,The kitchen.,What is east of the bedroom?
22,bedroom,The kitchen.,What is the hallway south of?
23,kitchen,garden,What is west of the bedroom?
24,bedroom,The kitchen.,What is south of the bathroom?
25,hallway,The bedroom.,What is west of the bathroom?
26,office,The kitchen.,What is south of the hallway?
27,bedroom,The bedroom,What is east of the office?
28,garden,garden,What is west of the bathroom?
29,kitchen,the bedroom.,What is the garden north of?
30,office,The bedroom.,What is east of the garden?
31,bathroom,The kitchen.,What is south of the hallway?
32,garden,Bedroom,What is east of the office?
33,bedroom,The kitchen.,What is south of the hallway?
34,garden,The kitchen.,What is the hallway east of?
35,kitchen,The bedroom.,What is south of the hallway?
36,bathroom,the bedroom,What is the kitchen west of?
37,kitchen,the kitchen,What is the bathroom west of?
38,bathroom,The bedroom,What is the garden south of?
39,bedroom,the bedroom,What is the garden south of?
40,bedroom,The bedroom,What is west of the bathroom?
41,garden,The kitchen.,What is west of the office?
42,bathroom,The garden,What is west of the hallway?
43,hallway,The bedroom.,What is north of the kitchen?
44,bathroom,The kitchen.,What is the hallway north of?
45,office,the kitchen.,What is the bedroom south of?
46,kitchen,The bedroom.,What is west of the office?
47,bedroom,The forest.,What is south of the office?
48,office,The bedroom,What is the kitchen east of?
49,hallway,The south of the bathroom is the bathroom-door.,What is south of the bathroom?
50,hallway,The kitchen is east of the bathroom.,What is east of the bathroom?
51,bathroom,the kitchen,What is the office south of?
52,office,The kitchen.,What is the hallway east of?
53,kitchen,The kitchen.,What is the bedroom south of?
54,kitchen,The kitchen.,What is the hallway west of?
55,bathroom,the kitchen,What is the bedroom east of?
56,bedroom,the hall,What is the kitchen south of?
57,office,the bedroom,What is the kitchen west of?
58,kitchen,The kitchen.,What is the hallway south of?
59,office,the kitchen.,What is the bedroom east of?
60,bathroom,The bedroom.,What is east of the kitchen?
61,kitchen,The kitchen.,What is the bathroom south of?
62,bedroom,The bedroom.,What is the kitchen north of?
63,kitchen,The bedroom.,What is the garden east of?
64,kitchen,The kitchen.,What is south of the hallway?
65,kitchen,the kitchen,What is the garden east of?
66,hallway,The northern boundary line of the settlement.,What is north of the garden?
67,garden,the bathroom.,What is the bedroom south of?
68,garden,The kitchen.,What is the hallway south of?
69,office,The bedroom,What is west of the kitchen?
70,bedroom,The kitchen.,What is east of the office?
71,hallway,The bedroom,What is south of the kitchen?
72,bedroom,bedroom,What is east of the garden?
73,bedroom,The bedroom.,What is west of the kitchen?
74,kitchen,the kitchen,What is the office west of?
75,bathroom,the kitchen.,What is the bedroom west of?
76,office,the dining-room.,What is the bathroom south of?
77,hallway,The kitchen.,What is north of the garden?
78,bathroom,The garden.,What is west of the bedroom?
79,kitchen,kitchen,What is the bedroom north of?
80,bedroom,the bedroom,What is the kitchen east of?
81,garden,The kitchen.,What is the bathroom east of?
82,hallway,the bedroom,What is the garden west of?
83,kitchen,the bathroom,What is the office north of?
84,bedroom,kitchen,What is east of the bathroom?
85,kitchen,the house,What is the garden east of?
86,kitchen,the kitchen,What is the hallway west of?
87,bathroom,The bedroom.,What is east of the garden?
88,hallway,the office of the Lord High Constable.,What is the office north of?
89,bathroom,The kitchen.,What is east of the office?
90,bathroom,kitchen,What is north of the garden?
91,hallway,kitchen,What is east of the bedroom?
92,kitchen,The kitchen.,What is south of the hallway?
93,hallway,The bedroom.,What is north of the garden?
94,kitchen,the kitchen,What is the bathroom west of?
95,bathroom,The bedroom.,What is the garden north of?
96,bathroom,kitchen,What is south of the bedroom?
97,bathroom,The kitchen.,What is west of the bedroom?
98,bedroom,the kitchen.,What is the hallway south of?
99,kitchen,The kitchen.,What is north of the bedroom?
