,target,output,question
0,kitchen,The football is in the kitchen.,Where is the football? 
1,garden,The milk is in the garden.,Where is the milk? 
2,bedroom,The apple is in the bedroom.,Where is the apple? 
3,bedroom,The apple is in the bathroom.,Where is the apple? 
4,kitchen,The apple is in the kitchen.,Where is the apple? 
5,hallway,The apple is in the hallway.,Where is the apple? 
6,kitchen,The milk is in the kitchen.,Where is the milk? 
7,garden,The milk is in the garden.,Where is the milk? 
8,bedroom,The milk is in the bedroom.,Where is the milk? 
9,bathroom,The milk is in the kitchen.,Where is the milk? 
10,bathroom,The football is in the bathroom.,Where is the football? 
11,bedroom,The milk is in the bedroom.,Where is the milk? 
12,bathroom,The apple is in the bathroom.,Where is the apple? 
13,kitchen,The football is in the bathroom.,Where is the football? 
14,bedroom,The apple is in the kitchen.,Where is the apple? 
15,garden,The apple is in the garden.,Where is the apple? 
16,bedroom,The football is in the kitchen.,Where is the football? 
17,bedroom,The apple is in the bedroom.,Where is the apple? 
18,garden,The milk is in the garden.,Where is the milk? 
19,garden,The milk is in the garden.,Where is the milk? 
20,office,The apple is in the bathroom.,Where is the apple? 
21,bedroom,The milk is in the bedroom.,Where is the milk? 
22,garden,The milk is in the garden.,Where is the milk? 
23,bathroom,The milk is in the bathroom.,Where is the milk? 
24,office,The apple is in the office.,Where is the apple? 
25,garden,The football is in the garden.,Where is the football? 
26,garden,The football is in the garden.,Where is the football? 
27,bedroom,The apple is in the hallway.,Where is the apple? 
28,hallway,The apple is in the hallway.,Where is the apple? 
29,hallway,The apple is in the hallway.,Where is the apple? 
30,hallway,The apple is in the hallway.,Where is the apple? 
31,garden,The football is in the garden.,Where is the football? 
32,hallway,The apple is in the hallway.,Where is the apple? 
33,kitchen,The football is in the hallway.,Where is the football? 
34,hallway,The milk is in the hallway.,Where is the milk? 
35,kitchen,The apple is in the kitchen.,Where is the apple? 
36,office,The milk is in the office.,Where is the milk? 
37,hallway,The milk is in the hallway.,Where is the milk? 
38,bathroom,The milk is in the bathroom.,Where is the milk? 
39,bathroom,The milk is in the bedroom.,Where is the milk? 
40,bathroom,The football is in the bedroom.,Where is the football? 
41,hallway,The football is in the hallway.,Where is the football? 
42,garden,The apple is in the garden.,Where is the apple? 
43,bedroom,The apple is in the bedroom.,Where is the apple? 
44,kitchen,The milk is in the kitchen.,Where is the milk? 
45,bedroom,The milk is in the bedroom.,Where is the milk? 
46,hallway,The apple is in the hallway.,Where is the apple? 
47,garden,The milk is in the garden.,Where is the milk? 
48,kitchen,The football is in the kitchen.,Where is the football? 
49,bathroom,The football is in the office.,Where is the football? 
50,garden,The milk is in the garden.,Where is the milk? 
51,bedroom,The apple is in the kitchen.,Where is the apple? 
52,hallway,The milk is in the hallway.,Where is the milk? 
53,hallway,The milk is in the hallway.,Where is the milk? 
54,office,The milk is in the bedroom.,Where is the milk? 
55,kitchen,The apple is in the kitchen.,Where is the apple? 
56,bathroom,The milk is in the bathroom.,Where is the milk? 
57,bathroom,The milk is in the bathroom.,Where is the milk? 
58,office,The football is in the office.,Where is the football? 
59,garden,The football is in the garden.,Where is the football? 
60,kitchen,The milk is in the kitchen.,Where is the milk? 
61,bathroom,The apple is in the office.,Where is the apple? 
62,office,The football is in the garden.,Where is the football? 
63,bathroom,The milk is in the bathroom.,Where is the milk? 
64,hallway,The football is in the hallway.,Where is the football? 
65,hallway,The milk is in the hallway.,Where is the milk? 
66,bathroom,The apple is in the bathroom.,Where is the apple? 
67,office,The apple is in the office.,Where is the apple? 
68,bedroom,The milk is in the bedroom.,Where is the milk? 
69,kitchen,The football is in the kitchen.,Where is the football? 
70,office,The milk is in the kitchen.,Where is the milk? 
71,garden,The apple is in the garden.,Where is the apple? 
72,kitchen,The football is in the kitchen.,Where is the football? 
73,garden,The football is in the garden.,Where is the football? 
74,garden,The football is in the garden.,Where is the football? 
75,kitchen,The apple is in the kitchen.,Where is the apple? 
76,office,The football is in the kitchen.,Where is the football? 
77,office,The milk is in the office.,Where is the milk? 
78,hallway,The football is in the hallway.,Where is the football? 
79,bathroom,The football is in the bathroom.,Where is the football? 
80,office,The football is in the office.,Where is the football? 
81,office,The apple is in the office.,Where is the apple? 
82,hallway,The apple is in the hallway.,Where is the apple? 
83,office,The apple is in the office.,Where is the apple? 
84,office,The milk is in the office.,Where is the milk? 
85,bathroom,The apple is in the office.,Where is the apple? 
86,bathroom,The football is in the bathroom.,Where is the football? 
87,bedroom,The milk is in the hallway.,Where is the milk? 
88,hallway,The milk is in the hallway.,Where is the milk? 
89,hallway,The apple is in the hallway.,Where is the apple? 
90,garden,The milk is in the garden.,Where is the milk? 
91,hallway,The football is in the hallway.,Where is the football? 
92,bedroom,The football is in the bedroom.,Where is the football? 
93,bedroom,The football is in the kitchen.,Where is the football? 
94,kitchen,The football is in the kitchen.,Where is the football? 
95,kitchen,The football is in the kitchen.,Where is the football? 
96,office,The milk is in the office.,Where is the milk? 
97,bedroom,The milk is in the bedroom.,Where is the milk? 
98,kitchen,The apple is in the bathroom.,Where is the apple? 
99,hallway,The apple is in the hallway.,Where is the apple? 
