,target,output,question
0,no,no,Is Sandra in the bedroom? 
1,no,no,Is Mary in the bathroom? 
2,yes,yes,Is Mary in the kitchen? 
3,no,no,Is Sandra in the hallway? 
4,no,no,Is Sandra in the hallway? 
5,yes,yes,Is John in the kitchen? 
6,no,no,Is John in the hallway? 
7,no,no,Is John in the office? 
8,no,no,Is Sandra in the office? 
9,yes,yes,Is John in the office? 
10,yes,no,Is Daniel in the kitchen? 
11,yes,yes,Is Mary in the hallway? 
12,no,no,Is Mary in the bedroom? 
13,no,no,Is Sandra in the bedroom? 
14,no,no,Is Sandra in the kitchen? 
15,yes,yes,Is John in the garden? 
16,yes,yes,Is Sandra in the office? 
17,yes,yes,Is Mary in the kitchen? 
18,no,no,Is Sandra in the office? 
19,no,no,Is Sandra in the hallway? 
20,no,no,Is Sandra in the kitchen? 
21,yes,yes,Is Sandra in the hallway? 
22,yes,yes,Is Daniel in the bedroom? 
23,no,no,Is Daniel in the hallway? 
24,yes,yes,Is John in the bedroom? 
25,yes,yes,Is Daniel in the garden? 
26,yes,yes,Is Daniel in the garden? 
27,yes,yes,Is Sandra in the bathroom? 
28,yes,no,Is Mary in the bathroom? 
29,no,no,Is John in the garden? 
30,no,no,Is Daniel in the kitchen? 
31,no,no,Is John in the bathroom? 
32,no,no,Is Mary in the bedroom? 
33,no,no,Is John in the office? 
34,no,no,Is Daniel in the kitchen? 
35,no,no,Is Daniel in the hallway? 
36,no,no,Is Sandra in the hallway? 
37,no,no,Is Sandra in the kitchen? 
38,no,no,Is Mary in the bedroom? 
39,no,no,Is Daniel in the bedroom? 
40,no,no,Is Mary in the kitchen? 
41,yes,yes,Is Daniel in the hallway? 
42,no,no,Is Daniel in the kitchen? 
43,no,no,Is Mary in the bathroom? 
44,yes,yes,Is Daniel in the garden? 
45,no,no,Is Sandra in the bathroom? 
46,no,no,Is John in the garden? 
47,no,no,Is Sandra in the kitchen? 
48,yes,yes,Is John in the kitchen? 
49,no,no,Is Sandra in the office? 
50,yes,no,Is John in the kitchen? 
51,no,no,Is Daniel in the office? 
52,no,no,Is Sandra in the hallway? 
53,yes,yes,Is Daniel in the garden? 
54,no,no,Is Sandra in the office? 
55,yes,yes,Is John in the bathroom? 
56,yes,yes,Is Daniel in the office? 
57,no,no,Is Mary in the kitchen? 
58,no,no,Is Mary in the hallway? 
59,no,no,Is Daniel in the bedroom? 
60,yes,yes,Is Sandra in the garden? 
61,yes,yes,Is Mary in the garden? 
62,no,no,Is Mary in the kitchen? 
63,yes,yes,Is Daniel in the hallway? 
64,no,no,Is Daniel in the bedroom? 
65,no,no,Is John in the kitchen? 
66,yes,yes,Is John in the kitchen? 
67,yes,yes,Is John in the bedroom? 
68,no,no,Is Sandra in the bathroom? 
69,no,no,Is Mary in the bedroom? 
70,no,no,Is Sandra in the office? 
71,yes,yes,Is Daniel in the kitchen? 
72,no,no,Is Mary in the hallway? 
73,no,no,Is John in the garden? 
74,yes,yes,Is John in the bedroom? 
75,yes,yes,Is Daniel in the office? 
76,no,no,Is Mary in the bathroom? 
77,yes,yes,Is Sandra in the office? 
78,yes,yes,Is Daniel in the office? 
79,no,no,Is Sandra in the hallway? 
80,no,no,Is Mary in the hallway? 
81,no,no,Is Mary in the garden? 
82,no,no,Is John in the kitchen? 
83,no,no,Is Sandra in the bathroom? 
84,yes,yes,Is John in the kitchen? 
85,no,no,Is Daniel in the kitchen? 
86,no,no,Is John in the hallway? 
87,no,no,Is Sandra in the garden? 
88,yes,yes,Is Mary in the office? 
89,no,no,Is John in the bathroom? 
90,no,no,Is John in the bedroom? 
91,no,no,Is Daniel in the bedroom? 
92,no,no,Is Mary in the hallway? 
93,no,no,Is Sandra in the garden? 
94,yes,yes,Is John in the bathroom? 
95,no,no,Is Sandra in the office? 
96,no,no,Is Sandra in the kitchen? 
97,no,no,Is Daniel in the bedroom? 
98,yes,yes,Is John in the kitchen? 
99,no,no,Is Daniel in the hallway? 
