,target,output,question
0,kitchen,Before the garden the football was in the kitchen.,Where was the football before the garden? 
1,bathroom,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
2,kitchen,Before the garden the apple was in the bedroom.,Where was the apple before the garden? 
3,garden,Before the bedroom the apple was in the garden.,Where was the apple before the bedroom? 
4,kitchen,Before the bathroom the football was in the kitchen.,Where was the football before the bathroom? 
5,office,Before the hallway the football was in the office.,Where was the football before the hallway? 
6,garden,Before the bathroom the apple was in the bathroom.,Where was the apple before the bathroom? 
7,office,Before the bathroom the milk was in the hallway.,Where was the milk before the bathroom? 
8,hallway,Before the bathroom the apple was in the hallway.,Where was the apple before the bathroom? 
9,kitchen,Before the garden the milk was in the kitchen.,Where was the milk before the garden? 
10,kitchen,Before the bedroom the milk was in the kitchen.,Where was the milk before the bedroom? 
11,garden,Before the hallway the football was in the garden.,Where was the football before the hallway? 
12,hallway,Before the kitchen the milk was in the hallway.,Where was the milk before the kitchen? 
13,bedroom,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
14,bedroom,Before the bathroom the apple was in the bedroom.,Where was the apple before the bathroom? 
15,kitchen,Before the office the milk was in the kitchen.,Where was the milk before the office? 
16,bedroom,Before the kitchen the milk was in the office.,Where was the milk before the kitchen? 
17,bathroom,Before the kitchen the football was in the bathroom.,Where was the football before the kitchen? 
18,garden,Before the office the milk was in the bathroom.,Where was the milk before the office? 
19,bathroom,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
20,kitchen,Before the office the milk was in the kitchen.,Where was the milk before the office? 
21,kitchen,Before the garden the apple was in the kitchen.,Where was the apple before the garden? 
22,bedroom,Before the office the milk was in the bedroom.,Where was the milk before the office? 
23,hallway,Before the bedroom the apple was in the hallway.,Where was the apple before the bedroom? 
24,bedroom,Before the kitchen the apple was in the bedroom.,Where was the apple before the kitchen? 
25,bathroom,Before the hallway the apple was in the bathroom.,Where was the apple before the hallway? 
26,bathroom,Before the office the milk was in the bathroom.,Where was the milk before the office? 
27,office,Before the bedroom the football was in the garden.,Where was the football before the bedroom? 
28,bedroom,Before the hallway the football was in the garden.,Where was the football before the hallway? 
29,kitchen,Before the bedroom the apple was in the kitchen.,Where was the apple before the bedroom? 
30,hallway,Before the bathroom the football was in the hallway.,Where was the football before the bathroom? 
31,kitchen,Before the garden the milk was in the kitchen.,Where was the milk before the garden? 
32,office,Before the garden the milk was in the kitchen.,Where was the milk before the garden? 
33,bedroom,Before the garden the milk was in the bedroom.,Where was the milk before the garden? 
34,hallway,Before the bedroom the football was in the hallway.,Where was the football before the bedroom? 
35,hallway,Before the bathroom the apple was in the hallway.,Where was the apple before the bathroom? 
36,office,Before the bathroom the milk was in the kitchen.,Where was the milk before the bathroom? 
37,garden,Before the bedroom the football was in the office.,Where was the football before the bedroom? 
38,office,Before the kitchen the milk was in the garden.,Where was the milk before the kitchen? 
39,garden,Before the bedroom the milk was in the hallway.,Where was the milk before the bedroom? 
40,hallway,Before the bathroom the football was in the hallway.,Where was the football before the bathroom? 
41,kitchen,Before the bedroom the apple was in the bathroom.,Where was the apple before the bedroom? 
42,garden,Before the office the apple was in the garden.,Where was the apple before the office? 
43,bedroom,Before the garden the apple was in the kitchen.,Where was the apple before the garden? 
44,kitchen,Before the bedroom the apple was in the kitchen.,Where was the apple before the bedroom? 
45,garden,Before the bathroom the apple was in the office.,Where was the apple before the bathroom? 
46,office,Before the bedroom the football was in the office.,Where was the football before the bedroom? 
47,office,Before the garden the football was in the bedroom.,Where was the football before the garden? 
48,bathroom,Before the kitchen the apple was in the bathroom.,Where was the apple before the kitchen? 
49,bathroom,Before the office the football was in the bathroom.,Where was the football before the office? 
50,bedroom,Before the kitchen the football was in the bedroom.,Where was the football before the kitchen? 
51,bedroom,Before the kitchen the football was in the bedroom.,Where was the football before the kitchen? 
52,garden,Before the bedroom the milk was in the garden.,Where was the milk before the bedroom? 
53,bathroom,Before the hallway the milk was in the bathroom.,Where was the milk before the hallway? 
54,garden,Before the office the apple was in the garden.,Where was the apple before the office? 
55,garden,Before the kitchen the football was in the bathroom.,Where was the football before the kitchen? 
56,office,Before the hallway the milk was in the office.,Where was the milk before the hallway? 
57,bathroom,Before the office the milk was in the kitchen.,Where was the milk before the office? 
58,bedroom,Before the office the football was in the garden.,Where was the football before the office? 
59,garden,Before the office the milk was in the bathroom.,Where was the milk before the office? 
60,garden,Before the office the milk was in the garden.,Where was the milk before the office? 
61,garden,Before the hallway the milk was in the garden.,Where was the milk before the hallway? 
62,hallway,Before the kitchen the football was in the hallway.,Where was the football before the kitchen? 
63,bathroom,Before the hallway the apple was in the kitchen.,Where was the apple before the hallway? 
64,bathroom,Before the kitchen the milk was in the office.,Where was the milk before the kitchen? 
65,bathroom,Before the kitchen the milk was in the bathroom.,Where was the milk before the kitchen? 
66,office,Before the garden the milk was in the bedroom.,Where was the milk before the garden? 
67,hallway,Before the bedroom the milk was in the hallway.,Where was the milk before the bedroom? 
68,kitchen,Before the bedroom the milk was in the hallway.,Where was the milk before the bedroom? 
69,kitchen,Before the office the milk was in the kitchen.,Where was the milk before the office? 
70,garden,Before the bathroom the milk was in the office.,Where was the milk before the bathroom? 
71,bedroom,Before the kitchen the milk was in the bedroom.,Where was the milk before the kitchen? 
72,hallway,Before the office the apple was in the bedroom.,Where was the apple before the office? 
73,office,Before the kitchen the milk was in the office.,Where was the milk before the kitchen? 
74,bedroom,Before the garden the milk was in the bedroom.,Where was the milk before the garden? 
75,bedroom,Before the bathroom the apple was in the garden.,Where was the apple before the bathroom? 
76,bathroom,Before the hallway the apple was in the garden.,Where was the apple before the hallway? 
77,bedroom,Before the kitchen the milk was in the garden.,Where was the milk before the kitchen? 
78,bathroom,Before the hallway the apple was in the bedroom.,Where was the apple before the hallway? 
