,target,output,question
0,bedroom,hallway,What is the bathroom east of?
1,bedroom,Bedroom,What is west of the kitchen?
2,bathroom,Bathroom,What is north of the garden?
3,bedroom,bedroom,What is south of the kitchen?
4,bedroom,bedroom,What is east of the kitchen?
5,garden,garden,What is the bathroom west of?
6,kitchen,Garden,What is east of the bedroom?
7,bathroom,The hallway.,What is the garden south of?
8,kitchen,kitchen,What is south of the office?
9,office,Office,What is east of the hallway?
10,garden,Bedroom,What is north of the office?
11,garden,Garden,What is south of the kitchen?
12,bathroom,Bedroom,What is east of the kitchen?
13,garden,Garden,What is west of the kitchen?
14,garden,garden,What is north of the bedroom?
15,garden,kitchen,What is east of the hallway?
16,hallway,hallway,What is east of the office?
17,office,The office,What is south of the bathroom?
18,garden,kitchen,What is the bedroom north of?
19,garden,Bedroom,What is the kitchen west of?
20,garden,Hallway,What is the office east of?
21,garden,kitchen,What is the bathroom south of?
22,bathroom,kitchen,What is north of the bedroom?
23,bathroom,kitchen,What is the bedroom south of?
24,hallway,Office,What is the bedroom west of?
25,office,Office,What is east of the bathroom?
26,office,Office,What is north of the bedroom?
27,hallway,hallway,What is west of the bathroom?
28,garden,hallway,What is the bathroom north of?
29,garden,Garden,What is north of the office?
30,bedroom,Bedroom,What is east of the kitchen?
31,kitchen,hallway,What is the bathroom east of?
32,bathroom,Bathroom,What is north of the garden?
33,kitchen,hallway,What is the bedroom west of?
34,bedroom,hallway,What is the kitchen south of?
35,garden,Garden,What is the bathroom east of?
36,office,bathroom,What is south of the hallway?
37,bedroom,Bedroom,What is north of the bathroom?
38,bedroom,Office,What is the bathroom east of?
39,office,Office,What is north of the bedroom?
40,bathroom,bedroom,What is south of the kitchen?
41,bedroom,Bedroom,What is west of the office?
42,kitchen,bedroom,What is the garden south of?
43,garden,Garden,What is south of the bedroom?
44,garden,hallway,What is the office south of?
45,hallway,Bedroom,What is the office east of?
46,garden,Garden,What is south of the office?
47,garden,Garden,What is west of the bedroom?
48,garden,Garden,What is east of the hallway?
49,garden,kitchen,What is the office south of?
50,bedroom,kitchen,What is the hallway north of?
51,garden,Garden,What is north of the bathroom?
52,hallway,Garden,What is the bedroom north of?
53,bathroom,Bathroom,What is east of the garden?
54,bathroom,Office,What is west of the bedroom?
55,garden,Garden,What is east of the hallway?
56,hallway,kitchen,What is the bedroom east of?
57,kitchen,kitchen,What is west of the hallway?
58,hallway,hallway,What is south of the bedroom?
59,kitchen,The bedroom.,What is the garden north of?
60,hallway,kitchen,What is the bedroom north of?
61,bedroom,Bedroom,What is south of the hallway?
62,kitchen,Bedroom,What is the hallway north of?
63,hallway,Garden,What is west of the bedroom?
64,bedroom,Office,What is east of the garden?
65,office,kitchen,What is the bedroom north of?
66,bathroom,hallway,What is the bedroom north of?
67,office,Bedroom,What is the garden south of?
68,kitchen,garden,What is the bathroom west of?
69,garden,bathroom,What is the hallway east of?
70,bathroom,hallway,What is south of the bedroom?
71,kitchen,office,What is the garden south of?
72,garden,kitchen,What is the bedroom south of?
73,bathroom,Bathroom,What is north of the office?
74,bathroom,kitchen,What is the hallway north of?
75,bedroom,bedroom,What is south of the hallway?
76,bedroom,bedroom,What is the hallway east of?
77,bathroom,Garden,What is north of the office?
78,kitchen,kitchen,What is east of the garden?
79,hallway,hallway,What is the kitchen south of?
80,garden,garden,What is west of the office?
81,office,garden,What is the bedroom west of?
82,kitchen,kitchen,What is the hallway south of?
83,garden,Garden,What is the office west of?
84,bathroom,Bathroom,What is north of the hallway?
85,office,Office,What is west of the garden?
86,office,Office,What is west of the garden?
87,garden,Garden,What is east of the bathroom?
88,bathroom,Bathroom,What is north of the office?
89,kitchen,Hallway,What is the bedroom west of?
90,office,Office,What is the bathroom south of?
91,office,Office,What is east of the bedroom?
92,bedroom,hallway,What is south of the office?
93,bathroom,Bedroom,What is the garden west of?
94,garden,Hallway,What is the bedroom west of?
95,hallway,Kitchen,What is north of the garden?
96,bedroom,bedroom,What is the kitchen west of?
97,kitchen,kitchen,What is west of the bedroom?
98,bathroom,Bedroom,What is the kitchen north of?
99,garden,bedroom,What is the office north of?
100,bedroom,kitchen,What is east of the hallway?
101,kitchen,kitchen,What is south of the hallway?
102,bedroom,Bathroom,What is the office west of?
103,bathroom,Garden,What is the kitchen north of?
104,hallway,Hallway,What is west of the bedroom?
105,bedroom,Bedroom,What is west of the kitchen?
106,office,hallway,What is the kitchen south of?
107,bathroom,Bathroom,What is west of the garden?
108,bedroom,bedroom,What is the bathroom south of?
109,bathroom,Garden,What is the kitchen west of?
110,garden,kitchen,What is the hallway west of?
111,hallway,hallway,What is the kitchen south of?
112,office,Office,What is south of the bathroom?
113,hallway,bedroom,What is the office west of?
114,bedroom,garden,What is the kitchen north of?
115,office,hallway,What is the garden east of?
116,bedroom,kitchen,What is the hallway south of?
117,bedroom,Garden,What is the garden west of?
118,hallway,Bedroom,What is north of the office?
119,office,Office,What is west of the hallway?
120,bedroom,kitchen,What is the bathroom north of?
121,kitchen,kitchen,What is the hallway north of?
122,office,Office,What is east of the bathroom?
123,bathroom,Bedroom,What is north of the hallway?
124,bathroom,kitchen,What is the bedroom north of?
125,kitchen,kitchen,What is west of the garden?
126,bathroom,Bathroom,What is north of the kitchen?
127,hallway,garden,What is the bedroom east of?
128,garden,The kitchen.,What is the bedroom south of?
129,hallway,hallway,What is east of the bathroom?
130,garden,hallway,What is the bedroom east of?
131,kitchen,bedroom,What is south of the bathroom?
132,kitchen,kitchen,What is east of the garden?
133,bathroom,Office,What is the hallway east of?
134,office,Kitchen,What is the hallway east of?
135,kitchen,North,What is the garden east of?
136,bathroom,kitchen,What is the bedroom south of?
137,hallway,Bedroom,What is the garden east of?
138,kitchen,Garden,What is south of the hallway?
