,target,output,question
0,bedroom,"According to the text, the hallway is east of the bathroom.",What is the bathroom east of?
1,bedroom,"The passage is discussing the concept of the ""unwritten Constitution"" in the United Kingdom, which refers to the conventions and traditions",What is west of the kitchen?
2,bathroom,"According to the text, the bathroom is north of the garden, and the hallway is north of the bathroom.",What is north of the garden?
3,bedroom,"According to the text, the bathroom is south of the kitchen.",What is south of the kitchen?
4,bedroom,"A delightful passage!

It appears that the text is a mix of two different themes: a commentary on the state of China and",What is east of the kitchen?
5,garden,"According to the text, the bathroom is east of the hallway.",What is the bathroom west of?
6,kitchen,"According to the text, the kitchen is east of the bedroom, and the garden is west of the bedroom.",What is east of the bedroom?
7,bathroom,"According to the text, the garden is north of the bedroom.",What is the garden south of?
8,kitchen,"According to the text, the kitchen is south of the office.",What is south of the office?
9,office,"According to the text, the office is east of the hallway.",What is east of the hallway?
10,garden,It seems like you're reading a passage about the concept of lordship and personal relationships in medieval Europe. The passage is discussing,What is north of the office?
11,garden,"This is a continuation of the poem ""The Lady of the Lake"" by Sir Walter Scott. The speaker, Fitz-James",What is south of the kitchen?
12,bathroom,"According to the text, the bathroom is east of the kitchen, and the bedroom is east of the bathroom.",What is east of the kitchen?
13,garden,"A delightful mix of poetry and prose!

The poem appears to be a lamentation of a person who has been forced to leave",What is west of the kitchen?
14,garden,"A delightful passage!

It appears that the author is writing a report or letter to someone (likely a superior or a governing body",What is north of the bedroom?
15,garden,"According to the text, the garden is east of the hallway.",What is east of the hallway?
16,hallway,"According to the text, the hallway is east of the office.",What is east of the office?
17,office,"A delightful passage about the Shire Horse Society and its shows!

As for your question, according to the passage, the office",What is south of the bathroom?
18,garden,"A mixed bag of text!

It appears that the first part of the text is discussing the London Show of 1895,",What is the bedroom north of?
19,garden,"According to the text, the garden is east of the kitchen.",What is the kitchen west of?
20,garden,"According to the text, the hallway is east of the office.",What is the office east of?
21,garden,"According to the passage, the bathroom is north of the garden.",What is the bathroom south of?
22,bathroom,"According to the text, the bathroom is north of the bedroom.",What is north of the bedroom?
23,bathroom,"It seems like you're sharing a passage from a novel, and it appears to be a dramatic and emotional scene. The narrator",What is the bedroom south of?
24,hallway,"According to the text, the bedroom is east of the hallway.",What is the bedroom west of?
25,office,"This text appears to be a passage from a philosophical or literary work, likely written in the mid-19th century. The",What is east of the bathroom?
26,office,"According to the text, what is north of the bedroom is:

* The office
* The hallway",What is north of the bedroom?
27,hallway,"According to the text, the hallway is west of the bathroom.",What is west of the bathroom?
28,garden,"According to the text, the office is north of the bathroom.",What is the bathroom north of?
29,garden,"According to the text, the garden is north of the office.",What is north of the office?
30,bedroom,"According to the text, the bedroom is east of the kitchen.",What is east of the kitchen?
