,target,output,question
0,bedroom,the same to the same the mother the same the same the same the same the same the same. The one way we,What is the bathroom east of?
1,bedroom,"On the g
on the ""the ""on the ""the ""the on the on the ""on his on the """,What is west of the kitchen?
2,bathroom,"on the  The 
on the 
on the 
the people on the same on the last on the most on the last",What is north of the garden?
3,bedroom,"the  the
 The  the most of the
 the
 the  the  the
 the  the
 the",What is south of the kitchen?
4,bedroom,"The
his 'the 'the 'the
No one
H the
the 'the] S the
you on",What is east of the kitchen?
5,garden,The most the p the  the  the  the  the  the  the  the  the  the,What is the bathroom west of?
6,kitchen,"The garden's the  - the  - the  the, the, the, the, the, the, the",What is east of the bedroom?
7,bathroom,"the ""the ""the ""the ""the ""the ""the ""the ""the, the ""the ""the",What is the garden south of?
8,kitchen,"Shaw, the other the first time the two be the first to the new to be the little the two of the other the",What is south of the office?
9,office,"the last time the ""the one the the first time the first time the ""the first time the first time the first time",What is east of the hallway?
10,garden,"The first at the first to the 
 The first to the first to the same the same at the first to the first to",What is north of the office?
11,garden,"the first the ""to the voice the first to the 
the other the same one 
the same to the same, the",What is south of the kitchen?
12,bathroom,"the ""the to the ""the to the ""the ""the ""the ""the ""the ""the ""the ""the",What is east of the kitchen?
13,garden,"``
``
``

``

``

``

``
 the ""on the
the ""You

``",What is west of the kitchen?
14,garden,"""You ""the ""to the ""to the ""I ""the ""I ""I've ""You're ""the """,What is north of the bedroom?
15,garden,"The
the
He was the
the
the shopped the 
the little to the shopped the
I.",What is east of the hallway?
16,hallway,"the
 the < the < that the < the < the
 the ""the
 the
 he
the
the <",What is east of the office?
17,office,"new the same ""the same the new the pique the piqued the first time the p the p the p",What is south of the bathroom?
18,garden,"He was the

 He was the

 He was the
 He the man the path to the path the
the path he",What is the bedroom north of?
19,garden,"on the on the 
on the  the result on the... 
the result on the  the result on the  the",What is the kitchen west of?
20,garden,"the ""the the ""You at the time of the ""the ""the ""You at the
the ""the ""the",What is the office east of?
21,garden,"the ""on the best on the ""on the ""on the first on the ""on the first on the first on the",What is the bathroom south of?
22,bathroom,"He, the best of the--"" He the same, the
I'm the first time now the
the
He",What is north of the bedroom?
23,bathroom,On the first on the first on the first on the first to the first on the first on the first to the first to,What is the bedroom south of?
24,hallway,,What is the bedroom west of?
25,office,,What is east of the bathroom?
26,office,"The mountain's ""s' -- ""s' -- ""s' -- ""s, -- ""s, -- """,What is north of the bedroom?
27,hallway,"the
 the base the
 the
 the
 the
 the
 the
 the
 the
 the
 the
 the",What is west of the bathroom?
28,garden,"the 
the ‘
 the
 the 
the ‘the 
the ‘the'she was the'she on the",What is the bathroom north of?
29,garden,"the
the
the
the  you the
the  the
the
 Guy to the
 the
 the the",What is north of the office?
30,bedroom,"Guy the way the little to the little to the first to the
You to the
I n the
you the little",What is east of the kitchen?
31,kitchen,"the ""the < the
     the
     the
     the
     the
     the
     the",What is the bathroom east of?
32,bathroom,"the sht the sht the ""the ""the 1st the man the  the  The he
he the",What is north of the garden?
33,kitchen,the first time on the strip the strip the strip the  The  The first on the water on the first on the first,What is the bedroom west of?
34,bedroom,The c' the c' Jez at the ma- Jez at the c' the ma- I at the black,What is the kitchen south of?
35,garden,"The  The  The  The horse on the 
the end the 
the 
the
the horse on the
 On",What is the bathroom east of?
36,office,"Fred Peyton the
his
his
the private
the private
you to the
the private
the private to the",What is south of the hallway?
37,bedroom,"""the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the ""the """,What is north of the bathroom?
38,bedroom,"the new to the new to the same as a 
the same as a... new to the new to the 
the same",What is the bathroom east of?
39,office,"the  the  the ""the ""the  the  the  the  the  the 
     Paine the",What is north of the bedroom?
40,bathroom,"the {the {the { the {the {the Cler, the {the {the then the {the 
the {",What is south of the kitchen?
41,bedroom,"""You, the first, the first to the first to the first to the first, and the first, the first,",What is west of the office?
42,kitchen,"the first, the first, the one I the 
the
 The next the 
the first the first, the best to",What is the garden south of?
43,garden,"to say the  - 
   the  the  the  the  the  the  the  the  the",What is south of the bedroom?
44,garden,"to the green, the white, the green, the green, the violet and the beauty, the Yon the,",What is the office south of?
45,hallway,"the 
the 
the 'the 'the 'the 'the 'the 'the 'the 'the 'the 'the",What is the office east of?
46,garden,to the same to the garden on the first to the house the lady at the first and the 'his own the  on,What is south of the office?
47,garden,"The
that “you “the “the “the first to the
the “the
Re the
that the other",What is west of the bedroom?
48,garden,that “the “the “the “the “the “the “the “the “the “the “the “the,What is east of the hallway?
