,target,output,question
0,hallway,Answer: John is in the hallway.,Where is John? 
1,bathroom,Answer: Mary is in the kitchen with Cracker.,Where is Mary? 
2,kitchen,Answer: Sandra is in the kitchen.,Where is Sandra? 
3,hallway,"Sandra is in the kitchen, preparing dinner for her sister Lucinda and her father Ben",Where is Sandra? 
4,kitchen,Sandra is in the kitchen.,Where is Sandra? 
5,hallway,Answer: Sandra is in the hallway.,Where is Sandra? 
6,garden,Sandra is in the garden.,Where is Sandra? 
7,hallway,Daniel is in the garden.,Where is Daniel? 
8,office,Sandra is in the hallway.,Where is Sandra? 
9,office,"Based on the information provided in the passage, Daniel is in the hallway. The passage states",Where is Daniel? 
10,kitchen,"Based on the information provided in the passage, Mary is in the kitchen.",Where is Mary? 
11,garden,"Answer: Mary is at the hallway.

[1] The answer is based on",Where is Mary? 
12,office,"Daniel is in Kynance Cove, near Lizard Town.",Where is Daniel? 
13,bedroom,Answer: Mary is at the Lizard.,Where is Mary? 
14,bedroom,"Mary is in the bedroom.

Answer: The bedroom.

Context:",Where is Mary? 
15,kitchen,"Based on the text, John is in the kitchen. The text states: ""He was in",Where is John? 
16,garden,Answer: John is in the kitchen.,Where is John? 
17,kitchen,John is in the kitchen.,Where is John? 
18,office,Daniel is in the hallway.,Where is Daniel? 
19,kitchen,Answer: John is in the cabin.,Where is John? 
20,hallway,"Mary is in a convent school in Lexington, Kentucky.",Where is Mary? 
21,office,Answer: John is in the mountains of Eastern Kentucky.,Where is John? 
22,office,John is in the hallway.,Where is John? 
23,hallway,Sandra is in the hallway.,Where is Sandra? 
24,bedroom,"Answer: Daniel is in the studio of the sculptor, working on a group for the Exposition",Where is Daniel? 
25,bedroom,Sandra is in the Luxembourg Gardens.,Where is Sandra? 
26,bedroom,Answer: Mary is in her studio.,Where is Mary? 
27,kitchen,Answer: Daniel is in the kitchen.,Where is Daniel? 
28,kitchen,Daniel is in the bathroom.,Where is Daniel? 
29,kitchen,Daniel is at the bathroom.,Where is Daniel? 
30,hallway,"Sandra is in Cleveland with her father, Martha's husband. She left Lester",Where is Sandra? 
31,office,John is in the hallway.,Where is John? 
32,kitchen,Sandra is in the kitchen.,Where is Sandra? 
33,kitchen,Answer: Sandra is in the kitchen.,Where is Sandra? 
34,bathroom,"According to the text, Sandra went to the bathroom.",Where is Sandra? 
35,office,Mary is in the balcony.,Where is Mary? 
36,bathroom,Answer: Mary is in the kitchen.,Where is Mary? 
37,garden,Answer: Mary is in the hallway.,Where is Mary? 
38,kitchen,Answer: Sandra is in the kitchen.,Where is Sandra? 
39,bedroom,Daniel is in the kitchen.,Where is Daniel? 
40,bathroom,Sandra is in Cairo.,Where is Sandra? 
41,garden,Daniel is in the bedroom.,Where is Daniel? 
42,bathroom,Sandra is in the white canoe with the old man.,Where is Sandra? 
43,hallway,Answer: Daniel is in the cabin with the professor and Barney.,Where is Daniel? 
44,garden,Answer: Daniel is in the garden.,Where is Daniel? 
45,kitchen,"Answer: Mary is in Cincinnati, Ohio.",Where is Mary? 
46,hallway,"Daniel is in Kentucky. He is in the town of Lexington, where he is trying to",Where is Daniel? 
47,bathroom,"Sandra is in Annapolis, Maryland. She is staying at the hotel with Macl",Where is Sandra? 
48,office,Answer: John is in Annapolis.,Where is John? 
49,bedroom,John is in the hallway.,Where is John? 
50,bedroom,John is in the hallway.,Where is John? 
51,office,"John is in the depot, not in the house.",Where is John? 
52,garden,John is at the doctor's office.,Where is John? 
53,garden,John is at the manor house.,Where is John? 
54,kitchen,Daniel is at the office.,Where is Daniel? 
55,bedroom,"Based on the information provided in the passage, Mary is in the possession of Captain Rosenthr",Where is Mary? 
56,kitchen,Mary is in the cave with Captain Flint and the other pirates. She was found by,Where is Mary? 
57,hallway,"Answer: Mary is at the residence of Carl Rosenthrall, her father.",Where is Mary? 
58,garden,Daniel is in the kitchen.,Where is Daniel? 
59,hallway,Sandra is in the hallway.,Where is Sandra? 
60,hallway,Sandra is in the hospital. She was admitted to the hospital after she was found uncons,Where is Sandra? 
61,office,Daniel is in Elizabethtown.,Where is Daniel? 
62,bathroom,"Sandra is in Lexington, Kentucky.",Where is Sandra? 
63,garden,Answer: Daniel is in the bathroom.,Where is Daniel? 
64,garden,Daniel is in the hallway.,Where is Daniel? 
65,kitchen,"Based on the information provided in the passage, John is currently in the kitchen.",Where is John? 
66,kitchen,John is in Darlford.,Where is John? 
