,target,output,question
0,football,Fred gave Jeff a dog-collar that belonged to an old collie of theirs.,What did Fred give to Jeff? 
1,Fred,"According to the passage, it was Mr. Rosenfeld who gave the football to Jeff.",Who gave the football to Jeff? 
2,football,Answer: Fred gave Jeff the football.,What did Fred give to Jeff? 
3,Jeff,Fred gave the football to Jeff.,Who did Fred give the football to? 
4,Fred,Jeff gave the football to Fred.,Who did Jeff give the football to? 
5,Jeff,"The apple was given by the old woman, Mistress Wilson.",Who gave the apple? 
6,Bill,"Answer: According to the passage, the apple was received by John Balfour.",Who received the apple? 
7,apple,Answer: Bill gave Fred the football.,What did Bill give to Fred? 
8,apple,"According to the passage, Bill gave the apple to Fred.",What did Bill give to Fred? 
9,Fred,Bill received the apple.,Who received the apple? 
10,Mary,"According to the passage, the milk was received by ""Mary.""",Who received the milk? 
11,milk,"According to the passage, Mary gave Bill a ""bunch of flowers"" from the garden.",What did Mary give to Bill? 
12,Bill,"According to the passage, the milk was received by Moira Cameron.",Who received the milk? 
13,Bill,"According to the passage, Mary gave the milk to Bill.",Who did Mary give the milk to? 
14,milk,Answer: Mary gave Bill a bowl of milk.,What did Mary give to Bill? 
15,Jeff,"According to the passage, the football was received by ""the little boy"" named Angelo.",Who received the football? 
16,Fred,"According to the passage, Jeff received the football from Burt.",Who gave the football to Jeff? 
17,football,"Answer: Fred gave Jeff a ""little patridge"" (a small bird).",What did Fred give to Jeff? 
18,Jeff,The football was received by Fred.,Who received the football? 
19,Mary,"According to the passage, Mary gave Jeff the milk.",Who gave the milk? 
20,milk,"According to the passage, Jeff gave Mary a ""fine new snuff-box.""",What did Jeff give to Mary? 
21,Mary,"According to the text, it was Madame Bonneville who gave Jeff the milk.",Who gave the milk to Jeff? 
22,Mary,"According to the passage, Miss Drake gave Jeff the milk.",Who gave the milk to Jeff? 
23,Bill,"According to the passage, the apple was given to Jeff by Mary.",Who gave the apple to Jeff? 
24,Jeff,"According to the passage, the apple was given to Bill by Jeff.",Who gave the apple? 
25,apple,"According to the passage, Jeff gave Fred an apple.",What did Jeff give to Fred? 
26,Fred,"According to the passage, Jeff received the apple. The passage states: ""Jeff discarded",Who received the apple? 
27,Jeff,"According to the passage, Jeff received the apple from Fred.",Who received the apple? 
28,Jeff,"According to the passage, the apple was given by ""one of the members of the order.""",Who gave the apple? 
29,Fred,Answer: Jeff gave the apple to the fireman.,Who did Jeff give the apple to? 
30,Mary,"According to the passage, the milk was given by a woman.",Who gave the milk? 
31,Bill,"According to the passage, the milk was given by a young woman who lived in the house.",Who gave the milk? 
32,Bill,"According to the passage, Mary's milk was given to her by Bill, the carriage driver",Who gave the milk to Mary? 
33,milk,Bill gave Mary a bottle of milk.,What did Bill give to Mary? 
34,apple,"According to the passage, Mary gave Fred a ""little book"" containing a ""little",What did Mary give to Fred? 
35,Jeff,Answer: Fred gave the milk to the little girl.,Who did Fred give the milk to? 
36,Jeff,Answer: Fred gave the milk to Jeff.,Who did Fred give the milk to? 
37,milk,"Answer: The answer is ""a bottle of rice-brandy"".",What did Jeff give to Mary? 
