,target,output,question
0,hallway,"John is in the hallway.

""The old man hospitably entertained",Where is John? 
1,bathroom,Mary is in the bathroom.,Where is Mary? 
2,kitchen,"Sandra is in the kitchen.

Here is the full context of the passage:",Where is Sandra? 
3,hallway,Sandra is in the kitchen.,Where is Sandra? 
4,kitchen,"According to the text, Sandra is in the kitchen.",Where is Sandra? 
5,hallway,"Sandra is traveling to the kitchen to get the dish water.

Answer:",Where is Sandra? 
6,garden,Sandra is in the kitchen.,Where is Sandra? 
7,hallway,Daniel is in the hallway.,Where is Daniel? 
8,office,Sandra is in the hallway.,Where is Sandra? 
9,office,Daniel is in the office.,Where is Daniel? 
10,kitchen,Mary is in the kitchen.,Where is Mary? 
11,garden,"Mary is in the kitchen.

Question: What has taken possession of Cousin Cæ",Where is Mary? 
12,office,"Daniel is in the office.

Here is the relevant passage from the text:",Where is Daniel? 
13,bedroom,"Mary is in the kitchen.

Context:

Mary moved to the kitchen.",Where is Mary? 
14,bedroom,"Mary is in the kitchen.

""Mary journeyed to the kitchen.""",Where is Mary? 
15,kitchen,John is in the kitchen.,Where is John? 
16,garden,"John is in the kitchen.

Context: Jose is talking to John about the nature of",Where is John? 
17,kitchen,"According to the text, John is in the kitchen. The sentence states: ""John journeyed",Where is John? 
18,office,"According to the text, Daniel is in the office.",Where is Daniel? 
19,kitchen,"John is in the kitchen.

Here is the context:

""John journeyed",Where is John? 
20,hallway,"Mary is in the kitchen.

Answer: Mary is in the kitchen.

Question",Where is Mary? 
21,office,"According to the text, John is journeying to the office.",Where is John? 
22,office,"John is in the office.

""Padre, you--you are not always going",Where is John? 
23,hallway,Sandra is in the office.,Where is Sandra? 
24,bedroom,Daniel is in the bedroom.,Where is Daniel? 
25,bedroom,"Sandra is staying in the bedroom.

""Sandra went to the bed",Where is Sandra? 
26,bedroom,"Mary is in the bedroom.

""Mary went to the bedroom.""",Where is Mary? 
27,kitchen,"Daniel is in the bedroom.

""Mary went to the bedroom.""",Where is Daniel? 
28,kitchen,"Daniel is in the kitchen.

Answer: Daniel is in the kitchen.

Context",Where is Daniel? 
29,kitchen,"Daniel is in the kitchen.

""Daniel travelled to the kitchen.""

This",Where is Daniel? 
30,hallway,"Sandra is in the Regent's Park in London.

Here is the context",Where is Sandra? 
31,office,"According to the passage, John is in the office.",Where is John? 
32,kitchen,Sandra is in the kitchen.,Where is Sandra? 
33,kitchen,"Sandra is in the kitchen.

Here is the context:

Sandra moved",Where is Sandra? 
34,bathroom,"Sandra is in the kitchen.

Context: Sandra is in the kitchen, prepar",Where is Sandra? 
35,office,"Mary is in the office.

Context:

""Mary moved to the office",Where is Mary? 
36,bathroom,"Mary is in the office.

Context:

Why is a blacksmith the",Where is Mary? 
37,garden,"Mary is in the hallway.

Answer: She is white, and I am brown",Where is Mary? 
38,kitchen,"Sandra is in the kitchen.

Question: Where is Daniel? [/INSTs",Where is Sandra? 
39,bedroom,Daniel is in the bedroom.,Where is Daniel? 
40,bathroom,"Sandra is in Glasgow, Scotland. She is staying at the Y.W.C",Where is Sandra? 
41,garden,"Daniel is in the garden.

Answer: Daniel moved to the garden. As you say",Where is Daniel? 
