,target,output,question
0,hallway,The milk is at the Hoffman House.,Where is the milk? 
1,hallway,The football is with John.,Where is the football? 
2,hallway,"The football is in the hallway. Mr. Havens said, ""Here comes the football",Where is the football? 
3,hallway,The football is in the hallway.,Where is the football? 
4,garden,"According to the passage, the milk was left in the hallway.",Where is the milk? 
5,garden,The milk is in the garden.,Where is the milk? 
6,bedroom,The football is in the bedroom.,Where is the football? 
7,bedroom,Sandra put the milk there.,Where is the milk? 
8,kitchen,Daniel dropped the football.,Where is the football? 
9,kitchen,The football is in the kitchen.,Where is the football? 
10,bedroom,The football is in the office.,Where is the football? 
11,hallway,The football is in the kitchen.,Where is the football? 
12,garden,The milk is in the kitchen.,Where is the milk? 
13,garden,Daniel travelled to the kitchen.,Where is the milk? 
14,bathroom,The apple is in the garden.,Where is the apple? 
15,garden,The milk is in the kitchen. Mary dropped the milk there.,Where is the milk? 
16,garden,The milk is in the kitchen.,Where is the milk? 
17,garden,The milk is in the kitchen.,Where is the milk? 
18,kitchen,The apple is in Daniel's hand. He is holding it in his hand while he tal,Where is the apple? 
19,kitchen,The apple is in Daniel's hand.,Where is the apple? 
20,bedroom,The apple is in the spare room. Pauline took the apple there and left it on the,Where is the apple? 
21,bedroom,The apple is in the barn.,Where is the apple? 
22,bathroom,The football is in the kitchen.,Where is the football? 
23,bathroom,"According to the passage, the football is in the kitchen. John went back to the kitchen and",Where is the football? 
24,bedroom,The milk is in the kitchen.,Where is the milk? 
25,kitchen,The milk is in the kitchen.,Where is the milk? 
26,kitchen,The milk is in the kitchen.,Where is the milk? 
27,bathroom,"The apple is in the kitchen.

Context:

The Union army, under the",Where is the apple? 
28,bathroom,The apple is in the kitchen.,Where is the apple? 
29,kitchen,"The milk is a reference to the milk that John is holding.

Question: What is",Where is the milk? 
30,garden,The apple is in the garden.,Where is the apple? 
31,garden,"The apple is in India.

Answer: The apple is in India.

Context",Where is the apple? 
32,kitchen,The football is in the garden.,Where is the football? 
33,kitchen,The apple is in the kitchen.,Where is the apple? 
34,kitchen,The apple is in the kitchen.,Where is the apple? 
35,office,"According to the story, the milk is at the doctor's house. The doctor's",Where is the milk? 
36,kitchen,"According to the passage, the football is in the garden.",Where is the football? 
