,target,output,question
0,football,"According to the text, Fred gave the football to Jeff.",What did Fred give to Jeff? 
1,Fred,"According to the text, it was Professor Scotch who gave the football to Jeff.",Who gave the football to Jeff? 
2,football,"According to the text, Fred gave the football to Jeff.",What did Fred give to Jeff? 
3,Jeff,"According to the text, Fred gave the football to Jeff.",Who did Fred give the football to? 
4,Fred,"According to the text, Jeff gave the football to Fred.",Who did Jeff give the football to? 
5,Jeff,"According to the context, Jeff gave the apple to Fred.",Who gave the apple? 
6,Bill,"According to the passage, the following people received the apple:

1. Fred
2",Who received the apple? 
7,apple,"According to the text, Bill gave an apple to Fred.",What did Bill give to Fred? 
8,apple,"According to the context, Bill gave the apple to Fred.",What did Bill give to Fred? 
9,Fred,"Based on the text you provided, the following people received the apple:

1. Jeff",Who received the apple? 
10,Mary,"According to the text, Mary received the milk.",Who received the milk? 
11,milk,"According to the text, Mary gave the milk to Bill.",What did Mary give to Bill? 
12,Bill,"Based on the context, Mary received the milk. The passage states: ""Fred handed the",Who received the milk? 
13,Bill,"According to the text, Mary gave the milk to Bill.",Who did Mary give the milk to? 
14,milk,"According to the text, Mary gave Bill the milk.",What did Mary give to Bill? 
15,Jeff,"According to the context, Fred Travelled to the garden and passed the football to Jeff.",Who received the football? 
16,Fred,"According to the context, Fred gave the football to Jeff.",Who gave the football to Jeff? 
17,football,"According to the context, Fred gave the football to Jeff.",What did Fred give to Jeff? 
18,Jeff,"According to the context, the following characters received the football:

1. Fred
2",Who received the football? 
19,Mary,"According to the context, Mary gave the milk. The sentence is: ""Mary went to",Who gave the milk? 
20,milk,"According to the text, Jeff gave Mary the milk.",What did Jeff give to Mary? 
21,Mary,"According to the context, Jeff got the milk there. So, Jeff gave the milk to Jeff",Who gave the milk to Jeff? 
22,Mary,"According to the context, Mary gave the milk to Jeff.",Who gave the milk to Jeff? 
23,Bill,"According to the context, Bill grabbed the apple in the kitchen and passed it to Jeff",Who gave the apple to Jeff? 
24,Jeff,"Based on the context, Bill gave the apple.

Here's the relevant information from",Who gave the apple? 
25,apple,"According to the context, Jeff gave an apple to Fred.",What did Jeff give to Fred? 
26,Fred,"According to the letter, Jeff received the apple.",Who received the apple? 
27,Jeff,"Based on the context provided, the person who received the apple was Jeff.",Who received the apple? 
28,Jeff,"According to the text, the following people gave the apple:

1. Jeff
2",Who gave the apple? 
29,Fred,"According to the text, Jeff gave the apple to Fred.",Who did Jeff give the apple to? 
30,Mary,"According to the text, Bill took the milk there.",Who gave the milk? 
31,Bill,"According to the context, Bill gave the milk to Mary.",Who gave the milk? 
32,Bill,"According to the text, Bill gave the milk to Mary.",Who gave the milk to Mary? 
33,milk,"According to the text, Bill gave Mary the milk.",What did Bill give to Mary? 
34,apple,"According to the text, Mary gave Fred an apple.",What did Mary give to Fred? 
35,Jeff,"According to the context, Fred gave the milk to Jeff.",Who did Fred give the milk to? 
36,Jeff,"According to the context, Fred gave the milk to Jeff.",Who did Fred give the milk to? 
37,milk,"According to the context, Jeff gave Mary the milk.",What did Jeff give to Mary? 
38,milk,"According to the context, Jeff gave the milk to Mary.",What did Jeff give to Mary? 
39,Fred,"According to the context, Fred gave the apple to Bill.",Who gave the apple? 
40,Mary,"According to the text, the following people gave the milk:

1. Jeff - He",Who gave the milk? 
41,milk,"According to the text, Mary gave Fred a small package by post.",What did Mary give to Fred? 
42,Jeff,"According to the context, the following people gave the milk:

1. Jeff - He",Who gave the milk? 
43,Fred,"In the given context, the following characters received the milk:

1. Jeff passed the",Who received the milk? 
44,Mary,"According to the context, the following people gave the milk:

1. Jeff - gave",Who gave the milk? 
45,Bill,"According to the context, Mary gave the milk to Bill.",Who did Mary give the milk to? 
46,milk,"According to the text, Mary gave the milk to Bill.",What did Mary give to Bill? 
47,Mary,"According to the context, Mary grabbed the milk and gave it to Bill. Therefore,",Who gave the milk? 
48,Mary,"According to the context, Bill gave the milk to Mary.",Who did Bill give the milk to? 
49,Bill,"According to the context, Bill gave the milk to Mary.",Who gave the milk to Mary? 
50,Mary,"According to the text, Mary gave the apple to Fred.",Who gave the apple to Fred? 
51,Fred,"According to the context, the person who gave the apple to Mary was Fred.",Who gave the apple to Mary? 
52,apple,"According to the context, Fred gave the apple to Mary.",What did Fred give to Mary? 
53,apple,"According to the context, Mary gave the apple to Jeff.",What did Mary give to Jeff? 
54,apple,"According to the context, Mary gave the apple to Jeff.",What did Mary give to Jeff? 
55,Fred,"According to the context, Bill picked up the football there. Therefore, the answer is Bill.",Who received the football? 
56,football,"According to the context, Bill gave the football to Fred.",What did Bill give to Fred? 
57,Bill,"According to the context, Bill gave the apple to Mary.",Who gave the apple? 
58,Bill,"According to the context, Mary gave the apple to Bill.",Who did Mary give the apple to? 
59,Jeff,"According to the context, Bill gave the apple to Mary.",Who did Bill give the apple to? 
60,Jeff,"According to the context, Bill gave the apple to Jeff.",Who did Bill give the apple to? 
61,Bill,"According to the context, the following people gave the apple to Jeff:

1. Bill",Who gave the apple to Jeff? 
62,Jeff,"According to the context, the following people gave the apple to Bill:

1. Jeff",Who gave the apple to Bill? 
63,Bill,"Based on the context you provided, the following characters received the apple:

1. Jeff",Who received the apple? 
64,Mary,"According to the context, Mary gave the milk to Jeff.",Who gave the milk? 
65,Mary,"According to the text, Mary gave the apple to Bill.",Who gave the apple to Bill? 
66,Bill,"According to the passage, Mary gave the apple to Bill.",Who did Mary give the apple to? 
67,Mary,"According to the passage, Bill gave the apple to Mary.",Who did Bill give the apple to? 
68,apple,"According to the context, Bill gave the apple to Mary.",What did Bill give to Mary? 
69,Mary,"According to the context, Bill gave the apple to Mary.",Who did Bill give the apple to? 
70,apple,"According to the text, Fred gave an apple to Jeff.",What did Fred give to Jeff? 
71,Jeff,"According to the context, Jeff gave the football to Fred.",Who gave the football? 
72,Jeff,"According to the context, Jeff gave the football to Fred.",Who gave the football? 
73,apple,"According to the text, Fred gave the apple to Bill.",What did Fred give to Bill? 
74,apple,"According to the context, Fred gave the apple to Bill.",What did Fred give to Bill? 
75,Fred,"According to the text, Fred gave the football to Mary.",Who gave the football? 
76,Fred,"According to the text, Fred gave the football to Mary.",Who gave the football? 
77,Mary,"According to the passage, the following people received the football:

1. Fred
2",Who received the football? 
78,Mary,"According to the text, the following people gave the football:

1. Fred
2",Who gave the football? 
79,football,"According to the passage, Mary gave the football to Fred.",What did Mary give to Fred? 
80,milk,"According to the context, Fred handed the milk to Jeff.",What did Fred give to Jeff? 
81,milk,"According to the text, Fred gave Jeff the milk.",What did Fred give to Jeff? 
82,Fred,"According to the text, Jeff gave the milk to Fred.",Who did Jeff give the milk to? 
