,target,output,question
0,bedroom,The bathroom east of the kitchen is the bathroom in the study.,What is the bathroom east of?
1,kitchen,Answer: The office is located in the town of Hampton. The office is south of the town,What is south of the office?
2,garden,"The office is located in the city of Cartagena, in the country of Colombia. To",What is north of the office?
3,garden,The bedroom north of is the bedroom of the nobody.,What is the bedroom north of?
4,garden,"The bathroom is south of the Haunted House.

Answer: The bathroom is",What is the bathroom south of?
5,office,"According to the passage, north of the bedroom is the kitchen.",What is north of the bedroom?
6,bathroom,Answer: The garden is north of the house.,What is north of the garden?
7,bedroom,Answer: The office is located in the Beaulieu Palace. The Beaulieu Palace,What is west of the office?
8,kitchen,"Answer: The garden is south of the house.

[/Answer]",What is the garden south of?
9,bathroom,Answer: The hallway north of the bedroom is the hallway south of the bedroom.,What is the hallway north of?
10,bedroom,"According to the passage, the everybody knows that the room in which Thomas Paine was arrested was",What is south of the hallway?
11,office,Answer: The kitchen is east of the bedroom.,What is east of the bedroom?
12,hallway,"According to the passage, north of the garden is the ""high field.""",What is north of the garden?
13,bedroom,"Answer: The garden west of Greenwich Hospital.

Question: What is the garden east of",What is the garden west of?
14,hallway,Answer: The bedroom is east of the bathroom.,What is east of the bathroom?
15,bathroom,"The office west of the library.

Answer: The office west of the library is the",What is the office west of?
16,bathroom,Answer: The kitchen is west of the bedroom.,What is west of the bedroom?
17,kitchen,Answer: The kitchen is north of the hallway.,What is north of the hallway?
18,bathroom,Answer: The bedroom is south of the kitchen.,What is south of the kitchen?
19,office,"Answer: The bedroom is south of the room.

[/INST]  The bed",What is south of the bedroom?
20,bedroom,Answer: The kitchen is west of the hallway.,What is west of the hallway?
21,office,"According to the passage, east of the bedroom is the bathroom.",What is east of the bedroom?
22,bedroom,The hallway south of the kitchen is the hallway south of the bedroom.,What is the hallway south of?
23,kitchen,Answer: The bathroom is west of the bedroom.,What is west of the bedroom?
24,bedroom,"The answer to the question is: The bedroom.

The passage states: ""The",What is south of the bathroom?
25,hallway,The answer is: The bedroom.,What is west of the bathroom?
26,office,"Answer: The kitchen is south of the hallway.

Question: What is north of the",What is south of the hallway?
27,bedroom,"Answer: The house.

Question: What is west of the office? [/Answer]",What is east of the office?
28,garden,Answer: The bedroom is west of the bathroom.,What is west of the bathroom?
29,kitchen,The garden north of the house.,What is the garden north of?
30,office,Answer: The house faces the garden.,What is east of the garden?
31,bathroom,Answer: The kitchen is south of the hallway.,What is south of the hallway?
32,garden,Answer: The forest is east of the office.,What is east of the office?
33,bedroom,Answer: The kitchen is south of the hallway.,What is south of the hallway?
34,garden,Answer: The hallway east of the main entrance to the house.,What is the hallway east of?
35,kitchen,"According to the passage, south of the hallway is the ""dining-room.""",What is south of the hallway?
36,bathroom,Answer: The kitchen is west of the parlour.,What is the kitchen west of?
37,kitchen,"Answer: The bathroom is west of the bedroom.

[1080]",What is the bathroom west of?
38,bathroom,"Answer: The garden is south of the house.

[INST: What is the house?",What is the garden south of?
39,bedroom,The garden is south of the house.,What is the garden south of?
40,bedroom,Answer: The bathroom is west of the bedroom.,What is west of the bathroom?
41,garden,"Answer: The office is located west of the house.

Answer: The office is located west",What is west of the office?
42,bathroom,"According to the passage, the hallway is west of the room where Thomas Paine was stay",What is west of the hallway?
43,hallway,Answer: The bedroom is north of the kitchen.,What is north of the kitchen?
44,bathroom,"Answer: The hallway north of the bedroom.

Question: What is the name of",What is the hallway north of?
45,office,Answer: The bedroom is south of the library.,What is the bedroom south of?
46,kitchen,Answer: The bedroom is west of the office.,What is west of the office?
47,bedroom,Answer: The office is located in the Sardinian capital of Turin.,What is south of the office?
48,office,Answer: The kitchen east of is the kitchen east of the house.,What is the kitchen east of?
49,hallway,Answer: The bathroom is located south of the house.,What is south of the bathroom?
50,hallway,"According to the passage, the Green Chamber is located east of the bathroom.",What is east of the bathroom?
51,bathroom,Answer: The office south of is the office of the Secretary of State.,What is the office south of?
52,office,The hallway east of is a passage in the book that describes the hallway east of. The,What is the hallway east of?
53,kitchen,The bedroom south of the hall is the room where Mr. Leavenworth was found dead,What is the bedroom south of?
54,kitchen,"The hallway west of the bedroom.

Answer: The bedroom.",What is the hallway west of?
55,bathroom,Answer: The bedroom east of is the bedroom of the young man who is sleeping.,What is the bedroom east of?
56,bedroom,"Answer: The kitchen is south of the bathroom.

Context:

""The",What is the kitchen south of?
57,office,Answer: The kitchen is west of the bedroom.,What is the kitchen west of?
58,kitchen,Answer: The hallway is south of the living room.,What is the hallway south of?
59,office,: The bedroom east of is the bedroom of General Sleepers.,What is the bedroom east of?
60,bathroom,Answer: The dining room is east of the kitchen.,What is east of the kitchen?
61,kitchen,Answer: The bathroom is south of the kitchen.,What is the bathroom south of?
62,bedroom,"The kitchen is north of the bedrooms.

Answer: The kitchen is north of the",What is the kitchen north of?
63,kitchen,The garden east of is the garden of the Countess of O'Toole's a,What is the garden east of?
64,kitchen,Answer: The kitchen is south of the hallway.,What is south of the hallway?
65,kitchen,Answer: The garden east of the house is the garden of Ellen.,What is the garden east of?
66,hallway,The answer to the question is: The garden is north of the house.,What is north of the garden?
67,garden,The bedroom south of the hall is the bedroom of the master of the house.,What is the bedroom south of?
68,garden,Answer: The hallway is south of the room where the missionary and the girls live.,What is the hallway south of?
69,office,Answer: The bedroom is west of the kitchen.,What is west of the kitchen?
70,bedroom,Answer: The office is located on the west side of the Transvaal Republic. The office is,What is east of the office?
71,hallway,Answer: The dining room is south of the kitchen.,What is south of the kitchen?
72,bedroom,Answer: The garden is located east of the house.,What is east of the garden?
73,bedroom,Answer: The bedroom is west of the kitchen.,What is west of the kitchen?
74,kitchen,Answer: The office west of is the office of Mr. Sweater.,What is the office west of?
75,bathroom,Answer: The bedroom west of is the bedroom of Edith.,What is the bedroom west of?
76,office,"Answer: The bathroom south of the house is the bathroom where Rudolph's wife,",What is the bathroom south of?
77,hallway,Answer: The north of the garden is the direction of the sun. The garden is located in the,What is north of the garden?
78,bathroom,Answer: The bathroom is west of the bedroom.,What is west of the bedroom?
79,kitchen,Answer: The bedroom north of the room where the child is born is the nursery.,What is the bedroom north of?
80,bedroom,The kitchen is east of the house on Olive Street.,What is the kitchen east of?
81,garden,The bathroom east of is the bathroom in the basement of the house.,What is the bathroom east of?
82,hallway,"Answer: The garden west of the house.

Question: What is the house? [/",What is the garden west of?
83,kitchen,The office north of is the office of the Lord Provost of Edinburgh.,What is the office north of?
84,bedroom,Answer: The bedroom is east of the bathroom.,What is east of the bathroom?
85,kitchen,"Answer: The garden east of is the garden east of the house.

[/Answer]",What is the garden east of?
86,kitchen,The hallway west of the Castle is the library.,What is the hallway west of?
87,bathroom,Answer: The garden is located east of the house.,What is east of the garden?
88,hallway,"Answer: The office is north of the house.

Answer: The office is north of the",What is the office north of?
89,bathroom,Answer: The office is located east of the cave.,What is east of the office?
90,bathroom,"Answer: The garden is located in the south of Perth. Therefore, north of the garden would",What is north of the garden?
91,hallway,Answer: The bathroom is east of the bedroom.,What is east of the bedroom?
92,kitchen,Answer: The bedroom is south of the hallway.,What is south of the hallway?
93,hallway,Answer: The temple is north of the garden.,What is north of the garden?
94,kitchen,"Answer: The bathroom is west of the bedroom.

[/INST]  Copy",What is the bathroom west of?
95,bathroom,"Answer: The garden north of the palace.

Context: ""The garden north of the palace",What is the garden north of?
96,bathroom,"According to the passage, south of the bedroom is the backyard. The passage mentions that",What is south of the bedroom?
97,bathroom,"Answer: The bedroom is west of the garden.

Outline:

1.",What is west of the bedroom?
98,bedroom,Answer: The hallway is south of the house.,What is the hallway south of?
99,kitchen,"Answer: The bedroom is north of the room.

Answer: The bedroom is north",What is north of the bedroom?
