,target,output,question
0,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
1,Fred,"According to the context, Jeff was given the football by Fred.",Who gave the football to Jeff? 
2,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
3,Jeff,Answer: Fred gave the football to Jeff.,Who did Fred give the football to? 
4,Fred,Answer: Jeff gave the football to Fred.,Who did Jeff give the football to? 
5,Jeff,Mary gave the apple to Fred.,Who gave the apple? 
6,Bill,"The answer is: Fred.

The text states: ""Mary gave the apple there",Who received the apple? 
7,apple,Bill gave Fred the apple.,What did Bill give to Fred? 
8,apple,Answer: Bill gave the apple to Fred.,What did Bill give to Fred? 
9,Fred,"Based on the facts provided, the person who received the apple was Mary.",Who received the apple? 
10,Mary,"The answer is: Fred.

The passage states: ""Mary picked up the apple",Who received the milk? 
11,milk,Answer: Mary gave the apple to Bill.,What did Mary give to Bill? 
12,Bill,Answer: Bill received the milk.,Who received the milk? 
13,Bill,Answer: Mary gave the milk to Bill.,Who did Mary give the milk to? 
14,milk,Answer: Mary gave Bill the milk.,What did Mary give to Bill? 
15,Jeff,Answer: Jeff received the football.,Who received the football? 
16,Fred,Answer: Fred gave the football to Jeff.,Who gave the football to Jeff? 
17,football,Fred gave Jeff the football.,What did Fred give to Jeff? 
18,Jeff,"According to the text, Jeff received the football.",Who received the football? 
19,Mary,Answer: Mary gave the milk to Jeff.,Who gave the milk? 
20,milk,Answer: Jeff gave Mary the milk.,What did Jeff give to Mary? 
21,Mary,Answer: Mary gave the milk to Jeff.,Who gave the milk to Jeff? 
22,Mary,Answer: Mary gave the milk to Jeff.,Who gave the milk to Jeff? 
23,Bill,Answer: Mary gave the apple to Jeff.,Who gave the apple to Jeff? 
24,Jeff,"Based on the information provided in the context, the person who gave the apple was Fred.",Who gave the apple? 
25,apple,Answer: Jeff gave Fred the apple.,What did Jeff give to Fred? 
26,Fred,"Based on the information provided in the passage, the person who received the apple was Fred.",Who received the apple? 
27,Jeff,"Based on the context, the person who received the apple was Mary. The passage states: """,Who received the apple? 
28,Jeff,The answer is: Fred gave the apple to Mary.,Who gave the apple? 
29,Fred,Answer: Jeff gave the apple to Fred.,Who did Jeff give the apple to? 
30,Mary,Answer: Mary gave the milk.,Who gave the milk? 
31,Bill,Bill gave the milk to Mary.,Who gave the milk? 
32,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk to Mary? 
33,milk,Bill gave Mary the milk.,What did Bill give to Mary? 
34,apple,Answer: Mary gave Fred the apple.,What did Mary give to Fred? 
35,Jeff,Fred gave the milk to Jeff.,Who did Fred give the milk to? 
36,Jeff,Fred gave the milk to Jeff.,Who did Fred give the milk to? 
37,milk,Answer: Jeff gave Mary the milk.,What did Jeff give to Mary? 
38,milk,Answer: Jeff gave Mary the milk.,What did Jeff give to Mary? 
39,Fred,Fred gave the apple to Bill.,Who gave the apple? 
40,Mary,The answer is Fred.,Who gave the milk? 
41,milk,Answer: Mary gave Fred the apple.,What did Mary give to Fred? 
42,Jeff,The milk was given by Mary.,Who gave the milk? 
43,Fred,"The person who received the milk was:

* Madame Elisabeth

She was given the",Who received the milk? 
44,Mary,Answer: Fred gave the milk.,Who gave the milk? 
45,Bill,Answer: Bill.,Who did Mary give the milk to? 
46,milk,Answer: Mary gave Bill the milk.,What did Mary give to Bill? 
47,Mary,Mary gave the milk.,Who gave the milk? 
48,Mary,Answer: Bill gave the milk to Mary.,Who did Bill give the milk to? 
49,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk to Mary? 
50,Mary,"According to the context, Mary gave the apple to Fred.",Who gave the apple to Fred? 
51,Fred,Answer: Fred gave the apple to Mary.,Who gave the apple to Mary? 
52,apple,Answer: Fred gave Mary the apple.,What did Fred give to Mary? 
53,apple,Answer: Mary gave Jeff the apple.,What did Mary give to Jeff? 
54,apple,Answer: Mary gave Jeff the apple.,What did Mary give to Jeff? 
55,Fred,The football was received by Jimmy.,Who received the football? 
56,football,Answer: Bill gave Fred the apple.,What did Bill give to Fred? 
57,Bill,Answer: Bill gave the apple to Mary.,Who gave the apple? 
58,Bill,Answer: Mary gave the apple to Fred.,Who did Mary give the apple to? 
59,Jeff,Bill gave the apple to Jeff.,Who did Bill give the apple to? 
60,Jeff,Answer: Bill gave the apple to Jeff.,Who did Bill give the apple to? 
61,Bill,Answer: Jeff gave the apple to Bill.,Who gave the apple to Jeff? 
62,Jeff,Answer: Jeff gave the apple to Bill.,Who gave the apple to Bill? 
63,Bill,Fred received the apple.,Who received the apple? 
64,Mary,Answer: Mary gave the milk.,Who gave the milk? 
65,Mary,"Based on the information provided in the passage, Mary gave the apple to Bill.",Who gave the apple to Bill? 
66,Bill,Answer: Fred.,Who did Mary give the apple to? 
67,Mary,Bill gave the apple to Mary.,Who did Bill give the apple to? 
68,apple,"According to the passage, Bill gave Mary the apple.",What did Bill give to Mary? 
69,Mary,Bill gave the apple to Mary.,Who did Bill give the apple to? 
70,apple,Answer: Fred gave Jeff the football.,What did Fred give to Jeff? 
71,Jeff,The football was given by Jeff.,Who gave the football? 
72,Jeff,Jeff gave the football.,Who gave the football? 
73,apple,Answer: Fred gave Bill the apple.,What did Fred give to Bill? 
74,apple,Answer: Fred gave Bill the apple.,What did Fred give to Bill? 
75,Fred,Fred gave the football to Mary.,Who gave the football? 
76,Fred,Bill gave the football to Fred.,Who gave the football? 
77,Mary,Answer: Mary received the football.,Who received the football? 
78,Mary,Fred gave the football to Mary.,Who gave the football? 
79,football,Answer: Mary gave Fred the apple.,What did Mary give to Fred? 
80,milk,Answer: Fred gave the apple to Jeff.,What did Fred give to Jeff? 
81,milk,Fred gave Jeff the milk.,What did Fred give to Jeff? 
82,Fred,Jeff gave the milk to Fred.,Who did Jeff give the milk to? 
83,milk,Answer: Jeff gave Fred the milk.,What did Jeff give to Fred? 
84,Jeff,"According to the context, Fred received the milk from Jeff.",Who gave the milk to Fred? 
85,Fred,Mary gave the apple to Fred.,Who did Mary give the apple to? 
86,Fred,Answer: Fred gave the apple to Mary.,Who gave the apple to Mary? 
87,Mary,"Based on the information provided in the context, the answer is:

Mary gave the",Who gave the apple? 
88,Jeff,Answer: Mary gave the apple to Fred.,Who did Mary give the apple to? 
89,Jeff,The football was received by Jeff.,Who received the football? 
90,football,Answer: Mary gave Jeff the football.,What did Mary give to Jeff? 
91,Mary,Bill received the football.,Who received the football? 
92,Mary,"According to the text, Bill gave the football to Jeff.",Who gave the football? 
93,Jeff,Mary gave the football to Jeff.,Who did Mary give the football to? 
94,Bill,Answer: Fred gave the apple to Bill.,Who did Fred give the apple to? 
95,Jeff,Answer: Mary gave the apple to Fred.,Who did Mary give the apple to? 
96,Mary,"Answer: Fred gave the apple to Jeff.

The passage states: ""Fred picked",Who gave the apple to Jeff? 
