,target,output,question
0,bedroom,The bathroom east of is the bedroom.,What is the bathroom east of?
1,bedroom,"Based on the information provided in the passage, the answer to the question "" is:",What is west of the kitchen?
2,bathroom,"According to the passage, the washhouse is north of the garden.",What is north of the garden?
3,bedroom,Answer: The barometer card is south of the kitchen.,What is south of the kitchen?
4,bedroom,"According to the passage, east of the kitchen is the bedroom.",What is east of the kitchen?
5,garden,Answer: The bathroom is west of the bedroom.,What is the bathroom west of?
6,kitchen,Answer: The kitchen is east of the bedroom.,What is east of the bedroom?
7,bathroom,The garden is south of the Museum of Natural History.,What is the garden south of?
8,kitchen,Answer: The garden.,What is south of the office?
9,office,"According to the passage, the east hallway is east of the bedroom.",What is east of the hallway?
10,garden,"According to the passage, the number of the office is 10. The number of the",What is north of the office?
11,garden,Answer: The library is south of the kitchen.,What is south of the kitchen?
12,bathroom,Answer: The living room is east of the kitchen.,What is east of the kitchen?
13,garden,"According to the passage, the kitchen is located on the west side of the house. Therefore,",What is west of the kitchen?
14,garden,Answer: The garden is north of the bedroom.,What is north of the bedroom?
15,garden,"Based on the passage, the answer is:

The library. The passage mentions that the",What is east of the hallway?
16,hallway,"According to the passage, the east of the office is the house where the Minster women live",What is east of the office?
17,office,"Answer: According to the passage, south of the bathroom is the ""little garden-room",What is south of the bathroom?
18,garden,"Answer: The bedroom north of is the bedroom south of.

Explanation",What is the bedroom north of?
19,garden,"The kitchen is west of the bedroom.

Answer: The kitchen is west of the",What is the kitchen west of?
20,garden,"The office east of is the bedroom.

Answer: The office east of is the",What is the office east of?
21,garden,The bathroom is south of the bedroom.,What is the bathroom south of?
22,bathroom,"The bedroom is located above the kitchen.

Answer: The bedroom is above the",What is north of the bedroom?
23,bathroom,Answer: The bedroom is south of the kitchen.,What is the bedroom south of?
24,hallway,Answer: The bedroom is west of the hall.,What is the bedroom west of?
25,office,"Based on the information provided in the passage, the east of the bathroom is the bedroom",What is east of the bathroom?
26,office,"Based on the information provided in the passage, north of the bedroom is the hallway.",What is north of the bedroom?
27,hallway,Answer: The bedroom is west of the bathroom.,What is west of the bathroom?
28,garden,"Based on the passage, the bathroom north of is the bedroom.",What is the bathroom north of?
29,garden,"Based on the information provided in the passage, north of the office is the kitchen. The passage",What is north of the office?
30,bedroom,"According to the passage, east of the kitchen is the cave.",What is east of the kitchen?
31,kitchen,The bathroom is is east of the hall.,What is the bathroom east of?
32,bathroom,Answer: The garden is located in the south.,What is north of the garden?
33,kitchen,The bedroom is west of the room.,What is the bedroom west of?
34,bedroom,The kitchen is south of the Bey's palace.,What is the kitchen south of?
35,garden,"Based on the passage, the bathroom east of is the bathroom in the house where the",What is the bathroom east of?
36,office,"According to the passage, south of the hallway is the ancient and venerable temple of",What is south of the hallway?
37,bedroom,"Based on the passage, the answer is ""the bedroom.""",What is north of the bathroom?
38,bedroom,The bathroom east of is the bathroom at Fort Macleod.,What is the bathroom east of?
39,office,"According to the passage, north of the bedroom is the kitchen.",What is north of the bedroom?
40,bathroom,Answer: The bathroom is south of the kitchen.,What is south of the kitchen?
41,bedroom,Answer: The office is west of the bridge.,What is west of the office?
42,kitchen,Answer: The garden south of the house.,What is the garden south of?
43,garden,Answer: The bathroom is south of the bedroom.,What is south of the bedroom?
